playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,substituteOn,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,rightFootGoals,tacklesLost,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,leftFootGoals,offsides,cornersTakenInclShortCorners,successfulCornersIntoBox,handballsConceded,lastPlayerTackle,redCards2ndYellow,secondGoalAssists,shotsOnTargetOutsideBox,oboxTarget,unsuccessfulLayoffs,savesMadeCaught,goalkeeperSmother,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,clearancesOffTheLine,penaltiesConceded
613232,James Wilson,Forward,Spurs,6,Scotland,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154296,João Palhinha,Midfielder,Spurs,6,Portugal,2025-26,0.6624,0.0,,,33.0,23.0,188.0,1044.0,,62.0,3.0,,2197.0,193.0,10.0,157.0,815.0,,2.0,31.9492,2.0,58.0,37.0,305.0,,37.0,2.0,313.0,314.0,92.0,33.0,,377.0,27.0,251.0,36.0,0.0,,1017.0,9.0,270.0,,,269.0,41.0,1521.0,24.0,479.0,,8.0,59.0,66.0,120.0,,14.0,9.0,1.0,4.9804,110.0,19.0,1.0,129.0,2.0,20.0,4.0,5.0,3.0,8.0,10.0,,2.0,2.0,26.0,49.0,45.0,,6.0,6.0,94.0,31.0,2.0,4.0,44.0,13.0,,4.0,43.0,6.0,10.0,66.0,10.0,12.0,28.0,30.0,156.0,4.0,8.0,8.0,18.0,2.6989,1.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,2.0,,
640419,Jun'ai Byfield,Defender,Spurs,6,England,2025-26,0.0027,0.0,,,1.0,,1.0,5.0,,1.0,,,1.0,1.0,,,4.0,,,,,,,1.0,,,0.0,1.0,1.0,,1.0,,4.0,,,1.0,0.0,,5.0,,1.0,,,2.0,,7.0,,,,0.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
135720,Kevin Danso,Defender,Spurs,6,Austria,2025-26,0.2746,0.0,,,24.0,17.0,125.0,954.0,5.0,123.0,4.0,,1491.0,120.0,6.0,41.0,794.0,,3.0,23.1687,5.0,135.0,25.0,249.0,,13.0,0.0,199.0,344.0,45.0,24.0,,239.0,19.0,76.0,79.0,0.0,5.0,932.0,2.0,197.0,,,305.0,35.0,1305.0,31.0,590.0,,8.0,62.0,43.0,79.0,,5.0,2.0,,0.0466,27.0,6.0,,63.0,,,7.0,,,,7.0,,2.0,2.0,44.0,17.0,21.0,47.0,3.0,5.0,35.0,8.0,,,15.0,1.0,,7.0,5.0,5.0,4.0,12.0,2.0,11.0,21.0,25.0,56.0,15.0,3.0,,12.0,0.5873,,,,,,1.0,,,,,,,,,,,,1.0,1.0,
536108,Luca Gunter,Goalkeeper,Spurs,6,England,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570526,Lucas Bergvall,Midfielder,Spurs,6,Sweden,2025-26,0.4326,0.0,,,23.0,11.0,56.0,305.0,,19.0,,,966.0,49.0,5.0,44.0,239.0,,,16.446,3.0,13.0,18.0,83.0,,7.0,0.0,112.0,85.0,39.0,23.0,,146.0,13.0,93.0,5.0,0.0,,293.0,4.0,132.0,,,57.0,10.0,494.0,2.0,106.0,,2.0,8.0,12.0,63.0,3.0,1.0,5.0,,0.6696,22.0,11.0,3.0,48.0,3.0,14.0,17.0,1.0,1.0,,12.0,3.0,3.0,3.0,14.0,12.0,30.0,23.0,2.0,1.0,49.0,7.0,0.0,,8.0,9.0,1.0,17.0,16.0,1.0,6.0,14.0,15.0,2.0,24.0,2.0,80.0,9.0,11.0,,15.0,1.397,,3.0,,,,,,,1.0,1.0,,,,,,,,,,
611917,Lucá Williams-Barnett,Midfielder,Spurs,6,England,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611920,Malachi Hardy,Defender,Spurs,6,England,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511499,Mathys Tel,Forward,Spurs,6,France,2025-26,2.4306,0.0,,,31.0,13.0,81.0,359.0,,51.0,,,1342.0,97.0,4.0,81.0,265.0,,3.0,18.944,2.0,12.0,23.0,108.0,,23.0,0.0,238.0,94.0,72.0,31.0,,207.0,19.0,187.0,16.0,0.0,,357.0,20.0,286.0,,,44.0,13.0,787.0,2.0,100.0,,1.0,12.0,16.0,141.0,12.0,11.0,8.0,8.0,2.8363,19.0,24.0,,69.0,1.0,4.0,31.0,4.0,2.0,5.0,18.0,29.0,2.0,2.0,35.0,25.0,68.0,1.0,29.0,6.0,106.0,9.0,2.0,4.0,8.0,40.0,,64.0,78.0,6.0,16.0,11.0,39.0,2.0,19.0,6.0,113.0,16.0,10.0,5.0,8.0,2.4443,,3.0,49.0,17.0,,,,,2.0,2.0,2.0,,,,,,30.0,2.0,,1.0
491279,Micky van de Ven,Defender,Spurs,6,Netherlands,2025-26,0.3712,1.0,,,35.0,35.0,169.0,1770.0,118.0,101.0,8.0,,3043.0,119.0,12.0,72.0,1533.0,,1.0,43.5939,4.0,131.0,47.0,722.0,,22.0,1.0,219.0,538.0,122.0,35.0,,438.0,35.0,118.0,47.0,1.0,106.0,1614.0,,203.0,12.0,,370.0,68.0,2146.0,39.0,1163.0,,9.0,84.0,69.0,100.0,,3.0,6.0,1.0,4.1402,39.0,13.0,,85.0,1.0,2.0,3.0,4.0,4.0,1.0,,,2.0,2.0,54.0,26.0,33.0,1.0,5.0,2.0,46.0,21.0,0.0,1.0,20.0,4.0,2.0,3.0,9.0,2.0,7.0,19.0,11.0,22.0,28.0,22.0,140.0,10.0,2.0,1.0,14.0,2.527,1.0,2.0,,,1.0,3.0,,,,,,,,,,,,,,1.0
460842,Mohammed Kudus,Midfielder,Spurs,6,Ghana,2025-26,2.4015,0.0,,,19.0,19.0,64.0,444.0,,29.0,2.0,,1545.0,107.0,7.0,96.0,361.0,,1.0,22.7051,,6.0,20.0,45.0,,15.0,1.0,263.0,75.0,95.0,19.0,,294.0,13.0,234.0,11.0,0.0,,436.0,20.0,331.0,,,156.0,19.0,931.0,3.0,114.0,,3.0,8.0,17.0,156.0,18.0,10.0,9.0,4.0,2.6064,29.0,16.0,,56.0,5.0,15.0,56.0,2.0,1.0,3.0,,28.0,5.0,5.0,18.0,30.0,57.0,2.0,18.0,7.0,138.0,9.0,1.0,,10.0,50.0,,94.0,104.0,7.0,7.0,19.0,52.0,,23.0,3.0,168.0,7.0,11.0,3.0,13.0,1.9301,2.0,10.0,49.0,9.0,1.0,,,2.0,2.0,2.0,,,,0.1802,2.0,2.0,35.0,1.0,,
482442,Pape Matar Sarr,Midfielder,Spurs,6,Senegal,2025-26,1.1011,0.0,,,26.0,13.0,95.0,633.0,,65.0,3.0,,1391.0,86.0,2.0,59.0,518.0,,2.0,22.1641,2.0,47.0,23.0,195.0,,13.0,1.0,188.0,163.0,77.0,26.0,,297.0,21.0,123.0,27.0,0.0,,610.0,2.0,151.0,,,144.0,20.0,908.0,11.0,243.0,,3.0,15.0,31.0,102.0,2.0,7.0,6.0,,2.006,33.0,10.0,3.0,80.0,4.0,17.0,6.0,2.0,2.0,5.0,13.0,2.0,2.0,2.0,38.0,25.0,27.0,1.0,7.0,2.0,64.0,12.0,0.0,,12.0,9.0,2.0,6.0,27.0,2.0,4.0,21.0,13.0,10.0,29.0,18.0,131.0,4.0,2.0,5.0,18.0,1.7231,,3.0,,,,,,,2.0,2.0,,,,,,,,,,
441164,Pedro Porro,Defender,Spurs,6,Spain,2025-26,4.4763,0.0,,,34.0,32.0,368.0,1470.0,,44.0,9.0,,2798.0,140.0,12.0,121.0,968.0,,3.0,37.4818,11.0,102.0,40.0,117.0,,26.0,0.0,270.0,711.0,133.0,34.0,,683.0,28.0,226.0,19.0,0.0,,1400.0,37.0,647.0,,,441.0,134.0,2429.0,63.0,480.0,,10.0,160.0,113.0,130.0,35.0,9.0,8.0,6.0,1.3771,76.0,23.0,4.0,208.0,2.0,7.0,120.0,1.0,0.0,6.0,2.0,61.0,4.0,4.0,25.0,103.0,39.0,23.0,51.0,3.0,105.0,34.0,1.0,,26.0,26.0,1.0,176.0,35.0,3.0,15.0,50.0,19.0,10.0,32.0,31.0,201.0,216.0,6.0,6.0,18.0,1.0482,,1.0,73.0,23.0,,,,3.0,3.0,3.0,1.0,,,0.2481,6.0,6.0,42.0,,,
493125,Radu Dragusin,Defender,Spurs,6,Romania,2025-26,0.0211,0.0,,,10.0,5.0,53.0,239.0,20.0,30.0,,,515.0,26.0,3.0,7.0,180.0,,,8.7826,3.0,46.0,13.0,75.0,,1.0,0.0,50.0,87.0,14.0,10.0,,45.0,10.0,20.0,19.0,0.0,20.0,218.0,1.0,70.0,,,58.0,6.0,347.0,16.0,141.0,,0.0,25.0,18.0,24.0,,1.0,,,,5.0,3.0,,28.0,,,3.0,,,,5.0,,,,11.0,6.0,9.0,9.0,,1.0,13.0,1.0,,,3.0,,,3.0,2.0,1.0,3.0,2.0,1.0,8.0,9.0,16.0,19.0,,1.0,,3.0,0.3225,,,,,,,,,,,,,,,,,,,1.0,
247693,Randal Kolo Muani,Forward,Spurs,6,France,2025-26,1.7723,0.0,,,30.0,21.0,97.0,328.0,,81.0,,,1670.0,106.0,8.0,74.0,226.0,,2.0,27.4407,1.0,18.0,31.0,70.0,,17.0,0.0,282.0,66.0,64.0,30.0,,172.0,23.0,201.0,32.0,0.0,,325.0,13.0,265.0,,,107.0,5.0,676.0,3.0,66.0,,3.0,5.0,21.0,176.0,7.0,5.0,4.0,11.0,1.8907,29.0,15.0,1.0,92.0,1.0,13.0,11.0,1.0,0.0,,9.0,7.0,3.0,3.0,49.0,25.0,77.0,,18.0,5.0,127.0,9.0,1.0,1.0,11.0,38.0,,11.0,75.0,5.0,11.0,18.0,28.0,1.0,40.0,3.0,85.0,2.0,17.0,,17.0,2.1764,,3.0,,,1.0,,,1.0,,,2.0,,,,,,,1.0,,
212319,Richarlison,Forward,Spurs,6,Brazil,2025-26,1.4646,0.0,,,32.0,20.0,120.0,317.0,,173.0,3.0,,1957.0,139.0,10.0,70.0,187.0,,2.0,27.2842,,51.0,27.0,91.0,,33.0,3.0,328.0,86.0,61.0,32.0,,140.0,17.0,155.0,69.0,0.0,,314.0,14.0,257.0,,,81.0,10.0,726.0,2.0,57.0,,5.0,7.0,30.0,189.0,,14.0,26.0,3.0,11.9535,27.0,47.0,2.0,113.0,4.0,16.0,18.0,11.0,6.0,2.0,12.0,,14.0,14.0,104.0,33.0,125.0,,16.0,12.0,85.0,11.0,5.0,7.0,11.0,20.0,3.0,18.0,50.0,12.0,21.0,16.0,12.0,3.0,23.0,5.0,59.0,2.0,8.0,2.0,10.0,8.0946,1.0,10.0,,,,,,,1.0,1.0,9.0,,,,,,,1.0,,
536134,Rio Kyerematen,Midfielder,Spurs,6,England,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202993,Rodrigo Bentancur,Midfielder,Spurs,6,Uruguay,2025-26,0.835,0.0,,,26.0,23.0,145.0,1018.0,,76.0,5.0,,1892.0,115.0,5.0,84.0,854.0,,2.0,27.3277,6.0,48.0,25.0,315.0,,8.0,0.0,210.0,246.0,130.0,26.0,,395.0,20.0,134.0,31.0,0.0,,1006.0,,201.0,,,278.0,19.0,1337.0,13.0,479.0,,7.0,25.0,50.0,95.0,1.0,4.0,3.0,2.0,0.8999,56.0,9.0,3.0,120.0,1.0,30.0,6.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,45.0,36.0,29.0,,9.0,2.0,50.0,22.0,1.0,1.0,20.0,12.0,,6.0,20.0,2.0,6.0,36.0,20.0,7.0,19.0,35.0,179.0,1.0,12.0,2.0,12.0,0.7362,,1.0,,,,,,,,,,,,,,,,,,1.0
616221,Souza,Defender,Spurs,6,Brazil,2025-26,0.0374,0.0,,,4.0,2.0,2.0,27.0,,1.0,,,144.0,2.0,1.0,2.0,25.0,,1.0,2.2529,,4.0,3.0,8.0,,2.0,0.0,12.0,11.0,3.0,4.0,,13.0,2.0,11.0,,0.0,,24.0,2.0,8.0,,,2.0,,49.0,,12.0,,1.0,,,10.0,,,1.0,,0.1671,,1.0,,2.0,,,3.0,,,,2.0,,,,1.0,1.0,5.0,,3.0,,9.0,,,,,2.0,,3.0,3.0,,,,,,3.0,2.0,6.0,2.0,2.0,,2.0,0.0164,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
680832,Tye Hall,Midfielder,Spurs,6,England,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647429,Tynan Thompson,Forward,Spurs,6,England,2025-26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
