playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,timePlayed,aerialDuelsLost,duelsWon,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,totalLossesOfPossession,successfulDribbles,leftsidePasses,backwardPasses,touches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,throughBalls,successfulLayoffs,foulWonPenalty,starts,unsuccessfulCrossesOpenPlay,oboxBlocked,cleanSheets,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,goalsConcededOutsideBox,putthroughBlockedDistribution,throwInsToOppositionPlayer,keyPassesAttemptAssists,successfulLaunches,totalClearances,putthroughBlockedDistributionWon,recoveries,headedGoals,unsuccessfulCrossesAndCorners,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,totalFoulsConceded,interceptions,successfulLongPasses,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,unsuccessfulLongPasses,overruns,goalAssists,shotsOnTargetOutsideBox,oboxTarget,leftFootGoals,hitWoodwork,handballsConceded,goalKicks,penaltiesConceded,ownGoalScored,lastPlayerTackle,gkSuccessfulDistribution,clearancesOffTheLine,cornersTakenInclShortCorners,unsuccessfulCornersIntoBox,redCards2ndYellow,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,secondGoalAssists,expectedGoalsFreekick,penaltiesTaken,penaltyGoals
536908,Alejo Véliz,Forward,Spurs,6,Argentina,2023-24,5.0,0.0052,0.0,1.0,1.0,0.7877,1.0,1.0,5.0,8.0,5.0,10.0,1.0,3.0,1.0,8.0,3.0,44.0,2.0,4.0,3.0,5.0,5.0,1.0,2.119,2.0,1.0,3.0,3.0,1.0,0.0,9.0,0.0,3.0,8.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,0.0,8.0,10.0,1.0,1.0,3.0,22.0,2.0,0.2425,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519321,Alfie Dorrington,Defender,Spurs,6,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175941,Alfie Whiteman,Goalkeeper,Spurs,6,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548308,Ashley Phillips,Defender,Spurs,6,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115556,Ben Davies,Defender,Spurs,6,Wales,2023-24,43.0,0.5646,0.0,1.0,2.0,1.1008,24.0,11.0,51.0,17.0,71.0,812.0,1.0,,1.0,5.0,50.0,1085.0,21.0,76.0,47.0,710.0,25.0,2.0,21.6773,21.0,,22.0,331.0,19.0,0.0,119.0,0.0,343.0,17.0,,7.0,6.0,269.0,20.0,9.0,,69.0,29.0,0.0,778.0,95.0,4.0,86.0,52.0,1007.0,473.0,2.3392,2.0,35.0,1.0,3.0,3.0,1.0,12.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,4.0,2.0,35.0,2.0,53.0,1.0,9.0,9.0,2.0,17.0,15.0,8.0,10.0,31.0,24.0,2.0,1.0,10.0,6.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214572,Brandon Austin,Goalkeeper,Spurs,6,England,2023-24,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242898,Brennan Johnson,Forward,Spurs,6,Wales,2023-24,119.0,4.4605,0.0,14.0,21.0,6.9151,30.0,39.0,146.0,35.0,164.0,701.0,5.0,13.0,3.0,9.0,24.0,2330.0,18.0,99.0,93.0,530.0,166.0,3.0,35.8194,42.0,10.0,101.0,114.0,36.0,1.0,218.0,2.0,159.0,35.0,4.0,14.0,42.0,417.0,38.0,63.0,10.0,194.0,6.0,0.0,695.0,331.0,27.0,181.0,247.0,1141.0,137.0,10.2786,3.0,39.0,17.0,,9.0,,26.0,53.0,2.0,1.0,17.0,15.0,15.0,,4.0,78.0,1.0,36.0,1.0,9.0,39.0,86.0,,53.0,18.0,31.0,16.0,2.0,18.0,10.0,7.0,12.0,18.0,2.0,11.0,14.0,18.0,6.0,10.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
436234,Bryan Gil,Forward,Spurs,6,Spain,2023-24,18.0,0.252,0.0,,1.0,0.0386,1.0,4.0,21.0,11.0,21.0,144.0,,1.0,,9.0,3.0,201.0,3.0,12.0,12.0,123.0,18.0,1.0,8.2603,11.0,,15.0,45.0,3.0,0.0,30.0,,20.0,11.0,,1.0,3.0,79.0,11.0,10.0,,27.0,,0.0,144.0,50.0,8.0,16.0,63.0,207.0,46.0,0.7517,0.0,4.0,2.0,,1.0,,2.0,9.0,,,2.0,1.0,1.0,,,10.0,,4.0,,4.0,3.0,16.0,,9.0,3.0,3.0,,,2.0,3.0,,2.0,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221632,Cristian Romero,Defender,Spurs,6,Argentina,2023-24,86.0,1.5174,1.0,4.0,10.0,3.1917,66.0,20.0,163.0,33.0,211.0,2588.0,5.0,1.0,2.0,,130.0,2792.0,39.0,183.0,92.0,2317.0,34.0,3.0,42.262,42.0,3.0,47.0,287.0,24.0,1.0,269.0,3.0,1036.0,33.0,2.0,26.0,1.0,924.0,40.0,5.0,3.0,139.0,91.0,1.0,2455.0,234.0,5.0,1131.0,134.0,2983.0,1453.0,3.4518,7.0,107.0,,6.0,,,33.0,3.0,1.0,7.0,,5.0,5.0,,2.0,48.0,,7.0,6.0,100.0,24.0,189.0,3.0,3.0,10.0,3.0,40.0,22.0,31.0,44.0,60.0,14.0,2.0,1.0,17.0,21.0,48.0,,,,,,2.0,1.0,10.0,2.0,1.0,3.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,
490145,Dane Scarlett,Forward,Spurs,6,England,2023-24,6.0,0.0024,0.0,,,,1.0,,1.0,4.0,1.0,3.0,,,,4.0,3.0,19.0,3.0,3.0,3.0,2.0,2.0,,,,,3.0,,2.0,0.0,9.0,,2.0,4.0,,,2.0,2.0,,2.0,,6.0,,0.0,3.0,8.0,,,1.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
