element,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
239,463936,Jamie,Bynoe-Gittens,2561902,1,False,53,0,0,0,0,0,0,0,0,0,0,0,2,7.2,22.8,8.0,3.8,1,1,1,3,1,0.07,0.07,0.14,0.59,65,0,28302,0,0
239,463936,Jamie,Bynoe-Gittens,2561914,1,False,13,0,0,0,0,0,0,0,0,0,0,0,4,2.0,5.0,4.0,1.1,0,0,0,0,0,0.00,0.01,0.01,0.40,65,-4595,28161,2622,7217
239,463936,Jamie,Bynoe-Gittens,2561917,1,False,22,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,5.0,0.6,0,1,1,2,0,0.03,0.00,0.03,0.68,64,-7408,21502,978,8386
239,463936,Jamie,Bynoe-Gittens,2561927,1,False,55,0,0,0,1,0,0,0,0,0,0,0,3,2.0,12.2,15.0,2.9,0,1,0,1,1,0.01,0.03,0.04,0.55,63,-4479,18147,816,5295
239,463936,Jamie,Bynoe-Gittens,2561941,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,63,-2328,16244,551,2879
239,463936,Jamie,Bynoe-Gittens,2561947,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,62,-1668,14937,534,2202
239,463936,Jamie,Bynoe-Gittens,2561959,1,False,15,0,0,0,0,0,0,0,0,0,0,0,5,9.6,0.9,13.0,2.4,1,1,0,2,0,0.02,0.04,0.06,0.41,62,-954,14261,463,1417
239,463936,Jamie,Bynoe-Gittens,2561971,1,False,45,0,0,0,0,0,0,0,0,0,0,0,2,4.6,1.2,0.0,0.6,2,2,1,5,0,0.00,0.01,0.01,1.82,62,-488,14105,854,1342
239,463936,Jamie,Bynoe-Gittens,2561979,1,False,14,0,0,0,1,0,0,0,0,0,0,0,4,5.2,21.1,0.0,2.6,1,0,0,1,0,0.00,0.02,0.02,0.14,62,-109,14140,718,827
239,463936,Jamie,Bynoe-Gittens,2561993,1,False,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.6,6.0,0.8,0,1,0,1,0,0.51,0.01,0.52,0.04,61,1594,16111,2545,951
239,463936,Jamie,Bynoe-Gittens,2561997,1,False,7,0,0,0,0,0,0,0,0,0,0,0,4,2.6,11.6,0.0,1.4,0,0,0,0,0,0.00,0.02,0.02,0.14,61,158,16352,1621,1463
239,463936,Jamie,Bynoe-Gittens,2562008,6,False,90,0,1,1,0,0,0,0,0,0,0,0,25,23.4,27.8,15.0,6.6,1,4,0,5,1,0.02,0.31,0.33,0.44,61,-850,15602,616,1466
239,463936,Jamie,Bynoe-Gittens,2562017,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,61,-290,15426,541,831
239,463936,Jamie,Bynoe-Gittens,2562030,5,False,60,0,1,0,2,0,0,0,0,0,0,0,24,25.2,21.3,13.0,6.0,0,1,1,2,1,0.04,0.40,0.44,1.40,61,-3,15565,540,543
239,463936,Jamie,Bynoe-Gittens,2562035,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,61,98,15747,739,641
239,463936,Jamie,Bynoe-Gittens,2562048,1,False,25,0,0,0,0,0,0,0,0,0,0,0,6,5.2,1.2,3.0,0.9,0,3,3,6,0,0.05,0.01,0.06,0.56,61,-726,15075,557,1283
239,463936,Jamie,Bynoe-Gittens,2562062,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,61,-378,14792,443,821
239,463936,Jamie,Bynoe-Gittens,2562068,1,False,21,0,0,0,1,0,0,0,0,0,0,0,6,4.0,0.8,9.0,1.4,0,0,1,1,0,0.06,0.01,0.07,0.44,60,-254,14641,355,609
239,463936,Jamie,Bynoe-Gittens,2562078,1,False,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-68,14695,325,393
239,463936,Jamie,Bynoe-Gittens,2562091,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-106,14643,252,358
239,463936,Jamie,Bynoe-Gittens,2562101,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-77,14666,263,340
239,463936,Jamie,Bynoe-Gittens,2562107,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-337,14420,224,561
239,463936,Jamie,Bynoe-Gittens,2562119,1,False,16,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,1.09,60,-213,14257,144,357
239,463936,Jamie,Bynoe-Gittens,2562127,1,False,25,0,0,0,1,0,0,0,0,0,0,0,4,0.0,1.1,0.0,0.0,0,0,0,0,1,0.00,0.00,0.00,0.19,60,20,14381,292,272
239,463936,Jamie,Bynoe-Gittens,2562144,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-418,13961,60,478
239,463936,Jamie,Bynoe-Gittens,2562147,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-378,13596,17,395
239,463936,Jamie,Bynoe-Gittens,2562157,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,60,-235,13378,18,253
