playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,expectedAssists,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,crossesNotClaimed,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,substituteOn,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,aerialDuelsLost,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,ownGoalScored,groundDuelsLost,totalFoulsWon,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,cornersWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,substituteOff,foulAttemptedTackle,expectedGoals,successfulCrossesOpenPlay,blockedShots,iboxTarget,shotsOnTargetInBox,shotsBlockedInBox,lastPlayerTackle,iboxBlocked,shotsOffTargetIncWoodwork,drops,goalAssists,foulWonPenalty,goals,offsides,awayGoals,unsuccessfulLayoffs,homeGoals,rightFootGoals,leftFootGoals,hitWoodwork,handballsConceded,headedGoals,secondGoalAssists,oboxBlocked,shotsBlockedOutsideBox,redCards2ndYellow,penaltiesTaken,penaltyGoals,penaltiesFaced,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesConceded
175941,Alfie Whiteman,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485055,Antonín Kinsky,Goalkeeper,Spurs,6,Czech Republic,2024-25,0.0,0.0,0.0,0.0072,10.0,3.0,5.0,4.0,6.0,6.0,49.0,179.0,30.0,1.0,2.0,1.0,540.0,5.0,1.0,1.0,3.0,104.0,6.0,10.5075,1.0,6.0,15.0,11.0,47.0,24.0,0.0,5.0,3.0,85.0,55.0,6.0,1.0,2.0,9.0,10.0,3.0,2.0,63.0,134.0,50.0,1.0,4.0,4.0,47.0,26.0,273.0,24.0,121.0,18.0,45.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214572,Brandon Austin,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,0.0002,4.0,,,,1.0,1.0,9.0,27.0,6.0,,4.0,,90.0,4.0,,,,14.0,,2.2034,,1.0,1.0,2.0,5.0,2.0,0.0,4.0,,17.0,10.0,1.0,,,1.0,2.0,,4.0,9.0,19.0,10.0,,2.0,2.0,5.0,4.0,43.0,6.0,17.0,2.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
40383,Fraser Forster,Goalkeeper,Spurs,6,England,2024-25,0.0,0.0,0.0,0.0014,4.0,,7.0,6.0,7.0,7.0,29.0,167.0,56.0,1.0,1.0,1.0,630.0,2.0,2.0,,1.0,123.0,,16.8969,,7.0,7.0,15.0,45.0,29.0,0.0,3.0,,62.0,34.0,7.0,1.0,,3.0,13.0,2.0,1.0,85.0,93.0,31.0,,1.0,9.0,60.0,15.0,241.0,12.0,135.0,20.0,23.0,16.0,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
184254,Guglielmo Vicario,Goalkeeper,Spurs,6,Italy,2024-25,0.0,0.0,1.0,0.008,25.0,,15.0,19.0,24.0,24.0,106.0,754.0,65.0,,10.0,4.0,2160.0,12.0,3.0,2.0,2.0,593.0,19.0,37.5949,,11.0,33.0,37.0,236.0,68.0,0.0,12.0,2.0,294.0,174.0,24.0,1.0,,22.0,34.0,2.0,10.0,177.0,647.0,110.0,,8.0,24.0,224.0,55.0,1016.0,61.0,626.0,52.0,87.0,48.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
