playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,throughBalls,setPiecesGoals,goals,offsides,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,goalAssists,shotsOnTargetOutsideBox,oboxTarget,foulWonPenalty,headedGoals,clearancesOffTheLine,penaltiesConceded,ownGoalScored,penaltiesTaken,penaltyGoals,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow
175941,Alfie Whiteman,Goalkeeper,Spurs,6,England,2018-19,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37915,Hugo Lloris,Goalkeeper,Spurs,6,France,2018-19,0.0,0.0,0.0,2.0,,0.0342,,,,1.0,,9.0,33.0,,33.0,277.0,,1047.0,,,,10.0,12.0,,,2970.0,,,,12.0,4.0,,2.0,550.0,,,,3.0,40.2704,,62.0,32.0,33.0,,2.0,244.0,2.0,14.0,,539.0,256.0,33.0,1.0,,93.0,29.0,,,4.0,10.0,694.0,,,283.0,,,,264.0,,,,220.0,,1373.0,,,,129.0,677.0,,,,268.0,94.0,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,30.0,11.0,5.0,2.0,19.0,101.0,9.0,2.0,1.0,328.0,85.0,33.0,70.0,
39215,Michel Vorm,Goalkeeper,Spurs,6,Netherlands,2018-19,0.0,0.0,0.0,,,0.0005,,,,,,1.0,2.0,,2.0,10.0,,44.0,,,,1.0,,,,180.0,,,,1.0,,,,29.0,,,,,4.2177,,2.0,2.0,4.0,,,12.0,,1.0,,20.0,18.0,2.0,,,2.0,4.0,,,,1.0,32.0,,,11.0,,,,12.0,,,,5.0,,75.0,,,,5.0,32.0,,,,9.0,5.0,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,1.0,9.0,1.0,,,23.0,4.0,1.0,6.0,
102884,Paulo Gazzaniga,Goalkeeper,Spurs,6,Argentina,2018-19,0.0,0.0,0.0,,,0.0011,,,,,,2.0,3.0,,3.0,34.0,,95.0,,,,,1.0,,,270.0,,,,,,,,43.0,,,,,4.2991,,3.0,3.0,2.0,,,16.0,,,,54.0,23.0,3.0,,,9.0,2.0,,,,,59.0,,,35.0,,,,25.0,,,,18.0,,125.0,,,,12.0,52.0,,,,32.0,9.0,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,,2.0,11.0,,,,26.0,13.0,3.0,7.0,
