playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,blockedShots,ownGoalScored,shotsBlockedInBox,iboxBlocked,clearancesOffTheLine,handballsConceded,goalAssists,oboxBlocked,cornersTakenInclShortCorners,leftFootGoals,unsuccessfulCornersIntoBox,shotsBlockedOutsideBox,expectedGoalsFreekick,throughBalls,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,hitWoodwork,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,setPiecesGoals,penaltiesTaken,headedGoals,penaltyGoals,secondGoalAssists,foulWonPenalty
15405,Alan Hutton,Defender,A Villa,7,Scotland,2014-15,93.0,30.0,3.0177,0.0,4.0,3.0,0.8365,49.0,11.0,185.0,30.0,4.0,27.0,264.0,78.0,1117.0,1.0,2.0,0.0,3.0,80.0,6.0,2.0,30.0,1.0,2417.0,1.0,1.0,28.0,168.0,5.0,49.0,116.0,797.0,30.0,54.0,3.0,38.8631,22.0,13.0,101.0,42.0,65.0,75.0,50.0,1.0,261.0,22.0,1.0,419.0,117.0,30.0,2.0,1.0,9.0,1.0,14.0,502.0,37.0,78.0,33.0,181.0,52.0,0.0,1089.0,7.0,13.0,458.0,40.0,18.0,15.0,445.0,19.0,36.0,56.0,178.0,1915.0,236.0,1.0,37.0,381.0,14.0,1.0526,8.0,79.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44354,Aly Cissokho,Defender,A Villa,7,France,2014-15,78.0,9.0,1.0244,0.0,,,,48.0,4.0,118.0,25.0,,24.0,207.0,86.0,817.0,,,0.0,1.0,55.0,6.0,,9.0,,2131.0,,,16.0,116.0,5.0,55.0,77.0,572.0,21.0,38.0,2.0,28.7983,8.0,19.0,99.0,31.0,62.0,259.0,12.0,0.0,194.0,23.0,0.0,334.0,90.0,25.0,,,10.0,1.0,18.0,322.0,26.0,86.0,28.0,139.0,39.0,0.0,805.0,4.0,11.0,373.0,38.0,17.0,7.0,25.0,22.0,31.0,38.0,199.0,1461.0,165.0,6.0,78.0,297.0,5.0,0.5299,1.0,89.0,79.0,5.0,1.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58845,Ciaran Clark,Defender,A Villa,7,Ireland,2014-15,64.0,1.0,0.5121,1.0,6.0,1.0,1.5653,39.0,11.0,80.0,25.0,2.0,22.0,191.0,5.0,906.0,1.0,1.0,0.0,3.0,117.0,1.0,,1.0,5.0,1991.0,5.0,,40.0,138.0,3.0,14.0,61.0,639.0,29.0,5.0,3.0,30.1803,4.0,30.0,200.0,34.0,24.0,267.0,18.0,0.0,202.0,8.0,1.0,410.0,93.0,25.0,,,5.0,1.0,,177.0,31.0,5.0,1.0,85.0,77.0,0.0,876.0,5.0,3.0,213.0,34.0,9.0,23.0,144.0,19.0,48.0,76.0,85.0,1309.0,8.0,4.0,79.0,539.0,7.0,1.8762,8.0,111.0,51.0,5.0,,3.0,3.0,1.0,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,
80502,Jores Okore,Defender,A Villa,7,Denmark,2014-15,84.0,1.0,0.6465,0.0,2.0,1.0,0.4981,51.0,5.0,57.0,23.0,,22.0,123.0,3.0,894.0,1.0,,0.0,1.0,87.0,4.0,,1.0,1.0,2009.0,1.0,,37.0,144.0,4.0,24.0,94.0,702.0,19.0,,3.0,33.8736,6.0,11.0,149.0,35.0,47.0,152.0,35.0,0.0,228.0,13.0,1.0,377.0,126.0,23.0,,,13.0,,2.0,214.0,31.0,3.0,12.0,141.0,50.0,0.0,871.0,3.0,1.0,145.0,38.0,10.0,16.0,299.0,21.0,65.0,69.0,66.0,1279.0,1.0,,50.0,558.0,9.0,0.8686,6.0,66.0,56.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
15073,Kieran Richardson,Defender,A Villa,7,England,2014-15,70.0,4.0,0.92,1.0,3.0,,1.5486,25.0,6.0,85.0,22.0,13.0,16.0,122.0,19.0,499.0,,2.0,0.0,6.0,36.0,4.0,1.0,4.0,2.0,1345.0,2.0,1.0,19.0,53.0,3.0,22.0,36.0,348.0,11.0,10.0,3.0,18.3075,7.0,4.0,25.0,25.0,51.0,124.0,7.0,0.0,123.0,10.0,0.0,205.0,63.0,22.0,1.0,,7.0,2.0,6.0,239.0,22.0,19.0,20.0,87.0,17.0,1.0,494.0,3.0,3.0,184.0,18.0,5.0,6.0,82.0,14.0,15.0,29.0,88.0,740.0,60.0,6.0,20.0,142.0,7.0,0.8964,2.0,37.0,31.0,3.0,,,,,,1.0,3.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
154941,Lewis Kinsella,Defender,A Villa,7,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68983,Matthew Lowton,Defender,A Villa,7,England,2014-15,39.0,4.0,,0.0,1.0,1.0,,18.0,2.0,46.0,12.0,,8.0,88.0,15.0,323.0,,,,4.0,20.0,2.0,,4.0,,754.0,,,8.0,42.0,2.0,13.0,30.0,203.0,5.0,12.0,,,5.0,11.0,36.0,13.0,31.0,50.0,6.0,0.0,81.0,5.0,,145.0,29.0,12.0,,,4.0,,4.0,145.0,11.0,15.0,10.0,61.0,12.0,0.0,320.0,1.0,3.0,133.0,14.0,6.0,3.0,79.0,8.0,16.0,32.0,49.0,557.0,78.0,1.0,28.0,94.0,7.0,,2.0,42.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
52477,Nathan Baker,Defender,A Villa,7,England,2014-15,43.0,,0.1105,0.0,,,,14.0,6.0,18.0,11.0,,8.0,44.0,,192.0,,,0.0,3.0,63.0,1.0,,,,763.0,,,26.0,52.0,3.0,5.0,15.0,137.0,9.0,2.0,,12.5906,4.0,3.0,102.0,13.0,17.0,47.0,1.0,0.0,95.0,5.0,0.0,96.0,18.0,11.0,,,4.0,,,33.0,10.0,,1.0,32.0,37.0,0.0,184.0,6.0,,50.0,10.0,,8.0,35.0,7.0,18.0,11.0,14.0,363.0,1.0,2.0,21.0,115.0,3.0,0.6385,0.0,26.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16854,Philippe Senderos,Defender,A Villa,7,Switzerland,2014-15,23.0,,0.0216,0.0,1.0,,0.0944,7.0,4.0,15.0,8.0,,7.0,43.0,,234.0,,,0.0,1.0,13.0,3.0,,,1.0,632.0,1.0,,7.0,17.0,2.0,8.0,11.0,172.0,5.0,,,7.4314,1.0,8.0,48.0,9.0,16.0,35.0,4.0,0.0,40.0,5.0,0.0,125.0,19.0,8.0,,,4.0,,,46.0,7.0,,1.0,27.0,6.0,0.0,228.0,3.0,,45.0,3.0,1.0,9.0,63.0,10.0,9.0,19.0,11.0,330.0,,,16.0,145.0,3.0,0.8688,2.0,28.0,12.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154943,Riccardo Calder,Defender,A Villa,7,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
