season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025202,6,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025202,6,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,2.0,7.0,5.0,10.0,15.0,,,,10.0,,,,,,,,,,,,0.005885,,,,0.0,,-0.0741,1.0,,,,,,,,,,90.0,,,,,18.0,,1.0,6.6,1.0,2.0,,,,2.0,,,2.0,22.0,,20.0,11.0,31.0,,,0,,42.0,,,,
2025-26,14025214,7,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025214,7,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,1.0,1.0,1.0,20.0,21.0,,,,8.0,,,,,,,,,,,,0.00247933,,,,0.0,,,,,,,,,,,,,90.0,,,,,5.0,,,6.5,,,,,,,,,1.0,6.0,,6.0,20.0,26.0,,,0,,32.0,,,,
2025-26,14025239,8,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025239,8,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,4.0,4.0,10.0,14.0,,,5.0,7.0,,,,,,,,,,,,0.00182657,,,,0.0,,,,,,,,,,,,,90.0,,,,,10.0,0.0,,6.6,,,,,26.466684469966,2.0,,,1.0,14.0,,14.0,10.0,24.0,13.84273360356,,0,,29.0,,,,
2025-26,14025255,9,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025255,9,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,2.0,8.0,7.0,18.0,25.0,,1.0,,11.0,,,,,,,,,1.0,,,0.00567296,,,,0.0,,0.4775,,,,,,,,,,,90.0,,,,,14.0,,,7.6,1.0,1.0,,,,2.0,,,2.0,22.0,,21.0,18.0,39.0,,,0,,46.0,,,,
2025-26,14025275,10,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025275,10,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,,1.0,2.0,12.0,14.0,,,,7.0,,,,,,,,,,,,0.00276738,,,,0.0,,,1.0,,,,,,,,,,90.0,,,,,13.0,,,6.6,,,,,,1.0,,,,14.0,,15.0,12.0,27.0,,,0,,33.0,,,,
2025-26,14025054,11,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025054,11,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,,4.0,4.0,7.0,11.0,,,,2.0,,,,,,,,,,,,0.0016912,,,,0.0,,-1.1802,,,,,,,,,,,90.0,,,,,11.0,,,5.9,,,,,,,,,,14.0,,14.0,8.0,22.0,,,0,,24.0,,,,
2025-26,14025066,12,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025066,12,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,,8.0,6.0,9.0,15.0,,,,5.0,,,,,,,,,1.0,,,0.00252405,,,,0.0,,-0.873,2.0,,,,,,,,,,90.0,,,,,9.0,,,6.9,,1.0,,,,,,,,16.0,,11.0,12.0,23.0,,,0,,29.0,,1.0,,
2025-26,14025099,13,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025099,13,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,3.0,1.0,19.0,20.0,,,10.0,7.0,,,,,,,,,1.0,,,0.00030124,,,,0.0,,0.1528,,,,,,,,,,,90.0,,,,,13.0,,,7.4,1.0,3.0,,,52.821160929267,,,,1.0,16.0,,9.0,24.0,33.0,-18.795,,0,,43.0,,1.0,,
2025-26,14025126,14,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025126,14,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,2.0,10.0,7.0,19.0,26.0,,1.0,9.0,12.0,,,,,,,,,1.0,,,0.00235001,,,,0.0,,0.1405,2.0,,,,,,,,,,90.0,,,,,16.0,,1.0,7.0,1.0,1.0,,,45.519264189321,2.0,,,2.0,25.0,,19.0,22.0,41.0,26.775,,0,,52.0,,,,
2025-26,14025156,15,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025156,15,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,4.0,2.0,18.0,20.0,,,6.0,7.0,,,,,,,,,1.0,,,0.00058844,,,,0.0,,-0.0066999999999999,,,,,,,,,,,90.0,,,,,7.0,,,7.3,4.0,4.0,,,38.377863969908,,,,1.0,11.0,,7.0,20.0,27.0,-9.24,,0,,37.0,,1.0,,
2025-26,14025183,16,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025183,16,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,3.0,1.0,2.0,17.0,19.0,,,5.0,9.0,,,,,,,,,,,,0.00085947,,,,0.0,,-0.3751,,,,,,,,,,,90.0,,,,,2.0,0.0,,6.8,1.0,1.0,,,28.820783584988,1.0,,,3.0,3.0,,4.0,17.0,21.0,24.109888138069,,0,,30.0,,,,
2025-26,14025220,17,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025220,17,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,2.0,7.0,4.0,35.0,39.0,,1.0,13.0,14.0,,,,,,,,,2.0,,,0.00098827,,,,0.0,,0.1796,5.0,,,,,,,,,,90.0,,,,,11.0,,,7.4,1.0,1.0,,,70.004088728003,1.0,1.0,,2.0,17.0,,14.0,36.0,50.0,-15.225,,0,,70.0,,,1.0,
2025-26,14025234,18,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025234,18,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,2.0,5.0,5.0,18.0,23.0,,,12.0,6.0,,,,,,,,,,,,0.0049627,,,,0.0,,0.4234,1.0,,,1.0,,,,,,,90.0,,,,,15.0,,,7.2,2.0,2.0,,,58.214886868789,,,,2.0,19.0,,15.0,22.0,37.0,8.085,,0,,43.0,,,,
2025-26,14025254,19,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025254,19,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,1.0,1.0,,12.0,12.0,,,2.0,9.0,,,,,,,,,,,,9.771e-05,,,,0.0,,0.6411,1.0,,,,,,,,,,90.0,,,,,6.0,,,7.2,2.0,2.0,,,24.25040200609,2.0,,,1.0,6.0,,4.0,13.0,17.0,14.805,,0,,30.0,,,,
2025-26,14025274,20,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025274,20,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,,6.0,5.0,12.0,17.0,,,6.0,8.0,,,,,,,,,1.0,,,0.00204179,,,,0.0,,-0.9023,1.0,,,,,,,,,,90.0,,,,,16.0,,,5.9,,1.0,,,37.568421610707,,,,,22.0,,19.0,14.0,33.0,14.7,,0,,40.0,,1.0,,
2025-26,14025019,21,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025019,21,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,,1.0,1.0,18.0,19.0,,,6.0,4.0,,,,,,,,,,,,0.00015464,,,,0.0,,,,,,,,,,,,,90.0,,,,,6.0,,,6.4,,,,,28.882868554542,1.0,,,,7.0,,6.0,19.0,25.0,15.75,,0,,28.0,,,,
2025-26,14025082,22,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025082,22,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,2.0,1.0,1.0,16.0,17.0,,,9.0,7.0,,,,,,,,,1.0,,,0.0001254,,,,0.0,,,2.0,,,,,,,,,,90.0,,,,,9.0,,1.0,6.6,,,,,47.064637050871,2.0,,,2.0,9.0,,7.0,18.0,25.0,23.73,,0,1.0,37.0,1.0,,,1.0
2025-26,14025098,23,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025098,23,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,2.0,3.0,3.0,18.0,21.0,,,6.0,10.0,,,,,,,,,,,,0.0129794,,,,0.0,,-2.5589,1.0,,,,,,,,,,90.0,,,,,6.0,,,5.1,,,,,30.61291095258,1.0,,,2.0,9.0,,8.0,19.0,27.0,8.9821589077638,,0,,38.0,,,,
2025-26,14025134,24,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025134,24,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,1.0,2.0,9.0,11.0,,,2.0,11.0,,,,,,,,,,,,0.00016424,,,,0.0,,0.4179,1.0,,,,,,,,,,90.0,,,,,5.0,,,6.8,1.0,1.0,,,21.401784358309,,,,1.0,6.0,,7.0,9.0,16.0,18.138113944796,,0,,25.0,,,,
2025-26,14025158,25,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025158,25,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,1.0,7.0,6.0,9.0,15.0,,2.0,6.0,12.0,,,,,,,,,3.0,,,0.00137256,,,,0.0,,0.5989,1.0,,1.0,1.0,,,,,,,90.0,,,,,6.0,,,7.6,2.0,2.0,,,35.112605394085,,,,1.0,13.0,,12.0,9.0,21.0,24.640391175592,,0,,35.0,,1.0,,
2025-26,14025185,26,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025185,26,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,2.0,15.0,11.0,15.0,26.0,,1.0,14.0,11.0,,,,,,,,,1.0,,1.0,0.0024264,,,,0.0,,0.8674,1.0,,,,,,,,,,90.0,,,,,11.0,0.0,,7.4,2.0,2.0,,,85.15425060498,2.0,,,2.0,25.0,,21.0,15.0,36.0,55.966636901764,,0,,48.0,,,,
2025-26,14024012,27,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024012,27,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,6.0,7.0,10.0,17.0,,,9.0,14.0,,,,,,,,,1.0,,,0.00350672,,,,0.0,,0.657,3.0,,,,,,,,,,90.0,,,,,12.0,0.0,1.0,8.3,2.0,4.0,,,58.140384879913,2.0,,,1.0,18.0,,19.0,10.0,29.0,36.420349659494,,0,,49.0,,1.0,,
2025-26,14023971,28,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023971,28,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,1.0,5.0,5.0,11.0,16.0,1.0,,5.0,4.0,,,,,,,,1.0,1.0,,,0.00664389,,,,0.0,,0.0925,1.0,,,,,,,,,,90.0,,,,,9.0,0.0,,7.6,2.0,4.0,,,33.145842575046,2.0,,,1.0,14.0,,13.0,12.0,25.0,-0.51315421649381,,0,,35.0,,1.0,,
2025-26,14023933,29,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023933,29,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,,14.0,11.0,14.0,25.0,,,9.0,8.0,,,,,,1.0,,,1.0,,1.0,0.00355287,,,,0.0,,0.5554,2.0,,,,,,,,,,90.0,,,,,18.0,0.0,1.0,7.9,1.0,2.0,,,51.615022244362,1.0,,,,31.0,,28.0,15.0,43.0,12.268371093413,,0,,56.0,,1.0,,
2025-26,14023987,30,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023987,30,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,,2.0,2.0,15.0,17.0,,,5.0,6.0,,,,,,,,,,,,0.00039025,,,,0.0,,0.4285,,,,,,,,,,,90.0,,,,,7.0,0.0,2.0,7.3,1.0,3.0,,,28.099255268047,3.0,,,,9.0,,9.0,15.0,24.0,14.708178037504,,0,,31.0,,,,
2025-26,14025018,31,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025018,31,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,2.0,1.0,8.0,9.0,,,7.0,6.0,,,,,,,,,,1.0,,0.00027799,,,,0.0,,-0.8628,,,,,,,,,,,90.0,,,,,12.0,0.0,,5.3,,,,,39.08621357123,1.0,,,1.0,14.0,,13.0,8.0,21.0,28.038570931052,,0,,26.0,,,,
2025-26,14025021,32,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025021,32,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,,10.0,7.0,28.0,35.0,,,14.0,12.0,,,,,,,,,1.0,,,0.00281802,,,,0.0,,-0.5867,2.0,,,,,,,,,,90.0,,,,,15.0,0.0,,6.1,1.0,1.0,,,75.982706928719,,,,,22.0,,17.0,32.0,49.0,41.214934848543,,0,,60.0,,1.0,,
2025-26,14025039,33,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025039,33,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,1.0,8.0,8.0,8.0,16.0,,1.0,9.0,8.0,,,,,,,,,2.0,,,0.00166314,,,,0.0,,-0.6352,,,,,,,,,,,90.0,,,,,16.0,0.0,,6.4,2.0,2.0,,,52.443589673351,2.0,,,1.0,24.0,,24.0,8.0,32.0,24.146767366634,,0,,43.0,,1.0,,
2025-26,14025045,34,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025045,34,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,,2.0,2.0,12.0,14.0,,,12.0,13.0,,,,,,,,,1.0,,,0.00068144,,,,0.0,,0.1023,2.0,,,,,,,,,,90.0,,,,,17.0,0.0,,6.9,2.0,3.0,,,49.029143630971,1.0,,,,19.0,,19.0,12.0,31.0,29.404754812613,,0,,46.0,,1.0,,
2025-26,14023931,35,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023931,35,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,1.0,6.0,4.0,10.0,14.0,,,4.0,4.0,,,,,,,,,,,,0.00189808,,,,0.0,,0.0538,,,,,,,,,,,90.0,,,,,13.0,0.0,,6.8,1.0,1.0,,,18.556176845148,1.0,,,1.0,19.0,,17.0,10.0,27.0,15.754849074073,,0,,31.0,,,,
2025-26,14023942,36,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023942,36,3,Arsenal,Away,581310,154561,David Raya,david-raya,G,False,,,4.0,3.0,9.0,12.0,,1.0,6.0,5.0,,,,,,,,,2.0,,,0.0005969,,,,0.0,,0.794,,,,,,,,,,,90.0,,,,,18.0,0.0,2.0,7.4,2.0,3.0,,,27.794353910884,3.0,,,,20.0,,18.0,10.0,28.0,18.231111310461,,0,,39.0,,1.0,,
2025-26,14023950,37,3,Arsenal,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023950,37,3,Arsenal,Home,581310,154561,David Raya,david-raya,G,False,,,3.0,3.0,9.0,12.0,,1.0,4.0,5.0,,,,,,,,,1.0,,,0.00740917,,,,0.0,,,,,,,,,,,,,90.0,,,,,4.0,0.0,,6.9,,,,,26.474608877328,,,,,7.0,,7.0,9.0,16.0,11.475503526481,,0,,22.0,,1.0,,
2025-26,14023963,38,3,Arsenal,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,3.0,2.0,13.0,15.0,,1.0,2.0,8.0,,,,,,,,,1.0,,,0.00049934,,,,0.0,,-0.055,1.0,,,,,,,,,,90.0,,,,,5.0,0.0,1.0,7.0,2.0,2.0,,,8.2000013284072,3.0,,,1.0,8.0,,7.0,13.0,20.0,-0.42729920599179,,0,,33.0,,,,
2025-26,14023963,38,3,Arsenal,Away,1150958,551221,Tommy Setford,tommy-setford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
