season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436495,12,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,1.0,,3.0,15.0,11.0,25.0,2.0,,,1.0,,,,2.0,,,4.0,5.0,,,0.0709457,,,,0.0,,,,,,2.0,,90.0,,,,,,,,,13.0,,,6.6,,,,,,,,4.0,,7.0,,23.0,14.0,33.0,,,0,5.0,50.0,,,,2.0
2024-25,12436500,13,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,False,,,3.0,9.0,18.0,27.0,2.0,1.0,,,,,,,,,3.0,2.0,,,0.0115712,,,1.0,0.0,,,,,,,,90.0,,2.0,,,,,,,5.0,,,6.5,,,,,,7.0,,,,4.0,,13.0,19.0,32.0,,,0,1.0,43.0,,,,1.0
2024-25,12436500,13,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,True,,,2.0,16.0,15.0,31.0,,3.0,,1.0,,,,,,,1.0,6.0,,,0.00702675,,,1.0,0.0,,,,,1.0,,,55.0,,,,,,,,,4.0,,,6.7,,,,,,4.0,,,,2.0,,17.0,18.0,35.0,,,0,2.0,43.0,,1.0,,
2024-25,12436500,13,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,2.0,11.0,16.0,27.0,1.0,,,3.0,,,,2.0,,,5.0,,,,0.0124066,,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.0,,,6.0,,,,,,7.0,,,,5.0,,13.0,19.0,32.0,,,0,,45.0,2.0,,,
2024-25,12436500,13,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,1.0,,1.0,10.0,6.0,15.0,2.0,4.0,,1.0,,,1.0,2.0,,,5.0,9.0,,,0.0182358,0.1326,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,,13.0,,,6.8,,,,,,,,3.0,,4.0,,15.0,10.0,22.0,,,1,3.0,45.0,4.0,2.0,,3.0
2024-25,12436500,13,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,False,,,1.0,,7.0,7.0,2.0,,,1.0,,,,,,,2.0,,,,3.59e-05,,,,0.0,,,,,1.0,,,35.0,,,,,,,,,5.0,,,6.2,,,,,,2.0,,,,1.0,,2.0,10.0,12.0,,,0,,16.0,,,,
2024-25,12436500,13,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,17.0,17.0,34.0,3.0,2.0,,5.0,,,1.0,1.0,,,4.0,5.0,,,0.0303671,0.0242,,,0.0,,,,,,1.0,,90.0,,,,,,,,,18.0,,,6.6,,,,,,,,3.0,,4.0,,24.0,23.0,44.0,,,1,2.0,69.0,1.0,1.0,,2.0
2024-25,12436500,13,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436966,14,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,False,,,1.0,8.0,33.0,41.0,3.0,1.0,,3.0,,,,,1.0,,3.0,3.0,,,0.0017112,,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,,,7.0,,,7.5,,,,,,2.0,,,,5.0,,11.0,36.0,47.0,,,0,2.0,56.0,1.0,,,2.0
2024-25,12436966,14,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,,8.0,33.0,41.0,1.0,1.0,,2.0,,,,1.0,1.0,,2.0,3.0,,,0.00161879,,,,0.0,,,,,1.0,,,60.0,,1.0,,,,,,,7.0,,,7.3,,,,,,2.0,,,,4.0,,12.0,36.0,48.0,,,0,2.0,55.0,,,,2.0
2024-25,12436966,14,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,True,,,,2.0,8.0,10.0,,2.0,,1.0,,,,,,,1.0,2.0,,,0.00548386,,,,0.0,,,,,2.0,,,30.0,,,,,,,,,3.0,,,6.3,,,,,,2.0,1.0,,,,,3.0,9.0,12.0,,,0,,17.0,,,,
2024-25,12436966,14,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,3.0,13.0,8.0,21.0,2.0,3.0,,,,,,,,,4.0,4.0,,,0.00480384,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,,,16.0,,,6.8,,,,,,6.0,1.0,3.0,,8.0,,20.0,12.0,29.0,,,0,1.0,57.0,2.0,,,
2024-25,12436966,14,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436966,14,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436966,14,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,,,5.0,8.0,21.0,29.0,2.0,2.0,,7.0,2.0,,,4.0,,,8.0,7.0,,,0.00948766,,,2.0,1.0,,,,,1.0,2.0,,90.0,,3.0,,,,,,,7.0,,,7.8,,,,,,3.0,,1.0,,9.0,,9.0,25.0,33.0,,,0,5.0,52.0,,,,2.0
2024-25,12436444,15,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,False,,,4.0,17.0,66.0,83.0,,,,4.0,,,,,,,,2.0,,,0.0100468,,,,0.0,,,,,1.0,,,90.0,,,,,,,,,7.0,,,6.6,,,,,,,1.0,,,5.0,,21.0,68.0,89.0,,,0,1.0,94.0,1.0,,1.0,
2024-25,12436444,15,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,,15.0,46.0,61.0,1.0,2.0,,3.0,,,,,,,1.0,4.0,,,0.00691259,,,,0.0,,,,,2.0,,,81.0,,2.0,,,,,,,5.0,,,6.9,,,,,,1.0,1.0,,,,,17.0,48.0,65.0,,,0,1.0,73.0,1.0,,1.0,1.0
2024-25,12436444,15,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,True,,,,3.0,9.0,12.0,,1.0,,,,,,,,,,1.0,,,0.00107279,,,,0.0,,,,,,,,9.0,,,,,,,,,1.0,,,6.6,,,,,,,,,,1.0,,4.0,9.0,13.0,,,0,,14.0,,,,
2024-25,12436444,15,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,1.0,12.0,30.0,42.0,2.0,4.0,,3.0,,1.0,,,,2.0,4.0,6.0,,,0.0117203,0.1201,0.2283,,0.0,,,,,2.0,,,90.0,1.0,,,,,,,,13.0,,,6.7,,,1.0,,,2.0,1.0,1.0,,3.0,,18.0,35.0,52.0,,,2,1.0,73.0,,,1.0,1.0
2024-25,12436444,15,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436444,15,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,4.0,,,13.0,15.0,24.0,,1.0,,3.0,1.0,,,3.0,,,3.0,6.0,,2.0,0.320267,,,,0.0,,,,,,1.0,,90.0,,,,,,,,,16.0,,,6.5,,,,,,2.0,1.0,12.0,,3.0,,23.0,20.0,31.0,,,0,4.0,67.0,,,1.0,2.0
2024-25,12436460,16,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,False,,,1.0,14.0,28.0,42.0,,1.0,,2.0,,,,1.0,,,1.0,2.0,1.0,,0.00265983,,,,0.0,,,,,,,,90.0,,2.0,,,,,,,9.0,,,5.7,,,,,,3.0,,,,4.0,,18.0,32.0,50.0,,,0,1.0,58.0,1.0,,,
2024-25,12436460,16,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,1.0,20.0,31.0,51.0,2.0,1.0,,3.0,,,,2.0,,,6.0,6.0,,,0.0103201,,,2.0,0.0,,,,,2.0,,1.0,90.0,,2.0,,,,,,,8.0,,,6.8,,,,,,6.0,2.0,,,4.0,,24.0,34.0,58.0,,,0,3.0,76.0,,,2.0,2.0
2024-25,12436460,16,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436460,16,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,16.0,13.0,29.0,2.0,1.0,,,,,,1.0,,,5.0,6.0,,,0.114104,,,2.0,0.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,,12.0,,,6.5,,,,,,5.0,1.0,1.0,,3.0,1.0,23.0,15.0,37.0,,,0,3.0,71.0,3.0,1.0,1.0,1.0
2024-25,12436460,16,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,1.0,14.0,15.0,,,,1.0,,,,,,,1.0,1.0,,,0.00028535,,,1.0,0.0,,,,,1.0,,,31.0,,,,,,,,,3.0,,,6.5,,,,,,3.0,,,,1.0,,4.0,14.0,18.0,,,0,,23.0,,1.0,,
2024-25,12436460,16,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436460,16,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,1.0,,1.0,9.0,16.0,24.0,2.0,2.0,,2.0,,,,,,,2.0,7.0,,,0.0207519,,,,0.0,,,,,3.0,,,90.0,,,,,,,,,16.0,,,6.2,,,,,,2.0,,2.0,,6.0,1.0,16.0,23.0,37.0,,,0,5.0,59.0,1.0,,,1.0
2024-25,12436469,17,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,False,,,6.0,22.0,30.0,52.0,,3.0,,2.0,,,,,,,,4.0,,,0.1429,,,,0.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,,2.0,,,7.2,,,,,,2.0,,,,7.0,,23.0,31.0,54.0,,,0,1.0,62.0,,,,1.0
2024-25,12436469,17,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,,12.0,35.0,47.0,,,,2.0,,,,,,,1.0,1.0,,,0.00322693,,,1.0,0.0,,,,,1.0,,,45.0,,,,,,,,,2.0,,,6.2,,,,,,2.0,1.0,,,1.0,,13.0,36.0,49.0,,,0,,56.0,,,1.0,
2024-25,12436469,17,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,True,,,,21.0,22.0,43.0,,,,1.0,,,,,,,1.0,3.0,,,0.00596358,,,1.0,0.0,,,,,,,,45.0,,,,,,,,,4.0,,,6.7,,,,,,,,,,2.0,,25.0,22.0,47.0,,,0,3.0,50.0,,,,
2024-25,12436469,17,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,1.0,10.0,5.0,15.0,2.0,4.0,,,,,,,,,5.0,6.0,1.0,,0.00405049,0.0242,0.1505,,0.0,,,,,,,,53.0,1.0,,,,,,,,16.0,,,5.6,,,,,,4.0,4.0,,,3.0,,17.0,9.0,26.0,,,1,,43.0,2.0,1.0,1.0,
2024-25,12436469,17,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436469,17,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,1.0,,,26.0,31.0,56.0,1.0,1.0,,5.0,,,,,,1.0,3.0,5.0,,,0.0179933,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,14.0,,,6.5,,,,,,,,3.0,,4.0,,37.0,32.0,66.0,,,0,1.0,87.0,,3.0,,1.0
2024-25,12436474,18,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,False,,,2.0,4.0,29.0,33.0,3.0,2.0,,3.0,,,,,,,3.0,3.0,,,0.00124768,,,,0.0,,,,,,,,89.0,,1.0,,,,,,,8.0,,,6.4,,,,,,9.0,,,,7.0,,9.0,30.0,39.0,,,0,1.0,52.0,,,,
2024-25,12436474,18,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,5.0,9.0,25.0,34.0,1.0,1.0,,4.0,,,,,,,2.0,2.0,,,0.006052,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,6.0,,,6.5,,,,,,9.0,,,,10.0,,13.0,27.0,40.0,,,0,1.0,55.0,,1.0,,1.0
2024-25,12436474,18,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,1.0,5.0,14.0,19.0,2.0,3.0,,3.0,,,1.0,2.0,,,5.0,6.0,,,0.00166085,0.0597,,,0.0,,,,,3.0,,,90.0,,,,,,,,,11.0,,,6.5,,,1.0,,,8.0,1.0,,,4.0,,8.0,21.0,29.0,,,2,,55.0,,3.0,,
2024-25,12436474,18,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436474,18,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436474,18,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,1.0,,,6.0,14.0,19.0,1.0,1.0,,5.0,,,,,,,2.0,1.0,,,0.0154785,,,,0.0,,,,,2.0,,,90.0,,2.0,,,,,,,7.0,,,6.5,,,,,,4.0,1.0,1.0,,1.0,,7.0,16.0,22.0,,,0,,37.0,,,,
2024-25,12436512,19,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,False,,,2.0,23.0,54.0,77.0,1.0,,,4.0,,,,,,,1.0,,,,0.292313,,,,0.0,,,,,,,,85.0,,,,,,,,,4.0,,,6.5,,,,,,3.0,,,,4.0,,27.0,54.0,81.0,,,0,,86.0,,,,
2024-25,12436512,19,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,3.0,21.0,55.0,76.0,,,,5.0,,,,1.0,,,1.0,,,,0.00706262,0.0325,0.3372,,0.0,,,,,,,,90.0,1.0,1.0,,,,,,,2.0,,,6.8,,,,,,2.0,,,,3.0,,22.0,56.0,78.0,,,1,,83.0,,,,
2024-25,12436512,19,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,,11.0,11.0,22.0,2.0,,,1.0,,1.0,1.0,,,,2.0,,,,0.00356487,0.4166,0.0751,,0.0,,,,,,,,70.0,2.0,1.0,,,,,,,4.0,,,6.9,,,,,,,,1.0,,,,13.0,12.0,24.0,,,3,,36.0,1.0,,,
2024-25,12436512,19,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,0.00021799,,,,0.0,,,,,1.0,,,11.0,,,,,,,,,,,,6.8,,,,,,1.0,,,,,,2.0,1.0,3.0,,,0,1.0,6.0,,,,1.0
2024-25,12436512,19,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436512,19,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,1.0,,1.0,29.0,34.0,62.0,1.0,1.0,,1.0,,,,1.0,,,3.0,5.0,,,0.172902,,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,6.0,,,6.9,,,,,,1.0,1.0,2.0,,2.0,,33.0,35.0,66.0,,,0,1.0,85.0,1.0,2.0,1.0,
2024-25,12436512,19,13,Leicester_City,Home,1388525,,Thomas Wilson-Brown,thomas-wilson-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436523,20,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,False,,,1.0,7.0,24.0,31.0,,,,1.0,,,,,,,1.0,,,,0.00277206,,,1.0,0.0,,,,,1.0,,,82.0,,1.0,,,,,,,5.0,,,6.4,,,,,,2.0,,,,5.0,,11.0,25.0,36.0,,,0,,42.0,,,,
2024-25,12436523,20,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,1.0,14.0,30.0,44.0,,2.0,,1.0,,,,,,,,5.0,,,0.00424292,,,,0.0,,,,,1.0,,,62.0,,,,,,,,,3.0,,,6.9,,,,,,4.0,,,,3.0,,17.0,30.0,47.0,,,0,2.0,55.0,,1.0,,1.0
2024-25,12436523,20,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,True,,,,1.0,15.0,16.0,,,,3.0,,,,,,,,1.0,,,0.00028132,,,,0.0,,,,,1.0,,,28.0,,,,,,,,,,,,6.6,,,,,,,,,,,,1.0,15.0,16.0,,,0,1.0,18.0,,,,1.0
2024-25,12436523,20,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,,12.0,11.0,23.0,4.0,,,3.0,,,,,,,4.0,3.0,1.0,,0.00370531,,,,0.0,,,,,1.0,,,90.0,,,,,,,,,18.0,,,6.0,,,,,,3.0,,2.0,,3.0,,22.0,15.0,35.0,,,0,,63.0,2.0,3.0,,
2024-25,12436523,20,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,3.0,4.0,7.0,,1.0,,2.0,,,,,,,1.0,3.0,,,0.0593985,,,1.0,0.0,,,,,,,,8.0,,1.0,,,,,,,2.0,,,7.2,,,,,,1.0,,,,,,5.0,4.0,9.0,,,0,2.0,13.0,,,,1.0
2024-25,12436523,20,13,Leicester_City,Away,991584,244619,Luke Thomas,luke-thomas,D,False,,,,16.0,26.0,42.0,,,,2.0,,,,1.0,,,1.0,3.0,,,0.0224344,,,,0.0,,,,,2.0,,,89.0,,1.0,,,,,,,7.0,,,6.9,,,,,,3.0,,,,1.0,,19.0,27.0,46.0,,,0,3.0,63.0,,,,3.0
2024-25,12436527,21,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436527,21,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,1.0,16.0,65.0,81.0,2.0,4.0,,3.0,,,,1.0,,,4.0,5.0,,,0.0118801,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,,6.9,,,,,,2.0,,,,4.0,,23.0,66.0,89.0,,,0,1.0,94.0,,,,
2024-25,12436527,21,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,4.0,16.0,49.0,65.0,1.0,1.0,,6.0,,,,1.0,,,2.0,2.0,,,0.159042,,,,0.0,,,,,,1.0,1.0,90.0,,,,,,,,,5.0,,,6.8,,,,,,3.0,,,,7.0,,18.0,51.0,69.0,,,0,1.0,74.0,1.0,,,1.0
2024-25,12436527,21,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,,,2.0,22.0,11.0,33.0,2.0,2.0,,1.0,,,1.0,1.0,,,4.0,2.0,,,0.0288617,0.1133,,,0.0,,,,,,2.0,,80.0,,,,,,,,,16.0,,,6.4,,,1.0,,,2.0,1.0,3.0,,5.0,,30.0,15.0,42.0,,,2,,63.0,,,,
2024-25,12436527,21,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436527,21,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,2.0,,1.0,20.0,28.0,46.0,1.0,,,6.0,,,,,,,1.0,3.0,,1.0,0.215021,,,,0.0,,,,,2.0,2.0,,90.0,,,,,,,,,17.0,,,6.8,,,,,,3.0,,4.0,,4.0,,31.0,33.0,60.0,,,0,3.0,83.0,,,,2.0
2024-25,12436442,22,13,Leicester_City,Home,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436442,22,13,Leicester_City,Home,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,1.0,12.0,30.0,42.0,3.0,1.0,,2.0,,,,,,,4.0,1.0,,,0.00225088,,,1.0,0.0,,,,,,,,90.0,,,,,,,,,4.0,,,6.3,,,,,,5.0,,,,3.0,,14.0,32.0,46.0,,,0,,52.0,,,,
2024-25,12436442,22,13,Leicester_City,Home,361696,218218,Wout Faes,wout-faes,D,False,,,1.0,10.0,27.0,37.0,,4.0,,3.0,,,,,,,2.0,6.0,,,0.00485846,,,2.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,,,9.0,,,6.9,,,,,,4.0,,,,6.0,,17.0,29.0,46.0,,,0,2.0,57.0,,,,1.0
2024-25,12436442,22,13,Leicester_City,Home,827681,220627,James Justin,james-justin,D,False,1.0,,2.0,11.0,12.0,22.0,3.0,1.0,,2.0,,,,,,,3.0,2.0,,,0.0675621,,,1.0,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,,15.0,,,6.9,,,,,,3.0,,2.0,,4.0,1.0,20.0,17.0,35.0,,,0,,57.0,,1.0,,
2024-25,12436442,22,13,Leicester_City,Home,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436442,22,13,Leicester_City,Home,991584,244619,Luke Thomas,luke-thomas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436442,22,13,Leicester_City,Home,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,1.0,,1.0,14.0,19.0,32.0,3.0,1.0,,5.0,,,,1.0,,1.0,5.0,3.0,,,0.093591,0.0761,,,0.0,,,,,1.0,,,90.0,,,,,,,,,9.0,,,6.7,,,1.0,,,2.0,1.0,4.0,,1.0,,18.0,20.0,34.0,,,1,1.0,58.0,1.0,,1.0,1.0
2024-25,12436907,23,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,True,,,,,3.0,3.0,,1.0,,1.0,,,,,,,,3.0,,,1.813e-05,,,,0.0,,,,,,,,12.0,,,,,,,,,1.0,,,6.7,,,,,,1.0,,,,1.0,,1.0,3.0,4.0,,,0,,8.0,,2.0,,
2024-25,12436907,23,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,2.0,12.0,19.0,31.0,,1.0,,3.0,,,,,,,1.0,3.0,,,0.00331092,,,1.0,0.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,,4.0,,,7.2,,,,,,4.0,,,,2.0,,16.0,19.0,35.0,,,0,2.0,44.0,,,,1.0
2024-25,12436907,23,13,Leicester_City,Away,361696,218218,Wout Faes,wout-faes,D,False,,,5.0,6.0,20.0,26.0,1.0,2.0,,2.0,,,,,,,2.0,4.0,,,0.00383671,0.1141,,1.0,0.0,,,,,2.0,,,90.0,,,,,,,,,5.0,,,7.2,,,1.0,,,8.0,,,,8.0,,10.0,21.0,31.0,,,1,2.0,46.0,,,,2.0
2024-25,12436907,23,13,Leicester_City,Away,827681,220627,James Justin,james-justin,D,False,,,1.0,19.0,9.0,28.0,2.0,1.0,,5.0,,,1.0,1.0,,,7.0,6.0,,,0.0190975,0.0926,0.0845,4.0,0.0,,,,,2.0,,,89.0,1.0,,,,,,,,9.0,,,7.2,,,,,,3.0,2.0,1.0,,5.0,,26.0,11.0,36.0,,,2,3.0,60.0,,,2.0,3.0
2024-25,12436907,23,13,Leicester_City,Away,967722,473341,Caleb Okoli,caleb-okoli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,13,Leicester_City,Away,989894,488439,Woyo Coulibaly,woyo-coulibaly,D,True,,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,,,6.79e-06,,,,0.0,,,,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,0,1.0,5.0,1.0,,,
2024-25,12436907,23,13,Leicester_City,Away,1092409,481510,Victor Kristiansen,victor-kristiansen,D,False,,,1.0,14.0,8.0,22.0,,,,7.0,,,,1.0,,2.0,7.0,4.0,,,0.027519,,,3.0,0.0,,,,,5.0,1.0,,90.0,,,,,,,,,16.0,,,6.9,,,,,,4.0,1.0,1.0,,2.0,,20.0,11.0,30.0,,,0,4.0,62.0,2.0,,,1.0
2024-25,12436921,24,13,Leicester_City,Away,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436921,24,13,Leicester_City,Away,120538,93100,Jannik Vestergaard,jannik-vestergaard,D,False,,,5.0,17.0,34.0,51.0,1.0,1.0,,4.0,,,,,,,1.0,1.0,,,0.00391018,,,,0.0,,,,,,,,60.0,,1.0,,,,,,,9.0,,,6.4,,,,,,2.0,,,,10.0,,22.0,38.0,60.0,,,0,,64.0,,,,
