playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,successfulLayoffs,unsuccessfulCrossesOpenPlay,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,homeGoals,oboxTarget,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,tacklesWon,blocks,totalFoulsConceded,unsuccessfulCornersIntoBox,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,offsides,goalAssists,iboxTarget,shotsOnTargetInBox,rightFootGoals,headedGoals,penaltiesConceded,hitWoodwork,handballsConceded,secondGoalAssists,lastPlayerTackle,redCards2ndYellow,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,foulWonPenalty,unsuccessfulLayoffs,setPiecesGoals,penaltiesTaken,penaltyGoals
11554,Julian Speroni,Goalkeeper,Crystal Palace,31,Argentina,2014-15,4.0,2.0,0.0755,0.0,65.0,36.0,36.0,36.0,516.0,897.0,320.0,15.0,4.0,6.0,5.0,3205.0,1.0,5.0,10.0,2.0,2.0,80.0,2.0,9.0,3.0,45.323,106.0,24.0,49.0,3.0,28.0,90.0,1.0,0.0,9.0,1.0,20.0,829.0,292.0,36.0,6.0,12.0,249.0,39.0,5.0,3.0,0.0,202.0,305.0,1.0,522.0,1.0,174.0,25.0,40.0,1.0,301.0,1173.0,1.0,224.0,132.0,53.0,1.0,516.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20066,Wayne Hennessey,Goalkeeper,Nottingham Forest,17,Wales,2014-15,,,0.0149,0.0,6.0,2.0,3.0,2.0,45.0,68.0,18.0,,,1.0,1.0,215.0,,,,,,6.0,,,1.0,2.315,6.0,,2.0,,3.0,4.0,,0.0,,,,63.0,22.0,3.0,,,17.0,2.0,,,0.0,14.0,29.0,,45.0,,10.0,,2.0,,17.0,85.0,,29.0,6.0,2.0,0.0,45.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
