playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,penaltiesConceded,penaltyGoalsConceded,groundDuelsLost,totalFoulsConceded,foulAttemptedTackle,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,oboxBlocked,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,homeGoals,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,tacklesWon,successfulDribbles,blocks,interceptions,unsuccessfulCornersIntoBox,backwardPasses,throwInsToOwnPlayer,hitWoodwork,shotsBlockedOutsideBox,expectedGoals,secondGoalAssists,successfulLayoffs,lastPlayerTackle,clearancesOffTheLine,handballsConceded,expectedGoalsFreekick,unsuccessfulLayoffs,freekickTotal,attemptsFromSetPieces,overruns,ownGoalScored,headedGoals,setPiecesGoals
645618,Bradley Burrowes,Forward,Aston Villa U21,15986,England,2025-26,2.0,,0.0009,0.0,,,,2.0,1.0,,,2.0,5.0,,,,,,16.0,,1.0,,2.0,1.0,3.0,,,1.1187,,,,1.0,,,1.0,0.0,3.0,,,1.0,1.0,,,1.0,1.0,3.0,,0.0,,5.0,,6.0,,,3.0,,12.0,,,2.0,,0.0,,1.0,1.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,1.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
178301,Ollie Watkins,Forward,Aston Villa,7,England,2025-26,166.0,,1.3028,0.0,,,3.0,126.0,37.0,3.0,33.0,130.0,476.0,,,93.0,3.0,,2852.0,57.0,116.0,5.0,26.0,80.0,342.0,,,41.2172,20.0,,15.0,38.0,119.0,,32.0,3.0,282.0,,74.0,49.0,37.0,,,247.0,33.0,189.0,36.0,0.0,,466.0,22.0,281.0,,,113.0,4.0,887.0,20.0,,101.0,,4.0,4.0,29.0,4.0,,1.0,109.0,35.0,13.0,2.0,23.0,38.0,15.8028,22.0,60.0,5.0,16.0,24.0,9.0,4.0,1.0,3.0,2.0,19.0,19.0,,177.0,,19.0,11.0,7.0,3.0,9.0,8.0,3.0,30.0,5.0,73.0,19.0,22.0,14.0,26.0,2.0,6.0,,170.0,2.0,2.0,4.0,15.1439,,31.0,,,1.0,,12.0,,,2.0,,4.0,
204646,Donyell Malen,Forward,Aston Villa,7,Netherlands,2025-26,36.0,,0.3441,0.0,,,1.0,17.0,21.0,1.0,5.0,21.0,94.0,,,10.0,,,645.0,7.0,21.0,2.0,9.0,18.0,72.0,,,9.267,6.0,,2.0,10.0,18.0,,6.0,2.0,57.0,,17.0,10.0,21.0,,,60.0,8.0,47.0,3.0,0.0,,83.0,3.0,65.0,,,28.0,1.0,206.0,5.0,2.0,15.0,,0.0,4.0,5.0,16.0,,1.0,29.0,2.0,,2.0,6.0,9.0,2.9268,4.0,21.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,,48.0,,5.0,4.0,3.0,2.0,4.0,1.0,,12.0,5.0,25.0,5.0,12.0,3.0,8.0,,,,31.0,,1.0,1.0,4.0704,,6.0,,,,,3.0,,,1.0,,,
173879,Tammy Abraham,Forward,Aston Villa,7,England,2025-26,11.0,,0.3637,0.0,,,,17.0,12.0,,2.0,19.0,44.0,,,11.0,,,279.0,6.0,10.0,1.0,3.0,5.0,25.0,,,6.7661,4.0,,3.0,8.0,11.0,,,1.0,21.0,,9.0,6.0,12.0,,,16.0,7.0,10.0,5.0,0.0,,41.0,3.0,25.0,,,11.0,,75.0,1.0,,9.0,,0.0,2.0,5.0,10.0,,,5.0,2.0,1.0,,3.0,3.0,2.0102,4.0,6.0,1.0,2.0,,0.0,,,,,1.0,1.0,,22.0,,3.0,1.0,2.0,,2.0,2.0,,,1.0,1.0,3.0,3.0,2.0,1.0,,,,13.0,,1.0,,2.0433,,6.0,,,,,3.0,,,1.0,,,
209243,Jadon Sancho,Forward,Aston Villa,7,England,2025-26,38.0,,1.9363,0.0,,,1.0,61.0,23.0,2.0,9.0,62.0,378.0,,,9.0,,,873.0,6.0,28.0,1.0,25.0,25.0,314.0,,,14.0337,19.0,,9.0,10.0,82.0,,2.0,0.0,66.0,,92.0,26.0,23.0,,,240.0,9.0,57.0,3.0,0.0,,374.0,8.0,128.0,,,78.0,2.0,527.0,10.0,1.0,79.0,,0.0,1.0,13.0,14.0,,,32.0,3.0,1.0,2.0,6.0,3.0,0.5167,7.0,4.0,17.0,,3.0,,1.0,5.0,,3.0,3.0,3.0,1.0,56.0,1.0,5.0,6.0,,,,4.0,,13.0,20.0,22.0,5.0,1.0,3.0,16.0,,2.0,1.0,126.0,8.0,,1.0,0.5778,,15.0,,,,,2.0,,,4.0,,,
244850,Morgan Rogers,Forward,Aston Villa,7,England,2025-26,284.0,,4.3043,0.0,,,20.0,248.0,37.0,6.0,37.0,271.0,1068.0,,,88.0,7.0,,3285.0,62.0,158.0,6.0,78.0,132.0,760.0,,,50.5021,41.0,1.0,32.0,48.0,324.0,,49.0,3.0,442.0,,288.0,139.0,37.0,,,537.0,42.0,354.0,26.0,0.0,,1031.0,40.0,619.0,,,231.0,37.0,1805.0,5.0,5.0,263.0,,7.0,23.0,64.0,,1.0,1.0,222.0,46.0,9.0,3.0,26.0,32.0,8.0516,42.0,58.0,46.0,10.0,3.0,6.0,12.0,1.0,12.0,3.0,10.0,10.0,,181.0,1.0,14.0,26.0,4.0,12.0,8.0,19.0,2.0,76.0,47.0,156.0,14.0,26.0,23.0,42.0,3.0,13.0,,225.0,13.0,3.0,12.0,6.782,,59.0,,1.0,2.0,0.2467,13.0,4.0,4.0,5.0,,,1.0
690838,Brian Madjo,Forward,Aston Villa,7,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215711,Leon Bailey,Forward,Aston Villa,7,Jamaica,2025-26,47.0,,1.4633,0.0,,,1.0,30.0,13.0,1.0,3.0,32.0,139.0,,,10.0,,,452.0,6.0,24.0,1.0,15.0,20.0,104.0,,,7.8728,11.0,,4.0,9.0,8.0,,5.0,0.0,71.0,,34.0,31.0,13.0,,,84.0,8.0,61.0,4.0,0.0,,135.0,9.0,96.0,,,51.0,3.0,260.0,2.0,,28.0,,1.0,2.0,6.0,10.0,,,41.0,6.0,1.0,2.0,3.0,1.0,0.1078,10.0,5.0,7.0,,1.0,,1.0,14.0,1.0,5.0,,,3.0,23.0,,2.0,6.0,,1.0,,4.0,,21.0,14.0,30.0,2.0,4.0,6.0,5.0,,3.0,7.0,46.0,1.0,1.0,1.0,0.4915,,1.0,,,,,,,,1.0,,,
653481,Alysson Edward,Forward,Aston Villa,7,Brazil,2025-26,,,0.0456,0.0,,,,2.0,3.0,,,3.0,17.0,,,,,,47.0,,3.0,,2.0,3.0,14.0,,,1.626,,,,2.0,2.0,,1.0,0.0,3.0,,3.0,3.0,3.0,,,10.0,2.0,3.0,,0.0,,17.0,,9.0,,,4.0,,30.0,,1.0,4.0,,0.0,1.0,,3.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,4.0,,,1.0,,,,,,,2.0,,,1.0,,2.0,,1.0,,8.0,,,,0.0455,,1.0,,,,,,,,1.0,,,
