matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFreekickGoal,attFreekickMiss,attFreekickTotal,attOpenplay,attPenGoal,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,putThrough,redCard,rightsidePass,savedIbox,saves,shieldBallOop,shotOffTarget,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2645201,1,2026-08-23 14:00:00,36,Brighton,Home,255.0,24.0,3.0,5.0,3.0,2.0,,351.0,9.0,1.0,,2.0,11.0,30.0,601.0,,9.0,7.0,16.0,12.0,1.0,3.0,0.0,,,18.0,0.0,1.0,1.0,,6.0,2.0,4.0,15.0,6.0,97.0,34.0,3.0,3.0,3.0,1.0,10.0,3.0,7.0,,5.0,12.0,6.0,0.0,15.0,,45.0,51.0,1.0,12.0,7.0,,1.0,1.69839,3.7663,,3.5889,,71.0,12.0,10.0,3.0,1.0,,152.0,2.0,,2.0,2.0,,9.0,3.0,,7.0,2.0,10.0,10.0,,0.0,,202.0,57.0,50.0,2.0,3.0,9.0,6.0,6.0,624.0,,1.0,0.0,88.0,94.0,32.0,104.0,104.0,9.0,12.0,12.0,73.1,2.0,,18.0,0.0,196.0,,,,12.0,0.0,5.0,162.0,578.0,10.0,15.0,264.0,31.0,12.0,8.0,5.0,23.0,19.0,192.0,5.0,406.0,1.0,4.0,12.0,37.0,6.0,647.0,0.0,21.0,21.0,,9.0,2.0,825.0,38.0,14.0,0.0,4.0,5.0,13.0,0.0
2645207,2,2026-08-30 14:00:00,36,Brighton,Away,295.0,23.0,1.0,7.0,7.0,,2.0,279.0,6.0,1.0,4.0,6.0,21.0,36.0,567.0,1.0,24.0,17.0,14.0,6.0,2.0,1.0,0.0,,,9.0,0.0,,,2.0,8.0,15.0,2.0,13.0,2.0,109.0,45.0,4.0,4.0,1.0,,7.0,1.0,6.0,1.0,7.0,8.0,15.0,0.0,8.0,,46.0,36.0,,14.0,9.0,1.0,3.0,0.747476,1.4055,,2.607,2.6004,81.0,12.0,6.0,2.0,2.0,,179.0,,,,,,8.0,0.0,1.0,9.0,,5.0,5.0,1.0,0.0,5.0,187.0,78.0,53.0,4.0,2.0,4.0,4.0,6.0,629.0,7.0,,0.0,92.0,85.0,49.0,126.0,126.0,4.0,13.0,21.0,74.1,,,17.0,0.0,172.0,2.0,1.0,1.0,8.0,0.0,3.0,128.0,551.0,7.0,8.0,306.0,42.0,14.0,11.0,6.0,31.0,25.0,186.0,3.0,372.0,1.0,14.0,21.0,65.0,,647.0,0.0,15.0,9.0,4.0,25.0,3.0,820.0,27.0,8.0,0.0,7.0,7.0,7.0,0.0
2645217,3,2026-09-05 15:00:00,36,Brighton,Home,230.0,16.0,2.0,6.0,4.0,4.0,1.0,213.0,5.0,,,5.0,9.0,29.0,437.0,1.0,22.0,21.0,21.0,12.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,,,5.0,3.0,10.0,,11.0,9.0,70.0,39.0,2.0,3.0,1.0,,7.0,7.0,7.0,1.0,7.0,14.0,12.0,1.0,7.0,2.0,58.0,54.0,,33.0,20.0,,1.0,1.09475,2.1941,0.0504,0.6811,1.9018,55.0,13.0,15.0,4.0,2.0,1.0,162.0,1.0,1.0,1.0,,1.0,5.0,0.0,,20.0,,5.0,5.0,,0.0,,139.0,60.0,34.0,6.0,0.0,5.0,9.0,5.0,499.0,2.0,1.0,0.0,97.0,49.0,38.0,158.0,158.0,6.0,14.0,18.0,67.1,,1.0,22.0,0.0,151.0,4.0,3.0,1.0,8.0,0.0,3.0,97.0,415.0,7.0,14.0,255.0,32.0,33.0,20.0,7.0,35.0,28.0,131.0,9.0,302.0,,23.0,9.0,59.0,4.0,522.0,0.0,20.0,8.0,1.0,23.0,3.0,751.0,29.0,21.0,0.0,10.0,7.0,4.0,0.0
