season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2013-14,3964809,1,97,Cardiff_City,Away,555,15282.0,Peter Whittingham,peter-whittingham,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,634,7638.0,Mark Hudson,mark-hudson,D,True,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,786,1231.0,Craig Bellamy,craig-bellamy,F,False,0.0,0.0,75.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,856,19686.0,Joe Lewis,joe-lewis,G,True,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,9004,15144.0,David Marshall,david-marshall,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,9987,20441.0,Nicky Maynard,nicky-maynard,F,True,0.0,0.0,15.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,10005,2019.0,Tommy Smith,tommy-smith,F,True,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,15305,36956.0,Ben Turner,ben-turner,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,16797,27698.0,Matthew Connolly,matthew-connolly,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,22975,48853.0,Gary Medel,gary-medel,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,27099,44925.0,Don Cowie,don-cowie,M,True,,,,,
2013-14,3964809,1,97,Cardiff_City,Away,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,30441,49845.0,Aron Gunnarsson,aron-gunnarsson,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,31812,49207.0,Rudy Gestede,rudy-gestede,F,True,0.0,0.0,15.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,0.0,0.0,1.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,59375,65972.0,Declan John,declan-john,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,73685,68815.0,Steven Caulker,steven-caulker,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964809,1,97,Cardiff_City,Away,109445,77877.0,Bo-kyung Kim,bo-kyung-kim,M,False,0.0,0.0,75.0,0.0,0.0
2013-14,3964813,2,97,Cardiff_City,Home,555,15282.0,Peter Whittingham,peter-whittingham,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964813,2,97,Cardiff_City,Home,634,7638.0,Mark Hudson,mark-hudson,D,True,,,,,
2013-14,3964813,2,97,Cardiff_City,Home,786,1231.0,Craig Bellamy,craig-bellamy,F,False,0.0,0.0,83.0,0.0,0.0
