playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cornersTakenInclShortCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,shotsBlockedInBox,iboxBlocked,unsuccessfulCornersIntoBox,setPiecesGoals,goals,offsides,awayGoals,rightFootGoals,leftFootGoals,freekickTotal,attemptsFromSetPieces,handballsConceded,expectedGoalsFreekick,goalAssists,unsuccessfulLayoffs,throwInsToOppositionPlayer,homeGoals,headedGoals,hitWoodwork,foulWonPenalty,penaltiesTaken,clearancesOffTheLine,penaltyGoals,secondGoalAssists,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,lastPlayerTackle,penaltiesConceded,crossesNotClaimed
19916,James Vaughan,Forward,Norwich,45,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17271,Javier Garrido,Defender,Norwich,45,Spain,2012-13,78.0,18.0,2.077,0.0,,1.0,,0.0321,53.0,2.0,,156.0,34.0,,34.0,262.0,53.0,1064.0,,,35.0,9.0,,22.0,3038.0,20.0,76.0,11.0,61.0,737.0,8.0,1.0,45.5117,20.0,26.0,100.0,47.0,58.0,380.0,6.0,0.0,154.0,535.0,122.0,34.0,,18.0,2.0,408.0,36.0,58.0,13.0,119.0,15.0,0.0,1013.0,1.0,5.0,431.0,35.0,2.0,9.0,24.0,22.0,39.0,65.0,125.0,1757.0,241.0,2.0,,79.0,416.0,0.0749,4.0,106.0,64.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,1.0,79.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
79852,Jed Steer,Goalkeeper,Norwich,45,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19236,John Ruddy,Goalkeeper,Norwich,45,England,2012-13,,,0.0681,0.0,,,,,,,,3.0,15.0,,15.0,281.0,,416.0,,,4.0,6.0,,,1342.0,,5.0,4.0,1.0,27.0,,1.0,21.7908,,40.0,19.0,21.0,,2.0,,0.0,5.0,401.0,150.0,15.0,,,,103.0,17.0,,,1.0,4.0,0.0,151.0,,,289.0,,,,13.0,,,108.0,,557.0,,1.0,,110.0,32.0,,0.0,278.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,23.0,156.0,14.0,3.0,1.0,8.0,55.0,1.0,3.0,90.0,105.0,11.0,31.0,,,,
38297,Jonny Howson,Midfielder,Norwich,45,England,2012-13,106.0,2.0,0.6532,0.0,7.0,4.0,,1.3432,50.0,8.0,4.0,150.0,30.0,16.0,22.0,192.0,5.0,994.0,12.0,8.0,55.0,3.0,3.0,2.0,2042.0,35.0,100.0,10.0,80.0,733.0,15.0,4.0,37.8267,16.0,5.0,28.0,47.0,71.0,240.0,15.0,2.0,206.0,379.0,103.0,30.0,3.0,19.0,9.0,466.0,37.0,5.0,37.0,151.0,20.0,0.0,988.0,4.0,5.0,259.0,31.0,15.0,9.0,262.0,20.0,40.0,69.0,113.0,1269.0,5.0,3.0,12.0,17.0,338.0,0.8984,2.0,42.0,38.0,,2.0,2.0,,,,,,2.0,,1.0,1.0,1.0,,,3.0,,1.0,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
59129,Korey Smith,Midfielder,Norwich,45,England,2012-13,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15904,Lee Camp,Goalkeeper,Norwich,45,Northern Ireland,2012-13,,,0.0043,0.0,,,,,,,,,3.0,,1.0,35.0,,62.0,,2.0,,,,,222.0,,,,,,,1.0,4.9077,,10.0,1.0,4.0,,1.0,,0.0,,60.0,19.0,3.0,,,,24.0,4.0,,,,,0.0,16.0,,,35.0,,,,1.0,,,27.0,,75.0,,,,12.0,3.0,,1.0,35.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,29.0,2.0,1.0,,,9.0,,,17.0,14.0,1.0,5.0,,,,
15201,Leon Barnett,Defender,Norwich,45,England,2012-13,19.0,,0.1644,0.0,,,,,8.0,1.0,,29.0,8.0,,6.0,43.0,,156.0,,2.0,36.0,1.0,,,562.0,14.0,32.0,3.0,10.0,109.0,7.0,,9.216,1.0,3.0,54.0,13.0,5.0,25.0,1.0,0.0,51.0,82.0,7.0,8.0,,2.0,1.0,31.0,10.0,,1.0,15.0,22.0,0.0,154.0,1.0,,47.0,6.0,1.0,5.0,36.0,4.0,7.0,4.0,13.0,242.0,,,,9.0,82.0,0.0869,1.0,14.0,11.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
19791,Luciano Becchio,Forward,Norwich,45,Argentina,2012-13,26.0,,0.1246,0.0,,1.0,,0.219,1.0,3.0,,15.0,8.0,1.0,2.0,15.0,,47.0,,6.0,22.0,,,,168.0,13.0,17.0,,8.0,32.0,6.0,,1.0373,1.0,,1.0,1.0,13.0,15.0,7.0,0.0,43.0,14.0,6.0,8.0,,,,19.0,1.0,,10.0,21.0,9.0,0.0,47.0,2.0,1.0,30.0,1.0,,,6.0,3.0,2.0,,12.0,78.0,,2.0,,1.0,13.0,0.4291,0.0,,4.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19124,Marc Tierney,Defender,Norwich,45,England,2012-13,2.0,2.0,0.043,0.0,,,,,,,,4.0,1.0,,1.0,12.0,3.0,41.0,,,1.0,,,2.0,90.0,1.0,1.0,1.0,1.0,29.0,,1.0,4.1457,1.0,,5.0,5.0,1.0,16.0,1.0,0.0,3.0,19.0,1.0,1.0,,,,19.0,4.0,3.0,,2.0,,0.0,39.0,,1.0,15.0,,,,1.0,1.0,2.0,,5.0,61.0,6.0,,,1.0,12.0,,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10954,Mark Bunn,Goalkeeper,Norwich,45,England,2012-13,2.0,,0.1123,1.0,,,,,1.0,,,10.0,23.0,,22.0,394.0,,634.0,,1.0,,4.0,,,1854.0,,8.0,9.0,8.0,25.0,,2.0,28.2633,1.0,88.0,24.0,33.0,2.0,7.0,7.0,0.0,10.0,619.0,203.0,23.0,,,,203.0,24.0,,,10.0,,1.0,228.0,,1.0,402.0,1.0,,,8.0,2.0,,215.0,,778.0,,1.0,,171.0,37.0,,2.0,384.0,28.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,21.0,24.0,210.0,14.0,3.0,1.0,11.0,59.0,3.0,3.0,109.0,117.0,16.0,33.0,1.0,1.0,1.0,2.0
15864,Michael Turner,Defender,Norwich,45,England,2012-13,68.0,,0.2149,0.0,,4.0,,2.0072,42.0,10.0,,88.0,26.0,1.0,25.0,127.0,1.0,569.0,,1.0,69.0,7.0,,,2225.0,29.0,101.0,10.0,61.0,402.0,28.0,4.0,38.7219,3.0,12.0,185.0,40.0,39.0,104.0,18.0,0.0,169.0,235.0,43.0,26.0,,14.0,,79.0,30.0,1.0,2.0,100.0,40.0,0.0,556.0,6.0,2.0,141.0,28.0,1.0,19.0,164.0,24.0,44.0,40.0,66.0,919.0,,2.0,,35.0,363.0,1.3609,6.0,39.0,40.0,,2.0,2.0,,,,,,3.0,1.0,2.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
18987,Robert Snodgrass,Midfielder,Norwich,45,Scotland,2012-13,302.0,27.0,6.6966,0.0,24.0,30.0,10.0,6.4009,99.0,54.0,11.0,198.0,37.0,70.0,35.0,236.0,102.0,1110.0,31.0,2.0,92.0,5.0,25.0,81.0,3066.0,63.0,261.0,12.0,232.0,846.0,132.0,3.0,44.7227,61.0,3.0,25.0,47.0,239.0,159.0,87.0,4.0,563.0,300.0,133.0,37.0,25.0,20.0,74.0,683.0,35.0,211.0,147.0,471.0,29.0,0.0,1067.0,24.0,41.0,671.0,79.0,46.0,2.0,296.0,47.0,42.0,28.0,355.0,2060.0,12.0,14.0,31.0,27.0,272.0,6.0467,8.0,38.0,39.0,118.0,23.0,23.0,36.0,12.0,12.0,70.0,3.0,6.0,10.0,4.0,,5.0,33.0,16.0,,1.2339,6.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
19341,Russell Martin,Defender,Norwich,45,Scotland,2012-13,93.0,11.0,1.0415,0.0,4.0,8.0,1.0,1.8709,54.0,21.0,,202.0,31.0,1.0,30.0,281.0,52.0,1060.0,4.0,1.0,76.0,7.0,3.0,11.0,2689.0,38.0,113.0,11.0,75.0,708.0,43.0,4.0,46.1939,6.0,21.0,113.0,53.0,55.0,54.0,17.0,0.0,206.0,572.0,88.0,31.0,3.0,14.0,7.0,452.0,42.0,52.0,16.0,130.0,38.0,0.0,1034.0,13.0,13.0,478.0,40.0,4.0,23.0,319.0,22.0,44.0,71.0,115.0,1807.0,205.0,1.0,4.0,70.0,338.0,2.1634,1.0,79.0,71.0,,5.0,5.0,,3.0,3.0,,,3.0,,1.0,2.0,,,,1.0,,,,103.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
41727,Ryan Bennett,Defender,Norwich,45,England,2012-13,44.0,,0.2879,0.0,,3.0,,0.2691,19.0,4.0,,53.0,15.0,,10.0,83.0,3.0,309.0,,5.0,85.0,1.0,,,1065.0,32.0,76.0,6.0,23.0,203.0,13.0,2.0,18.1641,3.0,8.0,91.0,21.0,12.0,52.0,3.0,0.0,120.0,155.0,15.0,15.0,,4.0,,71.0,15.0,3.0,,35.0,53.0,0.0,301.0,1.0,1.0,102.0,15.0,1.0,10.0,76.0,6.0,16.0,23.0,26.0,497.0,15.0,,,21.0,155.0,0.4595,2.0,30.0,18.0,,6.0,6.0,,,,,,1.0,,0.0,,1.0,,,,,,,13.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
42744,Sebastien Bassong,Defender,Norwich,45,Cameroon,2012-13,87.0,,1.1553,0.0,3.0,4.0,1.0,1.5752,21.0,12.0,1.0,151.0,34.0,,34.0,195.0,,856.0,2.0,,154.0,10.0,,,2962.0,53.0,145.0,7.0,44.0,611.0,27.0,3.0,43.8767,5.0,16.0,216.0,40.0,34.0,246.0,14.0,0.0,232.0,401.0,113.0,34.0,,5.0,1.0,148.0,33.0,,6.0,78.0,101.0,0.0,850.0,8.0,1.0,212.0,16.0,9.0,25.0,162.0,27.0,54.0,50.0,47.0,1259.0,,3.0,2.0,39.0,513.0,2.3612,3.0,44.0,84.0,,2.0,2.0,,6.0,6.0,,,3.0,4.0,2.0,,1.0,,,1.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,
19321,Simeon Jackson,Forward,Norwich,45,Canada,2012-13,63.0,,0.162,0.0,3.0,4.0,1.0,1.1544,3.0,12.0,,17.0,13.0,7.0,5.0,17.0,9.0,94.0,1.0,8.0,36.0,,5.0,,401.0,32.0,15.0,3.0,11.0,76.0,16.0,,5.5622,1.0,,,5.0,31.0,24.0,7.0,0.0,78.0,18.0,9.0,13.0,5.0,,14.0,58.0,2.0,9.0,21.0,42.0,4.0,0.0,94.0,8.0,4.0,51.0,3.0,1.0,1.0,24.0,5.0,3.0,1.0,28.0,164.0,2.0,5.0,1.0,,19.0,1.777,0.0,,1.0,,2.0,2.0,,3.0,3.0,,,1.0,11.0,0.0,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13164,Steven Whittaker,Defender,Norwich,45,Scotland,2012-13,46.0,4.0,0.3834,0.0,2.0,2.0,,0.4886,24.0,4.0,1.0,77.0,13.0,1.0,12.0,106.0,20.0,425.0,4.0,1.0,22.0,3.0,2.0,4.0,1046.0,10.0,48.0,3.0,36.0,301.0,2.0,1.0,14.0172,5.0,4.0,57.0,13.0,36.0,37.0,7.0,0.0,94.0,215.0,40.0,13.0,2.0,4.0,6.0,171.0,10.0,20.0,14.0,72.0,12.0,0.0,415.0,2.0,3.0,175.0,20.0,5.0,1.0,120.0,8.0,19.0,18.0,53.0,727.0,88.0,2.0,4.0,21.0,152.0,0.2054,0.0,29.0,35.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
28499,Wes Hoolahan,Midfielder,Norwich,45,Ireland,2012-13,178.0,20.0,4.0872,0.0,8.0,12.0,3.0,4.4228,45.0,23.0,14.0,151.0,33.0,51.0,28.0,174.0,32.0,1123.0,12.0,5.0,36.0,3.0,9.0,20.0,2430.0,30.0,132.0,6.0,126.0,912.0,45.0,2.0,35.084,42.0,3.0,4.0,35.0,148.0,296.0,47.0,2.0,310.0,341.0,126.0,33.0,9.0,9.0,31.0,696.0,29.0,35.0,108.0,274.0,6.0,0.0,1104.0,11.0,19.0,389.0,36.0,34.0,,243.0,13.0,30.0,37.0,243.0,1590.0,15.0,20.0,12.0,5.0,273.0,4.4503,3.0,23.0,16.0,2.0,8.0,8.0,,2.0,2.0,1.0,,3.0,10.0,1.0,,1.0,,,1.0,,3.0,2.0,4.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
