matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
2367645,11.0,2023-11-05 14:00:00,17,Nott'm Forest,Home,125.0,5.0,,,,3.0,,47.0,8.0,,6.0,3.0,3.0,19.0,172.0,1.0,,2.0,11.0,8.0,2.0,,,,,,,,,,,,5.0,,,,,,4.0,11.0,2.0,2.0,3.0,,29.0,53.0,,1.0,,3.0,6.0,,12.0,,,,2.0,,1.0,8.0,2.0,39.0,49.0,3.0,34.0,16.0,,,30.0,6.0,9.0,,1.0,2.0,,108.0,2.0,,,2.0,,,14.0,,,2.0,,,,,,16.0,,8.0,8.0,1.0,6.0,59.0,53.0,19.0,10.0,1.0,2.0,2.0,3.0,217.0,,,4.0,1.0,,27.0,22.0,10.0,,,,,107.0,107.0,,33.0,13.0,26.5,,,,2.0,13.0,0.0,,,,44.0,3.0,,3.0,,,,2.0,,,4.0,24.0,157.0,6.0,4.0,150.0,15.0,34.0,4.0,,4.0,4.0,,48.0,4.0,94.0,1.0,,21.0,3.0,54.0,9.0,240.0,1.0,0.0,5.0,30.0,1.0,7.0,1.0,408.0,13.0,10.0,2.0,,18.0,0.0
2367656,12.0,2023-11-12 14:00:00,17,Nott'm Forest,Away,188.0,9.0,1.0,8.0,7.0,,,176.0,6.0,,7.0,5.0,5.0,19.0,356.0,,1.0,13.0,17.0,19.0,7.0,,,2.0,,,,,,,,,9.0,,,,,1.0,6.0,8.0,8.0,8.0,2.0,,71.0,51.0,2.0,2.0,1.0,5.0,10.0,3.0,4.0,,,4.0,5.0,6.0,,12.0,1.0,52.0,45.0,5.0,26.0,11.0,,1.0,57.0,12.0,8.0,2.0,2.0,2.0,,165.0,1.0,,1.0,1.0,,,7.0,,,2.0,2.0,,,,,11.0,,8.0,8.0,,8.0,98.0,61.0,38.0,9.0,,1.0,7.0,5.0,417.0,,,6.0,2.0,,54.0,62.0,31.0,,,,,130.0,130.0,,22.0,17.0,45.7,,3.0,,1.0,18.0,0.0,,,,104.0,3.0,,3.0,,1.0,2.0,2.0,,,5.0,62.0,339.0,10.0,8.0,211.0,22.0,26.0,8.0,4.0,17.0,13.0,2.0,100.0,9.0,244.0,2.0,,26.0,6.0,49.0,,438.0,,0.0,10.0,17.0,1.0,20.0,2.0,629.0,19.0,10.0,1.0,4.0,8.0,0.0
2367665,13.0,2023-11-25 15:00:00,17,Nott'm Forest,Home,180.0,19.0,4.0,13.0,9.0,2.0,2.0,212.0,6.0,,2.0,4.0,3.0,24.0,379.0,,,14.0,15.0,18.0,9.0,4.0,3.0,1.0,,,,,,,,,12.0,1.0,,,,2.0,5.0,6.0,4.0,14.0,4.0,,83.0,53.0,3.0,2.0,2.0,1.0,8.0,8.0,4.0,,1.0,6.0,16.0,11.0,,5.0,1.0,44.0,43.0,1.0,10.0,7.0,,,42.0,12.0,7.0,,3.0,2.0,,160.0,1.0,,1.0,1.0,,1.0,7.0,,,1.0,,,,,,7.0,,12.0,12.0,1.0,2.0,118.0,59.0,37.0,4.0,2.0,5.0,9.0,5.0,449.0,,,2.0,1.0,,79.0,57.0,51.0,1.0,1.0,1.0,1.0,131.0,131.0,5.0,20.0,24.0,46.7,,3.0,,,19.0,0.0,,,,104.0,2.0,,2.0,,,1.0,5.0,1.0,,4.0,109.0,365.0,8.0,14.0,196.0,36.0,10.0,13.0,6.0,35.0,29.0,2.0,153.0,6.0,304.0,,,15.0,3.0,47.0,,465.0,2.0,0.0,18.0,13.0,1.0,15.0,2.0,636.0,44.0,8.0,5.0,6.0,6.0,0.0
2367676,14.0,2023-12-02 17:30:00,17,Nott'm Forest,Home,299.0,19.0,2.0,4.0,2.0,1.0,,189.0,6.0,,2.0,3.0,12.0,36.0,484.0,1.0,,12.0,27.0,23.0,7.0,2.0,6.0,,,,,,,,,,7.0,,,,1.0,,7.0,5.0,7.0,9.0,4.0,,87.0,77.0,,,,2.0,12.0,6.0,3.0,1.0,,4.0,17.0,3.0,,6.0,,60.0,64.0,2.0,43.0,27.0,,,59.0,15.0,13.0,,3.0,3.0,,196.0,,,,,,,8.0,,,,,,,,,27.0,1.0,10.0,10.0,,2.0,158.0,68.0,35.0,3.0,,4.0,5.0,2.0,569.0,,,5.0,3.0,,61.0,62.0,34.0,,,,,180.0,180.0,5.0,40.0,28.0,61.6,1.0,,,1.0,22.0,0.0,,,,151.0,1.0,1.0,1.0,,1.0,,5.0,1.0,,3.0,96.0,466.0,12.0,9.0,339.0,48.0,43.0,17.0,4.0,27.0,23.0,,138.0,2.0,280.0,,,24.0,14.0,81.0,1.0,592.0,1.0,0.0,13.0,21.0,,17.0,1.0,837.0,24.0,24.0,7.0,4.0,14.0,0.0
2367682,15.0,2023-12-06 19:30:00,17,Nott'm Forest,Away,183.0,16.0,,2.0,2.0,4.0,,149.0,4.0,,3.0,3.0,4.0,25.0,330.0,,1.0,14.0,16.0,9.0,2.0,,,,,,,,,,,,3.0,,,,,,10.0,9.0,5.0,3.0,1.0,,72.0,45.0,,,,1.0,4.0,,5.0,,,1.0,3.0,1.0,,8.0,1.0,53.0,34.0,1.0,19.0,6.0,,,52.0,10.0,7.0,,1.0,1.0,,144.0,,,,,,,8.0,,,,,,,,,6.0,,6.0,6.0,2.0,3.0,89.0,74.0,46.0,6.0,,2.0,,1.0,379.0,,,4.0,1.0,,48.0,57.0,12.0,,,,,126.0,126.0,1.0,17.0,23.0,36.3,,,,,14.0,0.0,,,,96.0,1.0,,1.0,,1.0,,3.0,,,5.0,56.0,313.0,4.0,2.0,197.0,26.0,19.0,19.0,1.0,6.0,5.0,,89.0,4.0,210.0,,,19.0,6.0,55.0,3.0,401.0,,0.0,4.0,13.0,3.0,21.0,1.0,560.0,9.0,18.0,5.0,1.0,8.0,0.0
2367697,16.0,2023-12-09 15:00:00,17,Nott'm Forest,Away,132.0,7.0,,3.0,3.0,1.0,,81.0,3.0,,5.0,7.0,2.0,21.0,210.0,,,10.0,12.0,23.0,3.0,2.0,1.0,,,,,,,,,1.0,5.0,,,,,,10.0,7.0,3.0,6.0,2.0,,48.0,53.0,1.0,2.0,,3.0,13.0,2.0,11.0,,,3.0,5.0,3.0,,4.0,2.0,43.0,59.0,3.0,21.0,9.0,,,53.0,11.0,9.0,,,,,133.0,1.0,,1.0,1.0,,,6.0,,,1.0,1.0,,,,,9.0,,11.0,11.0,1.0,5.0,61.0,57.0,22.0,4.0,1.0,3.0,3.0,2.0,286.0,,,2.0,,,32.0,49.0,23.0,,,,,142.0,142.0,6.0,31.0,10.0,31.9,,2.0,,,20.0,0.0,,,,65.0,2.0,1.0,3.0,,2.0,,4.0,,,3.0,47.0,198.0,13.0,6.0,155.0,20.0,21.0,11.0,3.0,11.0,8.0,,88.0,9.0,163.0,1.0,,34.0,4.0,62.0,1.0,307.0,,0.0,8.0,21.0,3.0,17.0,1.0,483.0,17.0,20.0,6.0,3.0,15.0,0.0
2367706,17.0,2023-12-15 20:00:00,17,Nott'm Forest,Home,96.0,9.0,2.0,3.0,1.0,3.0,,86.0,6.0,,6.0,4.0,2.0,20.0,179.0,,,9.0,18.0,13.0,8.0,2.0,4.0,,,,,,,,,,7.0,,,,1.0,1.0,16.0,11.0,1.0,10.0,5.0,,25.0,57.0,2.0,2.0,,2.0,9.0,6.0,8.0,,1.0,6.0,10.0,6.0,,10.0,2.0,60.0,56.0,2.0,15.0,8.0,1.0,,42.0,16.0,10.0,,5.0,4.0,,101.0,,,,,,,6.0,,,,2.0,,,,1.0,8.0,1.0,5.0,5.0,1.0,6.0,60.0,44.0,24.0,4.0,,6.0,4.0,1.0,225.0,,,4.0,,,24.0,31.0,42.0,,,,,130.0,130.0,10.0,28.0,11.0,32.7,1.0,,,,16.0,0.0,,,,58.0,4.0,,4.0,,,,8.0,2.0,,3.0,54.0,163.0,9.0,10.0,118.0,20.0,15.0,13.0,5.0,25.0,20.0,,88.0,12.0,151.0,2.0,,18.0,2.0,43.0,5.0,244.0,,0.0,15.0,29.0,,20.0,2.0,444.0,27.0,8.0,4.0,6.0,19.0,0.0
2367714,18.0,2023-12-23 15:00:00,17,Nott'm Forest,Home,74.0,7.0,1.0,4.0,3.0,5.0,,92.0,6.0,,4.0,8.0,5.0,26.0,162.0,,1.0,11.0,17.0,28.0,7.0,,6.0,,,,,,,,,,5.0,,,,,,7.0,13.0,5.0,10.0,1.0,,29.0,55.0,1.0,,1.0,1.0,9.0,5.0,8.0,1.0,,6.0,9.0,2.0,,7.0,1.0,49.0,75.0,1.0,30.0,15.0,,,44.0,10.0,10.0,1.0,,,,130.0,2.0,1.0,2.0,1.0,1.0,,8.0,,,1.0,3.0,,,,1.0,15.0,,3.0,3.0,1.0,4.0,56.0,57.0,30.0,6.0,1.0,1.0,8.0,5.0,225.0,,,5.0,3.0,,30.0,60.0,24.0,,,,,146.0,146.0,1.0,22.0,16.0,33.1,,3.0,,,23.0,0.0,,,,41.0,3.0,1.0,3.0,1.0,,,1.0,,,4.0,44.0,138.0,9.0,9.0,93.0,18.0,30.0,19.0,5.0,16.0,11.0,,92.0,15.0,179.0,3.0,,26.0,6.0,56.0,,256.0,,1.0,11.0,26.0,1.0,17.0,0.0,470.0,23.0,16.0,11.0,6.0,15.0,0.0
2367726,19.0,2023-12-26 12:30:00,17,Nott'm Forest,Away,167.0,20.0,,2.0,2.0,5.0,,95.0,12.0,,7.0,4.0,1.0,29.0,260.0,,1.0,13.0,9.0,12.0,8.0,,1.0,3.0,,,,,,,,,13.0,,,,,,9.0,16.0,3.0,10.0,5.0,,55.0,46.0,5.0,2.0,3.0,4.0,8.0,3.0,13.0,1.0,,2.0,5.0,2.0,,5.0,2.0,45.0,54.0,4.0,44.0,20.0,,,39.0,11.0,10.0,3.0,1.0,1.0,,129.0,3.0,,3.0,3.0,,2.0,14.0,,,3.0,,,,,,20.0,,11.0,11.0,2.0,7.0,74.0,53.0,31.0,10.0,,3.0,8.0,6.0,299.0,,,7.0,1.0,,23.0,54.0,17.0,1.0,1.0,1.0,,106.0,106.0,1.0,25.0,12.0,38.0,,,3.0,1.0,17.0,0.0,,,,68.0,6.0,,5.0,,1.0,3.0,6.0,,,5.0,47.0,239.0,8.0,11.0,190.0,39.0,44.0,20.0,1.0,9.0,8.0,5.0,73.0,10.0,145.0,,,13.0,1.0,55.0,1.0,326.0,,0.0,15.0,21.0,1.0,18.0,3.0,546.0,21.0,14.0,13.0,2.0,11.0,0.0
2367734,20.0,2023-12-30 17:30:00,17,Nott'm Forest,Home,167.0,17.0,1.0,2.0,1.0,3.0,,145.0,5.0,1.0,4.0,7.0,1.0,25.0,310.0,,1.0,5.0,9.0,10.0,3.0,1.0,2.0,1.0,,,,,,,,,5.0,,,,,,8.0,6.0,4.0,4.0,4.0,,72.0,62.0,1.0,,1.0,4.0,12.0,3.0,11.0,,,4.0,8.0,3.0,,5.0,1.0,42.0,51.0,4.0,25.0,5.0,1.0,,53.0,9.0,11.0,,1.0,3.0,,141.0,2.0,,2.0,2.0,,1.0,6.0,,,2.0,3.0,,,,,5.0,,5.0,5.0,,4.0,93.0,52.0,25.0,5.0,2.0,3.0,3.0,2.0,371.0,,,2.0,,,46.0,58.0,25.0,,,,,136.0,136.0,5.0,28.0,18.0,45.2,,,,,19.0,0.0,,,,91.0,2.0,2.0,4.0,,,1.0,3.0,,,5.0,70.0,293.0,12.0,6.0,198.0,25.0,25.0,13.0,3.0,17.0,14.0,2.0,110.0,9.0,216.0,4.0,1.0,28.0,1.0,59.0,1.0,397.0,1.0,0.0,8.0,26.0,1.0,9.0,2.0,590.0,17.0,15.0,4.0,4.0,17.0,0.0
2367740,21.0,2024-01-20 17:30:00,17,Nott'm Forest,Away,130.0,19.0,1.0,4.0,3.0,3.0,,274.0,5.0,,1.0,7.0,9.0,26.0,400.0,1.0,,9.0,18.0,14.0,8.0,,,1.0,,,,,,,,,12.0,,,,,,14.0,8.0,3.0,6.0,6.0,,87.0,55.0,2.0,1.0,1.0,1.0,11.0,4.0,6.0,,,4.0,8.0,7.0,,8.0,,53.0,49.0,1.0,25.0,9.0,,,68.0,14.0,10.0,1.0,,1.0,,161.0,1.0,,1.0,1.0,,,5.0,,,2.0,1.0,,,,,9.0,,9.0,9.0,,2.0,137.0,64.0,37.0,6.0,1.0,5.0,4.0,3.0,474.0,,,3.0,3.0,,105.0,73.0,32.0,,,,,154.0,154.0,1.0,21.0,27.0,52.0,,3.0,,,24.0,0.0,,,,111.0,1.0,1.0,2.0,,1.0,1.0,5.0,,,2.0,148.0,384.0,11.0,9.0,160.0,34.0,25.0,21.0,4.0,20.0,16.0,1.0,186.0,10.0,356.0,1.0,,31.0,12.0,58.0,2.0,496.0,1.0,0.0,12.0,13.0,,16.0,3.0,690.0,21.0,13.0,13.0,4.0,9.0,0.0
2367752,22.0,2024-01-30 19:30:00,17,Nott'm Forest,Home,124.0,9.0,,3.0,3.0,2.0,1.0,74.0,7.0,,3.0,3.0,2.0,16.0,195.0,,,14.0,19.0,20.0,4.0,,3.0,1.0,,,,,,,,,5.0,,,,,1.0,5.0,12.0,7.0,5.0,4.0,,49.0,37.0,1.0,,1.0,3.0,7.0,3.0,7.0,,,2.0,8.0,1.0,,10.0,1.0,46.0,47.0,3.0,45.0,25.0,1.0,,29.0,6.0,7.0,,1.0,2.0,,105.0,1.0,,1.0,1.0,,,10.0,,,1.0,4.0,,,,1.0,25.0,,15.0,15.0,8.0,3.0,59.0,44.0,19.0,11.0,,2.0,3.0,3.0,245.0,,,9.0,1.0,,40.0,20.0,18.0,,,,,111.0,111.0,2.0,21.0,9.0,26.6,,,,1.0,11.0,0.0,,,,55.0,1.0,,2.0,,,1.0,3.0,,1.0,4.0,27.0,179.0,7.0,5.0,150.0,14.0,45.0,11.0,2.0,13.0,11.0,1.0,49.0,7.0,131.0,4.0,,31.0,2.0,52.0,1.0,268.0,,0.0,9.0,15.0,,16.0,0.0,462.0,15.0,8.0,5.0,2.0,7.0,0.0
2367758,23.0,2024-02-04 14:00:00,17,Nott'm Forest,Away,174.0,12.0,,1.0,1.0,2.0,1.0,156.0,3.0,1.0,3.0,6.0,6.0,17.0,329.0,,,10.0,15.0,23.0,6.0,,2.0,1.0,,,,,,,,,4.0,,,,,2.0,12.0,4.0,5.0,3.0,5.0,,64.0,58.0,,,,1.0,15.0,,10.0,,,6.0,8.0,5.0,,11.0,,52.0,77.0,1.0,28.0,13.0,,,44.0,12.0,18.0,,,2.0,,165.0,,,,,,,4.0,,,,,,,,,13.0,,6.0,6.0,,3.0,102.0,51.0,22.0,11.0,1.0,1.0,5.0,6.0,402.0,,,7.0,,,54.0,60.0,24.0,,,,,147.0,147.0,5.0,35.0,14.0,55.6,,,1.0,1.0,27.0,0.0,,,,96.0,1.0,,,,,1.0,2.0,,,4.0,90.0,309.0,15.0,6.0,220.0,23.0,28.0,9.0,5.0,20.0,15.0,1.0,120.0,9.0,227.0,,1.0,27.0,6.0,48.0,1.0,427.0,,0.0,8.0,31.0,,16.0,2.0,634.0,14.0,8.0,5.0,6.0,18.0,0.0
2367774,24.0,2024-02-10 17:30:00,17,Nott'm Forest,Home,117.0,12.0,,1.0,1.0,1.0,1.0,173.0,3.0,,3.0,3.0,7.0,15.0,289.0,1.0,3.0,10.0,16.0,11.0,7.0,,1.0,2.0,,,,,,,,1.0,11.0,,,,,,9.0,3.0,4.0,5.0,8.0,,55.0,60.0,2.0,1.0,1.0,1.0,8.0,5.0,4.0,,,4.0,11.0,4.0,,8.0,1.0,43.0,47.0,1.0,18.0,5.0,1.0,,44.0,9.0,5.0,,1.0,1.0,,140.0,2.0,,2.0,2.0,,1.0,5.0,,,2.0,,,,,,5.0,,2.0,2.0,,3.0,83.0,47.0,22.0,4.0,2.0,3.0,6.0,3.0,349.0,,,1.0,1.0,,66.0,43.0,40.0,,,,,141.0,141.0,8.0,24.0,23.0,37.7,,,,1.0,15.0,0.0,,,,87.0,1.0,1.0,2.0,,1.0,2.0,5.0,,,3.0,96.0,277.0,8.0,9.0,137.0,27.0,18.0,17.0,3.0,19.0,16.0,3.0,128.0,5.0,247.0,,,17.0,7.0,46.0,3.0,365.0,1.0,0.0,13.0,20.0,5.0,21.0,1.0,549.0,23.0,18.0,11.0,4.0,8.0,0.0
2367785,25.0,2024-02-17 15:00:00,17,Nott'm Forest,Home,164.0,14.0,1.0,3.0,2.0,1.0,,173.0,3.0,,6.0,7.0,3.0,22.0,334.0,,1.0,13.0,10.0,6.0,10.0,1.0,4.0,2.0,,,,,,,,,15.0,,,,,,11.0,6.0,4.0,13.0,6.0,,60.0,57.0,4.0,2.0,2.0,3.0,6.0,4.0,7.0,,,5.0,10.0,1.0,,10.0,1.0,46.0,45.0,3.0,19.0,8.0,,,49.0,13.0,14.0,1.0,1.0,1.0,,148.0,2.0,,1.0,2.0,,,4.0,,,2.0,,,,,1.0,8.0,,6.0,6.0,,6.0,99.0,54.0,30.0,3.0,1.0,6.0,7.0,8.0,384.0,,,5.0,,,61.0,58.0,22.0,,,,,129.0,129.0,2.0,27.0,22.0,48.4,,,,,13.0,0.0,,,,99.0,2.0,1.0,3.0,,,2.0,7.0,1.0,,3.0,99.0,318.0,6.0,13.0,193.0,23.0,19.0,11.0,3.0,15.0,12.0,2.0,121.0,2.0,228.0,,,25.0,4.0,49.0,1.0,406.0,,0.0,19.0,21.0,2.0,21.0,4.0,604.0,32.0,19.0,4.0,5.0,6.0,0.0
2367790,26.0,2024-02-24 15:00:00,17,Nott'm Forest,Away,197.0,11.0,2.0,2.0,,1.0,,126.0,4.0,,2.0,,1.0,14.0,321.0,1.0,3.0,7.0,5.0,3.0,4.0,1.0,1.0,1.0,,,,,,,,1.0,6.0,,,,,2.0,14.0,13.0,3.0,7.0,3.0,,53.0,46.0,4.0,2.0,2.0,,5.0,1.0,12.0,,,2.0,2.0,2.0,1.0,11.0,1.0,46.0,48.0,,11.0,7.0,1.0,,35.0,16.0,7.0,,1.0,1.0,,112.0,2.0,,2.0,1.0,1.0,,6.0,,,1.0,1.0,,,,,7.0,,7.0,7.0,3.0,2.0,93.0,41.0,26.0,7.0,1.0,4.0,3.0,3.0,354.0,,,5.0,2.0,,44.0,38.0,21.0,,,,,98.0,98.0,4.0,19.0,21.0,41.9,,,,,14.0,0.0,,,,114.0,2.0,,2.0,,,1.0,6.0,,,5.0,59.0,306.0,5.0,7.0,210.0,19.0,11.0,17.0,2.0,7.0,5.0,1.0,84.0,1.0,169.0,1.0,,9.0,1.0,30.0,2.0,372.0,2.0,0.0,10.0,23.0,3.0,14.0,2.0,527.0,21.0,18.0,15.0,2.0,15.0,0.0
2367805,27.0,2024-03-02 15:00:00,17,Nott'm Forest,Home,95.0,13.0,,1.0,1.0,1.0,,93.0,8.0,,1.0,4.0,2.0,18.0,187.0,,,16.0,17.0,14.0,6.0,,,3.0,,,,,,,,1.0,7.0,,,,,,11.0,19.0,3.0,5.0,3.0,,33.0,46.0,2.0,2.0,,1.0,11.0,3.0,4.0,1.0,,3.0,6.0,2.0,,7.0,1.0,52.0,54.0,1.0,26.0,17.0,,,47.0,11.0,11.0,,,,,130.0,,,,,,,12.0,,,,,,,,,17.0,,11.0,11.0,1.0,1.0,53.0,65.0,30.0,12.0,,2.0,4.0,2.0,249.0,,,12.0,1.0,,48.0,35.0,25.0,,,,,150.0,150.0,1.0,27.0,13.0,29.4,,,,,28.0,0.0,,,,62.0,1.0,,1.0,,,3.0,3.0,,,2.0,53.0,169.0,11.0,6.0,123.0,29.0,26.0,23.0,2.0,10.0,8.0,3.0,88.0,4.0,165.0,,,26.0,3.0,56.0,2.0,278.0,1.0,0.0,8.0,20.0,,29.0,3.0,490.0,14.0,14.0,10.0,3.0,10.0,0.0
2367811,28.0,2024-03-10 14:00:00,17,Nott'm Forest,Away,171.0,16.0,,1.0,1.0,2.0,,141.0,4.0,,4.0,6.0,4.0,21.0,311.0,,1.0,16.0,9.0,6.0,5.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,4.0,,,,,2.0,13.0,7.0,4.0,6.0,3.0,,71.0,45.0,1.0,1.0,,3.0,15.0,1.0,8.0,,,3.0,10.0,1.0,,4.0,1.0,39.0,41.0,3.0,15.0,6.0,,,39.0,14.0,14.0,,5.0,1.0,2.0,130.0,,,,,,,7.0,,,,1.0,,,,1.0,6.0,,8.0,8.0,,4.0,79.0,50.0,35.0,6.0,,3.0,3.0,4.0,354.0,,,3.0,,1.0,31.0,45.0,23.0,,,,,103.0,103.0,5.0,13.0,23.0,36.0,,,,1.0,23.0,0.0,,,,95.0,2.0,1.0,3.0,,,1.0,4.0,,,5.0,65.0,294.0,15.0,6.0,198.0,29.0,15.0,13.0,3.0,15.0,12.0,1.0,89.0,7.0,192.0,1.0,,18.0,5.0,46.0,1.0,375.0,1.0,0.0,9.0,13.0,3.0,16.0,4.0,550.0,16.0,15.0,8.0,3.0,5.0,0.0
2367824,29.0,2024-03-16 15:00:00,17,Nott'm Forest,Away,84.0,18.0,1.0,3.0,2.0,2.0,1.0,133.0,6.0,,1.0,9.0,3.0,36.0,214.0,,2.0,11.0,13.0,20.0,8.0,2.0,2.0,,1.0,1.0,2.0,,1.0,,,3.0,11.0,,,,,1.0,17.0,5.0,5.0,9.0,7.0,,39.0,47.0,5.0,4.0,1.0,3.0,10.0,4.0,14.0,,,7.0,6.0,3.0,,4.0,1.0,51.0,60.0,3.0,22.0,14.0,,,59.0,17.0,8.0,1.0,2.0,2.0,2.0,139.0,1.0,,1.0,1.0,,,10.0,,,1.0,2.0,,,,1.0,14.0,,7.0,7.0,,1.0,54.0,72.0,38.0,6.0,,4.0,7.0,6.0,278.0,,,4.0,,,29.0,73.0,24.0,,,,,124.0,124.0,5.0,19.0,15.0,40.3,,2.0,,1.0,19.0,0.0,,,,65.0,1.0,2.0,3.0,,3.0,,6.0,,,3.0,72.0,200.0,10.0,11.0,104.0,34.0,22.0,11.0,7.0,18.0,11.0,,112.0,5.0,211.0,2.0,,27.0,4.0,69.0,2.0,297.0,,0.0,16.0,25.0,2.0,15.0,2.0,473.0,16.0,12.0,7.0,7.0,17.0,0.0
2367835,30.0,2024-03-30 15:00:00,17,Nott'm Forest,Home,211.0,8.0,1.0,6.0,5.0,,1.0,256.0,8.0,,4.0,7.0,15.0,20.0,461.0,,1.0,22.0,16.0,16.0,6.0,1.0,1.0,,,,,,,,,,10.0,,,,,1.0,14.0,6.0,4.0,6.0,6.0,,98.0,55.0,1.0,,1.0,1.0,13.0,4.0,5.0,,,4.0,15.0,10.0,,10.0,,57.0,47.0,1.0,14.0,8.0,,,66.0,14.0,11.0,1.0,2.0,2.0,,172.0,1.0,,1.0,1.0,,,8.0,,,1.0,1.0,,,,,8.0,1.0,9.0,9.0,,4.0,140.0,64.0,42.0,6.0,,1.0,7.0,5.0,527.0,,,1.0,3.0,,101.0,66.0,34.0,,,,,171.0,171.0,3.0,22.0,26.0,58.4,,,1.0,,25.0,0.0,,,,137.0,2.0,,2.0,,,,3.0,,,3.0,117.0,443.0,13.0,8.0,242.0,22.0,14.0,17.0,4.0,31.0,27.0,,157.0,3.0,336.0,1.0,,25.0,16.0,47.0,4.0,547.0,3.0,0.0,12.0,15.0,2.0,32.0,1.0,769.0,22.0,21.0,5.0,4.0,10.0,0.0
2367842,31.0,2024-04-02 19:30:00,17,Nott'm Forest,Home,129.0,18.0,1.0,2.0,1.0,4.0,1.0,125.0,7.0,1.0,3.0,11.0,4.0,29.0,252.0,,1.0,11.0,19.0,15.0,8.0,1.0,1.0,1.0,,,,,,,,,13.0,,,1.0,,1.0,6.0,15.0,3.0,9.0,7.0,,46.0,47.0,3.0,3.0,1.0,3.0,6.0,4.0,4.0,,,3.0,1.0,2.0,,9.0,2.0,44.0,40.0,3.0,36.0,15.0,,,49.0,7.0,7.0,1.0,,1.0,,139.0,3.0,,2.0,3.0,,,13.0,,,3.0,2.0,,,,1.0,15.0,2.0,12.0,12.0,2.0,3.0,72.0,60.0,37.0,8.0,2.0,6.0,6.0,4.0,303.0,,,2.0,1.0,,36.0,71.0,16.0,,,,,117.0,117.0,1.0,27.0,14.0,33.3,1.0,,,,10.0,0.0,,,,67.0,1.0,1.0,2.0,,,1.0,8.0,,,4.0,63.0,238.0,6.0,12.0,148.0,26.0,36.0,14.0,3.0,7.0,4.0,1.0,96.0,8.0,183.0,2.0,1.0,25.0,6.0,55.0,2.0,324.0,,0.0,16.0,11.0,2.0,17.0,1.0,508.0,21.0,16.0,8.0,3.0,7.0,0.0
