season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,possessionLostCtrl,punches,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,wasFouled,wonContest,wonTackle
2009-10,1062500,4,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062500,4,47,Portsmouth,Home,10369,12744,David Nugent,david-nugent,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,3.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062500,4,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,22.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062509,5,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,83.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,7.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062509,5,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062515,6,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,77.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,76.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,13.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062515,6,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062529,7,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062529,7,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062529,7,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062529,7,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,17.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062543,8,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062543,8,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,73.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,26.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,64.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062550,9,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062550,9,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,25.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,65.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062558,10,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,1.0,0.0,,,,33.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,57.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062571,11,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062571,11,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062571,11,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,1.0,3.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,39.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062575,12,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062575,12,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,1.0,0.0,,,,51.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,17.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062591,13,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062591,13,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,73.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,28.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,62.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,9.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,12.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062600,14,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,81.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062610,15,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,1.0,0.0,,,,32.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062610,15,47,Portsmouth,Home,10005,2019,Tommy Smith,tommy-smith,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,58.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062610,15,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,1.0,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,62.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,1.0,0.0,,,,28.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,13.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062622,16,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062632,17,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,71.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062632,17,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062632,17,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062640,18,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062640,18,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062652,19,47,Portsmouth,Away,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,36.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,11.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062652,19,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,54.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062660,20,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1280322,21,47,Portsmouth,Away,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,8.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280322,21,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,62.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280322,21,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,28.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1280322,21,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,1.0,,,,25.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1296871,22,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,73.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,1.0,,,,17.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062686,23,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,5.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,13.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,77.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062700,24,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,22.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,68.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062710,25,47,Portsmouth,Away,1422547,6362,Aruna Dindane,aruna-dindane,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062716,26,47,Portsmouth,Home,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,1062716,26,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,15.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062716,26,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062716,26,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062716,26,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,46.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,824482,8420,Danny Webber,danny-webber,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,4.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,24.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062730,27,47,Portsmouth,Home,1422547,6362,Aruna Dindane,aruna-dindane,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,39.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,1.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,824482,8420,Danny Webber,danny-webber,F,False,,,,,,,,,,,,,,,,1.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062736,28,47,Portsmouth,Away,1422209,13000,John Utaka,john-utaka,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,51.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,526,,Quincy Owusu-Abeyie,quincy-owusu-abeyie,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,44.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,1047,1648,Nwankwo Kanu,nwankwo-kanu,F,True,,,,,,,,,,,,,,,,0.0,0.0,,,,19.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
2009-10,1062750,29,47,Portsmouth,Home,3531,10445,Frederic Piquionne,frederic-piquionne,F,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
