season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827864,1,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,6.0,2.0,8.0,1.0,2.0,1.0,,,,,,,2.0,3.0,3.0,,,1.0,,,,,,1.0,,45.0,,,,,,,,10.0,,6.6,,,1.0,,,,,,,,11.0,3.0,14.0,1,,21.0,2.0,1.0,,
2018-19,7827864,1,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,False,,,2.0,10.0,9.0,19.0,5.0,11.0,5.0,,1.0,,,,,,6.0,12.0,,,,,,,1.0,1.0,,,90.0,,,,,,,,19.0,,6.7,,,2.0,,1.0,2.0,,,2.0,1.0,21.0,10.0,31.0,2,,44.0,6.0,,1.0,
2018-19,7827902,2,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,4.0,3.0,7.0,1.0,4.0,4.0,,,,1.0,,,1.0,3.0,4.0,,,,,,,,,,,45.0,,,,,,,,4.0,,6.5,,,,,1.0,,,,,,7.0,3.0,10.0,0,,16.0,,,,
2018-19,7827902,2,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,False,,,,8.0,2.0,10.0,6.0,10.0,2.0,1.0,,,2.0,,,1.0,10.0,11.0,,,1.0,1.0,,,,,2.0,,84.0,,,,,,,,11.0,,7.0,,,1.0,,3.0,,,,1.0,,15.0,4.0,19.0,1,,27.0,1.0,1.0,,
2018-19,7827902,2,38,Huddersfield_Town,Away,789000,204454,Isaac Mbenza,isaac-mbenza,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827911,3,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,5.0,,6.5,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2018-19,7827911,3,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,False,,,,10.0,5.0,15.0,12.0,6.0,2.0,,,2.0,,,,2.0,16.0,7.0,,,2.0,,,,,,,,80.0,1.0,,,,,,,7.0,,6.8,,,,,3.0,1.0,,,,1.0,13.0,6.0,19.0,3,,29.0,1.0,,1.0,
2018-19,7827911,3,38,Huddersfield_Town,Home,789000,204454,Isaac Mbenza,isaac-mbenza,F,True,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,22.0,,,,,,,,2.0,,6.5,,,,,1.0,,,,,,1.0,,1.0,0,,5.0,1.0,,,
2018-19,7827915,4,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,True,,,,6.0,2.0,8.0,2.0,,2.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,,30.0,1.0,,,,,,,3.0,,6.7,,,,,,,,,,,6.0,2.0,8.0,1,1.0,14.0,1.0,1.0,,
2018-19,7827915,4,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827915,4,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,False,,,1.0,10.0,7.0,17.0,11.0,13.0,5.0,,,,,,,2.0,14.0,19.0,,,3.0,,,,,,1.0,,89.0,3.0,,,,,,,19.0,,7.6,,,,,1.0,,,,2.0,,19.0,8.0,27.0,3,4.0,48.0,7.0,2.0,,3.0
2018-19,7827915,4,38,Huddersfield_Town,Away,789000,204454,Isaac Mbenza,isaac-mbenza,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827940,5,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,1.0,,,12.0,3.0,14.0,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,68.0,,,,,,,,8.0,,6.4,,,,,,1.0,2.0,,2.0,3.0,15.0,5.0,18.0,0,,25.0,2.0,2.0,,
