season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437757,4,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,12.0,5.0,17.0,3.0,,3.0,,,,,,,4.0,8.0,3.0,,,1.0,,,,,,,,75.0,,,,,,,,14.0,,6.0,,,,,,,2.0,,,,19.0,5.0,22.0,0,1.0,38.0,3.0,2.0,,
2017-18,7437757,4,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,,1.0,1.0,3.0,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,7.0,,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2017-18,7437757,4,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,False,,,,8.0,8.0,16.0,5.0,5.0,2.0,,,,1.0,,,2.0,8.0,6.0,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,,10.0,,6.8,,,,,3.0,,,,,1.0,12.0,9.0,21.0,1,,35.0,3.0,1.0,,
2017-18,7437802,5,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,19.0,2.0,21.0,3.0,,6.0,,,,1.0,,,1.0,5.0,4.0,,,,,,,,,1.0,,74.0,,,,,,,,8.0,,6.9,,,,,,3.0,2.0,,,2.0,23.0,3.0,24.0,0,1.0,37.0,2.0,,3.0,
2017-18,7437802,5,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,True,,,,5.0,2.0,7.0,,,2.0,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,4.0,,6.6,,,1.0,,,,,,,,8.0,2.0,10.0,1,,13.0,,,,
2017-18,7437802,5,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,11.0,3.0,14.0,6.0,6.0,5.0,,,,1.0,,,2.0,10.0,9.0,,,1.0,,1.0,,,,2.0,,89.0,2.0,1.0,,,,,,10.0,,7.6,,,,,1.0,1.0,1.0,,,,16.0,3.0,18.0,2,,33.0,3.0,2.0,1.0,
2017-18,7437740,6,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,1.0,9.0,4.0,13.0,2.0,3.0,4.0,,,,,,,2.0,7.0,7.0,,,1.0,,,,,,,,89.0,,,,,,,,17.0,,6.7,,,2.0,,,2.0,5.0,,2.0,,21.0,4.0,20.0,2,1.0,40.0,1.0,3.0,,
2017-18,7437740,6,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,8.0,1.0,9.0,7.0,4.0,1.0,,,,,,,1.0,11.0,5.0,,,3.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,14.0,,6.8,,,,,2.0,1.0,,,,,17.0,3.0,20.0,1,,31.0,2.0,,1.0,
2017-18,7437786,7,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,4.0,3.0,7.0,2.0,1.0,6.0,,,,,,,,6.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,,18.0,,5.8,,,,,1.0,3.0,2.0,,2.0,,15.0,6.0,19.0,0,1.0,29.0,1.0,1.0,,
2017-18,7437786,7,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,8.0,3.0,11.0,4.0,4.0,1.0,,,,1.0,,,1.0,7.0,5.0,,,1.0,,,,1.0,,2.0,,90.0,,,,,,,,15.0,,6.8,,,1.0,,4.0,1.0,,,,2.0,15.0,6.0,21.0,1,,34.0,4.0,,1.0,
2017-18,7437797,8,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,12.0,9.0,21.0,3.0,2.0,3.0,,,,,,,1.0,5.0,7.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,10.0,,6.9,,,,,1.0,2.0,,,,,18.0,10.0,28.0,1,,40.0,2.0,3.0,2.0,
2017-18,7437797,8,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,10.0,6.0,16.0,6.0,3.0,2.0,,,1.0,,,,1.0,9.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.0,,6.6,,,,,2.0,,,,,,12.0,7.0,19.0,1,3.0,32.0,3.0,,,
2017-18,7437924,9,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,2.0,1.0,3.0,1.0,2.0,4.0,,,1.0,3.0,,,,4.0,3.0,,,,,,,,1.0,,,39.0,,,,,,,,7.0,,6.2,,,,,1.0,,,,1.0,,7.0,2.0,9.0,1,,15.0,1.0,1.0,,
2017-18,7437924,9,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,3.0,8.0,11.0,5.0,2.0,4.0,,,,1.0,,,2.0,9.0,5.0,,,1.0,,1.0,,,1.0,,,70.0,1.0,,,,,,,13.0,,7.2,,,,,1.0,1.0,,,,,9.0,9.0,18.0,1,2.0,35.0,3.0,,1.0,
2017-18,7437924,9,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,True,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,,,20.0,,,,,,,,3.0,,6.4,,,,,,,,,1.0,,5.0,1.0,6.0,0,,7.0,,,,
2017-18,7437767,10,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,True,,,,3.0,4.0,7.0,,,2.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,,,,56.0,,,,,,,,9.0,,6.3,,,,,,,1.0,,,,6.0,4.0,9.0,0,1.0,19.0,3.0,1.0,,
2017-18,7437767,10,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437767,10,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,3.0,6.0,9.0,10.0,5.0,4.0,,,,,,,3.0,13.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,22.0,,6.6,,,,,,,,,,,18.0,9.0,27.0,0,,37.0,1.0,3.0,,
2017-18,7437767,10,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,True,,,,5.0,3.0,8.0,1.0,3.0,1.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,,21.0,,,,,,,,4.0,,6.6,,,,,,1.0,,,1.0,,7.0,4.0,11.0,0,,13.0,,,1.0,
2017-18,7437921,11,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,1.0,,,16.0,7.0,22.0,,1.0,5.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,61.0,,,,,,,,6.0,,6.6,,,,,,1.0,1.0,,,1.0,19.0,7.0,25.0,0,,31.0,1.0,2.0,,
2017-18,7437921,11,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437921,11,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,12.0,2.0,14.0,4.0,5.0,4.0,,,,1.0,,,1.0,8.0,7.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,16.0,,6.5,,,,,2.0,4.0,,,,2.0,23.0,2.0,25.0,0,,38.0,2.0,,2.0,
2017-18,7437921,11,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437879,12,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,8.0,4.0,12.0,3.0,,1.0,,,1.0,,,,1.0,5.0,3.0,,,1.0,,,,,,,,61.0,,,,,,,,8.0,,6.4,,,1.0,,,,,,1.0,,13.0,5.0,18.0,2,2.0,26.0,1.0,1.0,,
2017-18,7437879,12,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,True,1.0,,,12.0,1.0,12.0,2.0,1.0,1.0,,,,,,,,3.0,2.0,,,2.0,,,,,,1.0,,29.0,,,,,,,,5.0,,6.6,,,,,,,4.0,,1.0,,16.0,2.0,14.0,0,1.0,20.0,,,,
2017-18,7437879,12,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,1.0,10.0,9.0,19.0,5.0,4.0,1.0,,,1.0,,,,1.0,7.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,,9.0,,6.7,,,1.0,,1.0,2.0,,,1.0,,15.0,10.0,25.0,2,,35.0,1.0,1.0,1.0,
2017-18,7437879,12,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,True,,,,9.0,,9.0,2.0,1.0,2.0,,,,,,,3.0,6.0,2.0,,,,,,,,,,,45.0,1.0,,,,,,,7.0,,6.6,,,,,1.0,2.0,1.0,,,,11.0,,10.0,1,,20.0,1.0,,1.0,
2017-18,7437909,13,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437909,13,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,9.0,,,,,,,,2.0,,6.8,,,,,,2.0,2.0,,,,4.0,,2.0,0,,6.0,,,2.0,
2017-18,7437909,13,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,5.0,8.0,13.0,4.0,9.0,4.0,,,,3.0,,,5.0,15.0,12.0,,,,,,,,1.0,,,90.0,,,,,,,,22.0,,6.2,,,,,,6.0,,,1.0,,16.0,8.0,24.0,0,,39.0,3.0,,3.0,
2017-18,7437909,13,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,True,,,,,1.0,1.0,,2.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,4.0,,,,,,,,3.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2017-18,7437884,14,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,6.0,4.0,10.0,2.0,,4.0,,,,,,,3.0,8.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.5,,,,,,2.0,1.0,,1.0,2.0,11.0,5.0,15.0,0,2.0,32.0,3.0,3.0,1.0,1.0
2017-18,7437884,14,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,False,,,,6.0,9.0,15.0,,,3.0,,,1.0,1.0,,,4.0,7.0,4.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,16.0,,6.4,,,,,1.0,4.0,,,,,7.0,10.0,17.0,2,,41.0,6.0,2.0,2.0,
2017-18,7437884,14,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,3.0,2.0,5.0,3.0,2.0,,,,,1.0,,,,5.0,2.0,,,2.0,,,,,,,,16.0,,,,,,,,3.0,,6.4,,,,,,,,,,,5.0,2.0,7.0,0,,8.0,1.0,,,
2017-18,7437884,14,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,False,,,1.0,5.0,12.0,17.0,4.0,8.0,4.0,,,1.0,,,,4.0,9.0,9.0,,,2.0,,,,,,1.0,,74.0,1.0,,,,,,,18.0,,6.9,,,,,1.0,1.0,1.0,,1.0,,16.0,12.0,27.0,2,,39.0,3.0,,1.0,
2017-18,7437824,15,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,1.0,10.0,4.0,14.0,3.0,2.0,8.0,,,,3.0,,,1.0,10.0,10.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,14.0,,6.5,,,,,,3.0,3.0,,2.0,,19.0,5.0,21.0,1,1.0,39.0,1.0,5.0,2.0,
2017-18,7437824,15,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,False,,,,6.0,,6.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,45.0,,,,,,,,6.0,,6.5,,,,,,1.0,2.0,,1.0,,9.0,1.0,8.0,0,,14.0,1.0,,1.0,
2017-18,7437824,15,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,7.0,3.0,10.0,8.0,6.0,,,,,,,,,8.0,8.0,,,,,,,,,,,90.0,1.0,,,,,,,12.0,,6.8,,,,,,1.0,,,,,16.0,4.0,20.0,1,,27.0,2.0,1.0,1.0,
2017-18,7437824,15,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,True,,,,1.0,1.0,2.0,5.0,,1.0,,,,,,,1.0,7.0,,,,1.0,,,,,,,,19.0,,,,,,,,4.0,,6.3,,,,,,,,,,,4.0,1.0,5.0,0,,6.0,,,,
2017-18,7437925,16,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,14.0,4.0,18.0,,5.0,3.0,,,,,,,1.0,3.0,15.0,,,1.0,,,,,,1.0,,89.0,1.0,,,,,,,20.0,,7.7,,,1.0,,,3.0,1.0,,1.0,,30.0,6.0,35.0,2,5.0,51.0,,3.0,2.0,
2017-18,7437925,16,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,False,,,,23.0,10.0,33.0,2.0,1.0,7.0,,,1.0,,,,4.0,8.0,3.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,19.0,,6.9,,,,,2.0,3.0,3.0,,,,31.0,11.0,39.0,1,,63.0,3.0,1.0,1.0,
2017-18,7437925,16,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,1.0,,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,5.0,,,,,,,,3.0,,6.6,,,,,,,,,,,4.0,,4.0,0,,4.0,,,,
2017-18,7437925,16,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,False,,,,19.0,3.0,22.0,8.0,5.0,2.0,,,,1.0,,,2.0,12.0,7.0,,,1.0,,2.0,,,1.0,2.0,,85.0,3.0,1.0,,,,,,11.0,,8.9,,,2.0,,1.0,1.0,1.0,,,1.0,26.0,4.0,29.0,5,,47.0,1.0,1.0,1.0,
2017-18,7438101,17,38,Huddersfield_Town,Home,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,1.0,10.0,6.0,16.0,,,7.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.8,,,,,2.0,2.0,2.0,,2.0,,15.0,8.0,21.0,0,3.0,36.0,,2.0,1.0,
2017-18,7438101,17,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438101,17,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,1.0,,1.0,2.0,4.0,,,,,,,,,3.0,4.0,,,1.0,,1.0,,,,,,16.0,1.0,,,,,,,2.0,,7.5,,,1.0,,,,,,,,3.0,,3.0,2,,5.0,,,,
2017-18,7438101,17,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,False,,,,5.0,5.0,10.0,4.0,3.0,2.0,1.0,,,1.0,,,1.0,6.0,3.0,,,,,,,,1.0,1.0,,74.0,,,,,,,,7.0,,6.6,,,,,,,,,,2.0,6.0,7.0,13.0,0,,21.0,3.0,,,
2017-18,7437942,18,38,Huddersfield_Town,Away,114066,87428,Elias Kachunga,elias-kachunga,F,False,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,3.0,,,,,,1.0,,,,,,19.0,1.0,,,,,,,5.0,,7.0,,,,,,1.0,,,1.0,,3.0,1.0,4.0,1,,7.0,1.0,,,
2017-18,7437942,18,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,False,1.0,,,8.0,8.0,15.0,5.0,1.0,9.0,1.0,1.0,,,,,3.0,12.0,10.0,,,2.0,1.0,,,,,1.0,,90.0,2.0,1.0,,,,,,13.0,,7.1,,,1.0,,1.0,3.0,2.0,,1.0,,13.0,9.0,20.0,3,5.0,50.0,1.0,3.0,1.0,
2017-18,7437942,18,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,11.0,4.0,15.0,5.0,4.0,3.0,1.0,1.0,,1.0,,,4.0,16.0,6.0,,,3.0,1.0,1.0,,,,1.0,,90.0,1.0,,,,,,1.0,14.0,,7.5,,,1.0,,5.0,3.0,,,,1.0,13.0,6.0,19.0,2,,41.0,3.0,2.0,,
2017-18,7437942,18,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437835,19,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,False,1.0,,1.0,13.0,4.0,16.0,2.0,,5.0,,,1.0,,,,1.0,5.0,10.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,17.0,,7.0,,,,,,6.0,4.0,,2.0,,21.0,7.0,24.0,1,2.0,51.0,3.0,4.0,4.0,
2017-18,7437835,19,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,9.0,4.0,13.0,8.0,9.0,3.0,,,,,,,,9.0,11.0,,,,,1.0,,,,1.0,,82.0,1.0,1.0,,,,,,17.0,,7.5,,,,,3.0,1.0,,,,,20.0,5.0,25.0,1,1.0,40.0,3.0,1.0,,
2017-18,7437835,19,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,2.0,3.0,1.0,,,1.0,,,,,,,,8.0,,,,,,,,4.0,,6.4,,,,,1.0,,,,,,2.0,1.0,3.0,0,1.0,8.0,1.0,,,
2017-18,7437903,20,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,False,1.0,,,21.0,6.0,26.0,3.0,1.0,6.0,2.0,,,1.0,,,7.0,14.0,10.0,,,,1.0,,,,,2.0,,90.0,,,,,,,,26.0,,6.8,,,3.0,,1.0,8.0,2.0,,1.0,,29.0,7.0,34.0,3,1.0,69.0,4.0,3.0,5.0,
2017-18,7437903,20,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,1.0,8.0,,8.0,1.0,3.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,2.0,,28.0,,,,,,,,6.0,,6.8,,,,,,,,,1.0,,12.0,1.0,13.0,0,,16.0,1.0,,,
2017-18,7437903,20,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,False,,,,5.0,5.0,10.0,5.0,3.0,2.0,,,,,,,,6.0,6.0,,,1.0,,,,,,,,62.0,,,,,,,,8.0,,6.9,,,2.0,,1.0,,,,,2.0,8.0,6.0,14.0,2,2.0,26.0,4.0,1.0,,
2017-18,7437912,21,38,Huddersfield_Town,Home,117399,84112,Collin Quaner,collin-quaner,F,False,,,,9.0,7.0,16.0,1.0,,5.0,,,,1.0,,,1.0,5.0,5.0,,,1.0,,,,,1.0,,,82.0,1.0,1.0,,,,,,10.0,,6.7,,,,,,2.0,1.0,,1.0,,14.0,9.0,22.0,1,1.0,37.0,1.0,3.0,1.0,
2017-18,7437912,21,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,,8.0,3.0,11.0,6.0,5.0,5.0,,,,,,,2.0,11.0,6.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,18.0,,6.5,,,,,2.0,,,,1.0,,18.0,4.0,22.0,0,,35.0,5.0,1.0,,
2017-18,7437912,21,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437974,22,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,True,,,,6.0,1.0,7.0,1.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,,1.0,,31.0,,,,,,,,3.0,,6.8,,,1.0,,,,,,,,7.0,1.0,8.0,1,2.0,14.0,1.0,1.0,,1.0
2017-18,7437974,22,38,Huddersfield_Town,Away,171235,147303,Laurent Depoitre,laurent-depoitre,F,True,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,1.0,,,
2017-18,7437974,22,38,Huddersfield_Town,Away,345035,169141,Steve Mounié,steve-mounie,F,False,,,2.0,14.0,5.0,19.0,9.0,11.0,1.0,,,,3.0,,,2.0,15.0,12.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,,17.0,,6.6,,,,,1.0,,,,3.0,1.0,23.0,7.0,30.0,0,,42.0,4.0,1.0,,
2017-18,7437999,23,38,Huddersfield_Town,Home,171235,147303,Laurent Depoitre,laurent-depoitre,F,False,,,2.0,8.0,7.0,15.0,9.0,6.0,,,1.0,,,,,4.0,14.0,7.0,,,1.0,,,,,,,,90.0,,,,,,,,13.0,,6.1,,,1.0,,,,,,2.0,,14.0,10.0,24.0,1,1.0,34.0,,,,
2017-18,7437999,23,38,Huddersfield_Town,Home,345035,169141,Steve Mounié,steve-mounie,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437929,24,38,Huddersfield_Town,Away,117399,84112,Collin Quaner,collin-quaner,F,True,,,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,3.0,3.0,,,,,,,,,,,34.0,,,,,,,,6.0,,6.6,,,1.0,,,,,,,,5.0,,5.0,1,1.0,13.0,2.0,1.0,,1.0
