playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goals,awayGoals,throwInsToOppositionPlayer,successfulLaunches,homeGoals,rightFootGoals,hitWoodwork,leftFootGoals,secondGoalAssists,headedGoals,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesConceded,ownGoalScored,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,setPiecesGoals,penaltiesTaken,penaltyGoals
148225,Anthony Martial,Forward,Man Utd,1,France,2016-17,143.0,8.0,3.6366,0.0,10.0,18.0,4.178,17.0,32.0,6.0,107.0,25.0,6.0,35.0,18.0,114.0,43.0,608.0,6.0,5.0,7.0,6.0,58.0,2.0,7.0,8.0,7.0,1559.0,7.0,5.0,37.0,110.0,3.0,40.0,89.0,481.0,,98.0,2.0,17.7092,19.0,9.0,13.0,5.0,106.0,258.0,28.0,1.0,253.0,18.0,139.0,82.0,25.0,7.0,3.0,36.0,368.0,10.0,,48.0,78.0,5.0,195.0,21.0,0.0,598.0,14.0,17.0,297.0,14.0,44.0,1.0,60.0,26.0,9.0,4.0,13.0,151.0,992.0,7.0,11.0,5.0,2.0,134.0,8.0,3.0,3.0292,2.0,7.0,19.0,4.0,1.0,1.0,,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176297,Marcus Rashford,Forward,Man Utd,1,England,2016-17,132.0,7.0,2.201,0.0,11.0,17.0,8.6485,16.0,33.0,1.0,109.0,32.0,1.0,80.0,16.0,116.0,56.0,544.0,11.0,2.0,16.0,19.0,28.0,2.0,3.0,13.0,9.0,1701.0,9.0,6.0,24.0,91.0,2.0,26.0,87.0,420.0,3.0,128.0,2.0,17.8517,20.0,6.0,15.0,9.0,108.0,179.0,32.0,2.0,223.0,11.0,95.0,50.0,32.0,3.0,3.0,47.0,365.0,13.0,,70.0,84.0,9.0,195.0,4.0,0.0,531.0,16.0,30.0,344.0,13.0,39.0,,83.0,16.0,12.0,13.0,8.0,187.0,976.0,10.0,8.0,2.0,1.0,76.0,6.0,,6.4684,3.0,7.0,9.0,5.0,3.0,2.0,,2.0,4.0,1.0,1.0,,,0.0917,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
13017,Wayne Rooney,Forward,Man Utd,1,England,2016-17,130.0,13.0,3.2331,0.0,10.0,19.0,7.6563,21.0,42.0,4.0,103.0,25.0,5.0,74.0,15.0,123.0,27.0,779.0,7.0,6.0,10.0,50.0,48.0,2.0,5.0,24.0,9.0,1539.0,9.0,3.0,36.0,57.0,3.0,35.0,45.0,594.0,9.0,78.0,2.0,18.3296,31.0,10.0,16.0,4.0,94.0,285.0,11.0,1.0,187.0,14.0,141.0,86.0,25.0,5.0,10.0,16.0,469.0,13.0,,73.0,54.0,4.0,139.0,12.0,0.0,755.0,23.0,16.0,277.0,11.0,13.0,3.0,175.0,23.0,17.0,37.0,62.0,178.0,1130.0,14.0,9.0,6.0,2.0,211.0,11.0,4.0,7.3014,8.0,20.0,16.0,5.0,4.0,1.0,,1.0,3.0,1.0,1.0,,1.0,0.1191,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
179261,Zachary Dearnley,Forward,Man Utd,1,England,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9808,Zlatan Ibrahimovic,Forward,Man Utd,1,Sweden,2016-17,197.0,4.0,4.5039,0.0,32.0,46.0,16.8685,10.0,83.0,12.0,264.0,28.0,5.0,145.0,27.0,275.0,14.0,1043.0,37.0,13.0,1.0,,168.0,11.0,8.0,4.0,21.0,2437.0,21.0,18.0,83.0,132.0,3.0,33.0,47.0,729.0,,212.0,4.0,27.2403,43.0,22.0,22.0,19.0,114.0,311.0,20.0,6.0,329.0,8.0,245.0,52.0,28.0,8.0,4.0,16.0,628.0,19.0,,14.0,54.0,19.0,161.0,85.0,0.0,996.0,37.0,29.0,416.0,6.0,17.0,1.0,242.0,54.0,10.0,,39.0,245.0,1415.0,7.0,,13.0,2.0,144.0,24.0,2.0,14.3971,7.0,11.0,23.0,17.0,10.0,,1.0,7.0,11.0,1.0,2.0,,4.0,0.9524,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,3.0,2.0
