playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,expectedGoalsFreekick,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,freekickTotal,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cleanSheets,penaltiesConceded,penaltyGoalsConceded,rightFootGoals,blocks,throwInsToOwnPlayer,foulWonPenalty,penaltiesTaken,leftFootGoals,penaltyGoals,redCards2ndYellow,clearancesOffTheLine,hitWoodwork,secondGoalAssists,ownGoalScored,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,setPiecesGoals,otherGoals
37265,Alexis Sánchez,Forward,Man Utd,1,Chile,2018-19,79.0,5.0,2.7008,0.0,0.0603,5.0,9.0,2.04,17.0,12.0,6.0,86.0,20.0,3.0,12.0,9.0,97.0,14.0,382.0,1.0,8.0,3.0,11.0,5.0,29.0,2.0,5.0,6.0,877.0,6.0,3.0,22.0,56.0,2.0,18.0,49.0,262.0,1.0,55.0,1.0,13.9124,18.0,1.0,1.0,10.0,2.0,57.0,158.0,18.0,135.0,7.0,88.0,39.0,20.0,2.0,7.0,13.0,209.0,8.0,1.0,19.0,1.0,2.0,106.0,7.0,0.0,377.0,3.0,11.0,180.0,10.0,14.0,1.0,52.0,14.0,9.0,4.0,23.0,84.0,580.0,8.0,3.0,3.0,81.0,8.0,3.0,1.5025,3.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148225,Anthony Martial,Forward,Man Utd,1,France,2018-19,107.0,3.0,3.2408,0.0,,9.0,23.0,9.9785,9.0,30.0,7.0,140.0,27.0,2.0,32.0,18.0,146.0,30.0,707.0,10.0,6.0,3.0,9.0,1.0,36.0,5.0,3.0,8.0,1624.0,8.0,1.0,18.0,87.0,3.0,38.0,69.0,557.0,,131.0,,23.8809,34.0,1.0,8.0,25.0,6.0,89.0,316.0,28.0,194.0,12.0,139.0,67.0,27.0,5.0,2.0,33.0,430.0,22.0,,31.0,,6.0,158.0,18.0,0.0,702.0,7.0,14.0,301.0,7.0,32.0,,84.0,14.0,3.0,1.0,4.0,168.0,1047.0,11.0,3.0,,134.0,6.0,1.0,6.7884,2.0,6.0,21.0,1.0,,3.0,8.0,,9.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
176297,Marcus Rashford,Forward,Man Utd,1,England,2018-19,181.0,4.0,3.528,1.0,0.5986,15.0,40.0,10.8764,24.0,69.0,3.0,134.0,33.0,6.0,39.0,26.0,146.0,26.0,666.0,10.0,15.0,7.0,7.0,23.0,73.0,16.0,9.0,14.0,2342.0,14.0,5.0,44.0,146.0,7.0,49.0,117.0,502.0,5.0,159.0,1.0,29.5302,32.0,2.0,24.0,35.0,8.0,137.0,179.0,52.0,327.0,27.0,134.0,61.0,33.0,16.0,12.0,45.0,401.0,28.0,,46.0,12.0,8.0,254.0,29.0,1.0,641.0,29.0,22.0,379.0,12.0,42.0,12.0,143.0,26.0,3.0,18.0,18.0,210.0,1227.0,15.0,7.0,4.0,128.0,10.0,2.0,10.654,3.0,12.0,24.0,2.0,1.0,4.0,9.0,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,
220688,Mason Greenwood,Forward,Man Utd,1,England,2018-19,9.0,,0.107,0.0,,,4.0,1.218,3.0,7.0,1.0,7.0,3.0,,2.0,1.0,9.0,1.0,60.0,,2.0,,2.0,2.0,2.0,1.0,,3.0,115.0,3.0,1.0,2.0,7.0,,3.0,7.0,51.0,,16.0,,2.4438,3.0,,1.0,2.0,,7.0,13.0,1.0,16.0,2.0,10.0,5.0,3.0,1.0,,3.0,44.0,2.0,,1.0,,,14.0,,0.0,58.0,3.0,3.0,19.0,3.0,3.0,,22.0,,,,,15.0,91.0,,,1.0,7.0,,,0.6585,0.0,2.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
66749,Romelu Lukaku,Forward,Man Utd,1,Belgium,2018-19,175.0,5.0,2.9107,0.0,,9.0,32.0,11.9054,8.0,46.0,5.0,171.0,32.0,,37.0,22.0,180.0,41.0,534.0,12.0,23.0,2.0,10.0,,178.0,,5.0,20.0,2130.0,20.0,17.0,85.0,124.0,8.0,29.0,31.0,342.0,,122.0,,34.2842,21.0,,19.0,38.0,7.0,90.0,104.0,3.0,299.0,11.0,115.0,31.0,32.0,,4.0,19.0,264.0,30.0,2.0,41.0,,7.0,121.0,93.0,0.0,503.0,14.0,21.0,339.0,4.0,21.0,,170.0,18.0,2.0,,12.0,145.0,855.0,4.0,2.0,2.0,95.0,9.0,,10.7033,4.0,9.0,19.0,4.0,,4.0,5.0,1.0,,1.0,,4.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,1.0
