playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,offsides,throwInsToOppositionPlayer,successfulLaunches,throwInsToOwnPlayer,handballsConceded,headedGoals,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,goalAssists,clearancesOffTheLine,throughBalls,leftFootGoals,hitWoodwork,penaltiesSaved,penaltiesFaced,penaltiesConceded,savesFromPenalty,punches,ownGoalScored,drops,crossesNotClaimed,cornersTakenInclShortCorners,expectedGoalsFreekick,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,foulWonPenalty,redCards2ndYellow,secondGoalAssists,penaltiesTaken,penaltyGoals
173514,Isaac Success,Forward,Watford,57,Nigeria,2016-17,58.0,4.0,0.4934,0.0,4.0,7.0,1.5617,16.0,10.0,32.0,19.0,11.0,2.0,39.0,9.0,131.0,1.0,0.0,1.0,17.0,13.0,,2.0,4.0,4.0,505.0,4.0,,8.0,66.0,4.0,8.0,61.0,88.0,36.0,,5.5699,4.0,9.0,9.0,3.0,50.0,53.0,24.0,0.0,124.0,2.0,1.0,29.0,30.0,19.0,2.0,,5.0,19.0,54.0,5.0,9.0,34.0,3.0,111.0,5.0,0.0,130.0,3.0,16.0,116.0,11.0,21.0,2.0,16.0,12.0,7.0,4.0,33.0,323.0,1.0,1.0,3.0,42.0,5.0,1.2088,2.0,7.0,11.0,1.0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
133801,Jerome Sinclair,Forward,Watford,57,England,2016-17,14.0,,0.0204,0.0,,1.0,,1.0,1.0,5.0,5.0,2.0,1.0,5.0,,24.0,,,,4.0,5.0,,,,1.0,114.0,1.0,,5.0,4.0,,5.0,4.0,19.0,3.0,,2.318,1.0,1.0,1.0,,9.0,5.0,3.0,0.0,18.0,4.0,,4.0,2.0,5.0,,,1.0,,12.0,1.0,,3.0,,13.0,,0.0,24.0,,,9.0,,,,5.0,4.0,,,10.0,42.0,1.0,,,7.0,3.0,0.0464,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96764,M'Baye Niang,Forward,Watford,57,Senegal,2016-17,153.0,7.0,1.175,0.0,9.0,13.0,3.2803,11.0,23.0,71.0,16.0,29.0,15.0,77.0,28.0,405.0,2.0,0.0,3.0,1.0,64.0,,7.0,7.0,4.0,1254.0,4.0,1.0,49.0,87.0,3.0,27.0,72.0,311.0,41.0,1.0,23.3055,7.0,9.0,27.0,6.0,104.0,109.0,31.0,2.0,240.0,14.0,2.0,90.0,82.0,16.0,7.0,1.0,5.0,48.0,205.0,24.0,30.0,66.0,6.0,176.0,15.0,0.0,395.0,10.0,18.0,228.0,6.0,31.0,1.0,85.0,24.0,11.0,17.0,121.0,726.0,9.0,3.0,1.0,130.0,13.0,1.3293,2.0,6.0,15.0,5.0,,1.0,4.0,2.0,1.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,2.0,0.1239,,1.0,1.0,2.0,,,,,
49696,Mauro Zárate,Forward,Watford,57,Argentina,2016-17,20.0,1.0,0.0767,0.0,4.0,3.0,0.3546,,4.0,7.0,3.0,2.0,3.0,7.0,2.0,67.0,,,4.0,,3.0,,2.0,1.0,1.0,206.0,1.0,,1.0,14.0,,4.0,12.0,59.0,5.0,1.0,4.2049,4.0,,3.0,,19.0,22.0,7.0,0.0,34.0,2.0,,9.0,10.0,3.0,2.0,,,4.0,42.0,3.0,4.0,13.0,,31.0,2.0,0.0,63.0,1.0,,31.0,,5.0,,13.0,1.0,1.0,1.0,23.0,118.0,3.0,4.0,,19.0,1.0,0.3094,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0633,,1.0,1.0,1.0,1.0,,,,
204760,Michael Folivi,Forward,Watford,57,England,2016-17,2.0,,,0.0,,,,,,,1.0,,,,,3.0,,,,1.0,1.0,,,,,9.0,,,1.0,,,,,3.0,,,0.0501,,,,,1.0,1.0,,0.0,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,0.0,3.0,,,,,,,,1.0,,,2.0,3.0,,,,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44604,Nordin Amrabat,Forward,Watford,57,Morocco,2016-17,178.0,25.0,2.6354,0.0,11.0,6.0,0.7193,45.0,18.0,125.0,29.0,15.0,25.0,167.0,105.0,675.0,,,5.0,4.0,14.0,,3.0,25.0,3.0,2101.0,3.0,2.0,10.0,145.0,6.0,73.0,141.0,475.0,66.0,2.0,39.3458,27.0,11.0,51.0,6.0,168.0,79.0,36.0,0.0,323.0,40.0,,204.0,138.0,29.0,3.0,,11.0,37.0,304.0,45.0,105.0,93.0,6.0,309.0,4.0,0.0,668.0,12.0,22.0,441.0,34.0,61.0,3.0,214.0,47.0,24.0,33.0,178.0,1335.0,14.0,5.0,21.0,229.0,21.0,1.0687,4.0,42.0,38.0,2.0,19.0,4.0,75.0,4.0,,,,,,,,,,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,,2.0,,
20046,Stefano Okaka,Forward,Watford,57,Italy,2016-17,121.0,,0.7254,0.0,6.0,12.0,2.5296,12.0,21.0,75.0,19.0,10.0,10.0,76.0,5.0,230.0,4.0,1.0,1.0,9.0,93.0,2.0,,,8.0,954.0,8.0,6.0,53.0,96.0,5.0,24.0,56.0,147.0,62.0,,14.7625,14.0,10.0,23.0,5.0,68.0,72.0,23.0,1.0,217.0,8.0,3.0,68.0,40.0,19.0,,3.0,3.0,10.0,123.0,18.0,5.0,36.0,5.0,124.0,40.0,0.0,229.0,9.0,5.0,169.0,9.0,23.0,1.0,38.0,30.0,1.0,7.0,52.0,446.0,5.0,1.0,,31.0,6.0,2.6138,5.0,1.0,10.0,11.0,,,3.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
41725,Troy Deeney,Forward,Watford,57,England,2016-17,362.0,2.0,2.6921,0.0,8.0,18.0,8.9862,20.0,34.0,327.0,37.0,71.0,31.0,349.0,14.0,841.0,10.0,3.0,2.0,6.0,460.0,6.0,2.0,2.0,6.0,2941.0,6.0,9.0,268.0,248.0,6.0,52.0,56.0,477.0,135.0,3.0,45.5998,36.0,50.0,52.0,6.0,94.0,226.0,27.0,1.0,610.0,25.0,7.0,259.0,68.0,37.0,2.0,7.0,7.0,10.0,351.0,46.0,14.0,46.0,6.0,150.0,192.0,0.0,812.0,16.0,13.0,484.0,13.0,14.0,4.0,197.0,43.0,14.0,15.0,159.0,1229.0,3.0,2.0,9.0,143.0,17.0,8.868,7.0,22.0,32.0,19.0,3.0,1.0,5.0,1.0,2.0,,,,,,,,,,,4.0,,5.0,1.0,,,,,,,1.0,,,2.0,,,,,,,,,3.0,3.0
