matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2561995,11,2025-11-09 14:00:00,7,Aston Villa,Home,148.0,14.0,1.0,3.0,2.0,1.0,,126.0,5.0,1.0,5.0,2.0,1.0,20.0,271.0,,1.0,10.0,11.0,8.0,9.0,1.0,5.0,1.0,1.0,,,1.0,,,1.0,8.0,0.0,,,,2.0,6.0,6.0,6.0,10.0,6.0,56.0,40.0,2.0,2.0,,4.0,11.0,6.0,13.0,,,6.0,6.0,3.0,0.0,10.0,2.0,47.0,54.0,4.0,22.0,11.0,,,0.678551,1.6986,0.149,2.2751,1.0593,54.0,8.0,19.0,,,5.0,2.0,1.0,113.0,2.0,1.0,1.0,,2.0,,7.0,1.0,2.0,1.0,11.0,,6.0,6.0,1.0,0.0,5.0,86.0,50.0,25.0,9.0,2.0,2.0,9.0,8.0,315.0,4.0,1.0,0.0,52.0,29.0,27.0,,1.0,1.0,1.0,,125.0,125.0,5.0,10.0,16.0,51.8,,,,,19.0,0.0,91.0,1.0,2.0,3.0,,1.0,2.0,1.0,2.0,6.0,69.0,249.0,11.0,11.0,167.0,27.0,22.0,13.0,5.0,16.0,11.0,107631.04,1.0,110.0,2.0,195.0,2.0,1.0,15.0,1.0,48.0,,346.0,,0.0,16.0,20.0,2.0,15.0,2.0,548.0,27.0,15.0,0.0,7.0,6.0,12.0,0.0
2562010,12,2025-11-23 14:00:00,7,Aston Villa,Away,212.0,16.0,1.0,4.0,3.0,1.0,,150.0,5.0,,5.0,3.0,11.0,18.0,358.0,,,15.0,11.0,15.0,11.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,,11.0,0.0,,,,,10.0,9.0,5.0,8.0,6.0,75.0,57.0,1.0,1.0,,4.0,7.0,4.0,9.0,1.0,,3.0,6.0,2.0,0.0,14.0,1.0,62.0,61.0,4.0,18.0,13.0,,,0.76027,1.5772,0.1649,0.4638,1.7132,51.0,16.0,16.0,2.0,,2.0,,2.0,172.0,1.0,,1.0,1.0,,,6.0,1.0,3.0,,13.0,,7.0,7.0,,0.0,5.0,89.0,77.0,42.0,3.0,0.0,6.0,6.0,3.0,420.0,5.0,1.0,0.0,42.0,27.0,20.0,,,,,,135.0,135.0,4.0,29.0,18.0,52.1,,,3.0,,16.0,0.0,113.0,4.0,,3.0,,2.0,7.0,1.0,0.0,5.0,58.0,335.0,7.0,12.0,236.0,31.0,18.0,24.0,3.0,11.0,8.0,108122.22,2.0,99.0,1.0,224.0,3.0,,18.0,12.0,49.0,2.0,449.0,,0.0,14.0,20.0,,15.0,1.0,649.0,23.0,8.0,0.0,12.0,3.0,8.0,0.0
2562015,13,2025-11-30 14:05:00,7,Aston Villa,Home,150.0,9.0,3.0,5.0,2.0,3.0,1.0,256.0,2.0,,1.0,1.0,6.0,14.0,401.0,,1.0,11.0,13.0,17.0,10.0,2.0,2.0,1.0,0.0,1.0,,1.0,,1.0,,11.0,0.0,1.0,,,2.0,8.0,7.0,2.0,9.0,7.0,67.0,41.0,,1.0,,1.0,5.0,4.0,7.0,,,7.0,11.0,1.0,0.0,13.0,3.0,55.0,59.0,1.0,26.0,14.0,,,1.02041,0.9372,0.0582,1.1743,0.9764,65.0,13.0,20.0,,,7.0,4.0,1.0,135.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,14.0,1.0,4.0,4.0,1.0,0.0,1.0,120.0,38.0,28.0,3.0,1.0,4.0,9.0,6.0,438.0,3.0,2.0,0.0,54.0,82.0,32.0,,,,,,116.0,116.0,4.0,18.0,17.0,52.2,1.0,,,,19.0,0.0,139.0,3.0,1.0,4.0,,1.0,6.0,,0.0,5.0,131.0,381.0,5.0,13.0,166.0,22.0,26.0,16.0,5.0,21.0,16.0,106657.56,1.0,161.0,4.0,316.0,1.0,,8.0,8.0,29.0,,461.0,,0.0,16.0,16.0,2.0,13.0,0.0,652.0,28.0,14.0,0.0,7.0,7.0,9.0,0.0
2562027,14,2025-12-03 19:30:00,7,Aston Villa,Away,218.0,14.0,2.0,4.0,2.0,2.0,1.0,86.0,8.0,2.0,7.0,4.0,7.0,15.0,300.0,,1.0,7.0,9.0,10.0,8.0,1.0,4.0,1.0,0.0,,,,1.0,,,7.0,0.0,,1.0,,,4.0,13.0,4.0,12.0,2.0,63.0,40.0,5.0,2.0,4.0,1.0,4.0,2.0,13.0,1.0,,6.0,4.0,3.0,0.0,15.0,2.0,54.0,56.0,1.0,25.0,13.0,1.0,,1.42492,2.4056,,4.4456,2.1941,37.0,9.0,10.0,2.0,,,2.0,,131.0,3.0,1.0,2.0,2.0,1.0,,10.0,2.0,,,13.0,1.0,8.0,8.0,1.0,0.0,7.0,77.0,49.0,27.0,5.0,1.0,1.0,11.0,10.0,336.0,3.0,3.0,1.0,27.0,20.0,26.0,,,,,,119.0,119.0,3.0,16.0,13.0,43.6,1.0,,3.0,,13.0,0.0,91.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,40.0,279.0,4.0,12.0,240.0,27.0,25.0,21.0,6.0,15.0,9.0,114810.64,1.0,66.0,6.0,137.0,,2.0,16.0,7.0,38.0,1.0,362.0,,0.0,14.0,23.0,2.0,16.0,2.0,560.0,25.0,10.0,0.0,13.0,6.0,13.0,0.0
2562036,15,2025-12-06 12:30:00,7,Aston Villa,Home,153.0,16.0,,1.0,1.0,,,173.0,8.0,1.0,4.0,9.0,10.0,31.0,325.0,,1.0,10.0,12.0,7.0,8.0,,,2.0,0.0,,,,,,1.0,13.0,0.0,,,,,4.0,9.0,6.0,13.0,2.0,64.0,44.0,2.0,4.0,1.0,2.0,3.0,7.0,6.0,1.0,,3.0,6.0,4.0,1.0,13.0,5.0,48.0,40.0,2.0,23.0,12.0,1.0,4.0,1.07532,2.1624,,1.9933,2.0719,53.0,10.0,8.0,,,1.0,1.0,,144.0,1.0,,,1.0,,,11.0,2.0,,,12.0,,6.0,6.0,1.0,0.0,4.0,92.0,64.0,40.0,3.0,0.0,,9.0,6.0,371.0,2.0,1.0,0.0,41.0,43.0,24.0,,,,,,130.0,130.0,2.0,13.0,20.0,47.3,,,,1.0,18.0,0.0,97.0,3.0,5.0,7.0,1.0,2.0,2.0,1.0,1.0,5.0,92.0,307.0,3.0,9.0,170.0,26.0,23.0,17.0,3.0,14.0,11.0,109084.25,2.0,126.0,3.0,241.0,1.0,1.0,24.0,12.0,56.0,,397.0,1.0,0.0,15.0,15.0,4.0,17.0,0.0,578.0,43.0,18.0,0.0,10.0,3.0,10.0,0.0
2562054,16,2025-12-14 14:00:00,7,Aston Villa,Away,302.0,21.0,,3.0,3.0,,1.0,204.0,5.0,,3.0,3.0,10.0,27.0,503.0,1.0,,8.0,9.0,19.0,5.0,,,,0.0,,,,,,,7.0,0.0,,,,,4.0,7.0,3.0,4.0,3.0,101.0,47.0,1.0,,1.0,2.0,5.0,1.0,6.0,,,3.0,7.0,1.0,0.0,10.0,,45.0,66.0,2.0,13.0,8.0,1.0,1.0,0.665534,0.6335,,0.9723,0.7268,41.0,13.0,16.0,1.0,,,1.0,,160.0,2.0,,1.0,2.0,,,7.0,2.0,2.0,,8.0,,6.0,6.0,,0.0,3.0,156.0,46.0,29.0,5.0,2.0,2.0,5.0,4.0,538.0,2.0,1.0,0.0,76.0,32.0,26.0,,,,,,109.0,109.0,2.0,21.0,19.0,59.1,,,3.0,1.0,10.0,0.0,149.0,,1.0,1.0,,,2.0,,0.0,3.0,100.0,478.0,5.0,7.0,325.0,35.0,13.0,17.0,2.0,11.0,9.0,107023.28,,126.0,,252.0,2.0,,8.0,11.0,44.0,1.0,566.0,1.0,0.0,7.0,22.0,1.0,12.0,2.0,731.0,12.0,15.0,0.0,10.0,3.0,17.0,0.0
2562056,17,2025-12-21 16:30:00,7,Aston Villa,Home,205.0,8.0,1.0,1.0,1.0,,,77.0,12.0,,5.0,4.0,7.0,16.0,281.0,,,2.0,13.0,11.0,6.0,2.0,3.0,2.0,0.0,,,,,,,8.0,0.0,,,1.0,,10.0,5.0,10.0,8.0,4.0,57.0,49.0,1.0,2.0,,4.0,9.0,5.0,8.0,,,5.0,2.0,2.0,0.0,16.0,3.0,58.0,45.0,4.0,22.0,11.0,1.0,1.0,0.219234,1.5446,,1.617,0.8505,27.0,11.0,13.0,,,,,,121.0,2.0,,,2.0,,,13.0,2.0,7.0,,11.0,1.0,7.0,7.0,,0.0,6.0,84.0,50.0,21.0,5.0,2.0,2.0,8.0,4.0,313.0,3.0,,0.0,14.0,27.0,15.0,,,,,,128.0,128.0,2.0,19.0,15.0,42.6,1.0,,,1.0,15.0,0.0,89.0,1.0,4.0,5.0,,2.0,3.0,1.0,0.0,5.0,37.0,251.0,9.0,10.0,233.0,29.0,22.0,13.0,4.0,7.0,4.0,107116.48,2.0,59.0,2.0,125.0,7.0,,16.0,7.0,48.0,3.0,351.0,,0.0,12.0,18.0,2.0,8.0,1.0,545.0,20.0,16.0,0.0,3.0,5.0,10.0,0.0
2562068,18,2025-12-27 17:30:00,7,Aston Villa,Away,176.0,16.0,1.0,1.0,,,,82.0,11.0,,3.0,4.0,6.0,19.0,257.0,,2.0,11.0,11.0,9.0,6.0,,1.0,1.0,0.0,1.0,1.0,2.0,,,2.0,8.0,0.0,,,,,7.0,8.0,6.0,7.0,4.0,55.0,44.0,3.0,3.0,2.0,1.0,9.0,2.0,6.0,,,7.0,4.0,1.0,0.0,16.0,1.0,51.0,37.0,1.0,28.0,16.0,,1.0,0.69993,1.1941,0.1303,2.9463,1.4269,25.0,8.0,15.0,,,3.0,1.0,2.0,113.0,1.0,1.0,1.0,,1.0,,11.0,1.0,2.0,,16.0,,4.0,4.0,1.0,0.0,3.0,62.0,47.0,23.0,6.0,0.0,,7.0,8.0,289.0,7.0,2.0,0.0,23.0,19.0,16.0,,,,,,108.0,108.0,1.0,29.0,10.0,37.1,,,3.0,,14.0,0.0,91.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,5.0,41.0,229.0,9.0,7.0,203.0,36.0,28.0,16.0,2.0,8.0,6.0,100963.27,1.0,63.0,3.0,126.0,2.0,,11.0,7.0,42.0,,321.0,2.0,0.0,11.0,8.0,3.0,13.0,3.0,489.0,19.0,7.0,0.0,6.0,7.0,2.0,0.0
2562075,19,2025-12-30 20:15:00,7,Aston Villa,Away,231.0,17.0,,1.0,1.0,1.0,,132.0,8.0,,1.0,9.0,7.0,21.0,362.0,,,14.0,7.0,9.0,6.0,1.0,,2.0,0.0,,,,,1.0,,10.0,0.0,,1.0,1.0,1.0,4.0,17.0,5.0,9.0,2.0,77.0,24.0,1.0,4.0,1.0,,4.0,4.0,5.0,,,3.0,6.0,2.0,0.0,10.0,3.0,38.0,44.0,,17.0,6.0,2.0,1.0,0.39818,2.517,,1.6411,2.7188,23.0,9.0,17.0,1.0,,2.0,1.0,,121.0,,,,,,,8.0,1.0,1.0,,6.0,2.0,3.0,3.0,,0.0,1.0,106.0,41.0,29.0,3.0,0.0,3.0,4.0,3.0,380.0,7.0,1.0,0.0,29.0,34.0,21.0,,,,,,95.0,95.0,1.0,11.0,8.0,53.7,2.0,,,,10.0,0.0,112.0,1.0,2.0,3.0,,2.0,4.0,,0.0,5.0,46.0,329.0,4.0,7.0,261.0,24.0,17.0,15.0,3.0,12.0,9.0,102972.69,2.0,58.0,5.0,167.0,1.0,,22.0,9.0,38.0,1.0,416.0,,0.0,11.0,10.0,,17.0,3.0,573.0,21.0,9.0,0.0,8.0,3.0,3.0,0.0
2562086,20,2026-01-03 12:30:00,7,Aston Villa,Home,227.0,22.0,,2.0,2.0,2.0,,354.0,4.0,1.0,5.0,3.0,9.0,16.0,579.0,,,14.0,6.0,10.0,4.0,,1.0,1.0,0.0,1.0,,1.0,,,1.0,9.0,0.0,,,,,7.0,6.0,4.0,5.0,6.0,90.0,46.0,2.0,1.0,1.0,2.0,4.0,4.0,8.0,,,4.0,13.0,3.0,0.0,8.0,2.0,43.0,49.0,2.0,12.0,6.0,,2.0,1.01035,1.5929,0.1014,1.4533,1.6719,65.0,10.0,18.0,1.0,,4.0,,1.0,180.0,3.0,,2.0,3.0,,1.0,4.0,3.0,1.0,,6.0,,11.0,11.0,,0.0,5.0,199.0,57.0,44.0,4.0,2.0,,7.0,4.0,612.0,2.0,,0.0,58.0,89.0,46.0,,,,,,126.0,126.0,7.0,7.0,25.0,72.7,,,,1.0,15.0,0.0,176.0,2.0,2.0,4.0,,1.0,3.0,,0.0,5.0,189.0,547.0,4.0,7.0,235.0,40.0,12.0,15.0,,16.0,16.0,109488.77,2.0,237.0,4.0,426.0,1.0,1.0,7.0,11.0,30.0,1.0,645.0,1.0,0.0,11.0,18.0,1.0,17.0,1.0,842.0,46.0,23.0,0.0,4.0,4.0,9.0,0.0
2562099,21,2026-01-07 19:30:00,7,Aston Villa,Away,297.0,18.0,1.0,4.0,3.0,,1.0,177.0,10.0,1.0,5.0,2.0,9.0,19.0,470.0,1.0,1.0,10.0,11.0,10.0,9.0,2.0,2.0,,0.0,,,,,,1.0,10.0,0.0,,,1.0,2.0,1.0,9.0,2.0,11.0,4.0,76.0,40.0,3.0,3.0,,1.0,5.0,5.0,2.0,,,5.0,10.0,,0.0,11.0,2.0,36.0,38.0,1.0,21.0,11.0,,,0.931999,1.7393,,0.758,1.585,49.0,3.0,7.0,,,,1.0,,147.0,,,,,,,10.0,0.0,,,11.0,1.0,9.0,9.0,1.0,0.0,5.0,148.0,65.0,45.0,3.0,0.0,4.0,7.0,3.0,517.0,4.0,2.0,0.0,58.0,50.0,33.0,,,,,,128.0,128.0,4.0,13.0,16.0,59.1,1.0,,,,18.0,0.0,166.0,5.0,,5.0,1.0,,7.0,2.0,0.0,5.0,100.0,451.0,5.0,11.0,313.0,40.0,21.0,16.0,5.0,16.0,11.0,108122.23,,133.0,4.0,240.0,,1.0,6.0,12.0,35.0,,537.0,1.0,0.0,15.0,14.0,1.0,18.0,0.0,728.0,37.0,19.0,0.0,7.0,5.0,8.0,0.0
2562105,22,2026-01-18 16:30:00,7,Aston Villa,Home,221.0,9.0,2.0,4.0,3.0,2.0,,217.0,6.0,1.0,3.0,3.0,10.0,22.0,434.0,1.0,1.0,17.0,19.0,16.0,14.0,1.0,3.0,1.0,0.0,,,,,,,15.0,0.0,1.0,,,,6.0,5.0,4.0,12.0,6.0,62.0,49.0,,,,,8.0,6.0,2.0,,,6.0,12.0,3.0,0.0,10.0,1.0,53.0,47.0,,16.0,9.0,2.0,,1.26013,1.4407,,0.9689,0.9835,50.0,15.0,13.0,,,,,,135.0,,,,,,,6.0,0.0,2.0,,9.0,1.0,4.0,4.0,,0.0,3.0,154.0,48.0,32.0,4.0,0.0,7.0,8.0,5.0,468.0,4.0,1.0,0.0,57.0,49.0,33.0,,,,,,125.0,125.0,5.0,21.0,18.0,62.9,1.0,,,,16.0,0.0,144.0,,2.0,2.0,1.0,1.0,7.0,1.0,0.0,3.0,113.0,408.0,8.0,15.0,239.0,23.0,16.0,12.0,5.0,19.0,15.0,107640.81,1.0,138.0,3.0,275.0,2.0,1.0,8.0,10.0,44.0,1.0,495.0,1.0,0.0,18.0,14.0,2.0,20.0,1.0,689.0,31.0,27.0,0.0,5.0,6.0,7.0,0.0
2562123,23,2026-01-25 14:00:00,7,Aston Villa,Away,108.0,5.0,2.0,5.0,3.0,,,169.0,8.0,1.0,2.0,5.0,6.0,16.0,272.0,,,7.0,18.0,16.0,5.0,1.0,3.0,,0.0,,1.0,1.0,,,,9.0,0.0,,,,1.0,5.0,9.0,6.0,7.0,7.0,66.0,66.0,1.0,1.0,1.0,2.0,10.0,2.0,13.0,,,5.0,6.0,,0.0,9.0,3.0,66.0,49.0,2.0,29.0,16.0,,,1.1281,1.1571,0.0729,1.7976,1.3053,58.0,12.0,7.0,1.0,,1.0,,1.0,148.0,2.0,,1.0,1.0,1.0,,12.0,1.0,6.0,,16.0,,7.0,7.0,3.0,0.0,2.0,68.0,78.0,31.0,6.0,1.0,3.0,5.0,8.0,320.0,6.0,3.0,0.0,41.0,50.0,25.0,,,,,,136.0,136.0,5.0,25.0,19.0,39.3,,,,1.0,12.0,0.0,71.0,4.0,,4.0,1.0,,4.0,,0.0,5.0,92.0,257.0,10.0,8.0,118.0,16.0,29.0,21.0,4.0,10.0,6.0,118493.13,,135.0,4.0,245.0,6.0,1.0,22.0,7.0,58.0,,353.0,,0.0,14.0,21.0,2.0,12.0,2.0,545.0,26.0,18.0,0.0,6.0,5.0,13.0,0.0
2562125,24,2026-02-01 14:00:00,7,Aston Villa,Home,153.0,12.0,2.0,7.0,5.0,1.0,,412.0,4.0,2.0,3.0,3.0,10.0,15.0,558.0,1.0,1.0,14.0,18.0,15.0,17.0,4.0,10.0,2.0,0.0,,,,,,,14.0,0.0,,,,1.0,1.0,5.0,1.0,17.0,10.0,90.0,49.0,3.0,3.0,1.0,,3.0,11.0,2.0,1.0,1.0,12.0,16.0,5.0,0.0,2.0,,35.0,49.0,,19.0,7.0,1.0,1.0,2.11619,2.4032,,0.9796,0.6991,42.0,8.0,7.0,1.0,,,,,188.0,,,,,,,4.0,0.0,1.0,,7.0,,3.0,3.0,,0.0,3.0,175.0,58.0,43.0,1.0,0.0,8.0,13.0,5.0,609.0,1.0,2.0,0.0,90.0,98.0,52.0,,,,,,127.0,127.0,3.0,19.0,24.0,71.7,,,,1.0,17.0,0.0,183.0,1.0,,,,2.0,11.0,1.0,0.0,2.0,257.0,533.0,3.0,21.0,170.0,31.0,19.0,13.0,5.0,26.0,21.0,116151.47,2.0,297.0,2.0,492.0,1.0,2.0,8.0,12.0,28.0,1.0,636.0,3.0,0.0,27.0,19.0,2.0,16.0,1.0,821.0,77.0,18.0,0.0,8.0,12.0,10.0,0.0
2562135,25,2026-02-07 15:00:00,7,Aston Villa,Away,166.0,17.0,2.0,4.0,2.0,4.0,,148.0,13.0,1.0,4.0,3.0,7.0,21.0,310.0,,,7.0,17.0,22.0,5.0,1.0,2.0,,0.0,,,,,,,5.0,0.0,,,,,6.0,12.0,8.0,5.0,2.0,65.0,43.0,1.0,,1.0,3.0,6.0,3.0,3.0,1.0,,4.0,8.0,1.0,0.0,7.0,2.0,40.0,48.0,3.0,40.0,28.0,1.0,1.0,0.463523,0.5929,,1.3316,2.1357,51.0,11.0,4.0,,,,,,142.0,1.0,,1.0,1.0,,,16.0,1.0,3.0,,28.0,,7.0,7.0,1.0,0.0,4.0,78.0,64.0,28.0,11.0,1.0,,7.0,4.0,353.0,5.0,2.0,0.0,43.0,42.0,20.0,,,,,,129.0,129.0,2.0,21.0,11.0,47.3,,2.0,,1.0,11.0,0.0,97.0,5.0,3.0,7.0,,,,1.0,0.0,5.0,79.0,287.0,6.0,7.0,183.0,36.0,40.0,8.0,2.0,11.0,9.0,109434.58,,111.0,9.0,210.0,3.0,2.0,8.0,9.0,51.0,3.0,382.0,1.0,0.0,7.0,18.0,,17.0,1.0,586.0,20.0,25.0,0.0,5.0,4.0,12.0,0.0
2562145,26,2026-02-11 19:30:00,7,Aston Villa,Home,210.0,11.0,2.0,5.0,3.0,1.0,,137.0,6.0,1.0,8.0,6.0,7.0,25.0,342.0,,,9.0,11.0,12.0,12.0,1.0,5.0,,0.0,,,,,1.0,,10.0,0.0,,,,,2.0,7.0,2.0,10.0,5.0,73.0,50.0,,,,2.0,9.0,4.0,5.0,,,7.0,7.0,2.0,0.0,6.0,2.0,41.0,39.0,2.0,22.0,14.0,,1.0,0.9191,0.809527,,0.0918,0.3344,50.0,9.0,14.0,,,1.0,1.0,,138.0,1.0,1.0,1.0,,1.0,,7.0,0.0,3.0,,14.0,,7.0,7.0,,0.0,8.0,118.0,52.0,23.0,5.0,0.0,8.0,5.0,1.0,387.0,1.0,1.0,0.0,33.0,46.0,25.0,,,,,,123.0,123.0,4.0,22.0,11.0,49.7,,,,1.0,20.0,0.0,89.0,1.0,2.0,3.0,,,10.0,1.0,0.0,5.0,86.0,316.0,9.0,13.0,231.0,24.0,22.0,12.0,4.0,14.0,10.0,111542.65,,121.0,4.0,201.0,3.0,1.0,23.0,8.0,55.0,,418.0,1.0,0.0,15.0,11.0,,12.0,2.0,595.0,31.0,18.0,0.0,2.0,7.0,5.0,0.0
2562155,27,2026-02-21 15:00:00,7,Aston Villa,Home,189.0,13.0,3.0,7.0,4.0,4.0,,261.0,6.0,,2.0,3.0,3.0,16.0,443.0,,,22.0,15.0,23.0,10.0,2.0,4.0,1.0,0.0,,,,,,,9.0,0.0,,1.0,,2.0,6.0,9.0,5.0,6.0,10.0,72.0,45.0,1.0,1.0,,1.0,8.0,5.0,5.0,,,7.0,11.0,6.0,0.0,9.0,2.0,53.0,61.0,1.0,20.0,14.0,,,1.23956,1.4601,,1.8303,1.1031,64.0,11.0,16.0,,,5.0,5.0,,160.0,,,,,,,6.0,0.0,,,14.0,1.0,8.0,8.0,1.0,0.0,2.0,147.0,55.0,38.0,2.0,0.0,5.0,7.0,4.0,495.0,3.0,1.0,0.0,53.0,81.0,46.0,,,,,,142.0,142.0,6.0,18.0,19.0,66.8,1.0,,1.0,1.0,21.0,0.0,141.0,3.0,,3.0,,1.0,7.0,2.0,1.0,5.0,156.0,421.0,8.0,12.0,209.0,29.0,20.0,21.0,6.0,28.0,22.0,111357.11,1.0,204.0,6.0,339.0,,,15.0,3.0,36.0,4.0,520.0,,0.0,16.0,14.0,,23.0,1.0,741.0,30.0,16.0,0.0,8.0,7.0,8.0,0.0
2562174,28,2026-02-27 20:00:00,7,Aston Villa,Away,267.0,13.0,4.0,7.0,3.0,1.0,,179.0,7.0,2.0,3.0,2.0,7.0,24.0,439.0,,,13.0,4.0,15.0,8.0,3.0,3.0,,0.0,,,,,,,8.0,0.0,,,,,9.0,6.0,3.0,10.0,4.0,71.0,45.0,1.0,2.0,,,9.0,6.0,9.0,,,5.0,15.0,6.0,0.0,8.0,,48.0,44.0,,15.0,11.0,,,0.582798,1.0258,,0.8466,0.8793,54.0,19.0,13.0,,,,1.0,,159.0,,,,,,,7.0,0.0,,,11.0,,11.0,11.0,,0.0,3.0,132.0,58.0,43.0,,0.0,3.0,8.0,5.0,478.0,2.0,,0.0,71.0,62.0,30.0,,,,,,116.0,116.0,4.0,16.0,22.0,60.8,,,,,20.0,0.0,140.0,,,,,,3.0,1.0,0.0,5.0,90.0,419.0,9.0,11.0,283.0,28.0,15.0,13.0,5.0,26.0,21.0,112044.11,,124.0,2.0,245.0,,2.0,4.0,8.0,35.0,,502.0,,0.0,14.0,11.0,,15.0,3.0,675.0,24.0,16.0,0.0,5.0,5.0,5.0,0.0
2562176,29,2026-03-04 19:30:00,7,Aston Villa,Home,221.0,10.0,,1.0,1.0,1.0,,151.0,3.0,,5.0,1.0,4.0,18.0,371.0,,1.0,16.0,6.0,7.0,6.0,,,1.0,0.0,1.0,,1.0,,,,8.0,0.0,1.0,,,,7.0,14.0,1.0,6.0,3.0,73.0,43.0,3.0,3.0,1.0,2.0,10.0,1.0,6.0,,1.0,3.0,7.0,3.0,0.0,9.0,1.0,37.0,29.0,2.0,14.0,4.0,,,1.02949,0.7828,0.0519,0.5393,4.0965,43.0,10.0,9.0,1.0,,2.0,,1.0,140.0,1.0,,1.0,1.0,,1.0,3.0,1.0,2.0,,4.0,1.0,7.0,7.0,,0.0,5.0,110.0,40.0,25.0,8.0,1.0,2.0,5.0,4.0,409.0,4.0,1.0,0.0,48.0,28.0,21.0,,,,,,104.0,104.0,2.0,16.0,16.0,43.1,1.0,3.0,,,18.0,0.0,108.0,3.0,1.0,4.0,1.0,1.0,4.0,,0.0,5.0,83.0,350.0,10.0,7.0,244.0,23.0,14.0,8.0,1.0,11.0,10.0,116031.05,1.0,106.0,3.0,198.0,2.0,,6.0,6.0,32.0,2.0,431.0,,0.0,9.0,11.0,2.0,16.0,3.0,595.0,17.0,16.0,0.0,2.0,3.0,8.0,0.0
