season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352255,1,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352255,1,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,,,,11.0,11.0,,,6.0,,,,,,,,,,,,5.388e-05,0.0,0.0,,,,0.8484,,,,,,90.0,,,,,,,,,6.0,,7.3,3.0,5.0,,,,,,,6.0,,5.0,12.0,17.0,0,,28.0,,,,
2023-24,11352389,2,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352389,2,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,3.0,,18.0,18.0,,,8.0,,,,,,,,,,,,3.385e-05,0.0,0.0,,,,0.3437,,,,,,90.0,,,,,,,,,3.0,,6.9,3.0,3.0,,,1.0,,,1.0,6.0,,2.0,19.0,21.0,0,,32.0,,,,
2023-24,11352515,3,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352515,3,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,4.0,4.0,3.0,14.0,17.0,1.0,,10.0,,,,,,,,1.0,,,,0.00022751,0.0264,0.0,,,,-0.2485,1.0,,,,,90.0,,,,,,,,,7.0,1.0,6.8,1.0,2.0,1.0,,4.0,,,4.0,10.0,,6.0,18.0,24.0,1,,39.0,,,,
2023-24,11352551,4,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352551,4,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,3.0,2.0,16.0,18.0,,,8.0,,,,,,,,,,1.0,,0.00088001,0.0,0.0,,,,-1.2633,,,,,,90.0,,,,,,,,,5.0,,6.0,2.0,4.0,,,1.0,,,2.0,8.0,,6.0,17.0,23.0,0,,34.0,,,,
2023-24,11352615,5,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352615,5,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,4.0,4.0,9.0,13.0,,1.0,9.0,,,,,,1.0,,,2.0,,,0.00284109,0.0,0.0,,,,0.6304,1.0,,,,,90.0,,,,,,,,,9.0,,7.1,2.0,2.0,,,,,,1.0,13.0,,12.0,10.0,22.0,0,,32.0,,1.0,,
