playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,totalFoulsWon,winningGoal,duels,homeGoals,recoveries,appearances,rightFootGoals,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,totalFoulsConceded,interceptions,successfulLongPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,forwardPasses,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,goalAssists,offsides,cornersTakenInclShortCorners,successfulCornersIntoBox,throwInsToOppositionPlayer,leftFootGoals,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,ownGoalScored,clearancesOffTheLine,setPiecesGoals,headedGoals,penaltiesTaken,penaltyGoals,redCards2ndYellow
75040,Chris Anderson,Midfielder,Burnley,90,England,2009-10,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18428,Chris Eagles,Midfielder,Burnley,90,England,2009-10,177.0,10.0,0.0,15.0,25.0,42.0,46.0,15.0,191.0,34.0,27.0,,20.0,218.0,76.0,725.0,2.0,2.0,14.0,19.0,,25.0,1969.0,3.0,12.0,128.0,6.0,,121.0,496.0,75.0,3.0,26.0,2.0,16.0,54.0,165.0,38.0,0.0,305.0,0.0,141.0,34.0,1.0,8.0,,86.0,375.0,48.0,117.0,132.0,286.0,7.0,0.0,708.0,21.0,31.0,481.0,34.0,41.0,,11.0,45.0,11.0,1371.0,21.0,9.0,14.0,157.0,1.0,2.0,27.0,34.0,,,,,,,,,,,,,,,,,,3.0,2.0,44.0,12.0,3.0,1.0,2.0,25.0,2.0,,,,,,,
20491,Christopher McCann,Midfielder,Burnley,90,Ireland,2009-10,26.0,2.0,0.0,3.0,1.0,10.0,2.0,1.0,21.0,7.0,8.0,,7.0,30.0,11.0,135.0,,,,4.0,2.0,2.0,491.0,1.0,1.0,21.0,,1.0,18.0,99.0,9.0,,6.0,,11.0,9.0,25.0,5.0,0.0,47.0,,24.0,7.0,,2.0,,5.0,58.0,9.0,11.0,17.0,43.0,3.0,0.0,135.0,1.0,4.0,65.0,8.0,3.0,2.0,4.0,9.0,6.0,227.0,,2.0,5.0,49.0,,0.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,Graham Alexander,Midfielder,Burnley,90,Scotland,2009-10,91.0,6.0,0.0,9.0,11.0,58.0,20.0,8.0,245.0,33.0,31.0,,33.0,307.0,17.0,1448.0,7.0,3.0,,25.0,2.0,15.0,2747.0,2.0,12.0,101.0,6.0,,88.0,1036.0,13.0,4.0,36.0,14.0,59.0,64.0,79.0,29.0,4.0,192.0,4.0,146.0,33.0,7.0,17.0,,1.0,719.0,58.0,35.0,30.0,167.0,13.0,0.0,1373.0,9.0,5.0,406.0,41.0,1.0,11.0,27.0,60.0,105.0,1831.0,7.0,10.0,25.0,437.0,1.0,3.0,62.0,63.0,,,,,,,,,,,,,,,1.0,,,1.0,,17.0,5.0,,,,11.0,,,,,,6.0,6.0,
55038,Kevin McDonald,Midfielder,Burnley,90,Scotland,2009-10,89.0,2.0,0.0,6.0,3.0,45.0,9.0,6.0,103.0,26.0,24.0,,15.0,135.0,16.0,707.0,1.0,1.0,11.0,18.0,,2.0,1456.0,1.0,9.0,77.0,4.0,,68.0,490.0,28.0,2.0,13.0,1.0,17.0,31.0,80.0,13.0,0.0,166.0,0.0,84.0,26.0,1.0,14.0,,15.0,370.0,27.0,16.0,44.0,148.0,9.0,0.0,706.0,6.0,3.0,209.0,31.0,10.0,7.0,21.0,34.0,82.0,963.0,,5.0,2.0,204.0,,5.0,32.0,29.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,
1615,Robbie Blake,Midfielder,Burnley,90,England,2009-10,102.0,7.0,0.0,11.0,11.0,19.0,21.0,5.0,111.0,31.0,63.0,,20.0,140.0,34.0,664.0,2.0,1.0,11.0,1.0,1.0,41.0,1650.0,4.0,1.0,69.0,2.0,2.0,69.0,466.0,43.0,3.0,47.0,1.0,7.0,39.0,101.0,31.0,2.0,171.0,1.0,89.0,31.0,2.0,6.0,,33.0,402.0,37.0,78.0,74.0,170.0,,0.0,637.0,10.0,15.0,302.0,13.0,19.0,,8.0,9.0,58.0,1056.0,25.0,17.0,5.0,163.0,1.0,1.0,29.0,24.0,,,,,,,,,,,,,,,,,,3.0,2.0,70.0,26.0,2.0,,12.0,33.0,2.0,,,,,,,
3735,Wade Elliott,Midfielder,Burnley,90,England,2009-10,209.0,24.0,0.0,13.0,11.0,52.0,25.0,18.0,311.0,38.0,57.0,1.0,34.0,364.0,104.0,1359.0,4.0,1.0,4.0,39.0,3.0,26.0,3121.0,10.0,25.0,151.0,7.0,1.0,137.0,942.0,70.0,4.0,41.0,8.0,40.0,69.0,184.0,43.0,2.0,360.0,3.0,181.0,38.0,2.0,13.0,,33.0,686.0,62.0,108.0,97.0,321.0,14.0,0.0,1348.0,14.0,20.0,598.0,39.0,42.0,12.0,67.0,44.0,53.0,1988.0,23.0,3.0,32.0,335.0,,5.0,53.0,67.0,,,,,,,,,,,1.0,,,,,,,4.0,2.0,9.0,2.0,,2.0,1.0,4.0,,,2.0,1.0,,,,
