playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulPassesOwnHalf,unsuccessfulLongPasses,goalKicks,cleanSheets,penaltiesConceded,ownGoalScored,successfulLaunches,rightFootGoals,gkSuccessfulDistribution,blocks,clearancesOffTheLine,unsuccessfulLaunches,throwInsToOppositionPlayer,lastPlayerTackle,throughBalls,shotsOnTargetOutsideBox,oboxTarget,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,leftFootGoals,foulWonPenalty,redCards2ndYellow,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesTaken,penaltyGoals
566214,Brandon Pouani,Midfielder,Burnley,90,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192290,Connor Roberts,Midfielder,Burnley,90,Wales,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704962,Ellis Clark,Midfielder,Burnley,90,Scotland,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216055,Florentino,Midfielder,Burnley,90,Portugal,2025-26,133.0,1.0,0.552,0.0,3.0,2.0,,0.0985,90.0,10.0,126.0,31.0,2.0,37.0,25.0,151.0,10.0,1042.0,,1.0,,3.0,6.0,51.0,1.0,1.0,2112.0,1.0,,27.0,129.0,1.0,56.0,105.0,844.0,8.0,4.0,48.2622,11.0,56.0,45.0,,106.0,344.0,8.0,0.0,262.0,40.0,,270.0,113.0,31.0,41.0,14.0,419.0,44.0,,10.0,31.0,,211.0,24.0,0.0,1033.0,8.0,1.0,218.0,49.0,7.0,270.0,40.0,41.0,47.0,158.0,1431.0,,16.0,3.0,473.0,27.0,1.0,0.6626,6.0,48.0,25.0,,1.0,2.0,,3.0,,,14.0,,7.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
704232,George Brierley,Midfielder,Burnley,90,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465527,Hannibal Mejbri,Midfielder,Burnley,90,Tunisia,2025-26,104.0,9.0,2.0589,0.0,8.0,5.0,4.0,0.7299,29.0,11.0,89.0,27.0,4.0,14.0,15.0,116.0,16.0,510.0,1.0,3.0,1.0,7.0,12.0,32.0,11.0,2.0,1231.0,2.0,4.0,26.0,102.0,,27.0,96.0,376.0,22.0,2.0,23.1718,17.0,7.0,27.0,1.0,78.0,101.0,47.0,0.0,206.0,11.0,0.0,172.0,65.0,27.0,12.0,14.0,286.0,27.0,,20.0,47.0,1.0,174.0,6.0,0.0,482.0,6.0,4.0,222.0,17.0,20.0,138.0,24.0,8.0,18.0,99.0,815.0,8.0,12.0,7.0,119.0,11.0,2.0,0.8909,10.0,27.0,27.0,1.0,1.0,1.0,,,1.0,1.0,3.0,,6.0,,,6.0,2.0,2.0,,1.0,1.0,1.0,1.0,0.0325,1.0,,,,,,,,,,,,,,,,
101178,James Ward-Prowse,Midfielder,Burnley,90,England,2025-26,39.0,3.0,0.9692,0.0,3.0,2.0,,0.2773,16.0,2.0,44.0,18.0,1.0,10.0,12.0,69.0,9.0,614.0,,,,1.0,6.0,22.0,28.0,,1096.0,,1.0,12.0,41.0,2.0,14.0,31.0,517.0,1.0,,14.9875,22.0,17.0,27.0,,27.0,202.0,13.0,0.0,80.0,9.0,,174.0,49.0,18.0,9.0,5.0,307.0,25.0,,48.0,9.0,,58.0,10.0,0.0,585.0,,3.0,140.0,7.0,2.0,158.0,8.0,20.0,28.0,80.0,829.0,2.0,6.0,1.0,266.0,6.0,,0.0932,1.0,14.0,25.0,,1.0,,,2.0,,,7.0,,11.0,,,1.0,2.0,2.0,,20.0,1.0,2.0,30.0,0.0379,52.0,,,,,,,,,,,,,,,,
172567,Josh Cullen,Midfielder,Burnley,90,Ireland,2025-26,55.0,,1.3525,0.0,4.0,6.0,1.0,2.0938,31.0,7.0,84.0,18.0,2.0,23.0,18.0,138.0,8.0,866.0,2.0,,1.0,3.0,,33.0,1.0,,1519.0,,,16.0,66.0,2.0,16.0,49.0,686.0,7.0,4.0,29.447,11.0,35.0,29.0,1.0,39.0,220.0,18.0,1.0,121.0,11.0,1.0,245.0,73.0,18.0,13.0,4.0,351.0,27.0,,11.0,14.0,1.0,88.0,17.0,0.0,823.0,1.0,5.0,183.0,18.0,2.0,246.0,16.0,22.0,42.0,155.0,1084.0,4.0,6.0,3.0,378.0,11.0,1.0,0.9004,2.0,23.0,54.0,,2.0,1.0,1.0,5.0,2.0,,11.0,,20.0,,,6.0,4.0,4.0,,1.0,,,3.0,,5.0,,,,,,,,,,,,,,,,
167887,Josh Laurent,Midfielder,Burnley,90,England,2025-26,101.0,4.0,0.4878,1.0,4.0,4.0,3.0,1.1232,48.0,10.0,99.0,33.0,,14.0,18.0,141.0,11.0,643.0,1.0,2.0,0.0,2.0,15.0,50.0,4.0,1.0,1759.0,1.0,,24.0,94.0,4.0,36.0,68.0,486.0,23.0,3.0,36.9035,12.0,39.0,40.0,2.0,77.0,93.0,11.0,0.0,195.0,19.0,1.0,238.0,64.0,33.0,23.0,10.0,247.0,36.0,,11.0,25.0,2.0,145.0,26.0,1.0,639.0,6.0,4.0,206.0,25.0,9.0,220.0,31.0,27.0,16.0,92.0,925.0,3.0,8.0,2.0,259.0,18.0,,0.8521,7.0,45.0,42.0,,1.0,1.0,,5.0,1.0,,8.0,,20.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
503714,Lesley Ugochukwu,Midfielder,Burnley,90,France,2025-26,124.0,1.0,0.4155,1.0,9.0,8.0,2.0,2.4725,51.0,14.0,109.0,35.0,1.0,22.0,27.0,131.0,6.0,788.0,3.0,1.0,1.0,2.0,8.0,57.0,1.0,2.0,2350.0,2.0,2.0,31.0,122.0,3.0,50.0,96.0,632.0,40.0,5.0,49.6095,9.0,24.0,50.0,7.0,93.0,226.0,30.0,1.0,246.0,34.0,2.0,243.0,100.0,35.0,26.0,16.0,354.0,47.0,2.0,6.0,47.0,7.0,189.0,26.0,0.0,785.0,6.0,7.0,214.0,25.0,16.0,174.0,28.0,18.0,25.0,145.0,1154.0,,21.0,2.0,304.0,18.0,3.0,2.5014,1.0,37.0,22.0,,1.0,1.0,,7.0,,,21.0,,13.0,,,1.0,3.0,3.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
