season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827864,1,38,Huddersfield_Town,Home,26404,48760,Zanka,zanka,D,False,,,3.0,12.0,20.0,32.0,,1.0,5.0,1.0,,,3.0,,,,4.0,4.0,,,1.0,,,,,4.0,1.0,,90.0,,1.0,,,,,,7.0,,6.6,,,,,2.0,1.0,,,9.0,,18.0,21.0,39.0,0,2.0,49.0,,,1.0,2.0
2018-19,7827864,1,38,Huddersfield_Town,Home,38547,54284,Chris Löwe,chris-lowe,D,False,1.0,,2.0,10.0,6.0,15.0,2.0,2.0,,,,,3.0,,,,5.0,3.0,,,,,,,,,1.0,,71.0,,,,,,,,10.0,,6.3,,,,,1.0,,4.0,,4.0,1.0,19.0,6.0,21.0,0,1.0,35.0,,,,1.0
2018-19,7827864,1,38,Huddersfield_Town,Home,96905,85368,Christopher Schindler,christopher-schindler,D,False,,,4.0,10.0,16.0,26.0,5.0,2.0,6.0,,,,,,,,6.0,3.0,,,1.0,,,,,2.0,,,90.0,,4.0,,1.0,,,,3.0,,6.4,,,,,1.0,,,,7.0,,13.0,16.0,29.0,0,1.0,39.0,,,,1.0
2018-19,7827864,1,38,Huddersfield_Town,Home,138837,109434,Terence Kongolo,terence-kongolo,D,False,1.0,,3.0,7.0,12.0,18.0,,,3.0,,,,,,,,2.0,3.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,8.0,,6.6,,,,,4.0,,1.0,,7.0,,10.0,15.0,24.0,0,3.0,41.0,,,,2.0
2018-19,7827864,1,38,Huddersfield_Town,Home,305314,104545,Tommy Smith,tommy-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827902,2,38,Huddersfield_Town,Away,38547,54284,Chris Löwe,chris-lowe,D,False,,,2.0,9.0,3.0,12.0,,1.0,5.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,90.0,,,,,,,,16.0,,5.7,,,,,6.0,,5.0,,4.0,,20.0,7.0,22.0,0,,39.0,1.0,1.0,,
2018-19,7827902,2,38,Huddersfield_Town,Away,96905,85368,Christopher Schindler,christopher-schindler,D,False,,,2.0,8.0,13.0,21.0,1.0,3.0,2.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,,1.0,,90.0,,3.0,,,,,,3.0,,6.2,,,,,5.0,,,,3.0,,11.0,13.0,24.0,0,2.0,35.0,,,,1.0
2018-19,7827902,2,38,Huddersfield_Town,Away,138837,109434,Terence Kongolo,terence-kongolo,D,False,,,4.0,5.0,11.0,16.0,2.0,,1.0,,,,2.0,,,,4.0,5.0,,,,,,,,1.0,,,90.0,,,1.0,,,,,3.0,,5.6,,,,,2.0,1.0,,,6.0,,6.0,13.0,19.0,0,3.0,33.0,,1.0,1.0,1.0
2018-19,7827902,2,38,Huddersfield_Town,Away,305314,104545,Tommy Smith,tommy-smith,D,False,1.0,,,6.0,7.0,12.0,2.0,,6.0,,,,2.0,,,,4.0,5.0,,,,,,,,3.0,,,90.0,,,,,,,,8.0,,5.6,,,,,3.0,1.0,2.0,,5.0,,9.0,12.0,19.0,0,3.0,38.0,,1.0,1.0,1.0
2018-19,7827911,3,38,Huddersfield_Town,Home,26404,48760,Zanka,zanka,D,False,,,4.0,11.0,26.0,37.0,1.0,1.0,3.0,,,,1.0,,,,2.0,2.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,7.0,,,,,3.0,,,,7.0,,18.0,29.0,47.0,0,,58.0,2.0,1.0,,
2018-19,7827911,3,38,Huddersfield_Town,Home,38547,54284,Chris Löwe,chris-lowe,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827911,3,38,Huddersfield_Town,Home,96905,85368,Christopher Schindler,christopher-schindler,D,False,,,4.0,8.0,28.0,36.0,4.0,5.0,4.0,,,,1.0,,,,5.0,9.0,,,,,,,,,,,90.0,,1.0,,,,,,12.0,,7.1,,,,,8.0,,,,7.0,,15.0,33.0,48.0,0,2.0,63.0,,2.0,,2.0
2018-19,7827911,3,38,Huddersfield_Town,Home,138837,109434,Terence Kongolo,terence-kongolo,D,False,1.0,,1.0,19.0,12.0,30.0,3.0,7.0,2.0,,,,,,,1.0,4.0,12.0,,,,,,,,,1.0,,90.0,,,,,,,,13.0,,7.5,,,2.0,,2.0,1.0,3.0,,3.0,,25.0,13.0,35.0,2,3.0,63.0,,1.0,1.0,2.0
