playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,totalRedCards,blockedShots,shotsOnTargetIncGoals,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goals,offsides,awayGoals,substituteOn,aerialDuels,cleanSheets,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCrossesOpenPlay,overruns,throughBalls,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,successfulCrossesAndCorners,throwInsToOppositionPlayer,lastPlayerTackle,unsuccessfulCrossesAndCorners,clearancesOffTheLine,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,hitWoodwork,setPiecesGoals,leftFootGoals,otherGoals,attemptsFromSetPieces,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,foulWonPenalty,unsuccessfulLayoffs,rightFootGoals,penaltiesTaken,penaltiesConceded,penaltyGoals,redCards2ndYellow
5589,Dean Whitehead,Midfielder,Stoke,110,England,2010-11,161.0,0.0,7.0,7.0,71.0,19.0,224.0,37.0,31.0,268.0,1059.0,2.0,1.0,1.0,6.0,49.0,7.0,2897.0,36.0,137.0,6.0,124.0,726.0,36.0,3.0,17.0,11.0,53.0,40.0,125.0,229.0,50.0,2.0,298.0,1.0,423.0,166.0,37.0,20.0,8.0,449.0,34.0,1.0,50.0,249.0,13.0,0.0,1039.0,12.0,4.0,375.0,51.0,3.0,20.0,258.0,46.0,73.0,65.0,149.0,1524.0,7.0,1.0,35.0,345.0,4.0,6.0,44.0,62.0,2.0,4.0,1.0,1.0,17.0,17.0,3.0,1.0,,19.0,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,1.0,,,,,
12150,Glenn Whelan,Midfielder,Stoke,110,Ireland,2010-11,73.0,0.0,7.0,5.0,48.0,14.0,99.0,29.0,14.0,135.0,626.0,,,,15.0,18.0,3.0,1347.0,9.0,77.0,2.0,68.0,420.0,7.0,2.0,14.0,7.0,16.0,25.0,64.0,154.0,16.0,0.0,150.0,,232.0,101.0,29.0,10.0,,269.0,23.0,,18.0,132.0,9.0,0.0,611.0,9.0,7.0,188.0,38.0,4.0,9.0,146.0,27.0,33.0,71.0,94.0,858.0,1.0,6.0,15.0,226.0,2.0,2.0,36.0,18.0,2.0,1.0,2.0,1.0,13.0,9.0,4.0,,,19.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,13.0,2.0,10.0,,,,,,,
3658,Jermaine Pennant,Midfielder,Stoke,110,England,2010-11,146.0,0.0,8.0,9.0,38.0,20.0,110.0,29.0,26.0,133.0,493.0,3.0,9.0,0.0,3.0,22.0,1.0,2030.0,18.0,134.0,3.0,130.0,338.0,45.0,,45.0,2.0,10.0,19.0,128.0,49.0,65.0,2.0,280.0,3.0,177.0,137.0,29.0,6.0,50.0,297.0,16.0,,90.0,258.0,4.0,0.0,475.0,11.0,26.0,417.0,32.0,27.0,1.0,158.0,21.0,35.0,22.0,109.0,1092.0,,19.0,12.0,125.0,,3.0,23.0,21.0,29.0,6.0,8.0,8.0,16.0,94.0,62.0,,,157.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,,10.0,68.0,26.0,38.0,,4.0,2.0,,,,
32318,Marc Wilson,Midfielder,Stoke,110,Ireland,2010-11,79.0,0.0,11.0,2.0,51.0,11.0,153.0,28.0,21.0,228.0,631.0,1.0,,1.0,7.0,37.0,3.0,1856.0,17.0,95.0,2.0,75.0,348.0,6.0,1.0,6.0,25.0,85.0,28.0,62.0,114.0,12.0,0.0,174.0,0.0,333.0,99.0,28.0,9.0,12.0,224.0,26.0,,29.0,137.0,20.0,0.0,611.0,9.0,1.0,338.0,42.0,12.0,11.0,126.0,24.0,28.0,55.0,58.0,1047.0,47.0,5.0,63.0,183.0,,7.0,75.0,49.0,3.0,1.0,2.0,1.0,4.0,13.0,4.0,37.0,,17.0,,,,,,,,,,,,,,,,,,,1.0,,,,4.0,3.0,1.0,2.0,,,1.0,,,,
2570,Matthew Etherington,Midfielder,Stoke,110,England,2010-11,113.0,0.0,19.0,12.0,30.0,24.0,166.0,32.0,30.0,195.0,668.0,5.0,5.0,3.0,2.0,5.0,,2529.0,5.0,83.0,5.0,83.0,453.0,67.0,3.0,66.0,3.0,15.0,37.0,108.0,215.0,27.0,2.0,196.0,2.0,223.0,153.0,32.0,10.0,44.0,391.0,32.0,,89.0,191.0,,0.0,639.0,12.0,42.0,520.0,20.0,26.0,,80.0,10.0,25.0,20.0,150.0,1279.0,3.0,14.0,8.0,155.0,,5.0,29.0,30.0,33.0,10.0,10.0,6.0,24.0,121.0,73.0,,,186.0,,,,,,,,,,,,,,,,,,,1.0,,5.0,,5.0,92.0,36.0,54.0,1.0,3.0,,2.0,,2.0,
11535,Michael Tonge,Midfielder,Stoke,110,England,2010-11,2.0,0.0,,,2.0,,,2.0,,,2.0,,,,2.0,,,25.0,,2.0,,2.0,2.0,,,,,,,2.0,,,0.0,4.0,,1.0,1.0,2.0,,,1.0,,,1.0,4.0,,0.0,2.0,,,3.0,2.0,,,1.0,1.0,1.0,,,8.0,,,,1.0,,0.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,Rory Delap,Midfielder,Stoke,110,Ireland,2010-11,140.0,0.0,6.0,4.0,62.0,13.0,221.0,37.0,33.0,261.0,763.0,2.0,2.0,1.0,4.0,77.0,6.0,2960.0,32.0,144.0,5.0,99.0,459.0,32.0,2.0,40.0,9.0,56.0,40.0,108.0,173.0,21.0,0.0,284.0,1.0,326.0,103.0,37.0,20.0,12.0,302.0,35.0,1.0,34.0,207.0,45.0,0.0,757.0,9.0,22.0,596.0,42.0,16.0,9.0,159.0,48.0,61.0,43.0,105.0,1511.0,102.0,10.0,32.0,204.0,2.0,5.0,40.0,56.0,4.0,2.0,5.0,1.0,13.0,30.0,4.0,239.0,,30.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,
6769,Salif Diao,Midfielder,Stoke,110,Senegal,2010-11,13.0,0.0,1.0,,11.0,1.0,16.0,8.0,3.0,19.0,95.0,,,,5.0,5.0,,235.0,,16.0,1.0,11.0,70.0,1.0,1.0,,1.0,8.0,5.0,13.0,30.0,,0.0,29.0,,25.0,15.0,8.0,4.0,,37.0,4.0,,4.0,24.0,5.0,0.0,94.0,1.0,,24.0,7.0,,3.0,27.0,5.0,8.0,6.0,13.0,138.0,,2.0,,40.0,,3.0,3.0,5.0,1.0,,,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18074,Tom Soares,Midfielder,Stoke,110,England,2010-11,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
