playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesSaved,fiftyFifty,successfulFiftyFifty,penaltiesConceded,savesFromPenalty,totalFoulsConceded,foulAttemptedTackle,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,foulWonPenalty,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,totalTouchesInOppositionBox,throwInsToOppositionPlayer,keyPassesAttemptAssists,shotsBlockedInBox,putthroughBlockedDistributionWon,oboxTarget,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,tacklesWon,blocks,interceptions,backwardPasses,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,handballsConceded,expectedGoals,secondGoalAssists,successfulLayoffs,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,goals,substituteOn,headedGoals,clearancesOffTheLine,ownGoalScored,throughBalls,rightFootGoals,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,leftFootGoals
158534,Kyle Walker-Peters,Defender,West Ham United,21,England,2020-21,162.0,1.186,0.0,,83.0,,191.0,30.0,30.0,253.0,1323.0,0.0,,57.0,9.0,,2648.0,41.0,187.0,3.0,72.0,171.0,1038.0,,6.0,38.0168,3.0,51.0,41.0,121.0,68.0,,42.0,0.0,349.0,0.0,,422.0,189.0,30.0,,30.0,505.0,38.0,292.0,16.0,0.0,,1300.0,455.0,46.0,,,510.0,32.0,2172.0,27.0,570.0,,4.0,62.0,109.0,,72.0,27.0,1.0,,33.0,18.0,5.0,7.0,7.0,1.1378,11.0,2.0,1.0,30.0,7.0,1.0,1.0,5.0,6.0,6.0,1.0,55.0,61.0,14.0,6.0,31.0,1.0,19.0,30.0,68.0,6.0,4.0,15.0,53.0,10.0,38.0,323.0,246.0,4.0,1.0,1.0,3.0,1.0397,1.0,,,,,,,,,,,,,,,,,,
40146,Ryan Bertrand,Defender,Leicester City U21,12940,England,2020-21,110.0,2.0328,0.0,,60.0,,176.0,29.0,29.0,244.0,1197.0,0.0,,92.0,8.0,,2599.0,54.0,135.0,6.0,52.0,97.0,929.0,,6.0,40.5668,3.0,37.0,51.0,56.0,465.0,,35.0,0.0,245.0,0.0,,442.0,89.0,29.0,,28.0,485.0,45.0,153.0,38.0,0.0,,1154.0,423.0,3.0,,,76.0,24.0,1864.0,27.0,482.0,,5.0,68.0,69.0,,75.0,37.0,1.0,,29.0,10.0,7.0,,3.0,0.3135,8.0,1.0,,53.0,3.0,,,14.0,3.0,3.0,,42.0,63.0,13.0,,18.0,,6.0,68.0,14.0,,5.0,13.0,32.0,1.0,30.0,214.0,219.0,1.0,,,4.0,0.3624,,3.0,7.0,3.0,3.0,,,,,,,,,,,,,,
93100,Jannik Vestergaard,Defender,Leicester City,13,Denmark,2020-21,98.0,0.8277,1.0,,50.0,,172.0,30.0,29.0,290.0,1763.0,3.0,,154.0,6.0,,2575.0,56.0,166.0,7.0,20.0,68.0,1364.0,,7.0,38.9424,13.0,119.0,46.0,42.0,549.0,,11.0,0.0,264.0,0.0,,731.0,146.0,30.0,,19.0,447.0,39.0,110.0,98.0,1.0,1.0,1729.0,322.0,7.0,,,349.0,109.0,2123.0,32.0,1027.0,,3.0,118.0,104.0,,58.0,35.0,,,19.0,14.0,1.0,3.0,8.0,1.9747,20.0,,1.0,4.0,,1.0,,1.0,5.0,5.0,,47.0,,7.0,2.0,13.0,,3.0,4.0,9.0,2.0,12.0,5.0,31.0,16.0,42.0,134.0,2.0,,1.0,1.0,1.0,1.5206,,,,,,3.0,1.0,3.0,,,,,,,,,,,
88900,Jack Stephens,Defender,Southampton U21,12945,England,2020-21,55.0,0.3324,0.0,,34.0,,114.0,18.0,17.0,193.0,1027.0,0.0,,38.0,4.0,,1539.0,18.0,65.0,6.0,22.0,45.0,775.0,,2.0,31.779,8.0,57.0,39.0,37.0,304.0,,9.0,0.0,120.0,0.0,,420.0,101.0,18.0,,15.0,294.0,33.0,82.0,20.0,0.0,,1006.0,227.0,2.0,,,228.0,59.0,1276.0,30.0,540.0,,2.0,79.0,69.0,,27.0,19.0,,,8.0,3.0,,1.0,3.0,0.3061,5.0,,,2.0,,,,,3.0,3.0,,11.0,10.0,6.0,1.0,11.0,,3.0,2.0,8.0,1.0,2.0,1.0,19.0,14.0,28.0,75.0,26.0,2.0,,,,0.7701,,3.0,,,,,1.0,,1.0,,,,,,,,,,
450527,Mohammed Salisu,Defender,Monaco,146,Ghana,2020-21,49.0,0.0433,0.0,,38.0,,55.0,12.0,8.0,72.0,360.0,0.0,,42.0,,,842.0,21.0,72.0,3.0,27.0,51.0,277.0,,2.0,16.8797,4.0,29.0,19.0,28.0,122.0,,4.0,0.0,121.0,0.0,,146.0,49.0,12.0,,17.0,102.0,16.0,79.0,21.0,0.0,,356.0,101.0,9.0,,,43.0,11.0,548.0,6.0,186.0,,1.0,17.0,33.0,,35.0,20.0,,,10.0,5.0,,,1.0,0.1046,4.0,,,1.0,,,,,1.0,1.0,,7.0,6.0,2.0,,17.0,,3.0,1.0,10.0,,3.0,,21.0,5.0,17.0,49.0,16.0,1.0,,,,0.2865,,,,,,,4.0,,,,,,,,,,,,
232797,Kayne Ramsay,Defender,Charlton Athletic,33,England,2020-21,2.0,0.0001,0.0,,5.0,,4.0,1.0,1.0,4.0,19.0,0.0,,1.0,,,90.0,1.0,5.0,1.0,,5.0,15.0,,1.0,5.8328,,3.0,9.0,1.0,3.0,,,0.0,7.0,0.0,,6.0,6.0,1.0,,3.0,,8.0,6.0,,0.0,,19.0,6.0,,,,7.0,,37.0,,15.0,,1.0,,4.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
171771,Jan Bednarek,Defender,FC Porto,201,Poland,2020-21,113.0,0.9936,1.0,,37.0,,198.0,36.0,36.0,363.0,2067.0,0.0,,150.0,9.0,,3101.0,53.0,150.0,8.0,29.0,53.0,1622.0,,6.0,47.4089,18.0,132.0,59.0,60.0,367.0,,13.0,0.0,263.0,1.0,,833.0,205.0,36.0,,18.0,415.0,51.0,113.0,97.0,1.0,,2015.0,398.0,5.0,,,677.0,82.0,2514.0,72.0,1289.0,,5.0,165.0,144.0,,106.0,56.0,1.0,,30.0,16.0,,,6.0,0.544,10.0,1.0,,,,,,,5.0,5.0,,17.0,15.0,4.0,,17.0,,1.0,,6.0,,4.0,3.0,19.0,27.0,84.0,190.0,29.0,3.0,,,,0.6536,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
447093,Allan Tchaptchet,Defender,Southampton U23,1189,France,2020-21,,,0.0,,,,1.0,1.0,,1.0,1.0,0.0,,1.0,,,12.0,,1.0,,,,,,1.0,2.8576,,,3.0,,,,,0.0,1.0,0.0,,1.0,,1.0,,,,3.0,,1.0,0.0,,1.0,2.0,,,,,,2.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
