season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,ownGoals,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalPass,totalShots,totalTackle,unsuccessfulTouch,wasFouled,wonContest
2012-13,2753860,1,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2753860,1,80,Swansea_City,Away,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754574,2,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754574,2,80,Swansea_City,Home,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754588,3,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754588,3,80,Swansea_City,Home,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754600,4,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754600,4,80,Swansea_City,Away,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754634,5,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754634,5,80,Swansea_City,Home,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754668,6,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754668,6,80,Swansea_City,Away,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754686,7,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754686,7,80,Swansea_City,Home,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754712,8,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754712,8,80,Swansea_City,Home,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754734,9,80,Swansea_City,Away,16944,39215,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754758,10,80,Swansea_City,Home,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754780,11,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754780,11,80,Swansea_City,Away,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754890,12,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754890,12,80,Swansea_City,Away,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754916,13,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754916,13,80,Swansea_City,Home,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754932,14,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754932,14,80,Swansea_City,Home,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754950,15,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754950,15,80,Swansea_City,Away,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2754984,16,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2754984,16,80,Swansea_City,Home,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755006,17,80,Swansea_City,Away,352,5288,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,0.0,0.0,,,,90.0,,0.0,,,,,,,,,,,,0.0,,,,
2012-13,2755006,17,80,Swansea_City,Away,73412,60084,David Cornell,david-cornell,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,2755020,18,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
