season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090059,6,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,4.0,10.0,8.0,7.0,15.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,1.0,,,9.0,,6.2,,1.0,,,1.0,,,4.0,19.0,,14.0,10.0,24.0,0,1.0,34.0,,,,
2016-17,7090059,6,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090066,7,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,12.0,8.0,8.0,16.0,,,14.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,1.0,,,7.0,1.0,6.7,1.0,5.0,,,1.0,,,,18.0,,13.0,9.0,22.0,0,,38.0,,,,
2016-17,7090066,7,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090075,8,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,9.0,6.0,6.0,12.0,,,12.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,17.0,,6.4,3.0,3.0,,,,,,,24.0,,19.0,9.0,28.0,0,,43.0,,,,
2016-17,7090075,8,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090109,9,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,10.0,6.0,11.0,17.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,8.0,,7.0,,2.0,,,,,,,17.0,,12.0,13.0,25.0,0,,30.0,,,,
2016-17,7090109,9,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090118,10,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,6.0,4.0,16.0,20.0,,,8.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.1,2.0,2.0,,,,,,2.0,18.0,,13.0,19.0,32.0,0,,39.0,,,,
2016-17,7090118,10,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090157,11,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,3.0,3.0,13.0,16.0,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,10.0,,5.3,,,,,,,,,13.0,,11.0,15.0,26.0,0,,29.0,,1.0,,
2016-17,7090157,11,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090103,12,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,8.0,7.0,4.0,11.0,,,16.0,,,,,,,,,1.0,,,,,,7.0,,,,90.0,,,,,,,,21.0,,7.2,4.0,5.0,,,,,,1.0,26.0,,22.0,7.0,29.0,0,,51.0,,1.0,,
2016-17,7090103,12,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090188,13,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,13.0,9.0,10.0,19.0,,2.0,10.0,,,,,,,,,2.0,,,,,,4.0,,,,90.0,,,,,,,,7.0,,6.0,1.0,1.0,,,,,,,20.0,,14.0,12.0,26.0,0,,36.0,,,,
2016-17,7090188,13,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090175,14,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,12.0,10.0,8.0,18.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,20.0,1.0,7.4,6.0,10.0,,,2.0,,,,29.0,,21.0,15.0,36.0,0,,54.0,,,,
2016-17,7090175,14,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090143,15,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,6.0,5.0,4.0,9.0,,,9.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,6.0,,7.1,1.0,2.0,,,,,,,12.0,,11.0,4.0,15.0,0,,25.0,,,,
2016-17,7090143,15,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090168,16,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,3.0,,21.0,21.0,,,7.0,,,,,,,,,1.0,,,,,,2.0,,,,90.0,,,,,,,,11.0,,6.2,1.0,1.0,,,,,,1.0,14.0,,11.0,21.0,32.0,0,1.0,42.0,,,,
2016-17,7090168,16,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090147,17,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,5.0,10.0,15.0,,,7.0,,,,,,,,,,,,,,,2.0,,1.0,,90.0,,,,,1.0,,,8.0,,6.0,,1.0,,,,,,1.0,15.0,,12.0,11.0,23.0,0,,31.0,,,,
2016-17,7090147,17,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090230,18,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,2.0,,8.0,8.0,,1.0,5.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,90.0,,,,,,,,1.0,1.0,5.6,2.0,3.0,,,1.0,,,,3.0,,1.0,8.0,9.0,0,,19.0,,,,
2016-17,7090230,18,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090285,19,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,6.0,6.0,8.0,14.0,,,10.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,4.0,,6.0,2.0,4.0,,,,,,,10.0,,10.0,8.0,18.0,0,,30.0,,,,
2016-17,7090285,19,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090220,20,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,11.0,10.0,2.0,12.0,,,6.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,7.0,,6.6,1.0,2.0,,,,,,,18.0,,16.0,3.0,19.0,0,,26.0,,,,
2016-17,7090220,20,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090283,21,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,10.0,5.0,11.0,16.0,,1.0,6.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,9.0,1.0,6.2,1.0,4.0,,,1.0,,,,19.0,,13.0,12.0,25.0,0,,32.0,,,,
2016-17,7090283,21,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090218,22,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,13.0,10.0,3.0,13.0,,,7.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,19.0,,6.3,1.0,3.0,,,,,,,30.0,,25.0,5.0,30.0,0,,38.0,1.0,,,
2016-17,7090218,22,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090192,23,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,16.0,14.0,8.0,22.0,,,7.0,,,,,,,,,,,,,,,5.0,,,,90.0,,,,,,,,11.0,,6.5,,1.0,,,,,,,27.0,,25.0,8.0,33.0,0,,41.0,,,,
2016-17,7090192,23,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090246,24,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,18.0,13.0,8.0,21.0,,1.0,10.0,,,,,,,,,1.0,,,,,,3.0,,,,90.0,,,,,,,,14.0,,6.8,2.0,3.0,,,,,,2.0,32.0,,25.0,10.0,35.0,0,,42.0,,,,
2016-17,7090246,24,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090233,25,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,12.0,10.0,5.0,15.0,,,9.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,14.0,,7.2,1.0,1.0,,,,,,1.0,26.0,,23.0,6.0,29.0,0,,34.0,,,,
2016-17,7090233,25,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090388,26,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,15.0,14.0,4.0,18.0,,,10.0,,,,,,,,,,1.0,,,,,1.0,,,,90.0,,,,,,,,12.0,,5.9,2.0,2.0,,,1.0,,,,27.0,,25.0,5.0,30.0,0,,37.0,,,,
2016-17,7090388,26,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090290,27,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,4.0,4.0,8.0,12.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,1.0,,,9.0,,6.4,1.0,2.0,,,,,,,13.0,,13.0,8.0,21.0,0,,27.0,,,,
2016-17,7090290,27,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090282,28,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,8.0,7.0,3.0,10.0,,1.0,10.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,90.0,,,,,,,,17.0,1.0,6.6,2.0,4.0,,,1.0,,,1.0,24.0,,23.0,3.0,26.0,0,,40.0,,,,
2016-17,7090282,28,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090360,29,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,11.0,11.0,7.0,18.0,,,8.0,,,,,,,,,,,1.0,,,,1.0,,,,90.0,,,,,,,,4.0,,6.6,1.0,5.0,,,,,,,14.0,,13.0,9.0,22.0,0,,34.0,,,,
2016-17,7090360,29,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090299,30,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,4.0,4.0,2.0,6.0,,,6.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,5.0,1.0,7.1,1.0,1.0,,,1.0,,,,9.0,,9.0,2.0,11.0,0,,20.0,,,,
2016-17,7090299,30,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090348,31,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,12.0,11.0,2.0,13.0,,,10.0,,,,,,,,,,,,,,,3.0,,,,90.0,,,,,,,,14.0,1.0,6.7,3.0,5.0,,,1.0,,,1.0,26.0,,24.0,3.0,27.0,0,,39.0,,,,
2016-17,7090348,31,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090267,32,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,9.0,8.0,12.0,20.0,,,14.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,10.0,,7.3,4.0,5.0,,,,,,,19.0,,17.0,13.0,30.0,0,,45.0,,,,
2016-17,7090267,32,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090338,33,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,9.0,9.0,6.0,15.0,,1.0,12.0,,,,,,,,,1.0,,,,,,2.0,,,,90.0,,,,,,,,8.0,,7.3,2.0,6.0,,,1.0,,,1.0,16.0,,16.0,6.0,22.0,0,,37.0,,,,
2016-17,7090338,33,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090337,34,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,3.0,1.0,9.0,10.0,,1.0,17.0,,,,,,,,,1.0,,,,,,4.0,,,,90.0,,,,,1.0,,,15.0,1.0,7.3,1.0,3.0,,,1.0,,,,18.0,,16.0,9.0,25.0,0,,46.0,,,,
2016-17,7090337,34,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090385,35,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,14.0,13.0,5.0,18.0,,1.0,6.0,,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,90.0,,,,1.0,1.0,,,7.0,,6.7,4.0,5.0,,,,,,2.0,21.0,,18.0,7.0,25.0,0,,35.0,,,,
2016-17,7090385,35,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090315,36,80,Swansea_City,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,1.0,6.0,6.0,10.0,16.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,8.0,,7.1,1.0,2.0,,,,,,1.0,14.0,,14.0,10.0,24.0,0,,31.0,,,,
2016-17,7090315,36,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090342,37,80,Swansea_City,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,6.0,3.0,9.0,,1.0,11.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,90.0,,,,,,,,16.0,,7.2,2.0,4.0,,,,,,,23.0,,21.0,4.0,25.0,0,,37.0,,,,
2016-17,7090342,37,80,Swansea_City,Away,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090321,38,80,Swansea_City,Home,352,5288,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090321,38,80,Swansea_City,Home,22596,61760,Kristoffer Nordfeldt,kristoffer-nordfeldt,G,False,,,3.0,,18.0,18.0,,1.0,5.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,90.0,,,,,,,,6.0,,6.6,3.0,4.0,,,,,,,7.0,,3.0,19.0,22.0,0,,37.0,,1.0,,
