season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5581530,1,35,West_Bromwich_Albion,Home,9148,20141,Graham Dorrans,graham-dorrans,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581530,1,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581530,1,35,West_Bromwich_Albion,Home,14235,28468,Craig Gardner,craig-gardner,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581530,1,35,West_Bromwich_Albion,Home,16657,34392,Stéphane Sessègnon,stephane-sessegnon,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581530,1,35,West_Bromwich_Albion,Home,18712,39895,Youssouf Mulumbu,youssouf-mulumbu,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581530,1,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5581530,1,35,West_Bromwich_Albion,Home,180531,153475,Liam O'Neil,liam-oneil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582464,2,35,West_Bromwich_Albion,Away,9148,20141,Graham Dorrans,graham-dorrans,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582464,2,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582464,2,35,West_Bromwich_Albion,Away,14235,28468,Craig Gardner,craig-gardner,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
