season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2011-12,1768177,1,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,False,0.0,1.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,2251,16234,Ronnie Stam,ronnie-stam,D,True,0.0,0.0,8.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,15668,37334,Hugo Rodallega,hugo-rodallega,F,True,0.0,0.0,37.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,53.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,31392,48730,Piscu,piscu,D,False,0.0,0.0,82.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,31585,49013,Victor Moses,victor-moses,F,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,53.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,38582,66583,Hendry Thomas,hendry-thomas,M,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,38990,55415,Conor Sammon,conor-sammon,F,True,0.0,0.0,37.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,39282,50471,James McArthur,james-mcarthur,M,True,,,,,,
2011-12,1768177,1,111,Wigan_Athletic,Home,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768177,1,111,Wigan_Athletic,Home,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,642,16045,Ben Watson,ben-watson,M,False,0.0,0.0,90.0,0.0,1.0,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,773,19556,David Jones,david-jones,M,True,,,,,,
2011-12,1768347,2,111,Wigan_Athletic,Away,2251,16234,Ronnie Stam,ronnie-stam,D,True,0.0,0.0,53.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,9772,2521,Michael Pollitt,michael-pollitt,G,True,,,,,,
2011-12,1768347,2,111,Wigan_Athletic,Away,14209,28147,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,15668,37334,Hugo Rodallega,hugo-rodallega,F,True,0.0,0.0,20.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,70.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,31585,49013,Victor Moses,victor-moses,F,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,38582,66583,Hendry Thomas,hendry-thomas,M,True,,,,,,
2011-12,1768347,2,111,Wigan_Athletic,Away,38990,55415,Conor Sammon,conor-sammon,F,True,,,,,,
2011-12,1768347,2,111,Wigan_Athletic,Away,39282,50471,James McArthur,james-mcarthur,M,True,0.0,0.0,26.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,39283,50472,James McCarthy,james-mccarthy,M,False,0.0,0.0,64.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,42108,43035,Antolín Alcaraz,antolin-alcaraz,D,False,0.0,0.0,37.0,0.0,,0.0
2011-12,1768347,2,111,Wigan_Athletic,Away,761412,28491,Ali Al-Habsi,ali-al-habsi,G,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,642,16045,Ben Watson,ben-watson,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,649,3296,Emmerson Boyce,emmerson-boyce,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,722,5543,Chris Kirkland,chris-kirkland,G,True,,,,,,
2011-12,1768358,3,111,Wigan_Athletic,Home,773,19556,David Jones,david-jones,M,True,,,,,,
2011-12,1768358,3,111,Wigan_Athletic,Home,2251,16234,Ronnie Stam,ronnie-stam,D,True,0.0,0.0,5.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,9201,11911,Gary Caldwell,gary-caldwell,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,15668,37334,Hugo Rodallega,hugo-rodallega,F,False,1.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,18294,49724,Franco Di Santo,franco-di-santo,F,False,0.0,2.0,69.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,31392,48730,Piscu,piscu,D,False,0.0,0.0,90.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,31585,49013,Victor Moses,victor-moses,F,False,0.0,0.0,69.0,0.0,,0.0
2011-12,1768358,3,111,Wigan_Athletic,Home,32844,34285,Maynor Figueroa,maynor-figueroa,D,False,0.0,0.0,90.0,0.0,,0.0
