playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
59966,Alexandre Lacazette,Forward,Arsenal,3,France,2020-21,160.0,102.0,5.0,29.0,14.6933,18.0,4.0,31.0,62.0,514.0,13.0,8.0,10.0,4.0,9.0,13.0,13.0,63.0,2.0,93.0,2.0,21.2892,20.0,1.0,54.0,5.0,59.0,31.0,8.0,3.0,14.0,3.0,45.0,3.0,481.0,11.0,213.0,10.0,3.0,131.0,37.0,11.0,150.0,850.0,1.0,143.0,1.0,7.0,22.0,1.0,2.4187,0.0,0.289,40.0,102.0,2.0,27.0,1.0,22.0,109.0,3.0,91.0,2.0,3.0,1928.0,1.0,121.0,31.0,394.0,100.0,13.0,21.0,97.0,136.0,281.0,19.0,3.0,97.0,3.0,3.0,8.0,1.0,262.0,19.0,2.0,1.0,190.0,28.0,0.0,9.0,22.0,1.0,12.0,3.0,15.0,4.0,1.0,19.0,11.6462,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223340,Bukayo Saka,Forward,Arsenal,3,England,2020-21,180.0,126.0,23.0,20.0,5.9634,25.0,2.0,32.0,65.0,978.0,5.0,15.0,2.0,5.0,2.0,12.0,12.0,43.0,4.0,135.0,2.0,26.6964,35.0,18.0,64.0,1.0,115.0,32.0,2.0,2.0,41.0,116.0,83.0,1.0,957.0,18.0,468.0,16.0,1.0,224.0,28.0,13.0,284.0,1653.0,3.0,238.0,2.0,28.0,53.0,3.0,4.9831,0.0,0.0684,38.0,150.0,3.0,20.0,1.0,30.0,178.0,69.0,56.0,3.0,3.0,2559.0,5.0,148.0,58.0,787.0,153.0,19.0,31.0,137.0,242.0,328.0,19.0,3.0,228.0,,3.0,9.0,,594.0,27.0,1.0,18.0,272.0,13.0,0.0,43.0,46.0,2.0,25.0,,11.0,5.0,17.0,17.0,6.9037,1.0,,,,,,,,,1.0,,,,,,,,,11.0,39.0,26.0,16.0,7.0,63.0,32.0,4.0,,,,,,
205533,Eddie Nketiah,Forward,Arsenal,3,England,2020-21,37.0,22.0,4.0,5.0,1.7545,3.0,,17.0,9.0,91.0,2.0,,0.0,1.0,13.0,3.0,3.0,16.0,,21.0,,3.1925,7.0,3.0,11.0,1.0,12.0,17.0,2.0,,5.0,1.0,10.0,,81.0,3.0,41.0,1.0,,22.0,10.0,,38.0,173.0,,38.0,1.0,,1.0,,0.2223,0.0,,8.0,16.0,1.0,5.0,,4.0,16.0,1.0,23.0,,,414.0,,28.0,8.0,75.0,29.0,5.0,6.0,21.0,18.0,65.0,6.0,2.0,13.0,,,2.0,,38.0,6.0,,3.0,42.0,7.0,0.0,4.0,7.0,,,,4.0,1.0,,3.0,1.759,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,
444145,Gabriel Martinelli,Forward,Arsenal,3,Brazil,2020-21,47.0,27.0,3.0,8.0,2.6042,7.0,1.0,14.0,13.0,144.0,2.0,1.0,2.0,,7.0,5.0,5.0,15.0,,24.0,1.0,3.5835,8.0,3.0,4.0,1.0,22.0,14.0,1.0,1.0,12.0,7.0,19.0,,143.0,9.0,81.0,1.0,,13.0,9.0,3.0,43.0,280.0,,23.0,,6.0,7.0,,1.4731,0.0,,17.0,23.0,1.0,1.0,,7.0,29.0,7.0,22.0,1.0,1.0,587.0,,31.0,8.0,112.0,46.0,3.0,3.0,32.0,56.0,78.0,6.0,0.0,32.0,,1.0,6.0,,97.0,3.0,,3.0,56.0,7.0,0.0,7.0,13.0,,8.0,,5.0,,4.0,5.0,3.3083,0.0,,,,,,,,,,2.0,,,,,,,,,,1.0,5.0,2.0,,5.0,,,,,,,
195735,Nicolas Pépé,Forward,Arsenal,3,Cote d’Ivoire,2020-21,118.0,62.0,9.0,21.0,6.7804,20.0,1.0,29.0,26.0,629.0,10.0,4.0,6.0,3.0,13.0,11.0,11.0,30.0,3.0,73.0,1.0,21.3152,10.0,6.0,26.0,3.0,80.0,29.0,3.0,7.0,39.0,50.0,62.0,1.0,620.0,18.0,296.0,15.0,1.0,202.0,11.0,7.0,235.0,1034.0,3.0,156.0,,5.0,24.0,,1.5687,1.0,0.0754,39.0,115.0,1.0,19.0,,16.0,120.0,32.0,66.0,3.0,,1612.0,2.0,109.0,47.0,502.0,122.0,12.0,21.0,88.0,80.0,227.0,15.0,4.0,112.0,1.0,,5.0,,360.0,18.0,,6.0,161.0,36.0,1.0,17.0,27.0,1.0,12.0,1.0,7.0,3.0,1.0,4.0,5.7981,1.0,,,,,,,,,,1.0,,,,,,,,5.0,11.0,3.0,2.0,7.0,21.0,7.0,,,,,,,
54694,Pierre-Emerick Aubameyang,Forward,Arsenal,3,Gabon,2020-21,120.0,63.0,13.0,22.0,7.8063,12.0,1.0,29.0,31.0,624.0,10.0,17.0,4.0,5.0,3.0,10.0,10.0,58.0,2.0,41.0,,23.6723,19.0,8.0,18.0,2.0,65.0,29.0,8.0,1.0,13.0,28.0,32.0,,613.0,22.0,248.0,8.0,,83.0,13.0,13.0,189.0,940.0,2.0,145.0,,12.0,38.0,1.0,2.9674,0.0,,44.0,125.0,3.0,30.0,,26.0,137.0,28.0,93.0,5.0,2.0,2336.0,9.0,76.0,30.0,474.0,125.0,15.0,26.0,62.0,201.0,196.0,18.0,6.0,151.0,2.0,2.0,4.0,,352.0,24.0,1.0,8.0,103.0,35.0,0.0,15.0,12.0,,7.0,2.0,7.0,5.0,6.0,6.0,10.2481,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,10.0,2.0,,10.0,1.0,,,,,,
200641,Reiss Nelson,Forward,Arsenal,3,England,2020-21,6.0,1.0,,,,1.0,,2.0,1.0,17.0,,,,,2.0,,,,,3.0,,0.3468,,,1.0,0.0,5.0,2.0,,,3.0,9.0,5.0,,17.0,1.0,18.0,,,4.0,2.0,2.0,7.0,44.0,,5.0,1.0,1.0,1.0,,0.0375,0.0,,1.0,2.0,,,,,3.0,4.0,,,,70.0,,3.0,1.0,12.0,4.0,1.0,,6.0,2.0,9.0,,,4.0,,,1.0,,11.0,,,,9.0,,0.0,1.0,1.0,,1.0,,,,1.0,1.0,0.0593,0.0,,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,1.0,4.0,2.0,,,,,,,
47431,Willian,Forward,Arsenal,3,Brazil,2020-21,50.0,38.0,7.0,3.0,1.6397,13.0,2.0,25.0,19.0,677.0,1.0,4.0,0.0,5.0,9.0,2.0,2.0,16.0,3.0,47.0,,13.8569,27.0,2.0,21.0,0.0,47.0,25.0,1.0,,5.0,77.0,20.0,5.0,643.0,10.0,214.0,7.0,5.0,174.0,5.0,35.0,222.0,964.0,2.0,187.0,1.0,9.0,19.0,,2.3275,0.0,0.4199,13.0,75.0,5.0,16.0,,16.0,84.0,28.0,25.0,1.0,,1406.0,,56.0,24.0,558.0,36.0,6.0,17.0,34.0,171.0,106.0,13.0,1.0,110.0,,,6.0,,433.0,14.0,,2.0,81.0,9.0,0.0,8.0,13.0,,8.0,,10.0,5.0,4.0,2.0,1.9173,0.0,,,,,,,,,,1.0,,,,,,,,12.0,44.0,5.0,12.0,6.0,72.0,27.0,,,,,,1.0,
233425,Aaron Connolly,Forward,Brighton,36,Ireland,2020-21,52.0,30.0,4.0,9.0,2.5972,6.0,,17.0,17.0,92.0,2.0,8.0,1.0,1.0,8.0,5.0,5.0,31.0,1.0,27.0,1.0,9.5025,5.0,3.0,16.0,0.0,12.0,17.0,2.0,,6.0,2.0,14.0,,87.0,10.0,63.0,3.0,,23.0,6.0,,30.0,204.0,,22.0,1.0,1.0,4.0,,0.0902,0.0,,19.0,19.0,1.0,6.0,1.0,9.0,20.0,2.0,38.0,,2.0,790.0,,34.0,5.0,72.0,37.0,1.0,17.0,21.0,27.0,86.0,4.0,1.0,12.0,,2.0,3.0,,50.0,16.0,,3.0,48.0,7.0,0.0,5.0,5.0,,,,8.0,1.0,,1.0,3.9741,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165210,Alireza Jahanbakhsh,Forward,Brighton,36,Iran,2020-21,41.0,26.0,8.0,3.0,0.5472,9.0,2.0,21.0,12.0,232.0,,,0.0,4.0,15.0,2.0,2.0,11.0,,24.0,1.0,8.3403,9.0,4.0,4.0,0.0,25.0,21.0,,,6.0,25.0,13.0,,230.0,7.0,103.0,7.0,,83.0,7.0,7.0,61.0,362.0,1.0,40.0,,4.0,4.0,,2.3339,0.0,,10.0,48.0,1.0,9.0,,6.0,52.0,23.0,16.0,,1.0,523.0,1.0,29.0,19.0,173.0,30.0,1.0,9.0,30.0,42.0,70.0,8.0,0.0,46.0,,1.0,2.0,,145.0,9.0,,4.0,54.0,5.0,0.0,13.0,11.0,,8.0,,6.0,4.0,1.0,6.0,1.5842,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,4.0,,2.0,5.0,,,,,,,
