playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,offsides,penaltyGoalsConceded,tacklesLost,aerialDuelsWon,unsuccessfulLayoffs,successfulLaunches,leftFootGoals,redCards2ndYellow,headedGoals,attemptsFromSetPieces,unsuccessfulLaunches,throwInsToOppositionPlayer,penaltiesTaken,penaltyGoals,hitWoodwork,foulWonPenalty,clearancesOffTheLine,penaltiesConceded,catches,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle,savesMadeFromOutsideBox,penaltiesFaced,punches,drops,crossesNotClaimed,penaltiesSaved,savesFromPenalty,setPiecesGoals,ownGoalScored,goalkeeperSmother,otherGoals
17744,Matt Derbyshire,Forward,Birmingham,41,England,2010-11,62.0,,0.0,1.0,3.0,,4.0,7.0,1.0,27.0,13.0,3.0,4.0,32.0,5.0,90.0,,,9.0,,45.0,,,461.0,37.0,21.0,3.0,13.0,54.0,,18.0,2.0,5.0,13.0,25.0,32.0,,7.0,0.0,83.0,,21.0,9.0,13.0,,5.0,45.0,10.0,5.0,14.0,38.0,0.0,90.0,4.0,2.0,65.0,2.0,2.0,,19.0,12.0,4.0,,4.0,18.0,161.0,,2.0,13.0,2.0,1.0,5.0,1.0,,7.0,1.0,2.0,8.0,4.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
83283,Nathan Redmond,Forward,Birmingham,41,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26883,Nikola Zigic,Forward,Birmingham,41,Serbia,2010-11,159.0,,0.0,4.0,12.0,2.0,16.0,26.0,4.0,174.0,25.0,64.0,13.0,181.0,3.0,452.0,5.0,2.0,12.0,,174.0,4.0,,1310.0,80.0,123.0,1.0,29.0,265.0,,65.0,15.0,24.0,15.0,79.0,124.0,,11.0,4.0,282.0,3.0,118.0,33.0,25.0,2.0,7.0,191.0,14.0,3.0,32.0,108.0,0.0,451.0,14.0,4.0,247.0,13.0,2.0,1.0,94.0,38.0,5.0,,6.0,116.0,621.0,3.0,4.0,80.0,1.0,4.0,7.0,17.0,3.0,24.0,1.0,3.0,94.0,18.0,,,,3.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
14934,Obafemi Martins,Forward,Birmingham,41,Nigeria,2010-11,22.0,,0.0,,,,3.0,1.0,,10.0,4.0,3.0,3.0,11.0,1.0,58.0,,,1.0,,12.0,,,250.0,9.0,12.0,2.0,9.0,44.0,,3.0,1.0,,6.0,13.0,17.0,,4.0,0.0,34.0,,8.0,5.0,4.0,,,34.0,4.0,1.0,7.0,22.0,0.0,58.0,1.0,,27.0,2.0,2.0,,18.0,7.0,2.0,,3.0,15.0,91.0,,2.0,13.0,1.0,0.0,1.0,1.0,,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59142,Aaron Doran,Forward,Blackburn,5,Ireland,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11991,Benjani,Forward,Blackburn,5,Zimbabwe,2010-11,61.0,1.0,0.0,4.0,5.0,,8.0,14.0,2.0,32.0,18.0,14.0,6.0,36.0,2.0,137.0,3.0,0.0,12.0,1.0,31.0,,1.0,657.0,27.0,23.0,,19.0,97.0,,31.0,7.0,,10.0,34.0,45.0,,4.0,2.0,84.0,3.0,25.0,12.0,18.0,2.0,5.0,81.0,10.0,2.0,19.0,53.0,0.0,136.0,9.0,1.0,77.0,7.0,7.0,1.0,24.0,14.0,,,4.0,43.0,227.0,,7.0,21.0,,0.0,4.0,7.0,,10.0,,1.0,4.0,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
3118,Jason Roberts,Forward,Blackburn,5,Grenada,2010-11,103.0,2.0,0.0,6.0,10.0,2.0,10.0,17.0,1.0,81.0,25.0,26.0,13.0,83.0,9.0,272.0,5.0,4.0,12.0,,34.0,1.0,2.0,1471.0,19.0,61.0,2.0,46.0,185.0,,76.0,11.0,1.0,28.0,84.0,70.0,,26.0,4.0,164.0,1.0,77.0,35.0,25.0,3.0,22.0,161.0,26.0,9.0,57.0,130.0,0.0,272.0,7.0,10.0,191.0,8.0,10.0,2.0,61.0,25.0,5.0,,4.0,64.0,477.0,,5.0,30.0,1.0,2.0,2.0,10.0,4.0,15.0,4.0,2.0,15.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49806,Junior Hoilett,Forward,Blackburn,5,Canada,2010-11,143.0,8.0,0.0,12.0,11.0,5.0,38.0,24.0,7.0,82.0,24.0,20.0,17.0,86.0,38.0,362.0,5.0,2.0,7.0,5.0,24.0,2.0,10.0,1497.0,18.0,119.0,2.0,113.0,266.0,2.0,95.0,23.0,2.0,26.0,125.0,86.0,,24.0,2.0,262.0,3.0,128.0,89.0,24.0,2.0,58.0,196.0,24.0,43.0,100.0,238.0,0.0,359.0,13.0,18.0,276.0,28.0,51.0,3.0,66.0,17.0,29.0,3.0,10.0,82.0,784.0,3.0,10.0,90.0,1.0,2.0,4.0,16.0,1.0,4.0,2.0,10.0,6.0,1.0,3.0,2.0,,1.0,,7.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
61858,Mame Biram Diouf,Forward,Blackburn,5,Senegal,2010-11,146.0,,0.0,6.0,16.0,2.0,36.0,30.0,2.0,119.0,27.0,34.0,17.0,129.0,20.0,345.0,3.0,2.0,10.0,1.0,123.0,,,1624.0,75.0,126.0,3.0,78.0,208.0,,81.0,20.0,9.0,28.0,71.0,66.0,,27.0,0.0,272.0,1.0,114.0,70.0,27.0,,23.0,154.0,25.0,20.0,42.0,149.0,0.0,344.0,14.0,9.0,237.0,28.0,15.0,1.0,83.0,21.0,10.0,,8.0,82.0,622.0,8.0,6.0,62.0,2.0,2.0,10.0,21.0,1.0,16.0,3.0,8.0,48.0,8.0,1.0,2.0,,1.0,,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
50401,Nikola Kalinic,Forward,Blackburn,5,Croatia,2010-11,94.0,1.0,1.0,6.0,11.0,4.0,3.0,26.0,4.0,42.0,18.0,30.0,15.0,46.0,7.0,185.0,5.0,4.0,3.0,,21.0,1.0,1.0,1070.0,16.0,40.0,1.0,35.0,136.0,,60.0,8.0,,15.0,78.0,47.0,,23.0,4.0,134.0,1.0,38.0,28.0,18.0,3.0,22.0,107.0,14.0,7.0,46.0,113.0,1.0,185.0,15.0,3.0,140.0,2.0,9.0,2.0,34.0,30.0,7.0,,3.0,66.0,365.0,,11.0,33.0,2.0,2.0,4.0,6.0,1.0,15.0,,1.0,5.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
5053,Roque Santa Cruz,Forward,Blackburn,5,Paraguay,2010-11,43.0,,0.0,2.0,1.0,,4.0,8.0,,66.0,10.0,25.0,7.0,71.0,1.0,217.0,,,3.0,,54.0,1.0,,564.0,28.0,33.0,2.0,7.0,142.0,,34.0,6.0,4.0,9.0,15.0,57.0,,3.0,0.0,76.0,,54.0,11.0,10.0,,5.0,110.0,7.0,1.0,9.0,22.0,0.0,217.0,7.0,2.0,100.0,3.0,,,48.0,7.0,2.0,,4.0,58.0,277.0,1.0,5.0,36.0,2.0,0.0,5.0,4.0,,2.0,2.0,1.0,26.0,3.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
3021,Brett Ormerod,Forward,Blackpool,92,England,2010-11,43.0,3.0,0.0,4.0,4.0,2.0,5.0,10.0,1.0,38.0,19.0,20.0,6.0,40.0,6.0,255.0,1.0,0.0,13.0,2.0,32.0,,3.0,702.0,21.0,25.0,2.0,14.0,207.0,,23.0,2.0,,16.0,22.0,34.0,,7.0,0.0,68.0,1.0,47.0,27.0,19.0,1.0,1.0,117.0,14.0,7.0,13.0,36.0,0.0,254.0,6.0,8.0,75.0,3.0,2.0,1.0,66.0,7.0,4.0,1.0,8.0,108.0,341.0,3.0,4.0,101.0,,0.0,2.0,7.0,2.0,10.0,,2.0,11.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
19645,DJ Campbell,Forward,Blackpool,92,England,2010-11,197.0,2.0,1.0,17.0,28.0,5.0,38.0,54.0,8.0,122.0,31.0,88.0,30.0,127.0,15.0,675.0,13.0,5.0,1.0,,48.0,4.0,2.0,2628.0,44.0,101.0,7.0,97.0,536.0,,132.0,21.0,3.0,52.0,153.0,145.0,,45.0,8.0,298.0,8.0,122.0,90.0,31.0,6.0,19.0,352.0,45.0,15.0,108.0,250.0,1.0,675.0,26.0,16.0,339.0,26.0,14.0,,132.0,44.0,11.0,,12.0,276.0,1112.0,2.0,2.0,198.0,13.0,1.0,5.0,19.0,1.0,18.0,,12.0,4.0,12.0,2.0,5.0,,2.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
19273,Gary Taylor-Fletcher,Forward,Blackpool,92,England,2010-11,262.0,5.0,0.0,7.0,16.0,9.0,43.0,32.0,10.0,281.0,31.0,67.0,29.0,295.0,29.0,986.0,6.0,3.0,2.0,3.0,142.0,2.0,5.0,2459.0,97.0,145.0,5.0,100.0,663.0,,122.0,39.0,34.0,48.0,165.0,185.0,,30.0,2.0,407.0,3.0,300.0,126.0,31.0,6.0,33.0,459.0,43.0,29.0,99.0,265.0,0.0,980.0,16.0,14.0,488.0,33.0,27.0,3.0,294.0,40.0,28.0,,28.0,207.0,1433.0,12.0,15.0,237.0,,4.0,14.0,49.0,4.0,11.0,1.0,10.0,45.0,5.0,2.0,,,,,1.0,2.0,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,
1938,James Beattie,Forward,Blackpool,92,England,2010-11,39.0,2.0,0.0,3.0,2.0,,5.0,6.0,,40.0,9.0,12.0,5.0,43.0,3.0,121.0,,,4.0,,46.0,,2.0,433.0,22.0,42.0,1.0,18.0,78.0,,23.0,6.0,7.0,12.0,17.0,16.0,,13.0,0.0,81.0,,45.0,12.0,9.0,,2.0,47.0,11.0,3.0,8.0,35.0,0.0,120.0,4.0,1.0,66.0,3.0,,,23.0,8.0,1.0,,,37.0,192.0,2.0,4.0,33.0,1.0,0.0,3.0,6.0,3.0,,1.0,2.0,24.0,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2053,Jason Euell,Forward,Blackpool,92,Jamaica,2010-11,9.0,,0.0,1.0,1.0,,2.0,3.0,,8.0,3.0,3.0,1.0,11.0,2.0,39.0,,,2.0,,5.0,,,105.0,3.0,5.0,1.0,3.0,28.0,,3.0,,2.0,3.0,6.0,7.0,,1.0,0.0,14.0,,20.0,2.0,3.0,,,14.0,2.0,2.0,3.0,9.0,0.0,39.0,2.0,,19.0,1.0,,1.0,4.0,3.0,3.0,,,8.0,62.0,1.0,1.0,14.0,,1.0,3.0,3.0,,,,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15988,Luke Varney,Forward,Blackpool,92,England,2010-11,202.0,9.0,0.0,17.0,13.0,7.0,21.0,38.0,4.0,155.0,30.0,39.0,24.0,178.0,50.0,508.0,5.0,2.0,6.0,3.0,136.0,3.0,9.0,2045.0,66.0,136.0,5.0,66.0,322.0,,117.0,30.0,40.0,38.0,136.0,158.0,,34.0,4.0,338.0,3.0,135.0,45.0,30.0,3.0,34.0,252.0,33.0,50.0,70.0,202.0,0.0,504.0,25.0,16.0,340.0,11.0,11.0,2.0,63.0,55.0,18.0,,8.0,152.0,902.0,8.0,16.0,87.0,8.0,1.0,23.0,25.0,3.0,25.0,,10.0,70.0,6.0,2.0,1.0,,1.0,,13.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
1343,Marlon Harewood,Forward,Blackpool,92,England,2010-11,71.0,6.0,0.0,2.0,8.0,,8.0,20.0,2.0,64.0,16.0,30.0,7.0,66.0,6.0,183.0,5.0,3.0,9.0,,39.0,,6.0,660.0,27.0,29.0,2.0,17.0,115.0,,41.0,9.0,5.0,16.0,44.0,40.0,,6.0,2.0,100.0,2.0,53.0,19.0,16.0,4.0,9.0,87.0,14.0,6.0,22.0,61.0,0.0,183.0,12.0,4.0,113.0,5.0,3.0,,47.0,16.0,3.0,,2.0,43.0,298.0,1.0,7.0,36.0,1.0,1.0,2.0,10.0,1.0,9.0,1.0,3.0,12.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20293,Sergei Kornilenko,Forward,Blackpool,92,Belarus,2010-11,21.0,,0.0,1.0,1.0,1.0,2.0,4.0,1.0,17.0,6.0,10.0,3.0,21.0,3.0,55.0,,,3.0,,16.0,,,179.0,11.0,10.0,,5.0,32.0,,10.0,1.0,3.0,2.0,10.0,13.0,,2.0,0.0,31.0,,18.0,7.0,6.0,,1.0,25.0,2.0,3.0,5.0,15.0,0.0,55.0,3.0,,36.0,2.0,1.0,,9.0,5.0,2.0,,2.0,15.0,88.0,1.0,3.0,9.0,1.0,1.0,4.0,2.0,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40755,Daniel Sturridge,Forward,Bolton,30,England,2010-11,89.0,2.0,1.0,18.0,21.0,2.0,1.0,52.0,7.0,58.0,25.0,17.0,11.0,70.0,15.0,276.0,8.0,3.0,14.0,1.0,15.0,1.0,2.0,1118.0,13.0,55.0,3.0,53.0,182.0,,76.0,18.0,1.0,17.0,76.0,69.0,,27.0,0.0,144.0,5.0,61.0,39.0,25.0,1.0,32.0,153.0,14.0,16.0,64.0,129.0,1.0,275.0,31.0,15.0,190.0,1.0,25.0,,95.0,8.0,3.0,1.0,24.0,51.0,549.0,1.0,3.0,55.0,,0.0,12.0,8.0,,8.0,1.0,,2.0,1.0,,5.0,,2.0,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
9765,Ivan Klasnic,Forward,Bolton,30,Croatia,2010-11,30.0,,1.0,5.0,7.0,2.0,9.0,17.0,1.0,36.0,22.0,10.0,,39.0,4.0,124.0,4.0,1.0,22.0,,11.0,,,311.0,10.0,17.0,,16.0,73.0,,30.0,6.0,5.0,5.0,20.0,26.0,,4.0,4.0,47.0,3.0,32.0,15.0,22.0,,4.0,65.0,5.0,4.0,10.0,36.0,0.0,123.0,10.0,2.0,68.0,9.0,3.0,1.0,43.0,6.0,6.0,,12.0,23.0,212.0,2.0,,20.0,,1.0,3.0,3.0,1.0,5.0,,,1.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
4739,Johan Elmander,Forward,Bolton,30,Sweden,2010-11,325.0,14.0,0.0,30.0,33.0,27.0,89.0,79.0,14.0,304.0,37.0,61.0,37.0,326.0,43.0,972.0,10.0,7.0,,,199.0,4.0,14.0,3112.0,110.0,260.0,6.0,171.0,619.0,,183.0,33.0,45.0,47.0,215.0,238.0,,39.0,2.0,585.0,3.0,314.0,155.0,37.0,5.0,45.0,487.0,41.0,43.0,118.0,386.0,0.0,971.0,46.0,33.0,612.0,62.0,43.0,7.0,274.0,47.0,44.0,,27.0,146.0,1725.0,6.0,17.0,173.0,1.0,5.0,22.0,46.0,6.0,14.0,3.0,27.0,89.0,8.0,1.0,3.0,,2.0,6.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
3630,Kevin Davies,Forward,Bolton,30,England,2010-11,396.0,12.0,0.0,14.0,17.0,1.0,62.0,46.0,28.0,713.0,38.0,147.0,38.0,734.0,53.0,1661.0,8.0,3.0,,,416.0,3.0,12.0,3385.0,174.0,388.0,8.0,146.0,895.0,,234.0,87.0,58.0,56.0,222.0,383.0,,75.0,2.0,784.0,5.0,612.0,99.0,38.0,5.0,18.0,782.0,48.0,54.0,84.0,368.0,0.0,1660.0,29.0,27.0,960.0,45.0,9.0,4.0,469.0,123.0,32.0,,32.0,197.0,2270.0,4.0,5.0,157.0,6.0,10.0,21.0,55.0,5.0,11.0,3.0,17.0,242.0,33.0,1.0,2.0,,1.0,,2.0,3.0,5.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
80954,Rodrigo,Forward,Bolton,30,Spain,2010-11,47.0,5.0,0.0,6.0,5.0,2.0,15.0,14.0,4.0,47.0,17.0,9.0,4.0,61.0,16.0,169.0,1.0,0.0,13.0,4.0,17.0,,7.0,494.0,11.0,39.0,1.0,33.0,101.0,2.0,27.0,8.0,3.0,7.0,36.0,36.0,,8.0,0.0,86.0,1.0,61.0,36.0,17.0,,13.0,76.0,6.0,18.0,25.0,69.0,0.0,169.0,9.0,5.0,118.0,9.0,10.0,,44.0,8.0,12.0,2.0,7.0,28.0,317.0,5.0,4.0,39.0,,0.0,14.0,14.0,1.0,2.0,,6.0,6.0,,2.0,1.0,,,,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
