playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,successfulCrossesOpenPlay,foulWonPenalty,successfulCrossesAndCorners,penaltiesConceded,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,lastPlayerTackle,clearancesOffTheLine,redCards2ndYellow,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,successfulCornersIntoBox,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,crossesNotClaimed,otherGoals,setPiecesGoals
28541,Fraizer Campbell,Forward,Cardiff,97,England,2013-14,280.0,15.0,20.0,7.6493,32.0,3.0,37.0,536.0,6.0,23.0,1.0,9.0,5.0,12.0,12.0,123.0,11.0,114.0,2.0,55.4348,20.0,,6.0,61.0,1.0,79.0,37.0,2.0,2.0,24.0,16.0,93.0,,483.0,26.0,349.0,22.0,,103.0,43.0,5.0,148.0,1002.0,5.0,2.0,90.0,1.0,13.0,29.0,,1.0671,0.0,,11.0,46.0,133.0,2.0,39.0,32.0,146.0,16.0,,180.0,4.0,2.0,2773.0,8.0,171.0,21.0,385.0,122.0,16.0,56.0,157.0,122.0,451.0,11.0,5.0,163.0,2.0,10.0,302.0,45.0,1.0,6.0,271.0,57.0,0.0,28.0,23.0,4.0,16.0,18.0,9.0,7.0,6.0,7.8888,4.0,2.0,1.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
73442,Joe Mason,Forward,Cardiff,97,England,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18215,Kenwyne Jones,Forward,Cardiff,97,Trinidad & Tobago,2013-14,113.0,4.0,9.0,1.8558,7.0,3.0,18.0,294.0,1.0,4.0,0.0,,8.0,5.0,5.0,63.0,3.0,23.0,,16.6781,11.0,,2.0,12.0,1.0,21.0,18.0,,1.0,5.0,5.0,35.0,,285.0,14.0,184.0,5.0,,67.0,8.0,9.0,55.0,452.0,,1.0,39.0,,1.0,9.0,,0.8139,0.0,,,23.0,113.0,1.0,27.0,10.0,114.0,5.0,,132.0,2.0,,964.0,7.0,92.0,6.0,171.0,50.0,20.0,20.0,50.0,71.0,205.0,,1.0,101.0,,2.0,141.0,17.0,,2.0,73.0,69.0,0.0,11.0,7.0,3.0,3.0,5.0,,,2.0,3.2851,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20441,Nicky Maynard,Forward,Cardiff,97,England,2013-14,15.0,2.0,1.0,0.1291,,,8.0,25.0,,,,2.0,8.0,1.0,1.0,7.0,,3.0,,3.1355,1.0,,,2.0,0.0,3.0,8.0,,,,3.0,3.0,,23.0,1.0,15.0,,,3.0,2.0,1.0,6.0,47.0,1.0,,3.0,,,3.0,1.0,0.02,0.0,,1.0,2.0,4.0,,,,4.0,3.0,,7.0,,,121.0,,3.0,1.0,20.0,4.0,1.0,4.0,8.0,8.0,18.0,1.0,,8.0,,,18.0,4.0,,,11.0,,0.0,,1.0,,,,2.0,,,0.674,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131403,Rhys Healey,Forward,Cardiff,97,England,2013-14,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,0.1312,,,,,0.0,1.0,1.0,,,,,,,1.0,,4.0,1.0,,1.0,,,,6.0,,,,,,,,0.0006,0.0,,,,,,,,,,,,,,14.0,,1.0,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,2.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Tommy Smith,Forward,Cardiff,97,England,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82403,Wilfried Zaha,Forward,Cardiff,97,Cote d’Ivoire,2013-14,82.0,3.0,4.0,0.9966,20.0,2.0,14.0,146.0,,4.0,,,9.0,3.0,3.0,5.0,1.0,66.0,,13.6892,6.0,,3.0,13.0,0.0,44.0,14.0,,,22.0,18.0,63.0,,145.0,4.0,140.0,16.0,,29.0,8.0,4.0,23.0,365.0,1.0,,37.0,,2.0,3.0,1.0,0.7478,0.0,,7.0,8.0,30.0,1.0,2.0,5.0,32.0,18.0,1.0,8.0,,1.0,611.0,,69.0,15.0,110.0,41.0,,13.0,77.0,52.0,151.0,12.0,,42.0,1.0,4.0,80.0,12.0,,3.0,143.0,3.0,0.0,9.0,33.0,,4.0,4.0,,1.0,4.0,1.1584,1.0,3.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
47412,Demba Ba,Forward,Chelsea,8,Senegal,2013-14,62.0,4.0,13.0,,4.0,1.0,19.0,173.0,5.0,10.0,2.0,,14.0,,,32.0,1.0,15.0,1.0,,6.0,,,8.0,2.0,14.0,19.0,4.0,1.0,6.0,5.0,18.0,,167.0,14.0,108.0,4.0,,27.0,18.0,3.0,58.0,283.0,,2.0,31.0,2.0,2.0,7.0,,,0.0,,2.0,27.0,60.0,1.0,9.0,5.0,62.0,5.0,,59.0,1.0,,661.0,4.0,42.0,6.0,108.0,56.0,4.0,7.0,30.0,34.0,104.0,3.0,3.0,54.0,,,80.0,6.0,,,45.0,27.0,0.0,7.0,3.0,2.0,2.0,4.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42786,Eden Hazard,Forward,Chelsea,8,Belgium,2013-14,223.0,19.0,32.0,,23.0,12.0,35.0,1542.0,14.0,9.0,4.0,,3.0,,,24.0,2.0,243.0,,,86.0,2.0,,89.0,4.0,160.0,35.0,14.0,,79.0,63.0,161.0,,1518.0,22.0,583.0,18.0,1.0,269.0,17.0,56.0,371.0,2298.0,18.0,,241.0,2.0,19.0,30.0,,,0.0,,14.0,54.0,238.0,7.0,69.0,32.0,257.0,54.0,14.0,43.0,6.0,,2895.0,5.0,262.0,65.0,1229.0,195.0,7.0,24.0,199.0,447.0,485.0,32.0,10.0,455.0,,5.0,1055.0,22.0,,,442.0,19.0,0.0,28.0,132.0,,19.0,11.0,,7.0,3.0,,2.0,9.0,,11.0,,1.0,7.0,,,,,,,,,,,,,2.0,4.0,4.0,,,,,,,,,,
14402,Fernando Torres,Forward,Chelsea,8,Spain,2013-14,168.0,24.0,18.0,,11.0,4.0,28.0,447.0,5.0,21.0,3.0,,12.0,,,74.0,1.0,69.0,1.0,,24.0,1.0,,28.0,3.0,52.0,28.0,3.0,1.0,38.0,17.0,74.0,,429.0,19.0,288.0,7.0,,97.0,21.0,11.0,110.0,768.0,7.0,1.0,63.0,,8.0,16.0,,,1.0,,5.0,37.0,141.0,5.0,38.0,16.0,149.0,17.0,1.0,142.0,3.0,,1571.0,7.0,137.0,23.0,287.0,133.0,8.0,13.0,94.0,126.0,305.0,11.0,2.0,114.0,,4.0,239.0,12.0,1.0,,163.0,68.0,0.0,27.0,33.0,,3.0,9.0,,,4.0,,3.0,4.0,1.0,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
118748,Mohamed Salah,Forward,Chelsea,8,Egypt,2013-14,41.0,4.0,6.0,,7.0,1.0,10.0,220.0,2.0,1.0,0.0,,4.0,,,2.0,,37.0,,,8.0,1.0,,14.0,1.0,26.0,10.0,,2.0,14.0,9.0,32.0,,218.0,11.0,96.0,7.0,,92.0,3.0,4.0,55.0,360.0,2.0,1.0,44.0,,4.0,5.0,,,0.0,,4.0,17.0,35.0,1.0,9.0,6.0,39.0,9.0,,4.0,2.0,,500.0,,39.0,16.0,177.0,52.0,2.0,2.0,39.0,23.0,80.0,7.0,2.0,50.0,,,139.0,2.0,,,76.0,2.0,0.0,6.0,16.0,,7.0,4.0,,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66749,Romelu Lukaku,Forward,Chelsea,8,Belgium,2013-14,270.0,28.0,45.0,,9.0,5.0,33.0,806.0,15.0,19.0,5.0,,4.0,,,151.0,5.0,63.0,3.0,,26.0,,,13.0,0.0,46.0,33.0,5.0,7.0,43.0,25.0,97.0,,781.0,28.0,450.0,7.0,3.0,166.0,24.0,18.0,238.0,1217.0,,,102.0,3.0,6.0,29.0,,,0.0,,6.0,73.0,261.0,6.0,126.0,29.0,267.0,25.0,,242.0,7.0,,2602.0,27.0,154.0,29.0,521.0,161.0,18.0,30.0,119.0,189.0,424.0,4.0,10.0,213.0,,2.0,439.0,25.0,3.0,,182.0,91.0,0.0,26.0,41.0,3.0,3.0,9.0,,,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8438,Samuel Eto'o,Forward,Chelsea,8,Cameroon,2013-14,95.0,15.0,26.0,,13.0,1.0,21.0,325.0,9.0,14.0,0.0,,5.0,,,14.0,1.0,45.0,,,20.0,,,14.0,5.0,35.0,21.0,4.0,5.0,30.0,8.0,64.0,,306.0,18.0,173.0,13.0,,78.0,14.0,7.0,81.0,550.0,,1.0,48.0,,1.0,11.0,,,0.0,,3.0,44.0,76.0,2.0,17.0,16.0,77.0,8.0,1.0,20.0,2.0,,1306.0,5.0,51.0,16.0,241.0,116.0,5.0,10.0,81.0,79.0,146.0,5.0,9.0,87.0,,,200.0,9.0,,,126.0,6.0,0.0,29.0,18.0,,2.0,12.0,,2.0,4.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47431,Willian,Forward,Chelsea,8,Brazil,2013-14,124.0,12.0,16.0,,46.0,4.0,25.0,984.0,4.0,4.0,3.0,,7.0,,,24.0,,105.0,1.0,,63.0,3.0,,21.0,0.0,110.0,25.0,3.0,1.0,30.0,83.0,62.0,,960.0,17.0,332.0,35.0,2.0,271.0,25.0,73.0,262.0,1419.0,9.0,1.0,228.0,2.0,21.0,25.0,1.0,,1.0,,7.0,33.0,121.0,2.0,60.0,18.0,142.0,35.0,77.0,32.0,3.0,,1677.0,2.0,113.0,21.0,769.0,57.0,8.0,14.0,100.0,238.0,237.0,6.0,1.0,213.0,,11.0,652.0,14.0,,,205.0,8.0,0.0,13.0,38.0,,17.0,9.0,,3.0,4.0,,3.0,13.0,,38.0,,1.0,42.0,,,1.0,,,,,,,,,,24.0,,,,,,,,,,,,
60865,Apostolos Vellios,Forward,Everton,11,Greece,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26921,Arouna Koné,Forward,Everton,11,Cote d’Ivoire,2013-14,8.0,,2.0,0.1228,,,5.0,28.0,,2.0,,,5.0,1.0,1.0,4.0,,2.0,,0.4736,2.0,,,1.0,0.0,1.0,5.0,,,1.0,1.0,4.0,,28.0,1.0,15.0,,,8.0,,,8.0,42.0,,1.0,3.0,,,1.0,,0.0353,0.0,,,3.0,6.0,,4.0,,6.0,1.0,,5.0,,1.0,79.0,,3.0,,22.0,4.0,,,4.0,7.0,11.0,,,5.0,1.0,,19.0,,,,6.0,1.0,0.0,,1.0,,,,,,,0.4531,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80181,Conor McAleny,Forward,Everton,11,England,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94924,Gerard Deulofeu,Forward,Everton,11,Spain,2013-14,97.0,4.0,21.0,5.2931,8.0,1.0,25.0,274.0,3.0,3.0,1.0,,16.0,14.0,14.0,5.0,1.0,61.0,,8.6946,6.0,,4.0,9.0,1.0,36.0,25.0,2.0,1.0,52.0,75.0,76.0,1.0,264.0,6.0,240.0,6.0,1.0,103.0,7.0,7.0,66.0,581.0,5.0,,46.0,1.0,3.0,5.0,1.0,1.4341,0.0,0.0677,9.0,27.0,56.0,3.0,20.0,9.0,59.0,47.0,31.0,6.0,2.0,4.0,893.0,,62.0,21.0,208.0,98.0,,8.0,92.0,51.0,159.0,5.0,2.0,54.0,4.0,2.0,176.0,7.0,,4.0,153.0,1.0,0.0,32.0,44.0,,7.0,7.0,,1.0,1.0,3.0921,1.0,7.0,,7.0,,,24.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
56345,Lacina Traoré,Forward,Everton,11,Cote d’Ivoire,2013-14,1.0,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,0.0,,1.0,,,,,1.0,,,,1.0,,,,,,,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,2.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57835,Magaye Gueye,Forward,Everton,11,Senegal,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66749,Romelu Lukaku,Forward,Everton,11,Belgium,2013-14,270.0,28.0,45.0,,9.0,5.0,33.0,806.0,15.0,19.0,5.0,,4.0,,,151.0,5.0,63.0,3.0,,26.0,,,13.0,0.0,46.0,33.0,5.0,7.0,43.0,25.0,97.0,,781.0,28.0,450.0,7.0,3.0,166.0,24.0,18.0,238.0,1217.0,,,102.0,3.0,6.0,29.0,,,0.0,,6.0,73.0,261.0,6.0,126.0,29.0,267.0,25.0,,242.0,7.0,,2602.0,27.0,154.0,29.0,521.0,161.0,18.0,30.0,119.0,189.0,424.0,4.0,10.0,213.0,,2.0,439.0,25.0,3.0,,182.0,91.0,0.0,26.0,41.0,3.0,3.0,9.0,,,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18981,Steven Naismith,Forward,Everton,11,Scotland,2013-14,138.0,9.0,13.0,7.2136,28.0,2.0,31.0,567.0,5.0,1.0,1.0,2.0,18.0,7.0,7.0,77.0,5.0,66.0,,16.9452,13.0,1.0,7.0,31.0,2.0,50.0,31.0,4.0,,4.0,5.0,25.0,,562.0,13.0,229.0,24.0,,156.0,26.0,10.0,138.0,802.0,,1.0,117.0,1.0,8.0,25.0,,0.8079,0.0,,4.0,26.0,159.0,2.0,82.0,13.0,167.0,5.0,,123.0,3.0,1.0,1412.0,7.0,112.0,26.0,390.0,64.0,12.0,22.0,61.0,107.0,250.0,15.0,4.0,166.0,1.0,4.0,287.0,17.0,1.0,7.0,127.0,46.0,0.0,10.0,13.0,1.0,13.0,5.0,2.0,2.0,9.0,6.7611,1.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91046,Cauley Woodrow,Forward,Fulham,54,England,2013-14,50.0,4.0,4.0,0.671,4.0,2.0,6.0,164.0,1.0,5.0,0.0,1.0,1.0,2.0,2.0,26.0,2.0,11.0,2.0,9.4168,4.0,,3.0,3.0,0.0,16.0,6.0,,1.0,1.0,6.0,13.0,,152.0,2.0,59.0,3.0,,37.0,8.0,3.0,50.0,229.0,,,32.0,,1.0,6.0,,0.267,0.0,,1.0,6.0,28.0,,6.0,5.0,29.0,6.0,,38.0,1.0,1.0,411.0,6.0,23.0,4.0,132.0,23.0,6.0,10.0,24.0,45.0,73.0,3.0,1.0,32.0,1.0,1.0,103.0,8.0,,3.0,35.0,12.0,0.0,4.0,5.0,,1.0,3.0,1.0,1.0,4.0,0.5463,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
