playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,successfulLayoffs,goals,awayGoals,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCornersIntoBox,shotsBlockedInBox,homeGoals,oboxTarget,leftFootGoals,freekickTotal,iboxBlocked,attemptsFromSetPieces,unsuccessfulCornersIntoBox,foulWonPenalty,iboxTarget,shotsOnTargetInBox,unsuccessfulLayoffs,rightFootGoals,hitWoodwork,headedGoals,penaltiesTaken,penaltyGoals,goalKicks,lastPlayerTackle,gkSuccessfulDistribution,punches,catches,savesMade,savesMadeFromOutsideBox,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,secondGoalAssists,penaltiesFaced,ownGoalScored,penaltiesSaved,savesMadeCaught,savesFromPenalty,goalkeeperSmother,drops,crossesNotClaimed,otherGoals
503139,Alex Scott,Midfielder,Bournemouth,91,England,2023-24,89.0,2.0,1.0603,0.0,5.0,24.0,10.0,2.0,68.0,23.0,1.0,11.0,82.0,11.0,432.0,1.0,3.0,12.0,39.0,1.0,7.0,1011.0,22.0,76.0,1.0,,20.0,59.0,335.0,31.0,,2.0,23.0124,21.0,,17.0,25.0,67.0,112.0,25.0,0.0,165.0,10.0,124.0,63.0,23.0,9.0,20.0,213.0,24.0,29.0,31.0,126.0,17.0,0.0,416.0,6.0,5.0,163.0,15.0,13.0,4.0,109.0,20.0,12.0,,15.0,87.0,670.0,4.0,10.0,3.0,6.0,144.0,13.0,,0.7206,3.0,14.0,24.0,0.136,4.0,2.0,1.1163,5.0,1.0,1.0,26.0,3.0,5.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111317,David Brooks,Midfielder,Bournemouth,91,Wales,2023-24,21.0,3.0,0.5262,0.0,1.0,5.0,12.0,1.0,21.0,13.0,1.0,2.0,26.0,7.0,112.0,1.0,,11.0,8.0,,4.0,272.0,7.0,11.0,1.0,,9.0,10.0,80.0,12.0,,,4.7906,7.0,1.0,2.0,7.0,14.0,13.0,1.0,0.0,32.0,3.0,38.0,17.0,13.0,1.0,6.0,67.0,6.0,11.0,7.0,24.0,1.0,0.0,110.0,7.0,3.0,52.0,4.0,4.0,,41.0,6.0,2.0,,6.0,20.0,184.0,5.0,2.0,,,23.0,4.0,,2.1956,1.0,5.0,5.0,,5.0,1.0,1.1785,2.0,1.0,1.0,6.0,2.0,1.0,1.0,0.0,2.0,1.0,,1.0,,4.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
133845,Emiliano Marcondes,Midfielder,Bournemouth,91,Denmark,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444183,Gavin Kilkenny,Midfielder,Bournemouth,91,Ireland,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424044,Hamed Traoré,Midfielder,Bournemouth,91,Cote d’Ivoire,2023-24,8.0,,0.013,0.0,1.0,1.0,2.0,1.0,6.0,3.0,,,6.0,2.0,24.0,,1.0,3.0,2.0,,,44.0,1.0,6.0,,,4.0,5.0,18.0,3.0,,,0.9291,1.0,,,1.0,7.0,8.0,,0.0,14.0,3.0,8.0,4.0,3.0,1.0,4.0,12.0,1.0,3.0,5.0,12.0,1.0,0.0,24.0,,2.0,16.0,,4.0,,8.0,,,,,,46.0,,,1.0,,6.0,,,0.179,0.0,,1.0,,2.0,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
156685,Joe Rothwell,Midfielder,Bournemouth,91,England,2023-24,18.0,,0.2261,0.0,1.0,7.0,1.0,,12.0,11.0,,3.0,25.0,3.0,202.0,,1.0,8.0,2.0,,2.0,381.0,2.0,16.0,1.0,1.0,5.0,16.0,174.0,1.0,,,12.7557,4.0,,2.0,12.0,16.0,76.0,2.0,0.0,34.0,2.0,56.0,32.0,11.0,5.0,4.0,108.0,11.0,10.0,6.0,32.0,,0.0,191.0,1.0,1.0,49.0,2.0,7.0,2.0,43.0,4.0,3.0,,3.0,27.0,262.0,,2.0,1.0,4.0,71.0,3.0,,0.0855,0.0,13.0,4.0,,,1.0,,1.0,,,8.0,,2.0,,,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
155408,Lewis Cook,Midfielder,Bournemouth,91,England,2023-24,129.0,6.0,2.9604,1.0,3.0,61.0,9.0,2.0,170.0,33.0,3.0,32.0,252.0,20.0,1343.0,2.0,2.0,1.0,73.0,7.0,34.0,2792.0,31.0,140.0,5.0,,46.0,98.0,1040.0,9.0,,6.0,51.4648,43.0,10.0,43.0,50.0,98.0,333.0,16.0,0.0,269.0,21.0,477.0,228.0,33.0,20.0,14.0,586.0,45.0,98.0,33.0,196.0,42.0,1.0,1264.0,5.0,10.0,421.0,41.0,21.0,11.0,334.0,39.0,65.0,,51.0,199.0,1855.0,10.0,5.0,2.0,38.0,539.0,31.0,1.0,0.3928,5.0,82.0,71.0,,4.0,1.0,0.4338,6.0,,,93.0,3.0,28.0,1.0,,3.0,,,1.0,,59.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
201658,Marcus Tavernier,Midfielder,Bournemouth,91,England,2023-24,169.0,10.0,4.2432,0.0,16.0,53.0,37.0,3.0,122.0,30.0,4.0,25.0,157.0,39.0,760.0,3.0,9.0,5.0,44.0,2.0,24.0,2131.0,31.0,132.0,4.0,,55.0,119.0,577.0,96.0,4.0,4.0,34.332,40.0,3.0,19.0,38.0,138.0,159.0,22.0,0.0,301.0,28.0,223.0,142.0,30.0,19.0,55.0,471.0,34.0,92.0,96.0,257.0,13.0,0.0,741.0,21.0,29.0,418.0,34.0,44.0,3.0,166.0,20.0,5.0,,26.0,212.0,1364.0,31.0,18.0,9.0,19.0,156.0,16.0,,3.9095,3.0,35.0,37.0,0.1841,16.0,7.0,3.6448,11.0,3.0,3.0,59.0,7.0,10.0,7.0,0.0,7.0,3.0,4.0,7.0,4.0,38.0,,6.0,6.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
168991,Philip Billing,Midfielder,Bournemouth,91,Denmark,2023-24,96.0,5.0,2.1365,1.0,8.0,33.0,22.0,,96.0,29.0,2.0,13.0,108.0,19.0,501.0,,3.0,16.0,60.0,1.0,7.0,1393.0,24.0,93.0,5.0,,43.0,57.0,376.0,61.0,1.0,2.0,32.0804,21.0,1.0,27.0,36.0,72.0,107.0,12.0,1.0,189.0,26.0,152.0,76.0,29.0,17.0,18.0,252.0,31.0,22.0,35.0,129.0,36.0,1.0,494.0,14.0,15.0,197.0,16.0,12.0,5.0,128.0,19.0,20.0,1.0,17.0,114.0,805.0,4.0,7.0,3.0,2.0,148.0,13.0,,2.4672,3.0,12.0,26.0,0.5224,8.0,2.0,1.3974,14.0,2.0,1.0,6.0,4.0,2.0,5.0,1.0,4.0,1.0,7.0,5.0,7.0,2.0,,2.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
441240,Romain Faivre,Midfielder,Bournemouth,91,France,2023-24,10.0,,0.0256,0.0,1.0,1.0,1.0,,4.0,5.0,,,4.0,3.0,23.0,,,5.0,1.0,,,37.0,1.0,7.0,,,,7.0,19.0,4.0,,,0.0317,,,,1.0,9.0,5.0,4.0,0.0,17.0,,10.0,1.0,5.0,,3.0,17.0,1.0,3.0,4.0,16.0,,0.0,22.0,1.0,,14.0,1.0,2.0,,5.0,2.0,,,,3.0,43.0,,,,,2.0,2.0,,0.1549,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
