season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,substitute.1,totalShots
2009-10,1062472,1,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,,
2009-10,1062472,1,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,0.0,0.0,74.0,0.0,,,0.0
2009-10,1062478,2,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,16.0,0.0,,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062492,3,6,Tottenham_Hotspur,Away,32673,50093,David Button,david-button,G,True,,,,,,,
2009-10,1062502,4,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062502,4,6,Tottenham_Hotspur,Home,32673,50093,David Button,david-button,G,True,,,,,,,
2009-10,1062512,5,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062512,5,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,
2009-10,1062518,6,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062518,6,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,
2009-10,1062532,7,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062532,7,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,
2009-10,1062536,8,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062536,8,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,True,,,,,,,
2009-10,1062550,9,6,Tottenham_Hotspur,Away,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,,
2009-10,1062550,9,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062561,10,6,Tottenham_Hotspur,Home,1188,1708,Carlo Cudicini,carlo-cudicini,G,True,,,,,,,
2009-10,1062561,10,6,Tottenham_Hotspur,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062564,11,6,Tottenham_Hotspur,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,0.0,0.0,90.0,0.0,,,0.0
2009-10,1062564,11,6,Tottenham_Hotspur,Away,32673,50093,David Button,david-button,G,True,,,,,,,
