playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,fiftyFifty,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,rightFootGoals,throwInsToOwnPlayer,secondGoalAssists,offsides,penaltiesConceded,successfulCornersIntoBox,unsuccessfulCornersIntoBox,ownGoalScored,gkSuccessfulDistribution,clearancesOffTheLine,foulWonPenalty,hitWoodwork,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
198826,Ben Godfrey,Defender,Everton,11,England,2020-21,70.0,3.0,0.4358,72.0,0.0,5.0,2.0,0.2887,55.0,9.0,1.0,117.0,31.0,2.0,,44.0,29.0,187.0,3.0,1219.0,,0.0,3.0,,89.0,11.0,3.0,2.0,2683.0,2.0,,32.0,138.0,9.0,44.0,81.0,996.0,16.0,2.0,36.8568,2.0,2.0,110.0,35.0,2.0,38.0,353.0,17.0,0.0,208.0,19.0,0.0,431.0,136.0,31.0,22.0,,3.0,271.0,26.0,,3.0,9.0,2.0,119.0,57.0,0.0,1205.0,7.0,6.0,262.0,33.0,9.0,37.0,278.0,15.0,33.0,36.0,157.0,1739.0,,3.0,30.0,764.0,7.0,,1.0344,4.0,70.0,82.0,2.0,,29.0,,,74.0,,4.0,1.0,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
232829,Kyle John,Defender,Everton,11,England,2020-21,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101188,Lucas Digne,Defender,Everton,11,France,2020-21,129.0,32.0,4.2874,72.0,1.0,6.0,,,64.0,7.0,,216.0,30.0,7.0,1.0,41.0,30.0,284.0,123.0,1265.0,,0.0,5.0,44.0,135.0,9.0,46.0,,2682.0,,,43.0,196.0,10.0,90.0,104.0,941.0,35.0,1.0,37.8824,39.0,3.0,72.0,42.0,1.0,86.0,485.0,22.0,0.0,325.0,38.0,0.0,506.0,141.0,30.0,25.0,,10.0,525.0,32.0,,169.0,30.0,1.0,190.0,92.0,1.0,1216.0,7.0,27.0,574.0,39.0,18.0,4.0,31.0,33.0,31.0,40.0,243.0,2124.0,,5.0,31.0,502.0,22.0,2.0,0.5031,2.0,68.0,102.0,,,44.0,,,203.0,1.0,4.0,,8.0,34.0,,,,,4.0,3.0,3.0,0.2328,,,,,,,,,,,,,
194164,Mason Holgate,Defender,Everton,11,Jamaica,2020-21,88.0,5.0,0.8622,79.0,0.0,,3.0,0.9307,56.0,5.0,1.0,119.0,28.0,,,35.0,26.0,231.0,21.0,1103.0,1.0,1.0,,,59.0,9.0,5.0,2.0,2289.0,2.0,,20.0,132.0,8.0,38.0,93.0,785.0,8.0,2.0,34.1949,8.0,8.0,82.0,32.0,,68.0,262.0,29.0,0.0,220.0,24.0,0.0,434.0,139.0,28.0,20.0,1.0,3.0,236.0,24.0,,21.0,9.0,,161.0,39.0,0.0,1072.0,2.0,1.0,319.0,36.0,8.0,13.0,273.0,29.0,35.0,87.0,134.0,1576.0,4.0,,39.0,641.0,18.0,,0.9617,9.0,112.0,67.0,2.0,,40.0,,,84.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,
106611,Michael Keane,Defender,Everton,11,England,2020-21,87.0,,0.6691,79.0,0.0,1.0,6.0,1.4465,28.0,15.0,,136.0,35.0,1.0,,41.0,33.0,248.0,1.0,1939.0,3.0,1.0,,,159.0,10.0,,3.0,2989.0,3.0,,48.0,149.0,11.0,26.0,38.0,1561.0,36.0,3.0,42.3554,6.0,16.0,156.0,43.0,1.0,39.0,621.0,8.0,2.0,236.0,13.0,2.0,659.0,125.0,35.0,13.0,1.0,3.0,394.0,32.0,2.0,1.0,8.0,1.0,77.0,111.0,0.0,1888.0,9.0,3.0,268.0,15.0,4.0,33.0,504.0,15.0,51.0,130.0,155.0,2320.0,1.0,,37.0,1297.0,7.0,1.0,1.5147,4.0,112.0,82.0,2.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,
495542,Niels Nkounkou,Defender,Everton,11,France,2020-21,9.0,1.0,0.0071,4.0,0.0,,,,4.0,1.0,,2.0,2.0,,,1.0,1.0,4.0,3.0,28.0,,0.0,,,,,1.0,,81.0,,,,6.0,,5.0,6.0,23.0,,1.0,2.2279,,,4.0,1.0,,9.0,9.0,,0.0,15.0,4.0,0.0,9.0,3.0,2.0,1.0,,2.0,13.0,1.0,,3.0,3.0,,15.0,,0.0,28.0,1.0,1.0,14.0,3.0,2.0,,,1.0,,1.0,10.0,61.0,1.0,,1.0,12.0,,,0.0253,1.0,2.0,1.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
474907,Reece Welch,Defender,Everton,11,England,2020-21,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422612,Ryan Astley,Defender,Everton,11,Wales,2020-21,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59949,Séamus Coleman,Defender,Everton,11,Ireland,2020-21,68.0,10.0,1.5673,47.0,0.0,5.0,4.0,0.4628,39.0,7.0,,68.0,25.0,3.0,,27.0,18.0,110.0,25.0,645.0,,0.0,2.0,,20.0,5.0,10.0,2.0,1613.0,2.0,,11.0,85.0,5.0,34.0,76.0,502.0,31.0,,17.5419,16.0,5.0,32.0,19.0,3.0,57.0,34.0,17.0,0.0,153.0,16.0,0.0,233.0,124.0,25.0,13.0,,13.0,244.0,14.0,,25.0,36.0,3.0,133.0,9.0,0.0,643.0,3.0,15.0,211.0,26.0,20.0,6.0,256.0,12.0,13.0,33.0,122.0,1029.0,6.0,2.0,22.0,301.0,5.0,,0.8894,0.0,42.0,41.0,7.0,2.0,8.0,2.0,,75.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
164511,Yerry Mina,Defender,Everton,11,Colombia,2020-21,59.0,,0.1092,34.0,0.0,2.0,4.0,1.0523,21.0,15.0,,64.0,24.0,,,14.0,23.0,124.0,,1257.0,2.0,0.0,,,98.0,5.0,,2.0,1939.0,2.0,,32.0,98.0,5.0,13.0,32.0,1080.0,26.0,2.0,22.773,1.0,12.0,108.0,22.0,2.0,27.0,341.0,11.0,1.0,157.0,7.0,2.0,389.0,93.0,24.0,7.0,,2.0,233.0,17.0,2.0,,3.0,2.0,59.0,66.0,0.0,1226.0,11.0,1.0,131.0,14.0,1.0,23.0,469.0,22.0,24.0,53.0,58.0,1504.0,3.0,,30.0,900.0,5.0,1.0,1.6063,2.0,60.0,56.0,1.0,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
