season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827906,3,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,False,,,,41.0,29.0,70.0,,1.0,4.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,5.0,,6.8,,,,,3.0,1.0,,,2.0,,45.0,30.0,75.0,0,,82.0,,,1.0,
2018-19,7827906,3,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,58.0,24.0,82.0,2.0,1.0,2.0,,,1.0,1.0,,,,5.0,5.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,16.0,,7.2,,,,,3.0,1.0,5.0,,2.0,1.0,70.0,25.0,90.0,2,4.0,116.0,,,,3.0
2018-19,7827906,3,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,56.0,16.0,72.0,1.0,3.0,6.0,,,,,,,2.0,4.0,7.0,,,1.0,,,,,,,,90.0,,,,,,1.0,12.0,,7.2,,,1.0,,7.0,,4.0,,3.0,,64.0,18.0,78.0,1,1.0,107.0,,3.0,,
2018-19,7827906,3,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,2.0,46.0,40.0,86.0,1.0,2.0,12.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,1.0,2.0,,,90.0,,,,,,,9.0,,6.9,,,2.0,,1.0,,,,5.0,,49.0,43.0,92.0,2,,106.0,2.0,1.0,,
2018-19,7827906,3,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827918,4,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,5.0,34.0,53.0,87.0,3.0,3.0,2.0,,,,,,,,3.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,14.0,,7.6,,,,,5.0,,,,14.0,,44.0,57.0,101.0,0,2.0,109.0,,,,2.0
2018-19,7827918,4,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,,36.0,17.0,52.0,,1.0,4.0,,,,,,,,,3.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,18.0,,7.5,,,,,1.0,1.0,10.0,,,,50.0,21.0,61.0,0,1.0,87.0,,,1.0,
2018-19,7827918,4,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,2.0,25.0,23.0,48.0,3.0,2.0,7.0,,,2.0,,,,,4.0,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,90.0,1.0,,,,,,21.0,,7.5,,,2.0,,5.0,,4.0,,6.0,,36.0,31.0,63.0,5,2.0,90.0,2.0,,,1.0
2018-19,7827918,4,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,35.0,53.0,88.0,,1.0,12.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,10.0,,7.3,,,3.0,,4.0,,,,9.0,,40.0,57.0,97.0,3,,105.0,,,,
2018-19,7827918,4,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827925,5,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,4.0,24.0,33.0,57.0,3.0,3.0,5.0,,,,,,,1.0,6.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,14.0,,6.8,,,,,5.0,1.0,,,7.0,,30.0,38.0,68.0,0,1.0,81.0,1.0,2.0,,1.0
2018-19,7827925,5,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,2.0,,7.0,42.0,30.0,70.0,2.0,,7.0,,,,,,,,4.0,4.0,,,1.0,,,,,,3.0,,90.0,,,,,,,13.0,,7.4,,,,,,2.0,7.0,,9.0,,48.0,35.0,76.0,0,3.0,100.0,1.0,,1.0,3.0
2018-19,7827925,5,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,8.0,41.0,23.0,64.0,3.0,2.0,6.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.3,,,1.0,,2.0,,2.0,,8.0,,51.0,25.0,74.0,1,1.0,95.0,,1.0,,1.0
2018-19,7827925,5,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,7.0,24.0,35.0,59.0,8.0,7.0,5.0,,,1.0,,,,,8.0,8.0,,,,,,,,,1.0,,90.0,,,,,,,10.0,,6.9,,,,,5.0,,,,11.0,,30.0,39.0,69.0,1,1.0,77.0,,,,
2018-19,7827925,5,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827966,6,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,11.0,5.0,16.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,21.0,,,,,,,2.0,,6.6,,,,,,,,,,,13.0,5.0,18.0,0,,18.0,,,,
2018-19,7827966,6,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,False,,,2.0,12.0,30.0,42.0,2.0,5.0,9.0,1.0,1.0,,,,,,4.0,6.0,,,2.0,,,,,1.0,1.0,,90.0,1.0,,,,,,7.0,,7.3,,,1.0,,4.0,,,,4.0,,17.0,32.0,49.0,2,,60.0,,1.0,,
2018-19,7827966,6,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,,57.0,20.0,76.0,,,3.0,,,,1.0,,,,1.0,2.0,,,2.0,,,,,,1.0,,90.0,,,,,,,8.0,,7.1,,,,,1.0,,5.0,,,,65.0,20.0,80.0,0,2.0,95.0,,,,1.0
2018-19,7827966,6,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,3.0,36.0,13.0,48.0,2.0,,7.0,,,,2.0,,,,4.0,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,,14.0,,6.7,,,,,1.0,,4.0,,8.0,,45.0,17.0,58.0,0,,81.0,1.0,1.0,,
2018-19,7827966,6,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,44.0,37.0,81.0,2.0,1.0,6.0,,,,,,,,3.0,1.0,,,1.0,,,,,1.0,,,69.0,1.0,,,,,,5.0,,6.9,,,,,1.0,,,,4.0,,48.0,38.0,86.0,1,,90.0,,,,
2018-19,7827969,7,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827969,7,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,10.0,13.0,39.0,52.0,2.0,,4.0,1.0,,,1.0,1.0,,,4.0,3.0,,,1.0,,,,,5.0,1.0,,90.0,,2.0,,,,,9.0,,8.4,,,,,7.0,,,,15.0,,19.0,42.0,61.0,0,1.0,81.0,,2.0,,1.0
2018-19,7827969,7,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,,18.0,30.0,48.0,2.0,,3.0,,,,,,,,2.0,2.0,,,,,,,,,,,90.0,,,,,,,18.0,,6.6,,,,,1.0,,,,3.0,,24.0,41.0,65.0,0,2.0,81.0,1.0,,,2.0
2018-19,7827969,7,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,,17.0,20.0,37.0,,1.0,10.0,,1.0,,1.0,,,1.0,2.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,15.0,,6.9,,,1.0,,9.0,,3.0,,1.0,,25.0,23.0,45.0,1,3.0,78.0,2.0,1.0,,1.0
2018-19,7827969,7,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,9.0,59.0,68.0,,2.0,4.0,,,,2.0,1.0,,1.0,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,7.3,,,,,3.0,,,,5.0,,12.0,59.0,71.0,0,1.0,81.0,,,,1.0
2018-19,7828003,8,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828003,8,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,False,,,3.0,41.0,34.0,75.0,3.0,3.0,4.0,,,1.0,,,,1.0,4.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,14.0,,7.3,,,,,5.0,1.0,1.0,,9.0,,51.0,37.0,87.0,1,,97.0,,,1.0,
2018-19,7828003,8,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,1.0,27.0,20.0,46.0,,2.0,2.0,,,1.0,,,,2.0,5.0,2.0,,,3.0,,,,,,,,90.0,,1.0,,,,,16.0,,6.7,,,,,1.0,,3.0,,2.0,,35.0,24.0,56.0,1,,80.0,1.0,,,
2018-19,7828003,8,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,35.0,18.0,53.0,1.0,1.0,2.0,,,1.0,,,,3.0,4.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,16.0,,7.1,,,1.0,,2.0,,5.0,,1.0,,45.0,19.0,59.0,2,3.0,92.0,,,,1.0
2018-19,7828003,8,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,1.0,21.0,40.0,61.0,,5.0,7.0,,1.0,1.0,,,,,1.0,7.0,,1.0,1.0,,,,,,,,90.0,1.0,1.0,,,,,6.0,,7.5,,,,,8.0,,1.0,,2.0,,24.0,43.0,66.0,2,2.0,81.0,,,,
2018-19,7828007,9,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828007,9,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,1.0,36.0,30.0,66.0,1.0,2.0,9.0,,1.0,1.0,1.0,,,,4.0,3.0,,,1.0,,,,1.0,,,,90.0,,,,,,,9.0,,6.4,,,2.0,,7.0,1.0,,,6.0,,39.0,34.0,73.0,3,1.0,88.0,1.0,,,1.0
2018-19,7828007,9,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,,17.0,23.0,39.0,,,12.0,,,,,,,,,2.0,,,,,,,,1.0,1.0,,90.0,,,,,,,13.0,,6.9,,,1.0,,2.0,,4.0,,4.0,,24.0,26.0,46.0,1,1.0,74.0,1.0,1.0,,1.0
2018-19,7828007,9,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,1.0,25.0,14.0,38.0,,2.0,6.0,,1.0,,1.0,,,,3.0,6.0,,,,,,,,3.0,,,90.0,,,,,,,21.0,,6.3,,,1.0,,4.0,3.0,5.0,,3.0,,35.0,17.0,47.0,1,,82.0,4.0,3.0,1.0,
2018-19,7828007,9,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,21.0,40.0,61.0,6.0,3.0,6.0,1.0,1.0,1.0,,,,,7.0,6.0,,,2.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,8.0,,7.5,,,,,3.0,,,,6.0,,26.0,41.0,67.0,3,2.0,81.0,1.0,1.0,,
2018-19,7827929,10,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827929,10,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,False,,,4.0,8.0,58.0,66.0,4.0,1.0,3.0,,,,,,,,6.0,5.0,,,2.0,,,,,2.0,,,90.0,,,,,,,7.0,,7.2,,,1.0,,5.0,1.0,,,8.0,,13.0,60.0,73.0,1,1.0,87.0,,2.0,1.0,1.0
2018-19,7827929,10,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,,25.0,45.0,69.0,1.0,5.0,5.0,1.0,,,,,,,1.0,7.0,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,10.0,,7.5,,,,,4.0,,2.0,,2.0,,31.0,47.0,76.0,0,2.0,100.0,1.0,,,
2018-19,7827929,10,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,31.0,43.0,74.0,1.0,2.0,8.0,1.0,,1.0,,,,,1.0,4.0,,,,,,,,,3.0,,90.0,,,,,,,9.0,,7.6,,,,,3.0,,,,4.0,,34.0,48.0,82.0,1,1.0,100.0,,1.0,,1.0
2018-19,7827929,10,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,12.0,23.0,70.0,93.0,4.0,3.0,4.0,,,,,,,,5.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.7,,,,,6.0,2.0,,,15.0,,29.0,75.0,104.0,0,,115.0,,1.0,2.0,
2018-19,7827952,11,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827952,11,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,12.0,44.0,55.0,99.0,2.0,1.0,11.0,,1.0,,,,,,2.0,5.0,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,8.0,,7.7,,,1.0,,6.0,,1.0,,15.0,,48.0,58.0,105.0,2,2.0,122.0,,2.0,,1.0
2018-19,7827952,11,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,,34.0,35.0,69.0,1.0,1.0,8.0,,,,1.0,,,,3.0,2.0,,,,,,,,,,,90.0,,1.0,,,,,20.0,,6.6,,,,,,1.0,1.0,,1.0,,47.0,40.0,86.0,0,1.0,104.0,,,,1.0
2018-19,7827952,11,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,,53.0,26.0,78.0,1.0,1.0,6.0,,,,,,,3.0,6.0,8.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,,18.0,,7.3,,,,,1.0,1.0,5.0,,2.0,,62.0,30.0,87.0,0,5.0,116.0,1.0,2.0,,4.0
2018-19,7827952,11,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,12.0,33.0,57.0,90.0,3.0,6.0,3.0,,,1.0,2.0,,,,5.0,6.0,,,,,,,,,,,90.0,,,,,,,4.0,,6.8,,,,,3.0,,,,12.0,,34.0,59.0,93.0,1,,100.0,,1.0,,
2018-19,7827974,12,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,9.0,42.0,65.0,107.0,2.0,2.0,8.0,1.0,,1.0,,,,,4.0,3.0,,,1.0,,,,,,2.0,,90.0,,,,,,,14.0,,7.7,,,,,5.0,2.0,,,17.0,,52.0,67.0,119.0,1,,132.0,1.0,,1.0,
2018-19,7827974,12,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,28.0,27.0,55.0,,1.0,4.0,,,,1.0,,,,4.0,7.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,12.0,,7.4,,,,,3.0,1.0,2.0,,2.0,,36.0,28.0,62.0,0,5.0,91.0,1.0,1.0,,3.0
2018-19,7827974,12,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,,24.0,26.0,50.0,3.0,3.0,9.0,,,,,,,1.0,5.0,9.0,,,1.0,,,,1.0,1.0,1.0,,90.0,1.0,,,,,,10.0,,7.5,,,2.0,,1.0,1.0,2.0,,,,30.0,26.0,54.0,3,2.0,84.0,3.0,3.0,1.0,
2018-19,7827974,12,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,17.0,66.0,83.0,4.0,2.0,9.0,,,,,,,,4.0,4.0,,,,,,,,,,,90.0,,,,,,,11.0,,6.9,,,,,,,,,8.0,,24.0,69.0,93.0,0,1.0,99.0,,1.0,,
2018-19,7827974,12,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827998,13,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,False,,,11.0,19.0,37.0,56.0,2.0,1.0,6.0,,,,1.0,,,,5.0,6.0,,,2.0,,,,,3.0,,,90.0,,,,,,,11.0,,6.9,,,,,4.0,1.0,,,16.0,,26.0,40.0,66.0,0,2.0,81.0,,2.0,1.0,1.0
2018-19,7827998,13,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,2.0,,,21.0,33.0,52.0,1.0,1.0,6.0,1.0,,,1.0,,,,3.0,4.0,,,1.0,1.0,,,,3.0,3.0,,90.0,,,,,,,9.0,,7.2,,,,,2.0,1.0,5.0,,1.0,,28.0,34.0,57.0,0,2.0,80.0,,,1.0,
2018-19,7827998,13,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,2.0,30.0,26.0,56.0,1.0,2.0,7.0,,,,1.0,,,1.0,4.0,11.0,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.7,,,1.0,,,2.0,4.0,,3.0,,39.0,27.0,62.0,1,4.0,96.0,,4.0,1.0,3.0
2018-19,7827998,13,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,6.0,16.0,39.0,55.0,3.0,1.0,7.0,,,,2.0,,,,8.0,3.0,,,3.0,,,,,1.0,,,90.0,,1.0,,,,,9.0,,6.1,,,,,1.0,,,,9.0,,18.0,45.0,63.0,0,1.0,70.0,1.0,1.0,,
2018-19,7827998,13,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828022,14,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,15.0,20.0,56.0,76.0,1.0,4.0,5.0,,,1.0,,,,,2.0,8.0,,,,,,,,2.0,1.0,,90.0,,,,,,,12.0,,7.7,,,,,5.0,1.0,,,22.0,,29.0,57.0,86.0,1,2.0,101.0,1.0,2.0,,
2018-19,7828022,14,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,1.0,26.0,49.0,74.0,2.0,1.0,7.0,,,,1.0,,,,6.0,7.0,,,2.0,,,,,,1.0,,90.0,,,,,,,15.0,,7.1,,,,,1.0,1.0,3.0,,5.0,,32.0,53.0,82.0,0,4.0,112.0,3.0,2.0,,3.0
2018-19,7828022,14,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,26.0,25.0,51.0,3.0,3.0,2.0,,,,2.0,,,1.0,7.0,5.0,,,1.0,,,,,1.0,,,78.0,1.0,,,,,,19.0,,6.6,,,,,1.0,1.0,6.0,,2.0,,37.0,28.0,59.0,1,1.0,83.0,3.0,,1.0,
2018-19,7828022,14,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,5.0,13.0,61.0,74.0,2.0,4.0,6.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,10.0,,7.5,,,,,4.0,,,,5.0,,17.0,66.0,83.0,0,2.0,94.0,,1.0,,2.0
2018-19,7828022,14,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828038,15,8,Chelsea,Away,21300,41270,David Luiz,david-luiz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828038,15,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,2.0,,1.0,25.0,34.0,57.0,1.0,2.0,3.0,,,,,,,,1.0,6.0,,,,,,,,,1.0,,90.0,,,,,,,17.0,,7.4,,,,,7.0,1.0,4.0,,3.0,,33.0,39.0,68.0,0,3.0,102.0,2.0,,1.0,2.0
2018-19,7828038,15,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,32.0,24.0,56.0,3.0,1.0,11.0,,,,1.0,,,1.0,8.0,6.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,16.0,,6.7,,,,,1.0,1.0,5.0,,3.0,,43.0,27.0,65.0,0,3.0,93.0,,2.0,,3.0
2018-19,7828038,15,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,4.0,30.0,65.0,95.0,1.0,3.0,10.0,,,,,,,,2.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,7.0,,6.9,,,2.0,,3.0,,,,6.0,,35.0,67.0,102.0,2,2.0,115.0,,,,1.0
2018-19,7828038,15,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,2.0,31.0,43.0,74.0,1.0,2.0,8.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,5.0,,6.6,,,,,2.0,,,,3.0,,33.0,46.0,79.0,0,2.0,88.0,,1.0,,1.0
2018-19,7828061,16,8,Chelsea,Home,21300,41270,David Luiz,david-luiz,D,False,,,6.0,7.0,35.0,42.0,1.0,5.0,7.0,,,,,,,,2.0,9.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,8.0,,8.4,,,,,7.0,,,,9.0,,12.0,37.0,49.0,1,2.0,66.0,1.0,2.0,,1.0
2018-19,7828061,16,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,10.0,36.0,46.0,,2.0,5.0,,,,4.0,,,,5.0,16.0,,,1.0,,,,,5.0,,,90.0,,2.0,,,,,10.0,,8.2,,,,,2.0,1.0,1.0,,5.0,,16.0,39.0,54.0,0,13.0,96.0,1.0,,1.0,8.0
