season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576412,2,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,2.0,,4.0,36.0,19.0,53.0,1.0,1.0,4.0,1.0,,3.0,1.0,,,1.0,3.0,6.0,,,,1.0,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,,12.0,,9.1,,,,,1.0,,9.0,,4.0,,46.0,20.0,57.0,4,3.0,93.0,,2.0,,2.0
2021-22,9576148,3,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,2.0,9.0,31.0,39.0,3.0,2.0,3.0,,,,,,,,3.0,9.0,,,,,,,,,3.0,,,90.0,,,,,,,,16.0,,7.5,,,,,9.0,,1.0,,9.0,,20.0,35.0,54.0,0,6.0,80.0,,1.0,,2.0
2021-22,9576148,3,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,True,,,1.0,,12.0,12.0,2.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,4.0,,,45.0,,3.0,,,,,,6.0,,7.7,,,,,5.0,,,,1.0,,2.0,14.0,16.0,0,2.0,34.0,2.0,,,
2021-22,9576148,3,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,4.0,15.0,16.0,31.0,1.0,1.0,12.0,,,,1.0,,,3.0,7.0,8.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,23.0,,6.7,,,,,2.0,2.0,5.0,,9.0,,24.0,22.0,41.0,0,6.0,75.0,3.0,1.0,,4.0
2021-22,9576148,3,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,,3.0,16.0,19.0,,2.0,6.0,,,,,,,,1.0,6.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,15.0,,6.7,,,,,3.0,,,,8.0,,8.0,25.0,33.0,0,3.0,46.0,1.0,1.0,,2.0
2021-22,9576148,3,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,1.0,2.0,26.0,28.0,2.0,2.0,5.0,,,,,,,,2.0,3.0,,,,,,,,,3.0,,,90.0,,1.0,,,,,,7.0,,7.0,,,,,7.0,,,,4.0,,4.0,31.0,35.0,0,1.0,53.0,,,,
2021-22,9576148,3,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576148,3,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,3.0,,,,,,,,3.0,,,,,,,,1.0,,,1.0,,2.0,2.0,4.0,0,,6.0,,,1.0,
2021-22,9576148,3,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,1.0,,1.0,6.0,7.0,12.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,,48.0,,,,1.0,,,,12.0,,5.6,,,,,1.0,,3.0,,3.0,1.0,11.0,10.0,18.0,0,,37.0,1.0,1.0,,
2021-22,9576168,4,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,2.0,6.0,8.0,2.0,3.0,,,,,1.0,,,1.0,5.0,5.0,,,1.0,1.0,,,,,,1.0,,26.0,,,,,,,,2.0,,6.8,,,,,2.0,1.0,,,,,2.0,7.0,9.0,0,1.0,18.0,,,1.0,
2021-22,9576168,4,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,4.0,16.0,46.0,62.0,,2.0,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,1.0,,90.0,,4.0,,,,,,10.0,,7.9,,,,,6.0,,,,9.0,,23.0,49.0,72.0,0,1.0,87.0,,,,1.0
2021-22,9576168,4,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,2.0,17.0,10.0,26.0,5.0,,5.0,,,1.0,2.0,,,,9.0,1.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.4,,,1.0,,3.0,,4.0,,5.0,,23.0,14.0,33.0,2,,58.0,2.0,1.0,,
2021-22,9576168,4,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,9.0,30.0,39.0,1.0,3.0,3.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,,,90.0,,,,,,,,6.0,,7.2,,,2.0,,6.0,,,,5.0,,11.0,34.0,45.0,2,1.0,56.0,,,,1.0
2021-22,9576168,4,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576168,4,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576168,4,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,7.0,9.0,27.0,36.0,,1.0,4.0,,,,1.0,,,1.0,2.0,7.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,12.0,,7.7,,,,,5.0,2.0,,,10.0,,14.0,32.0,46.0,0,4.0,63.0,,,2.0,2.0
2021-22,9576161,5,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,24.0,16.0,40.0,1.0,2.0,1.0,1.0,,,3.0,,,,4.0,4.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,12.0,,7.0,,,,,2.0,,,,4.0,,31.0,19.0,50.0,0,2.0,67.0,,,,2.0
2021-22,9576161,5,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,5.0,18.0,35.0,53.0,,4.0,7.0,,,,1.0,,,,1.0,5.0,,,,,1.0,,,,3.0,1.0,,90.0,2.0,,,,,,,10.0,,8.3,,,,,6.0,,,,9.0,,21.0,41.0,62.0,2,1.0,76.0,1.0,,,1.0
2021-22,9576161,5,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,5.0,,2.0,37.0,15.0,47.0,,,4.0,,1.0,2.0,,,,2.0,6.0,4.0,,,2.0,1.0,,,,,4.0,4.0,,90.0,2.0,,,,,,,21.0,,7.8,,,,,3.0,3.0,16.0,,3.0,,50.0,18.0,52.0,4,,99.0,1.0,3.0,1.0,
2021-22,9576161,5,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,1.0,,4.0,16.0,31.0,46.0,,1.0,3.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,2.0,1.0,,90.0,2.0,,,,,,,6.0,,8.0,,,,,2.0,,1.0,,6.0,,19.0,33.0,51.0,2,,61.0,,,,
2021-22,9576161,5,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,4.0,17.0,32.0,49.0,1.0,3.0,2.0,,,,,,,,1.0,4.0,,,,,,,,,3.0,2.0,,90.0,,,,,,,,7.0,,7.5,,,1.0,,1.0,1.0,,,4.0,,21.0,35.0,56.0,1,,66.0,,,1.0,
2021-22,9576161,5,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576161,5,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576161,5,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576243,6,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,3.0,12.0,36.0,48.0,1.0,4.0,5.0,,,,2.0,,,,5.0,7.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,,24.0,,6.9,,,,,4.0,1.0,4.0,,6.0,,24.0,46.0,66.0,0,2.0,86.0,1.0,,1.0,2.0
2021-22,9576243,6,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,True,,,3.0,7.0,22.0,29.0,,2.0,4.0,,,,1.0,1.0,,1.0,2.0,5.0,,,,,,,,,,,,61.0,,1.0,,,,,,6.0,,7.3,,,,,2.0,,,,5.0,,10.0,23.0,33.0,0,3.0,45.0,,,,1.0
2021-22,9576243,6,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,,6.0,18.0,24.0,1.0,1.0,7.0,,,1.0,1.0,,,2.0,7.0,4.0,,,2.0,,,,,,,,,90.0,,,,,,,,20.0,,6.3,,,1.0,,3.0,2.0,7.0,,3.0,,16.0,21.0,30.0,2,1.0,59.0,3.0,1.0,1.0,1.0
2021-22,9576243,6,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,1.0,,1.0,8.0,35.0,42.0,1.0,2.0,1.0,,,,,,,,5.0,2.0,,,3.0,,,,,,3.0,2.0,,90.0,,1.0,,,,,,7.0,,6.9,,,,,2.0,1.0,1.0,,4.0,,12.0,37.0,48.0,0,,60.0,,,,
2021-22,9576243,6,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,3.0,8.0,49.0,57.0,1.0,3.0,11.0,,,,,,,,2.0,4.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,7.1,,,,,4.0,,,,6.0,,10.0,55.0,65.0,0,1.0,78.0,,,,1.0
2021-22,9576243,6,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576243,6,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576243,6,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,,,,1.0,6.0,7.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,29.0,,,,,,,,2.0,,6.5,,,,,,,,,1.0,,2.0,7.0,9.0,0,,12.0,,,,
2021-22,9576127,7,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,2.0,27.0,17.0,43.0,,2.0,2.0,1.0,1.0,,1.0,,,,5.0,8.0,,,4.0,1.0,,,,1.0,1.0,2.0,,90.0,,,,,,,,14.0,,7.5,,,1.0,,,3.0,4.0,,2.0,,35.0,19.0,50.0,1,2.0,87.0,2.0,1.0,3.0,2.0
2021-22,9576127,7,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,7.0,25.0,47.0,72.0,1.0,2.0,13.0,,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,,9.0,,7.0,,,,,2.0,2.0,,,10.0,,30.0,51.0,81.0,0,,89.0,,1.0,2.0,
2021-22,9576127,7,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576127,7,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,5.0,25.0,50.0,75.0,1.0,3.0,6.0,,,1.0,1.0,,,1.0,3.0,6.0,,,,,,,,,,1.0,,90.0,,,,,,,,10.0,,7.1,,,1.0,,2.0,1.0,,,9.0,,31.0,52.0,83.0,2,2.0,96.0,,,1.0,1.0
2021-22,9576127,7,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576127,7,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,2.0,,,17.0,19.0,34.0,1.0,,2.0,,1.0,1.0,,,,,4.0,2.0,,,3.0,,1.0,,,,2.0,4.0,,90.0,3.0,,,1.0,,,,13.0,,7.4,,,,,,,7.0,,1.0,,25.0,21.0,39.0,4,,68.0,3.0,2.0,,
2021-22,9576127,7,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,5.0,17.0,42.0,59.0,1.0,3.0,2.0,,,,,,,,2.0,10.0,,,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,10.0,,8.3,,,,,4.0,2.0,1.0,,8.0,,20.0,46.0,65.0,1,5.0,84.0,3.0,,2.0,4.0
2021-22,9576374,8,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,23.0,18.0,41.0,3.0,3.0,2.0,,,,,,,1.0,5.0,3.0,,,,,,,,,,,,89.0,,2.0,,,,,,8.0,,6.7,,,,,2.0,1.0,3.0,,2.0,,27.0,18.0,42.0,0,,57.0,1.0,,,
2021-22,9576374,8,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576374,8,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,2.0,27.0,44.0,71.0,6.0,3.0,12.0,,,,1.0,,,,7.0,3.0,,,,,,,,,2.0,,,90.0,,2.0,,,,,,7.0,,7.1,,,,,3.0,,,,7.0,,32.0,46.0,78.0,0,,88.0,,,,
2021-22,9576374,8,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,,21.0,12.0,33.0,4.0,2.0,4.0,,,,,,,1.0,6.0,8.0,,,,,1.0,,,,1.0,,,90.0,1.0,,,,,,,27.0,,7.6,,,,,8.0,1.0,9.0,,3.0,,35.0,16.0,42.0,1,4.0,82.0,2.0,2.0,,1.0
2021-22,9576374,8,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,1.0,22.0,24.0,46.0,8.0,1.0,4.0,,,,1.0,1.0,,,11.0,6.0,,,2.0,,,,,,,,,90.0,,2.0,,,,,,8.0,,7.8,,,,,2.0,,,,4.0,,26.0,28.0,54.0,0,5.0,65.0,,,,2.0
2021-22,9576374,8,8,Chelsea,Away,826203,204727,Malang Sarr,malang-sarr,D,False,,,1.0,27.0,30.0,57.0,3.0,2.0,10.0,,,,1.0,,,,4.0,5.0,,,,,,,,,5.0,,,90.0,,1.0,,,,,,9.0,,7.7,,,,,10.0,,,,4.0,,31.0,35.0,66.0,0,3.0,86.0,,,,2.0
2021-22,9576374,8,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,0,,5.0,,1.0,,
2021-22,9576385,9,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,4.0,28.0,59.0,87.0,,2.0,7.0,,,,1.0,,,,1.0,4.0,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,6.0,,7.4,,,,,,,,,6.0,,30.0,63.0,93.0,0,1.0,99.0,,1.0,,1.0
2021-22,9576385,9,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,2.0,31.0,28.0,59.0,,,5.0,,,2.0,,,,,2.0,2.0,,,2.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,5.0,,7.3,,,1.0,,,1.0,1.0,,3.0,,34.0,29.0,62.0,4,1.0,73.0,1.0,,1.0,1.0
2021-22,9576385,9,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,False,,,,26.0,7.0,33.0,1.0,2.0,3.0,,,,,,,1.0,7.0,7.0,,1.0,5.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,13.0,,7.4,,,1.0,,3.0,1.0,4.0,,1.0,,34.0,9.0,39.0,2,2.0,62.0,1.0,2.0,1.0,1.0
2021-22,9576385,9,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,,25.0,35.0,60.0,1.0,3.0,6.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,1.0,,90.0,,,,,,,,4.0,,7.0,,,,,1.0,,,,1.0,,27.0,37.0,64.0,0,1.0,66.0,,,,
2021-22,9576385,9,8,Chelsea,Home,826203,204727,Malang Sarr,malang-sarr,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576385,9,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,,,3.0,27.0,22.0,49.0,1.0,,6.0,,,,1.0,,,1.0,4.0,6.0,,,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,10.0,,7.7,,,,,,2.0,,,3.0,,32.0,23.0,55.0,1,2.0,80.0,2.0,3.0,1.0,2.0
2021-22,9576072,10,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,2.0,56.0,33.0,89.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,6.0,,7.4,,,,,3.0,,,,3.0,,58.0,37.0,95.0,0,,101.0,,,,
2021-22,9576072,10,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,6.0,75.0,40.0,115.0,,1.0,3.0,,,1.0,,,,,3.0,2.0,,,2.0,,,,,,,,,90.0,,,,,,,,14.0,,7.3,,,1.0,,,1.0,1.0,,10.0,,87.0,41.0,127.0,2,1.0,134.0,,,,1.0
2021-22,9576072,10,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,3.0,72.0,36.0,108.0,5.0,5.0,6.0,,,,,,,,5.0,8.0,,,,,,,,,,1.0,,90.0,,,,,,,,14.0,,7.4,,,,,1.0,,,,5.0,,79.0,43.0,122.0,0,1.0,129.0,,3.0,,
2021-22,9576072,10,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,False,1.0,,1.0,40.0,10.0,49.0,1.0,,12.0,,,,3.0,,,,6.0,3.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,,14.0,,6.9,,,,,1.0,,4.0,,4.0,,47.0,14.0,57.0,0,1.0,81.0,1.0,2.0,,1.0
2021-22,9576072,10,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,8,Chelsea,Away,826203,204727,Malang Sarr,malang-sarr,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576072,10,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,1.0,,,49.0,14.0,62.0,1.0,2.0,3.0,1.0,,,,,,,1.0,5.0,,,,,2.0,,,,,3.0,,90.0,3.0,,,,,,,11.0,,9.5,,,1.0,,2.0,2.0,7.0,,1.0,,58.0,14.0,65.0,4,1.0,86.0,1.0,,2.0,1.0
