season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767964,3,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,3.0,15.0,11.0,26.0,3.0,2.0,3.0,,,,1.0,,,,6.0,2.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,,6.1,,,,,2.0,,1.0,,4.0,,20.0,12.0,31.0,0,,41.0,,,
2015-16,6767964,3,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,7.0,24.0,31.0,4.0,5.0,3.0,,,,,,,,6.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,,,6.5,,,,,7.0,,,,7.0,,12.0,27.0,39.0,0,1.0,47.0,,,
2015-16,6768029,4,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,8.0,37.0,45.0,2.0,5.0,6.0,,,,,,,,3.0,9.0,,,1.0,,,,,5.0,,,90.0,1.0,1.0,,,,,,,7.2,,,2.0,,4.0,,,,3.0,,11.0,41.0,52.0,3,1.0,72.0,,3.0,
2015-16,6768029,4,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,27.0,20.0,47.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,68.0,,1.0,,,,,,,6.8,,,,,,,1.0,,6.0,,37.0,21.0,57.0,0,,67.0,,1.0,
2015-16,6768029,4,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,8.0,29.0,20.0,49.0,2.0,3.0,4.0,,,2.0,,,,1.0,3.0,7.0,,,,,,,,,,,90.0,,,,,,,,,7.3,,,1.0,,4.0,1.0,2.0,,11.0,,36.0,20.0,54.0,3,3.0,80.0,1.0,,1.0
2015-16,6768029,4,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,11.0,28.0,39.0,3.0,3.0,1.0,,,1.0,,,,,3.0,3.0,,,,,,,,,,,90.0,,,,,,,,,6.6,,,,,5.0,,,,4.0,,17.0,29.0,46.0,1,,55.0,,,
2015-16,6768029,4,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768043,5,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,4.0,17.0,42.0,59.0,,1.0,6.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,,6.7,,,1.0,,2.0,,,,5.0,,19.0,43.0,62.0,1,,67.0,,,
2015-16,6768043,5,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768043,5,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,19.0,14.0,33.0,1.0,1.0,5.0,,,1.0,,,,,2.0,5.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,6.9,,,,,2.0,,1.0,,8.0,,28.0,16.0,43.0,1,4.0,68.0,1.0,,
2015-16,6768043,5,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,2.0,26.0,25.0,50.0,,,6.0,,,1.0,1.0,,,,4.0,4.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.2,,,,,1.0,1.0,11.0,,2.0,,40.0,25.0,54.0,1,2.0,83.0,1.0,2.0,
2015-16,6768043,5,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,4.0,9.0,33.0,42.0,2.0,1.0,2.0,,,1.0,1.0,,,,5.0,4.0,,,,,,,,,,,90.0,,,,,,,,,6.4,,,1.0,,4.0,2.0,,,6.0,,11.0,33.0,44.0,2,2.0,56.0,,1.0,
2015-16,6768050,6,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768050,6,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,,16.0,22.0,38.0,,1.0,1.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,,6.9,,,,,3.0,,,,,,16.0,22.0,38.0,0,1.0,43.0,1.0,,
2015-16,6768050,6,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,5.0,47.0,19.0,66.0,1.0,1.0,6.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,7.5,,,,,1.0,,2.0,,8.0,,57.0,21.0,76.0,0,5.0,95.0,1.0,,
2015-16,6768050,6,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,1.0,18.0,15.0,33.0,1.0,5.0,5.0,,,2.0,1.0,,,,5.0,9.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,,7.3,,,,,4.0,,3.0,,4.0,,27.0,16.0,40.0,2,2.0,64.0,1.0,2.0,
2015-16,6768050,6,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,9.0,26.0,35.0,,2.0,2.0,,,,,,,,,5.0,,1.0,,,1.0,,,,,,90.0,1.0,2.0,,,,,,,7.7,,,1.0,,2.0,,,,3.0,,12.0,31.0,43.0,2,3.0,53.0,,,
2015-16,6768064,7,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768064,7,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,12.0,24.0,36.0,4.0,2.0,9.0,,,,,,,,5.0,6.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,,6.6,,,,,3.0,,,,5.0,,16.0,26.0,42.0,0,2.0,54.0,1.0,2.0,
2015-16,6768064,7,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,31.0,10.0,41.0,1.0,,8.0,,,,1.0,,,,4.0,4.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,,6.8,,,,,2.0,2.0,2.0,,4.0,,40.0,14.0,52.0,0,4.0,84.0,,,
2015-16,6768064,7,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,2.0,18.0,24.0,41.0,1.0,3.0,7.0,,,,,,,,5.0,7.0,,,4.0,,,,,1.0,1.0,,90.0,,,,,,,,,6.7,,,1.0,,2.0,1.0,5.0,,5.0,,30.0,24.0,49.0,1,4.0,74.0,,,
2015-16,6768064,7,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,8.0,35.0,43.0,,6.0,7.0,,,,,,,,1.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,6.9,,,1.0,,6.0,,,,5.0,,11.0,38.0,49.0,1,1.0,60.0,1.0,,
2015-16,6768074,8,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,,8.0,30.0,38.0,1.0,2.0,6.0,,,,,,,,1.0,3.0,,,,,,,,3.0,,,90.0,,3.0,,,,,,,6.3,,,,,2.0,,,,3.0,,15.0,35.0,50.0,0,,62.0,,1.0,
2015-16,6768074,8,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,9.0,25.0,34.0,8.0,3.0,3.0,,,,1.0,,,,10.0,5.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,6.2,,,,,7.0,,,,5.0,,13.0,27.0,40.0,0,1.0,54.0,1.0,1.0,
2015-16,6768074,8,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,5.0,29.0,26.0,55.0,1.0,2.0,7.0,,,,1.0,,,,3.0,9.0,,,1.0,,,,,6.0,,,90.0,,,,,,,,,7.0,,,,,,,5.0,,13.0,,43.0,32.0,70.0,0,6.0,101.0,1.0,1.0,
2015-16,6768074,8,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,2.0,21.0,23.0,44.0,2.0,5.0,5.0,,,,1.0,,,,4.0,7.0,,1.0,1.0,,,,,2.0,,,90.0,,,,,,,,,6.3,,,,,1.0,,,,4.0,,26.0,24.0,50.0,0,2.0,70.0,,,
2015-16,6768074,8,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768074,8,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,1.0,12.0,22.0,34.0,1.0,2.0,7.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,,1.0,,4.0,,,,3.0,,16.0,22.0,38.0,1,,45.0,,,
2015-16,6768094,9,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,1.0,18.0,10.0,27.0,2.0,1.0,5.0,,,,1.0,,,,7.0,9.0,,,3.0,,,,,3.0,,,90.0,,1.0,,,,,,,7.4,,,,,4.0,1.0,3.0,,3.0,,28.0,16.0,41.0,0,6.0,77.0,1.0,2.0,
2015-16,6768094,9,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,2.0,14.0,16.0,5.0,7.0,3.0,,,1.0,,,,1.0,6.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,,7.0,,,,,7.0,,1.0,,4.0,,6.0,18.0,23.0,1,,35.0,,,
2015-16,6768094,9,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,False,,,1.0,12.0,18.0,30.0,1.0,1.0,6.0,,,,2.0,,,3.0,8.0,5.0,,,2.0,,,,,,,,90.0,,,,,,,,,6.6,,,,,1.0,,,,3.0,,17.0,20.0,37.0,0,4.0,66.0,1.0,,
2015-16,6768100,10,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,,7.0,39.0,46.0,1.0,5.0,4.0,,,,,,,,1.0,8.0,,,,,,,,3.0,,,90.0,,,,,,,,,7.2,,,,,8.0,,,,,,11.0,39.0,50.0,0,3.0,65.0,,,
2015-16,6768100,10,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,2.0,26.0,28.0,1.0,3.0,,,,,,,,,2.0,4.0,,,,,1.0,,,1.0,,,90.0,1.0,,,,,,,,7.1,,,,,7.0,1.0,,,7.0,,8.0,26.0,34.0,1,,45.0,,1.0,
2015-16,6768100,10,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,21.0,16.0,37.0,1.0,2.0,5.0,,,,,,,2.0,6.0,2.0,,,3.0,,,,,5.0,,,87.0,,1.0,,,,,,,6.2,,,,,1.0,,1.0,,6.0,,33.0,18.0,50.0,0,,74.0,,1.0,
2015-16,6768100,10,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,1.0,,,6.0,8.0,13.0,1.0,1.0,2.0,1.0,,,,,,,2.0,7.0,,,,1.0,,,,1.0,1.0,,90.0,1.0,2.0,,,,,,,7.6,,,1.0,,6.0,2.0,1.0,,2.0,,12.0,12.0,23.0,2,5.0,53.0,,,1.0
2015-16,6768100,10,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,6.5,,,,,,,,,,,,1.0,1.0,0,,4.0,,,
2015-16,6768097,11,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,1.0,8.0,26.0,34.0,4.0,1.0,5.0,,,,,,,,4.0,2.0,,,,,,,,,,,90.0,,1.0,,,,,,,6.3,,,,,4.0,,,,3.0,1.0,12.0,26.0,38.0,0,1.0,47.0,,,
2015-16,6768097,11,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,,5.0,26.0,31.0,1.0,2.0,7.0,,,,,,,1.0,2.0,7.0,,,,,,,,4.0,,,90.0,,2.0,,,,,,,7.0,,,,,5.0,2.0,,,4.0,,8.0,29.0,37.0,0,3.0,57.0,,2.0,2.0
2015-16,6768097,11,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,14.0,10.0,24.0,1.0,,6.0,,,,,,,,3.0,5.0,,,1.0,,,,,1.0,,,76.0,,,,,,,,,6.6,,,,,,2.0,1.0,,6.0,,22.0,16.0,37.0,0,4.0,54.0,,,1.0
2015-16,6768097,11,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,7.0,11.0,18.0,4.0,4.0,,,,,2.0,,,1.0,7.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,,,6.0,,,,,4.0,,1.0,,1.0,,15.0,11.0,25.0,0,2.0,47.0,1.0,,
2015-16,6768097,11,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768127,12,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,1.0,11.0,26.0,37.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,,6.7,,,,,2.0,,,,2.0,,12.0,27.0,39.0,0,,45.0,,,
2015-16,6768127,12,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768127,12,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,20.0,8.0,28.0,1.0,,4.0,,,,1.0,,,,3.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,,7.2,,,,,2.0,2.0,,,4.0,,27.0,10.0,37.0,0,6.0,65.0,,,1.0
2015-16,6768127,12,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,7.0,17.0,24.0,2.0,2.0,4.0,,,,,,,,2.0,4.0,,,,,,,,4.0,,,90.0,,,,,,,,,7.0,,,,,4.0,1.0,,,5.0,,11.0,19.0,30.0,0,1.0,41.0,,,1.0
2015-16,6768127,12,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,False,,,2.0,8.0,7.0,15.0,,,3.0,,,,3.0,,,,5.0,4.0,,,2.0,,,,,3.0,,,70.0,,,,,,,,,6.4,,,,,1.0,,,,5.0,,11.0,9.0,20.0,0,4.0,33.0,1.0,,
2015-16,6768130,13,8,Chelsea,Home,1205,1718,John Terry,john-terry,D,False,,,1.0,6.0,27.0,33.0,,4.0,2.0,,,,1.0,,,,1.0,6.0,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,,,7.0,,,1.0,,5.0,,,,1.0,,10.0,30.0,40.0,1,1.0,54.0,,1.0,
2015-16,6768130,13,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768130,13,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,
2015-16,6768130,13,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,2.0,31.0,17.0,48.0,,2.0,4.0,,,,2.0,,,,2.0,5.0,,,,,,,,4.0,,,90.0,,,,,,,,,7.0,,,,,2.0,,4.0,,8.0,,44.0,21.0,61.0,0,2.0,87.0,,1.0,
2015-16,6768130,13,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,4.0,23.0,27.0,1.0,8.0,3.0,,,,,,,,1.0,12.0,,,,,,,1.0,2.0,,,90.0,,,,,,,,,7.9,,,2.0,,6.0,1.0,,,4.0,,9.0,26.0,35.0,2,3.0,50.0,,1.0,1.0
2015-16,6768143,14,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,6.0,15.0,21.0,,1.0,7.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,5.0,,,90.0,,1.0,,,,,,,7.0,,,,,5.0,,,,5.0,,7.0,19.0,26.0,0,,39.0,,,
2015-16,6768143,14,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,15.0,6.0,21.0,,1.0,3.0,,,,1.0,,,1.0,3.0,8.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,7.9,,,,,6.0,,,,8.0,,20.0,7.0,27.0,0,6.0,64.0,1.0,1.0,
2015-16,6768143,14,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,3.0,17.0,9.0,26.0,1.0,3.0,3.0,,,,,,,1.0,3.0,3.0,,,1.0,,,,,4.0,1.0,,90.0,,2.0,,,,,,,7.0,,,,,3.0,,1.0,,6.0,1.0,30.0,10.0,39.0,0,,68.0,1.0,,
2015-16,6768143,14,8,Chelsea,Away,106661,80935,Papy Djilobodji,papy-djilobodji,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768143,14,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,3.0,9.0,12.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,4.0,,,90.0,,,,,,,,,7.1,,,,,4.0,,,,4.0,1.0,7.0,15.0,22.0,0,,32.0,,,
2015-16,6768143,14,8,Chelsea,Away,239632,,Rahman Baba,rahman-baba,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768158,15,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,5.0,32.0,37.0,1.0,3.0,6.0,,,,,,,,1.0,6.0,,1.0,1.0,,,,,6.0,,1.0,90.0,,2.0,,,,,,,7.3,,,1.0,,7.0,,,,3.0,,8.0,33.0,41.0,1,2.0,61.0,,1.0,
2015-16,6768158,15,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768158,15,8,Chelsea,Home,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,1.0,,4.0,25.0,13.0,37.0,,2.0,2.0,,,,1.0,,,,1.0,5.0,,,,,,,,2.0,1.0,,90.0,,2.0,,,,,,,7.1,,,1.0,,3.0,,9.0,,4.0,,36.0,14.0,41.0,1,3.0,71.0,,,
2015-16,6768158,15,8,Chelsea,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,4.0,24.0,28.0,,,3.0,,,,1.0,,,,1.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,,,6.8,,,2.0,,4.0,,,,4.0,,6.0,25.0,31.0,2,1.0,46.0,1.0,3.0,
2015-16,6768158,15,8,Chelsea,Home,239632,,Rahman Baba,rahman-baba,D,False,2.0,,2.0,24.0,21.0,43.0,1.0,1.0,6.0,,,,1.0,,,1.0,5.0,4.0,,,2.0,,,,,,,,83.0,,,,,,,,,6.7,,,,,3.0,,5.0,,2.0,,29.0,26.0,50.0,0,3.0,74.0,,,
2015-16,6768162,16,8,Chelsea,Away,1205,1718,John Terry,john-terry,D,False,,,1.0,9.0,16.0,25.0,1.0,1.0,1.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,2.0,,,53.0,,,,,,,,,6.3,,,,,2.0,,,,2.0,,11.0,16.0,27.0,0,1.0,32.0,,,
2015-16,6768162,16,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768162,16,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,2.0,,6.0,29.0,11.0,38.0,1.0,1.0,3.0,,,,1.0,,,,6.0,7.0,,,3.0,,,,,,,,90.0,,,,,,,,,6.9,,,,,5.0,1.0,2.0,,11.0,,35.0,15.0,48.0,0,5.0,87.0,,1.0,
2015-16,6768162,16,8,Chelsea,Away,25233,41135,Branislav Ivanović,branislav-ivanovic,D,False,,,5.0,31.0,24.0,55.0,2.0,4.0,7.0,,2.0,,,,,,2.0,7.0,,,,,,,,2.0,,,90.0,1.0,1.0,,,,,,,7.1,,,1.0,,4.0,,3.0,,8.0,,39.0,28.0,64.0,2,3.0,94.0,,,
2015-16,6768162,16,8,Chelsea,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,4.0,9.0,21.0,30.0,,4.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,6.7,,,,,9.0,,,,9.0,,12.0,29.0,41.0,0,,53.0,,,
