season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768042,5,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768042,5,4,Newcastle_United,Away,143344,92170,Massadio Haïdara,massadio-haidara,D,False,2.0,,,21.0,13.0,32.0,1.0,1.0,3.0,,,1.0,3.0,,,1.0,7.0,2.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,6.1,,,1.0,3.0,,7.0,,1.0,,30.0,14.0,37.0,2,1.0,71.0,1.0,,
2015-16,6768042,5,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,False,,,,5.0,8.0,13.0,,,2.0,,,,1.0,,,,3.0,,,,,,,,,1.0,,,60.0,,,,,,,,5.8,,,,,2.0,6.0,,3.0,1.0,17.0,10.0,21.0,0,,33.0,1.0,,
2015-16,6768042,5,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768042,5,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,6.0,19.0,34.0,53.0,1.0,,5.0,,,1.0,1.0,,,1.0,4.0,2.0,,,1.0,,,,,3.0,,,90.0,,2.0,,,,,,7.0,,,,9.0,,,,10.0,,24.0,35.0,59.0,1,2.0,83.0,2.0,,
2015-16,6768042,5,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,1.0,,,11.0,,10.0,,,2.0,,,1.0,,,,,2.0,5.0,,,2.0,,,,,,,,30.0,,,,,,,,7.1,,,,,3.0,3.0,,,,16.0,,13.0,1,,25.0,2.0,2.0,3.0
2015-16,6768042,5,4,Newcastle_United,Away,581032,155513,Rolando Aarons,rolando-aarons,F,True,1.0,,,4.0,5.0,8.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,11.0,,,,,,,,6.5,,,,1.0,1.0,2.0,,,,5.0,5.0,8.0,0,,13.0,,,
2015-16,6768070,6,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,5.0,8.0,29.0,37.0,,,2.0,,,,4.0,,,,4.0,4.0,,,,,,,,3.0,,,90.0,,2.0,,,,,,6.4,,,,1.0,,,,7.0,,14.0,29.0,43.0,0,3.0,57.0,,1.0,
2015-16,6768070,6,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,6.0,,6.0,1.0,,,,1.0,,,,,,3.0,,,,2.0,,,,,,,,45.0,1.0,,,,,,,6.4,,,1.0,,,,,1.0,2.0,8.0,1.0,9.0,2,,14.0,2.0,,
2015-16,6768070,6,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768070,6,4,Newcastle_United,Home,16511,38429,Gabriel Obertan,gabriel-obertan,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0,,4.0,1.0,,
2015-16,6768070,6,4,Newcastle_United,Home,18154,20480,Tim Krul,tim-krul,G,False,,2.0,8.0,3.0,10.0,13.0,,,12.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,90.0,,,,,,,,6.4,1.0,2.0,,1.0,,,2.0,17.0,,9.0,13.0,22.0,0,,37.0,,,
2015-16,6768070,6,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768070,6,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768070,6,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,33.0,14.0,47.0,1.0,2.0,12.0,,,,,,,1.0,3.0,8.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,7.3,,,,,4.0,,,2.0,,37.0,15.0,52.0,0,,64.0,1.0,3.0,3.0
2015-16,6768070,6,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,4.0,33.0,9.0,42.0,3.0,1.0,3.0,,,,,,,4.0,10.0,5.0,,,2.0,1.0,,,,,4.0,,90.0,,,,,,,,6.8,,,1.0,1.0,5.0,5.0,,4.0,1.0,47.0,9.0,51.0,1,,71.0,,,4.0
2015-16,6768070,6,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,1.0,5.0,3.0,8.0,1.0,,1.0,,,,1.0,,,,2.0,1.0,,,,,,,,,,,45.0,1.0,,,,,,,6.7,,,1.0,,,1.0,,2.0,,8.0,3.0,10.0,2,1.0,16.0,2.0,,
2015-16,6768070,6,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,3.0,,2.0,27.0,24.0,48.0,,,4.0,,,,1.0,,,2.0,3.0,,,,,,1.0,,,,1.0,,90.0,2.0,,,,,,,6.8,,,,1.0,,12.0,,5.0,1.0,40.0,26.0,54.0,2,,92.0,1.0,,
2015-16,6768070,6,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,5.0,27.0,26.0,53.0,,2.0,14.0,,,,,,,1.0,2.0,11.0,,,1.0,,,,,7.0,,,90.0,,,,,,,,7.8,,,,,,2.0,,7.0,,36.0,28.0,62.0,0,7.0,84.0,1.0,3.0,
2015-16,6768070,6,4,Newcastle_United,Home,143344,92170,Massadio Haïdara,massadio-haidara,D,False,,,1.0,15.0,22.0,37.0,,1.0,2.0,,,,,,,2.0,3.0,2.0,,,1.0,,,,,3.0,1.0,,80.0,,,,,,,,6.3,,,1.0,2.0,1.0,4.0,,3.0,,21.0,25.0,42.0,1,1.0,66.0,1.0,,
2015-16,6768070,6,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,False,1.0,,2.0,29.0,10.0,38.0,3.0,,8.0,1.0,,1.0,,,,3.0,9.0,8.0,,,,,,,,1.0,3.0,,88.0,1.0,,,,,,,7.0,,,2.0,,6.0,12.0,,4.0,,51.0,13.0,52.0,4,1.0,86.0,,4.0,3.0
2015-16,6768070,6,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768070,6,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,6.0,18.0,37.0,55.0,2.0,5.0,9.0,,,1.0,1.0,,,1.0,4.0,11.0,,,,,,,,5.0,,1.0,90.0,,1.0,,,,,,7.6,,,,2.0,2.0,,,11.0,,23.0,45.0,68.0,1,4.0,86.0,1.0,,2.0
2015-16,6768070,6,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,9.0,4.0,13.0,,,2.0,,,1.0,1.0,,,4.0,9.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,,6.0,,,1.0,,3.0,1.0,,,,16.0,4.0,19.0,2,2.0,33.0,1.0,1.0,1.0
2015-16,6768070,6,4,Newcastle_United,Home,581032,155513,Rolando Aarons,rolando-aarons,F,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,3.0,2.0,,,,,,,,1.0,,,10.0,,,,,,,,6.4,,,,,5.0,3.0,,,,7.0,2.0,6.0,0,,18.0,,,2.0
2015-16,6768064,7,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,1.0,5.0,8.0,13.0,3.0,4.0,1.0,,,,,,,,3.0,5.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,6.7,,,,5.0,,,,4.0,,7.0,11.0,18.0,0,1.0,32.0,1.0,,
2015-16,6768064,7,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,5.0,11.0,9.0,20.0,1.0,1.0,6.0,,,1.0,3.0,,,,4.0,7.0,,,,1.0,,,,2.0,2.0,,90.0,,,,,,,,7.4,,,,1.0,,1.0,,8.0,,20.0,14.0,33.0,1,5.0,47.0,1.0,1.0,
2015-16,6768064,7,4,Newcastle_United,Home,16511,38429,Gabriel Obertan,gabriel-obertan,M,True,,,,3.0,4.0,7.0,,,1.0,,,,1.0,,,,4.0,2.0,,,,,,,,1.0,,,36.0,,,,,,,,6.3,,,,1.0,3.0,,,1.0,1.0,5.0,5.0,10.0,0,2.0,18.0,,,
2015-16,6768064,7,4,Newcastle_United,Home,18154,20480,Tim Krul,tim-krul,G,False,,,11.0,10.0,7.0,17.0,,1.0,4.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,1.0,6.5,1.0,2.0,,1.0,,,,29.0,,24.0,11.0,35.0,0,,40.0,,,
2015-16,6768064,7,4,Newcastle_United,Home,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768064,7,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768064,7,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,1.0,,,18.0,3.0,20.0,1.0,,5.0,,,,,,,1.0,5.0,5.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,1.0,,,,,,7.2,,,,,6.0,1.0,,1.0,,21.0,5.0,25.0,1,2.0,41.0,1.0,,3.0
2015-16,6768064,7,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,8.0,3.0,11.0,1.0,2.0,2.0,,,,,,,2.0,9.0,3.0,,,4.0,,,,,,,,89.0,,,,,,,,5.8,,,1.0,3.0,3.0,2.0,,1.0,,16.0,5.0,19.0,1,,35.0,2.0,,1.0
2015-16,6768064,7,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,
2015-16,6768064,7,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,3.0,11.0,11.0,22.0,,1.0,5.0,1.0,,1.0,,,,,,6.0,,,,,,,,3.0,3.0,,90.0,1.0,,,,,,,7.9,,,,5.0,2.0,3.0,,7.0,,21.0,15.0,33.0,2,3.0,67.0,,,2.0
2015-16,6768064,7,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,1.0,13.0,6.0,19.0,,,8.0,,,,2.0,,,,4.0,3.0,,,2.0,,,,,2.0,1.0,,54.0,,,,,,,,6.7,,,,,,,,3.0,,14.0,10.0,24.0,0,1.0,30.0,,2.0,
2015-16,6768064,7,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768064,7,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768064,7,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,13.0,6.0,19.0,9.0,5.0,2.0,,,1.0,1.0,,,3.0,18.0,14.0,,,4.0,,,,,,1.0,,85.0,,,,,,,,6.9,,,1.0,1.0,2.0,1.0,,,,18.0,7.0,24.0,2,,50.0,5.0,9.0,1.0
2015-16,6768064,7,4,Newcastle_United,Home,227900,120721,Kevin Mbabu,kevin-mbabu,D,False,,,2.0,8.0,8.0,16.0,2.0,2.0,8.0,,,,2.0,,,,9.0,13.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,,6.9,,,,1.0,3.0,1.0,,7.0,,14.0,11.0,24.0,1,9.0,59.0,,2.0,
2015-16,6768064,7,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,,2.0,15.0,17.0,,1.0,6.0,,,,,,,,1.0,5.0,,,,,,,,6.0,,,90.0,,2.0,,,,,,7.2,,,,6.0,2.0,,,3.0,,5.0,17.0,22.0,0,3.0,42.0,,,1.0
2015-16,6768064,7,4,Newcastle_United,Home,290927,144485,Ivan Toney,ivan-toney,F,True,,,,1.0,,1.0,2.0,,,,,,1.0,,,,3.0,,,,,,,,,,,,5.0,,,,,,,,6.3,,,,,,,,,,1.0,,1.0,0,,1.0,,,
2015-16,6768064,7,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,,15.0,3.0,17.0,1.0,,8.0,,1.0,,,,,1.0,9.0,8.0,,,,1.0,1.0,,,,2.0,,90.0,2.0,,,,,,,7.8,,,1.0,1.0,10.0,2.0,,1.0,,21.0,4.0,23.0,3,4.0,52.0,1.0,1.0,3.0
2015-16,6768078,8,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,3.0,4.0,17.0,21.0,,1.0,3.0,,,,1.0,,,,2.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,6.2,,,,7.0,,,,4.0,,5.0,17.0,22.0,0,3.0,36.0,,1.0,
2015-16,6768078,8,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,True,,,1.0,5.0,13.0,18.0,,,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,24.0,,,,,,,,6.7,,,,,,,,1.0,,5.0,13.0,18.0,0,,21.0,,1.0,
2015-16,6768078,8,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,4.0,16.0,18.0,34.0,,1.0,6.0,,,,1.0,,,1.0,4.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.3,,,,,1.0,,,7.0,,24.0,19.0,43.0,0,4.0,55.0,,,
2015-16,6768078,8,4,Newcastle_United,Away,18154,20480,Tim Krul,tim-krul,G,False,,,10.0,8.0,7.0,15.0,,,6.0,,,,,,,,,,,,,,,1.0,,1.0,,,90.0,,,,,,,,5.9,3.0,5.0,,2.0,,,,31.0,,28.0,9.0,37.0,0,,46.0,,,
2015-16,6768078,8,4,Newcastle_United,Away,20402,11378,Mike Williamson,mike-williamson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,14.0,15.0,29.0,1.0,,9.0,1.0,,1.0,,,,1.0,2.0,6.0,,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,7.3,,,,,5.0,1.0,,3.0,,19.0,17.0,35.0,2,,50.0,2.0,1.0,5.0
2015-16,6768078,8,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,,,2.0,9.0,9.0,18.0,,1.0,1.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,2.0,,,66.0,,1.0,,,,,,6.1,,,,1.0,,1.0,,4.0,,15.0,10.0,24.0,0,1.0,33.0,1.0,,
2015-16,6768078,8,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,1.0,15.0,6.0,20.0,,,4.0,1.0,,,,,,1.0,1.0,4.0,,,,,,,,1.0,4.0,,66.0,,2.0,,,,,,7.0,,,,,1.0,2.0,,1.0,,18.0,6.0,22.0,0,2.0,35.0,,1.0,1.0
2015-16,6768078,8,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,1.0,11.0,14.0,25.0,,,7.0,,,,2.0,,,1.0,4.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,5.8,,,,3.0,,1.0,,3.0,1.0,18.0,14.0,31.0,0,4.0,54.0,1.0,1.0,
2015-16,6768078,8,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,2.0,5.0,7.0,,,2.0,,,,,,,1.0,4.0,1.0,,,1.0,,,,,1.0,,,24.0,,,,,,,,6.1,,,,,2.0,2.0,,3.0,,7.0,7.0,12.0,0,1.0,23.0,1.0,,
2015-16,6768078,8,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,6.0,4.0,10.0,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,,37.0,,,,,,,,6.0,,,,1.0,2.0,,,,,7.0,5.0,12.0,0,,21.0,1.0,,
2015-16,6768078,8,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,15.0,1.0,16.0,4.0,5.0,4.0,,1.0,,,,,1.0,9.0,11.0,,,2.0,,1.0,,,1.0,,,90.0,3.0,,,,,,,7.2,,,1.0,2.0,2.0,,,,,23.0,4.0,27.0,4,1.0,45.0,,5.0,
2015-16,6768078,8,4,Newcastle_United,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,False,,,2.0,4.0,5.0,9.0,,,1.0,,,,1.0,,,,1.0,3.0,,1.0,,,,,,2.0,1.0,,53.0,,,,,,,,6.3,,,,1.0,1.0,1.0,,3.0,1.0,8.0,7.0,14.0,0,2.0,28.0,,,1.0
2015-16,6768078,8,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,2.0,3.0,12.0,15.0,,,2.0,,,,1.0,,,,1.0,6.0,1.0,,,,,,,4.0,,,90.0,,,,,,,,6.0,,,,6.0,1.0,,,6.0,,7.0,15.0,22.0,0,5.0,38.0,,,1.0
2015-16,6768078,8,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,7.0,6.0,13.0,1.0,,5.0,,,,2.0,,,2.0,10.0,6.0,,,,,,,,2.0,,,90.0,,,,,,,,5.5,,,,,7.0,1.0,,,1.0,10.0,7.0,16.0,0,1.0,39.0,3.0,3.0,2.0
2015-16,6768086,9,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,4.0,4.0,23.0,27.0,2.0,1.0,7.0,,,,,,,,2.0,4.0,,,,,,,,3.0,,,90.0,,2.0,,,,,,7.0,,,,4.0,,,,10.0,,9.0,25.0,34.0,0,3.0,49.0,,,
2015-16,6768086,9,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,,3.0,,3.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,3.0,,3.0,0,,4.0,,,
2015-16,6768086,9,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,2.0,8.0,10.0,18.0,2.0,2.0,3.0,,,,1.0,,,3.0,7.0,2.0,,,1.0,,,,,,1.0,,45.0,,,,,,,,6.0,,,,1.0,,,,3.0,,12.0,10.0,22.0,0,,30.0,,,
2015-16,6768086,9,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,1.0,8.0,9.0,17.0,,,3.0,,,,2.0,,,,2.0,2.0,,,,,,,,1.0,,,45.0,,,,,,,,6.7,,,,,,,,2.0,,9.0,9.0,18.0,0,2.0,22.0,,,
2015-16,6768086,9,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,5.0,5.0,5.0,10.0,,1.0,12.0,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,1.0,6.5,1.0,3.0,,1.0,,,2.0,23.0,,22.0,6.0,28.0,0,,38.0,,1.0,
2015-16,6768086,9,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,23.0,6.0,29.0,2.0,2.0,6.0,,,,1.0,1.0,,3.0,8.0,6.0,,,1.0,,4.0,,,2.0,1.0,,90.0,4.0,2.0,,,,,,9.7,,,1.0,1.0,2.0,1.0,,4.0,,30.0,8.0,37.0,5,,58.0,,3.0,1.0
2015-16,6768086,9,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,4.0,23.0,10.0,32.0,4.0,,8.0,3.0,,,,,,,9.0,11.0,,,,3.0,,,,1.0,4.0,,90.0,,,,,,,,9.2,,,,,11.0,3.0,,4.0,,29.0,13.0,39.0,0,2.0,65.0,,3.0,6.0
2015-16,6768086,9,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768086,9,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,8.0,20.0,13.0,32.0,3.0,1.0,6.0,1.0,,,,,,,4.0,2.0,,,2.0,1.0,,,,5.0,1.0,,90.0,,,,,,,,7.3,,,,2.0,1.0,4.0,,11.0,,27.0,18.0,41.0,0,,64.0,,,1.0
2015-16,6768086,9,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,2.0,12.0,15.0,27.0,,,3.0,,,,,,,,1.0,2.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.7,,,,1.0,1.0,1.0,,3.0,,15.0,16.0,30.0,0,1.0,38.0,,1.0,
2015-16,6768086,9,4,Newcastle_United,Home,143344,92170,Massadio Haïdara,massadio-haidara,D,True,,,1.0,2.0,3.0,5.0,1.0,,1.0,,,,,,,,4.0,3.0,,,4.0,,,,,1.0,,,25.0,,,,,,,,6.8,,,,2.0,,,,1.0,,5.0,4.0,9.0,0,2.0,19.0,,1.0,
2015-16,6768086,9,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768086,9,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768086,9,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,1.0,9.0,12.0,21.0,2.0,2.0,4.0,,,,2.0,,,,4.0,3.0,,,,,,,,,,,65.0,,1.0,,,,,,6.0,,,,2.0,,2.0,,6.0,,14.0,18.0,30.0,0,1.0,43.0,1.0,,
2015-16,6768086,9,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,16.0,5.0,21.0,4.0,6.0,,,,,3.0,,,1.0,11.0,6.0,,,1.0,,1.0,,,,1.0,,88.0,1.0,,,,,,,6.8,,,,,2.0,1.0,,,1.0,23.0,5.0,27.0,1,,36.0,2.0,,
2015-16,6768086,9,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,1.0,8.0,16.0,24.0,3.0,1.0,3.0,,,1.0,2.0,,,,7.0,3.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,6.4,,,,4.0,2.0,,,3.0,,11.0,20.0,31.0,1,2.0,46.0,,,
2015-16,6768086,9,4,Newcastle_United,Home,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768086,9,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,2.0,12.0,8.0,19.0,,,2.0,,,2.0,4.0,,,3.0,12.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,7.3,,,1.0,,7.0,3.0,,3.0,1.0,18.0,9.0,24.0,4,,48.0,4.0,1.0,3.0
2015-16,6768117,10,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,2.0,5.0,15.0,20.0,1.0,2.0,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,45.0,1.0,,,1.0,,,,5.6,,,,1.0,,1.0,,4.0,,9.0,20.0,28.0,1,1.0,33.0,,,
2015-16,6768117,10,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768117,10,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,1.0,19.0,16.0,35.0,1.0,2.0,4.0,,,,,,,,4.0,5.0,,,2.0,,,,,,1.0,,45.0,,,,,,,,6.6,,,,,1.0,,,2.0,,23.0,19.0,42.0,0,2.0,46.0,,1.0,
2015-16,6768117,10,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,,,1.0,8.0,12.0,20.0,,,4.0,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,41.0,,,,,,,,6.9,,,1.0,1.0,,,,1.0,,10.0,14.0,24.0,1,3.0,30.0,,,
2015-16,6768117,10,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,10.0,10.0,3.0,13.0,,,9.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,5.9,,,,,,,1.0,20.0,,18.0,5.0,23.0,0,,33.0,,,
2015-16,6768117,10,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,29.0,21.0,50.0,2.0,,7.0,,,,1.0,,,1.0,6.0,8.0,,,1.0,,,,,1.0,,,90.0,3.0,,,,,,,7.2,,,,,4.0,1.0,,3.0,,35.0,22.0,56.0,3,2.0,71.0,,3.0,3.0
