season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437081,1,4,Newcastle_United,Home,581032,155513,Rolando Aarons,rolando-aarons,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437081,1,4,Newcastle_United,Home,592010,195384,Mikel Merino,mikel-merino,M,True,,,3.0,5.0,7.0,12.0,,,1.0,,,,2.0,,,,2.0,,,,,,,,,1.0,,,14.0,,1.0,,,,,,,3.0,,6.8,,,,,,,,5.0,,8.0,7.0,15.0,0,,20.0,,,,
2017-18,7437727,2,4,Newcastle_United,Away,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,2.0,5.0,5.0,10.0,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,14.0,,,,,,,,,3.0,,6.6,,,,,1.0,,,2.0,,7.0,5.0,12.0,0,1.0,14.0,,,,
2017-18,7437727,2,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,,10.0,4.0,24.0,28.0,,,7.0,,,,,,1.0,,,,,,,,,,,,,,90.0,,,,,,,,,17.0,1.0,6.4,,2.0,,1.0,,,,26.0,,19.0,26.0,45.0,0,,48.0,,,,
2017-18,7437727,2,4,Newcastle_United,Away,26895,43521,Henri Saivet,henri-saivet,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437727,2,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,2.0,14.0,13.0,25.0,2.0,,4.0,,,1.0,1.0,,,3.0,8.0,1.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,,26.0,,6.5,,,,,,6.0,,6.0,,30.0,16.0,40.0,2,1.0,62.0,3.0,,,
2017-18,7437727,2,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,6.0,12.0,25.0,37.0,,2.0,5.0,1.0,,,,,,,,5.0,,,,,,,,,2.0,,90.0,,,,,,,,,9.0,,7.3,,,,7.0,,,,12.0,,19.0,26.0,45.0,0,1.0,59.0,,3.0,,
2017-18,7437727,2,4,Newcastle_United,Away,69418,61316,Joselu,joselu,F,True,,,,8.0,,8.0,3.0,1.0,1.0,,,,,,,2.0,6.0,1.0,,,1.0,,,,,,1.0,,38.0,4.0,,,,,,,,7.0,,7.0,,,,,,,,,,11.0,,11.0,4,,20.0,1.0,,,
2017-18,7437727,2,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437727,2,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,,,,13.0,5.0,18.0,1.0,1.0,4.0,,,1.0,2.0,,,2.0,7.0,7.0,,1.0,,,,,,,2.0,,90.0,,,,,,,,,13.0,,6.3,,,,,4.0,1.0,,,3.0,19.0,7.0,25.0,1,2.0,41.0,1.0,2.0,2.0,
2017-18,7437727,2,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,5.0,13.0,28.0,41.0,6.0,3.0,5.0,,,,,,,2.0,8.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,9.0,,6.6,,,,5.0,,,,8.0,,17.0,31.0,48.0,0,,59.0,,1.0,,
2017-18,7437727,2,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,3.0,12.0,14.0,26.0,2.0,,4.0,,,,,,,3.0,9.0,7.0,,,3.0,,,,,1.0,,,76.0,,,,,,,,,15.0,,6.2,,,1.0,1.0,2.0,,,6.0,,21.0,15.0,36.0,1,5.0,54.0,,1.0,1.0,
2017-18,7437727,2,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437727,2,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,2.0,,2.0,11.0,10.0,19.0,2.0,,7.0,,,,1.0,,,,4.0,7.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,19.0,,7.2,,,,1.0,1.0,5.0,,6.0,,23.0,13.0,31.0,0,6.0,61.0,,1.0,,
2017-18,7437727,2,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,False,,,,2.0,3.0,5.0,1.0,,,,,1.0,,,,1.0,3.0,,,,1.0,,,,,,,,52.0,,,,,,,,,5.0,,6.4,,,,2.0,,,,1.0,1.0,4.0,3.0,7.0,1,,14.0,2.0,,,
2017-18,7437727,2,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,,11.0,9.0,20.0,1.0,3.0,2.0,,,,,,,1.0,3.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,13.0,,6.9,,,,6.0,2.0,1.0,,2.0,,18.0,13.0,30.0,0,,59.0,,2.0,2.0,
2017-18,7437727,2,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,10.0,7.0,17.0,3.0,,2.0,,1.0,1.0,1.0,,,1.0,6.0,4.0,,,,,,,,,1.0,,80.0,,,,,,,,,14.0,,6.7,,,2.0,1.0,3.0,1.0,,1.0,1.0,21.0,7.0,27.0,3,,46.0,,2.0,2.0,
2017-18,7437727,2,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,2.0,,2.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,1.0,3.0,1,,4.0,,,,
2017-18,7437727,2,4,Newcastle_United,Away,581032,155513,Rolando Aarons,rolando-aarons,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437727,2,4,Newcastle_United,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,5.0,18.0,22.0,40.0,1.0,2.0,10.0,,,,,,,2.0,5.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,,20.0,,7.0,,,,3.0,3.0,,,11.0,,30.0,25.0,55.0,0,2.0,70.0,1.0,,2.0,
2017-18,7437778,3,4,Newcastle_United,Home,13193,27462,Jesús Gámez,jesus-gamez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437778,3,4,Newcastle_United,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,,2.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,8.0,,,,,,,,,,,6.6,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2017-18,7437778,3,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,12.0,10.0,3.0,13.0,,1.0,8.0,,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,,12.0,,7.3,2.0,3.0,,,,,1.0,24.0,,19.0,6.0,25.0,0,,37.0,,,,
2017-18,7437778,3,4,Newcastle_United,Home,26895,43521,Henri Saivet,henri-saivet,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437778,3,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,3.0,,2.0,17.0,5.0,19.0,1.0,2.0,6.0,1.0,,2.0,2.0,,,1.0,6.0,7.0,,,2.0,1.0,,,,1.0,1.0,,88.0,1.0,,,,,,,,20.0,,7.9,,,1.0,2.0,1.0,9.0,,3.0,,30.0,9.0,30.0,4,4.0,56.0,1.0,,1.0,
2017-18,7437778,3,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,4.0,3.0,12.0,15.0,,1.0,3.0,,,,,,,,1.0,4.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,,10.0,,7.7,,,,5.0,,,,7.0,,10.0,14.0,24.0,1,1.0,35.0,1.0,2.0,,
2017-18,7437778,3,4,Newcastle_United,Home,69418,61316,Joselu,joselu,F,False,1.0,,1.0,14.0,3.0,16.0,1.0,4.0,5.0,,,,,,,2.0,5.0,5.0,,,3.0,,1.0,,,1.0,2.0,,72.0,1.0,,,,,,,,11.0,,7.4,,,1.0,,,2.0,,1.0,,22.0,3.0,23.0,2,1.0,35.0,1.0,,,
2017-18,7437778,3,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,False,,,,7.0,5.0,12.0,2.0,,4.0,1.0,,1.0,,,,,5.0,3.0,,,,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,,,8.0,,7.1,,,,1.0,4.0,1.0,,,,11.0,6.0,16.0,2,1.0,36.0,,1.0,1.0,
2017-18,7437778,3,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,2.0,5.0,5.0,10.0,1.0,4.0,3.0,,,,,,,,2.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,,8.0,,7.0,,,,4.0,,1.0,,3.0,,10.0,8.0,17.0,0,1.0,24.0,,1.0,,
2017-18,7437778,3,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,2.0,,3.0,16.0,3.0,17.0,3.0,,4.0,,,,,,,1.0,6.0,2.0,,,2.0,,,,,2.0,2.0,,82.0,,,,,,,,,9.0,,6.9,,,1.0,,,3.0,,5.0,,23.0,4.0,24.0,1,,33.0,,2.0,,
2017-18,7437778,3,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,3.0,2.0,5.0,2.0,2.0,1.0,,1.0,,1.0,,,,4.0,4.0,,,1.0,,1.0,,,,2.0,,18.0,2.0,,,,,,,,2.0,,7.4,,,1.0,,1.0,,,,,4.0,3.0,7.0,3,,13.0,,1.0,1.0,
2017-18,7437778,3,4,Newcastle_United,Home,210082,109528,Javier Manquillo,javier-manquillo,D,False,,,,5.0,5.0,10.0,,2.0,2.0,,,,,,,,2.0,2.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,,13.0,,6.8,,,,2.0,,2.0,,1.0,,12.0,6.0,16.0,0,,36.0,1.0,,,
2017-18,7437778,3,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,1.0,,1.0,6.0,6.0,11.0,2.0,4.0,5.0,,,,2.0,,,1.0,8.0,10.0,,,1.0,,,,,5.0,1.0,,90.0,,,,,,,,,16.0,,7.3,,,,5.0,4.0,1.0,,5.0,,15.0,9.0,23.0,0,4.0,50.0,,,2.0,
2017-18,7437778,3,4,Newcastle_United,Home,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437778,3,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,,14.0,2.0,16.0,2.0,,4.0,1.0,,,2.0,,,1.0,10.0,2.0,,,3.0,1.0,,,,,2.0,,90.0,1.0,,,,,,,,15.0,,7.1,,,2.0,1.0,3.0,1.0,,,,22.0,2.0,23.0,3,,43.0,4.0,1.0,1.0,
2017-18,7437778,3,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,,4.0,,3.0,0,,4.0,,,,
2017-18,7437778,3,4,Newcastle_United,Home,581032,155513,Rolando Aarons,rolando-aarons,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437778,3,4,Newcastle_United,Home,592010,195384,Mikel Merino,mikel-merino,M,False,,,1.0,10.0,11.0,21.0,2.0,5.0,9.0,1.0,,,,,,3.0,7.0,10.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,,,,,,,,23.0,,7.4,,,,1.0,3.0,,,4.0,,24.0,14.0,38.0,1,2.0,53.0,2.0,2.0,2.0,
2017-18,7437781,4,4,Newcastle_United,Away,13193,27462,Jesús Gámez,jesus-gamez,D,False,1.0,,2.0,19.0,12.0,30.0,,1.0,6.0,,,,2.0,,,,2.0,5.0,,,,,,,,2.0,3.0,,90.0,,,,,,,,,13.0,,7.6,,,,5.0,,4.0,,5.0,,27.0,14.0,37.0,0,3.0,68.0,1.0,1.0,,
2017-18,7437781,4,4,Newcastle_United,Away,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,1.0,3.0,3.0,6.0,1.0,,,,,,2.0,,,,4.0,2.0,,,1.0,,,,,,,,21.0,,,,,,,,,2.0,,6.6,,,,2.0,1.0,,,1.0,,4.0,3.0,7.0,0,1.0,12.0,1.0,,1.0,
2017-18,7437781,4,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,10.0,8.0,3.0,11.0,,1.0,7.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,90.0,,,,,,,,,13.0,1.0,7.5,2.0,3.0,,2.0,,,1.0,23.0,,21.0,3.0,24.0,0,,30.0,,,,
2017-18,7437781,4,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437781,4,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,2.0,,1.0,19.0,15.0,32.0,1.0,1.0,6.0,1.0,,2.0,,,,2.0,4.0,3.0,,,1.0,1.0,,,,1.0,2.0,,90.0,,,,,,,,,22.0,,7.2,,,,1.0,,8.0,,5.0,,35.0,17.0,44.0,2,2.0,62.0,2.0,,,
2017-18,7437781,4,4,Newcastle_United,Away,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,1.0,3.0,7.0,10.0,,,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,,9.0,,7.1,,,,7.0,,,,5.0,,8.0,10.0,18.0,0,2.0,31.0,1.0,,,
2017-18,7437781,4,4,Newcastle_United,Away,69418,61316,Joselu,joselu,F,False,,,,9.0,7.0,16.0,7.0,8.0,3.0,,,1.0,2.0,,,1.0,11.0,10.0,,,1.0,,,,,,2.0,,78.0,4.0,,,,,,,,19.0,,7.3,,,1.0,1.0,,,,1.0,,19.0,10.0,29.0,6,,46.0,5.0,2.0,,
2017-18,7437781,4,4,Newcastle_United,Away,88528,77359,Florian Lejeune,florian-lejeune,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437781,4,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,8.0,1.0,9.0,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,31.0,,,,,,,,,10.0,,6.5,,,,,1.0,2.0,,1.0,,14.0,2.0,14.0,0,1.0,21.0,2.0,1.0,,
2017-18,7437781,4,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,,2.0,14.0,16.0,1.0,1.0,4.0,,,,,1.0,,1.0,2.0,4.0,,,,,1.0,,,2.0,,,90.0,1.0,1.0,,,,,,,4.0,,8.3,,,,10.0,,,,1.0,,5.0,14.0,19.0,1,3.0,39.0,,,,
2017-18,7437781,4,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,8.0,8.0,16.0,1.0,1.0,4.0,,,,1.0,,,2.0,5.0,3.0,,,1.0,,,,,,,,69.0,2.0,,,,,,,,11.0,,6.5,,,,1.0,,,,,,14.0,10.0,24.0,2,1.0,33.0,,1.0,,
2017-18,7437781,4,4,Newcastle_United,Away,210082,109528,Javier Manquillo,javier-manquillo,D,False,2.0,,1.0,22.0,3.0,23.0,,,5.0,1.0,,,,,,,2.0,2.0,,,2.0,,,,,2.0,3.0,,90.0,,,,,,,,,6.0,,7.4,,,,,,3.0,,4.0,,27.0,4.0,28.0,0,,42.0,,2.0,,
2017-18,7437781,4,4,Newcastle_United,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,12.0,,,,,,,,,3.0,,6.6,,,,1.0,,,,,,2.0,1.0,3.0,0,,5.0,,1.0,,
2017-18,7437781,4,4,Newcastle_United,Away,284417,155503,Freddie Woodman,freddie-woodman,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437781,4,4,Newcastle_United,Away,314040,151119,DeAndre Yedlin,deandre-yedlin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437781,4,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,2.0,14.0,11.0,25.0,3.0,1.0,7.0,,1.0,,2.0,,,3.0,11.0,4.0,,,2.0,,,,,,3.0,,90.0,1.0,,,,,,,,13.0,,6.4,,,1.0,2.0,2.0,1.0,,3.0,,19.0,11.0,29.0,2,2.0,47.0,4.0,,1.0,
2017-18,7437781,4,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,False,,,,4.0,4.0,8.0,2.0,,3.0,,,1.0,1.0,,,,6.0,2.0,,,2.0,,,,,,,,59.0,,,,,,,,,6.0,,6.4,,,1.0,1.0,3.0,1.0,,,,5.0,4.0,8.0,2,1.0,21.0,3.0,,1.0,
2017-18,7437781,4,4,Newcastle_United,Away,592010,195384,Mikel Merino,mikel-merino,M,False,,,3.0,25.0,13.0,38.0,3.0,1.0,7.0,,,1.0,2.0,,,1.0,9.0,11.0,,,3.0,,,,,3.0,1.0,,90.0,,,,,,,,,11.0,,7.4,,,,1.0,2.0,,,5.0,,30.0,15.0,45.0,1,5.0,71.0,2.0,3.0,2.0,
2017-18,7437771,5,4,Newcastle_United,Home,14209,28147,Mohamed Diamé,mohamed-diame,M,True,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,6.9,,,,,,,,,,,,,0,2.0,3.0,,1.0,,
2017-18,7437771,5,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,13.0,12.0,7.0,19.0,,1.0,5.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,,9.0,1.0,7.2,2.0,3.0,,2.0,,,1.0,22.0,,20.0,8.0,28.0,0,,36.0,,,,
2017-18,7437771,5,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,2.0,4.0,,4.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,21.0,,,,,,,,,3.0,,6.7,,,1.0,,,,,2.0,,5.0,1.0,6.0,2,,9.0,,,,
2017-18,7437771,5,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,False,4.0,,2.0,14.0,8.0,18.0,1.0,,3.0,2.0,,1.0,4.0,,,1.0,8.0,2.0,,,1.0,2.0,,,,1.0,3.0,,90.0,,1.0,,,,,,,15.0,,7.6,,,,1.0,1.0,10.0,,4.0,,25.0,9.0,24.0,1,,47.0,,2.0,,
2017-18,7437771,5,4,Newcastle_United,Home,45680,58845,Ciaran Clark,ciaran-clark,D,False,,,3.0,3.0,15.0,18.0,3.0,1.0,4.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,,14.0,,6.7,,,,9.0,,,,13.0,,13.0,18.0,31.0,0,1.0,45.0,1.0,1.0,,
2017-18,7437771,5,4,Newcastle_United,Home,69418,61316,Joselu,joselu,F,False,,,,8.0,4.0,12.0,,4.0,2.0,,3.0,1.0,,,,,1.0,5.0,,,,,,,,,1.0,,78.0,1.0,,,,,,,,12.0,,6.2,,,3.0,1.0,1.0,,,,,14.0,4.0,18.0,5,1.0,32.0,4.0,,,
2017-18,7437771,5,4,Newcastle_United,Home,88528,77359,Florian Lejeune,florian-lejeune,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
