season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,totalShots
2013-14,3964799,1,4,Newcastle_United,Away,794,6240,Shola Ameobi,shola-ameobi,F,True,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,796,17974,Steven Taylor,steven-taylor,D,False,0.0,0.0,45.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,3305,18753,Hatem Ben Arfa,hatem-ben-arfa,M,False,0.0,0.0,65.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,12803,21060,Jonás Gutiérrez,jonas-gutierrez,M,False,0.0,0.0,44.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,True,0.0,0.0,46.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,16511,38429,Gabriel Obertan,gabriel-obertan,M,True,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,18154,20480,Tim Krul,tim-krul,G,False,0.0,0.0,90.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,True,,,,,
2013-14,3964799,1,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,False,0.0,0.0,45.0,0.0,0.0
2013-14,3964799,1,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,0.0,0.0,90.0,0.0,0.0
