season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352255,1,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352255,1,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00021809,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2023-24,11352389,2,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352389,2,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352389,2,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,2.0,,4.0,18.0,36.0,52.0,,1.0,10.0,,,,,,,,1.0,3.0,,,0.0747492,0.0,0.0,1.0,,,,,,2.0,1.0,,90.0,,2.0,,,,,,,14.0,,7.4,,,,2.0,2.0,2.0,,7.0,1.0,27.0,40.0,65.0,0,,87.0,,,2.0,
2023-24,11352389,2,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,,12.0,29.0,41.0,1.0,1.0,7.0,,,,3.0,,,,4.0,4.0,,,0.0099566,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,,8.0,,6.7,,,,,,,,1.0,1.0,18.0,29.0,47.0,0,2.0,56.0,,1.0,,1.0
2023-24,11352389,2,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,6.0,15.0,44.0,59.0,1.0,1.0,2.0,,,,,,,2.0,3.0,4.0,,,0.00974677,0.0,0.0,,,,,,,,,,90.0,,2.0,,,,,,,11.0,,6.9,,,,4.0,,,,10.0,,20.0,46.0,66.0,0,2.0,83.0,1.0,1.0,,
2023-24,11352389,2,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,1.0,1.0,,,0.00216149,0.0,0.0,,,,,,,,1.0,,24.0,,,,,,,,,3.0,,6.5,,,,,2.0,1.0,,1.0,1.0,3.0,2.0,4.0,0,,8.0,,,1.0,
2023-24,11352389,2,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352389,2,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,3.0,,18.0,18.0,,,8.0,,,,,,,,,,,,3.385e-05,0.0,0.0,,,,0.3437,,,,,,90.0,,,,,,,,,3.0,,6.9,3.0,3.0,,1.0,,,1.0,6.0,,2.0,19.0,21.0,0,,32.0,,,,
2023-24,11352389,2,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,15.0,8.0,23.0,,,1.0,,,2.0,2.0,,,3.0,6.0,,,,0.0342398,0.0621,0.0,,,,,,,,2.0,,86.0,,,,,,,,,12.0,,6.4,,,,,1.0,,,2.0,1.0,20.0,8.0,28.0,2,,43.0,2.0,,,
2023-24,11352389,2,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352389,2,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,9.0,8.0,17.0,,,2.0,,,1.0,1.0,,,,3.0,1.0,,,0.0317798,0.0405,0.0,2.0,,,,,,2.0,2.0,,57.0,,1.0,,,,,,,3.0,,6.8,,,,,,,,,,11.0,9.0,20.0,1,,27.0,,1.0,,
2023-24,11352389,2,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,,5.0,3.0,8.0,1.0,,2.0,,,,,,,,1.0,1.0,,,0.0278572,0.0,0.0,,,,,,,,,,66.0,,,,,,,,,5.0,,6.6,,,,,1.0,,,,,5.0,5.0,10.0,0,,14.0,3.0,,1.0,
2023-24,11352389,2,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,8.0,4.0,12.0,,,1.0,,,,,,,,1.0,1.0,,,0.0143814,0.0252,0.1101,1.0,,,,,,,,,34.0,1.0,,,,,,,,1.0,,6.7,,,,,,,,,,9.0,4.0,13.0,1,,16.0,,1.0,,
2023-24,11352389,2,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,2.0,7.0,3.0,10.0,,,2.0,,,,1.0,,,,2.0,4.0,,,0.00261223,0.0,0.0,,,,,,,,,,33.0,,,,,,,,,8.0,,6.6,,,,,1.0,,,2.0,,11.0,3.0,14.0,0,3.0,22.0,2.0,1.0,,1.0
2023-24,11352389,2,4,Newcastle_United,Away,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,4.0,26.0,36.0,62.0,,,4.0,,,,3.0,,,,6.0,4.0,,,0.0526569,0.0741,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,,,6.0,,6.7,,,1.0,1.0,,,,6.0,,30.0,36.0,66.0,1,,75.0,2.0,4.0,,
2023-24,11352389,2,4,Newcastle_United,Away,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,2.0,17.0,15.0,32.0,,,2.0,,,,2.0,,,1.0,5.0,2.0,,,0.00926002,0.0,0.0,2.0,,,,,,,,,67.0,,,,,,,,,7.0,,6.4,,,,1.0,,,,3.0,,20.0,17.0,37.0,0,1.0,42.0,1.0,1.0,,1.0
2023-24,11352389,2,4,Newcastle_United,Away,910046,220237,Sven Botman,sven-botman,D,False,,,1.0,8.0,45.0,53.0,,3.0,9.0,,,,,,,,1.0,5.0,,,0.00396981,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,,7.0,,6.6,,,,2.0,,,,2.0,,9.0,51.0,60.0,0,1.0,65.0,,1.0,,1.0
2023-24,11352389,2,4,Newcastle_United,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,2.0,7.0,7.0,14.0,,,3.0,,,1.0,1.0,,,1.0,4.0,2.0,,,0.00272773,0.0883,0.0,1.0,,,,,,,,,56.0,,,,,,,,,6.0,,6.5,,,1.0,,1.0,1.0,,2.0,,9.0,7.0,15.0,2,,25.0,2.0,2.0,,
2023-24,11352389,2,4,Newcastle_United,Away,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,,,0,,1.0,1.0,,,
2023-24,11352389,2,4,Newcastle_United,Away,994546,215379,Elliot Anderson,elliot-anderson,M,True,1.0,,1.0,6.0,3.0,8.0,,,1.0,,,,1.0,,,,1.0,2.0,,,0.0136,0.0,0.0,,,,,,,1.0,1.0,,23.0,,1.0,,,,,,,4.0,,6.9,,,,,1.0,1.0,,3.0,,9.0,3.0,11.0,0,1.0,17.0,1.0,,1.0,
2023-24,11352515,3,4,Newcastle_United,Home,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352515,3,4,Newcastle_United,Home,69256,77794,Kieran Trippier,kieran-trippier,D,False,4.0,,,40.0,41.0,77.0,,4.0,7.0,,,,2.0,,,,4.0,10.0,,,0.207569,0.0,0.0,1.0,,,,,,1.0,4.0,,90.0,,,,,,,,,21.0,,7.4,,,,,3.0,7.0,,1.0,,54.0,45.0,92.0,0,2.0,116.0,1.0,2.0,2.0,
2023-24,11352515,3,4,Newcastle_United,Home,99090,78916,Dan Burn,dan-burn,D,False,,,,21.0,25.0,46.0,,1.0,4.0,,,,2.0,,,,3.0,4.0,,,0.00752548,0.0,0.0,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,,7.0,,6.8,,,,4.0,,,,,,25.0,27.0,52.0,0,3.0,66.0,1.0,,,2.0
2023-24,11352515,3,4,Newcastle_United,Home,101882,119471,Fabian Schär,fabian-schar,D,False,,,4.0,17.0,69.0,86.0,2.0,1.0,7.0,,,1.0,,,,,3.0,1.0,,,0.00998977,0.0962,0.0,1.0,,,,,,,,,90.0,,,,,,,,,10.0,,6.3,,,,,,,,11.0,,23.0,73.0,96.0,1,,98.0,,,,
2023-24,11352515,3,4,Newcastle_United,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,0.0,0.1028,0.0,1.0,,,,,,,,,18.0,,,,,,,,,3.0,,6.6,,,2.0,,,,,,,1.0,1.0,2.0,2,,6.0,1.0,,,
2023-24,11352515,3,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352515,3,4,Newcastle_United,Home,162653,98747,Nick Pope,nick-pope,G,False,,4.0,4.0,3.0,14.0,17.0,1.0,,10.0,,,,,,,,1.0,,,,0.00022751,0.0264,0.0,,,,-0.2485,1.0,,,,,90.0,,,,,,,,,7.0,1.0,6.8,1.0,2.0,1.0,4.0,,,4.0,10.0,,6.0,18.0,24.0,1,,39.0,,,,
2023-24,11352515,3,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,18.0,13.0,31.0,,,5.0,,,1.0,1.0,,,1.0,3.0,1.0,,,0.0177788,0.5393,0.1744,1.0,,,,,2.0,1.0,,,90.0,1.0,,,,,,,,6.0,,7.4,,,4.0,,,,,,,23.0,13.0,36.0,6,1.0,46.0,,,,1.0
2023-24,11352515,3,4,Newcastle_United,Home,368134,169359,Matt Targett,matt-targett,D,True,,,,4.0,3.0,7.0,,,1.0,,,,,,,,,,,,0.0024648,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,,,6.3,,,,,,,,,,4.0,3.0,7.0,0,,7.0,,,,
2023-24,11352515,3,4,Newcastle_United,Home,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352515,3,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,20.0,10.0,30.0,1.0,,8.0,,,,1.0,,,1.0,7.0,3.0,,,0.0553166,0.0617,0.0158,4.0,,,,,,1.0,3.0,,82.0,1.0,,,,,,,,5.0,,7.3,,,,3.0,1.0,,,1.0,,23.0,11.0,34.0,1,2.0,47.0,,,1.0,2.0
2023-24,11352515,3,4,Newcastle_United,Home,823941,219168,Alexander Isak,alexander-isak,F,False,,,,3.0,1.0,4.0,1.0,,,,,,1.0,,,1.0,4.0,2.0,,,0.0155714,0.1613,0.4268,1.0,,,,,,,1.0,,72.0,1.0,,,,,,,,3.0,,6.7,,,,,,,,1.0,,4.0,1.0,5.0,1,,10.0,1.0,2.0,,
2023-24,11352515,3,4,Newcastle_United,Home,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,5.0,1.0,6.0,,,1.0,,,1.0,,,,,,,,,0.0125453,0.0754,0.0,,,,,,,,,,18.0,,,,,,,,,4.0,,6.4,,,,,,1.0,,,,8.0,1.0,8.0,1,,11.0,1.0,,,
2023-24,11352515,3,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,1.0,,,3.0,2.0,4.0,,,1.0,,,,,,,,,1.0,,,0.0134134,0.166,0.1929,,,,,,,,1.0,,18.0,2.0,,,,,,,,1.0,,6.9,,,,,,1.0,,,,3.0,2.0,4.0,2,,11.0,1.0,1.0,,
2023-24,11352515,3,4,Newcastle_United,Home,866469,208706,Bruno Guimarães,bruno-guimaraes,M,False,,,5.0,32.0,32.0,64.0,,1.0,3.0,,,,,,,2.0,6.0,10.0,,,0.0303832,0.0199,0.0,4.0,,,,,,,2.0,,90.0,,,,,,,,,16.0,,7.2,,,1.0,1.0,3.0,,,5.0,,42.0,34.0,76.0,1,5.0,94.0,1.0,2.0,2.0,1.0
2023-24,11352515,3,4,Newcastle_United,Home,892673,432422,Sandro Tonali,sandro-tonali,M,False,,,,8.0,19.0,27.0,,,4.0,,,1.0,1.0,,,,3.0,5.0,,,0.00476583,0.0208,0.0,1.0,,,,,,,,,72.0,,,,,,,,,12.0,,6.8,,,,,3.0,2.0,,2.0,,18.0,20.0,36.0,1,2.0,47.0,,1.0,2.0,2.0
2023-24,11352515,3,4,Newcastle_United,Home,910046,220237,Sven Botman,sven-botman,D,False,,,4.0,20.0,58.0,78.0,2.0,2.0,4.0,,,,,,,,2.0,5.0,1.0,,0.0103034,0.0842,0.0,,,,,,,2.0,,,87.0,,1.0,,,,,,,8.0,,6.9,,,2.0,3.0,,,,6.0,,23.0,62.0,85.0,2,2.0,98.0,1.0,1.0,,2.0
2023-24,11352515,3,4,Newcastle_United,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,19.0,6.0,24.0,,,4.0,,,,1.0,,,1.0,5.0,5.0,,,0.21579,0.6393,0.5317,1.0,,1.0,,,,,2.0,,72.0,3.0,,,,,,,,8.0,,8.0,,,1.0,,5.0,2.0,,1.0,,21.0,7.0,26.0,4,1.0,45.0,1.0,1.0,3.0,1.0
2023-24,11352515,3,4,Newcastle_United,Home,980634,441191,Tino Livramento,tino-livramento,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352515,3,4,Newcastle_United,Home,994546,215379,Elliot Anderson,elliot-anderson,M,True,,,1.0,5.0,2.0,7.0,,,,,,,1.0,,,1.0,2.0,1.0,,,0.00995799,0.0,0.0,,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,1.0,,5.0,2.0,7.0,0,1.0,10.0,,,,1.0
2023-24,11352551,4,4,Newcastle_United,Away,42209,67089,Martin Dúbravka,martin-dubravka,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352551,4,4,Newcastle_United,Away,69256,77794,Kieran Trippier,kieran-trippier,D,False,1.0,,2.0,15.0,38.0,52.0,1.0,,2.0,,,,1.0,,,,4.0,5.0,,,0.0414825,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,,,15.0,,6.7,,,,2.0,,5.0,,7.0,,24.0,44.0,63.0,0,3.0,86.0,,2.0,,1.0
2023-24,11352551,4,4,Newcastle_United,Away,99090,78916,Dan Burn,dan-burn,D,False,,,2.0,6.0,30.0,36.0,2.0,3.0,4.0,,,,2.0,,,,8.0,4.0,,,0.00119277,0.0,0.0,4.0,,,,,,,,,90.0,,,,,,,,,5.0,,6.0,,,,1.0,,,,3.0,,9.0,32.0,41.0,0,,49.0,,1.0,,
2023-24,11352551,4,4,Newcastle_United,Away,101882,119471,Fabian Schär,fabian-schar,D,False,,,5.0,18.0,41.0,59.0,2.0,,4.0,,,,1.0,,,,7.0,4.0,,,0.0426119,0.0172,0.1638,4.0,,,,,,1.0,,,90.0,1.0,2.0,,,,,,,12.0,,6.8,,,,3.0,,,,11.0,,23.0,48.0,71.0,1,4.0,83.0,,,,3.0
2023-24,11352551,4,4,Newcastle_United,Away,113956,75115,Callum Wilson,callum-wilson,F,True,,,,3.0,2.0,5.0,,1.0,,,,,,,,,1.0,2.0,,,0.00124055,0.4282,0.2411,1.0,,1.0,,,,,,,32.0,1.0,,,,,,,,4.0,,7.2,,,,,1.0,,,,,3.0,2.0,5.0,1,,11.0,4.0,,1.0,
2023-24,11352551,4,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,1.0,,13.0,13.0,2.0,,,,,,,,,,3.0,,,,0.00020279,0.0,0.0,1.0,,,,,,,,,16.0,,,,,,,,,3.0,,6.4,,,,1.0,,,,2.0,,2.0,14.0,16.0,0,,17.0,,,,
2023-24,11352551,4,4,Newcastle_United,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,3.0,2.0,16.0,18.0,,,8.0,,,,,,,,,,1.0,,0.00088001,0.0,0.0,,,,-1.2633,,,,,,90.0,,,,,,,,,5.0,,6.0,2.0,4.0,,1.0,,,2.0,8.0,,6.0,17.0,23.0,0,,34.0,,,,
2023-24,11352551,4,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,6.0,15.0,21.0,,,4.0,,,,,,,,,1.0,,,0.00492676,0.0,0.0,,,,,,,1.0,,,58.0,,,,,,,,,8.0,,6.7,,,,,1.0,1.0,,1.0,,11.0,17.0,27.0,0,,35.0,,,1.0,
2023-24,11352551,4,4,Newcastle_United,Away,368134,169359,Matt Targett,matt-targett,D,False,,,1.0,13.0,13.0,26.0,3.0,,4.0,,,,,,,,4.0,4.0,,,0.00496726,0.0,0.0,,,,,,,,1.0,,74.0,,,,,,,,,6.0,,6.1,,,,2.0,1.0,,,4.0,,16.0,15.0,31.0,0,2.0,45.0,,2.0,,
2023-24,11352551,4,4,Newcastle_United,Away,372336,114243,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352551,4,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,9.0,8.0,17.0,2.0,,3.0,,,,1.0,,,,6.0,4.0,,,0.0023116,0.1242,0.0,2.0,,,,,,,,,58.0,,,,,,,,,6.0,,6.7,,,1.0,,3.0,,,,,13.0,8.0,21.0,1,2.0,33.0,1.0,,2.0,2.0
2023-24,11352551,4,4,Newcastle_United,Away,823941,219168,Alexander Isak,alexander-isak,F,False,,,1.0,9.0,2.0,11.0,,,,,,2.0,1.0,,,,3.0,5.0,,,0.0348237,0.4386,0.0,1.0,,,,,,,,,74.0,,,,,,,,,8.0,,7.0,,,2.0,1.0,6.0,1.0,,1.0,,13.0,3.0,15.0,4,,30.0,2.0,,5.0,
2023-24,11352551,4,4,Newcastle_United,Away,855647,201666,Harvey Barnes,harvey-barnes,F,True,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,,4.962e-05,0.0282,0.0,,,,,,,,,,16.0,,,,,,,,,,,6.7,,,,,,,,,,1.0,1.0,2.0,1,,5.0,,1.0,,
2023-24,11352551,4,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,2.0,7.0,5.0,12.0,,,3.0,1.0,,,1.0,,,2.0,3.0,3.0,,,0.00812319,0.0,0.0,,1.0,,,,,,2.0,,32.0,,,,,,,,,6.0,,7.0,,,,,1.0,,,3.0,,11.0,5.0,16.0,0,1.0,22.0,,1.0,1.0,
