season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576135,4,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576135,4,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576135,4,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,25.0,13.0,38.0,2.0,,,4.0,,,,,,,,3.0,4.0,,,1.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,9.0,,,7.2,,,,,,1.0,,2.0,,3.0,,30.0,17.0,45.0,,,0,4.0,62.0,,,,3.0
2021-22,9576251,5,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,False,,,4.0,38.0,49.0,87.0,,,,7.0,,,,,,,,,4.0,,,,,,,,,,,,90.0,,1.0,,,,,,,6.0,,,7.4,,,,,,4.0,1.0,,,4.0,,41.0,52.0,93.0,,,0,2.0,104.0,,1.0,1.0,1.0
2021-22,9576251,5,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,1.0,10.0,32.0,42.0,1.0,2.0,,5.0,,,,1.0,,,,2.0,3.0,,1.0,,,,,,,,,,90.0,,2.0,,,,,,,8.0,,,6.7,,,1.0,,,5.0,1.0,,,2.0,,15.0,33.0,48.0,,,1,,61.0,2.0,,1.0,
2021-22,9576251,5,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,5.0,,2.0,39.0,13.0,47.0,2.0,,,3.0,,,,1.0,,,,5.0,2.0,,,4.0,,,,,,,5.0,,90.0,1.0,,,1.0,,,,,15.0,,,7.0,,,,,,,,16.0,,2.0,,52.0,13.0,49.0,,,1,1.0,77.0,2.0,1.0,,1.0
2021-22,9576251,5,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576251,5,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576251,5,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,33.0,26.0,59.0,2.0,2.0,,4.0,,,,,,,2.0,5.0,10.0,,,,,,,,,,,,90.0,1.0,,,,,,,,11.0,,,7.1,,,,,,4.0,5.0,2.0,,,,40.0,26.0,64.0,,,1,2.0,91.0,,2.0,4.0,2.0
2021-22,9576159,6,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,8.0,10.0,29.0,39.0,1.0,3.0,,7.0,1.0,,,1.0,,,,2.0,5.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,,,14.0,,,7.2,,,1.0,,,2.0,,,,13.0,,13.0,40.0,53.0,,,1,2.0,62.0,,,,
2021-22,9576159,6,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,2.0,4.0,8.0,12.0,,1.0,,4.0,,,,,,,,,2.0,,,,,,,,,1.0,,,24.0,,,,,,,,,1.0,,,6.7,,,,,,1.0,,,,2.0,,5.0,8.0,13.0,,,0,1.0,16.0,,,,1.0
2021-22,9576159,6,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,2.0,3.0,14.0,17.0,1.0,2.0,,3.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,66.0,1.0,1.0,,,,,,,5.0,,,7.2,,,,,,6.0,,,,4.0,,6.0,15.0,21.0,,,1,,32.0,1.0,1.0,,
2021-22,9576159,6,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,1.0,15.0,4.0,18.0,,,,4.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,2.0,,34.0,,,,,,,,,4.0,,,6.6,,,,,,,,1.0,,2.0,1.0,16.0,4.0,19.0,,,0,,25.0,1.0,,,
2021-22,9576159,6,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,True,2.0,,2.0,12.0,3.0,13.0,,3.0,,2.0,,,,,,,,1.0,6.0,,,1.0,,,,,,,,,56.0,,,,,,,,,11.0,,,6.9,,,,,,3.0,1.0,4.0,,2.0,,17.0,7.0,20.0,,,0,1.0,41.0,1.0,1.0,1.0,1.0
2021-22,9576159,6,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,5.0,18.0,28.0,46.0,2.0,3.0,,8.0,,,,,,,1.0,3.0,9.0,,,,,,,,,2.0,2.0,,90.0,,,,,,,,,17.0,,,7.5,,,,,,3.0,3.0,,,6.0,,22.0,37.0,59.0,,,0,2.0,88.0,,1.0,3.0,2.0
2021-22,9576409,7,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,6.0,28.0,38.0,66.0,2.0,3.0,,3.0,,,,1.0,,,,3.0,3.0,,,,,,,,,,,,90.0,,,,,,,,,9.0,,,6.7,,,1.0,,,4.0,,,,9.0,,33.0,42.0,75.0,,,1,,82.0,,,,
2021-22,9576409,7,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,7.0,27.0,41.0,68.0,3.0,2.0,,8.0,,,,,,,,3.0,2.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,,4.0,,,7.1,,,,,,1.0,,,,9.0,,29.0,43.0,72.0,,,0,,83.0,,,,
2021-22,9576409,7,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,50.0,24.0,72.0,1.0,,,9.0,,,,2.0,,,1.0,6.0,3.0,,,2.0,,,,,,1.0,2.0,,90.0,,1.0,,,,,,,17.0,,,6.8,,,,,,1.0,1.0,6.0,,,,60.0,28.0,82.0,,,0,1.0,117.0,1.0,1.0,1.0,1.0
2021-22,9576409,7,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576409,7,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576409,7,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,2.0,,2.0,41.0,17.0,56.0,,1.0,,6.0,1.0,,,,,,2.0,7.0,4.0,,,1.0,,,,,,,2.0,,90.0,,1.0,,,,,,,19.0,,,6.7,,,,,,2.0,7.0,4.0,,4.0,,50.0,19.0,65.0,,,0,,97.0,2.0,,3.0,
2021-22,9576368,8,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,9.0,42.0,51.0,1.0,1.0,,6.0,1.0,,,,,,,3.0,2.0,,,2.0,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,5.0,,,7.0,,,,,,5.0,,,,4.0,,12.0,44.0,56.0,,,0,1.0,66.0,,,,
2021-22,9576368,8,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,4.0,7.0,38.0,45.0,1.0,4.0,,10.0,,,,1.0,,,1.0,6.0,9.0,1.0,,2.0,,,,,,,,1.0,90.0,,2.0,,,,,,,9.0,,,6.1,,,1.0,,,3.0,2.0,,,6.0,,8.0,43.0,51.0,,,1,2.0,66.0,1.0,2.0,1.0,1.0
2021-22,9576368,8,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,1.0,29.0,21.0,50.0,2.0,1.0,,3.0,,,,1.0,,,,4.0,4.0,,,,,,,,,,,,90.0,,1.0,,,,,,,15.0,,,6.2,,,,,,,2.0,5.0,,2.0,,39.0,25.0,59.0,,,0,1.0,78.0,,1.0,1.0,1.0
2021-22,9576368,8,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576368,8,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576368,8,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576368,8,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,19.0,25.0,44.0,,,,7.0,,,,,,,,3.0,6.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,,16.0,,,6.4,,,,,,,4.0,3.0,,2.0,,28.0,29.0,54.0,,,0,4.0,76.0,1.0,,2.0,3.0
2021-22,9576117,9,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,7.0,35.0,42.0,,1.0,,7.0,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,8.0,,,6.0,,,,,,3.0,1.0,,,5.0,,10.0,39.0,49.0,,,0,,56.0,1.0,,1.0,
2021-22,9576117,9,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,3.0,9.0,38.0,47.0,1.0,5.0,,6.0,,,,,,,,2.0,6.0,,,1.0,,,,,,,,,90.0,,3.0,,,,,,,10.0,,,6.5,,,1.0,,,2.0,,,,7.0,,13.0,41.0,54.0,,,1,1.0,64.0,,,,
2021-22,9576117,9,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,10.0,23.0,31.0,1.0,3.0,,5.0,,,,,,,,2.0,4.0,,,1.0,,,,,,,2.0,,90.0,,,,,,,,,13.0,,,6.1,,,1.0,,,2.0,,6.0,,3.0,,23.0,23.0,40.0,,,1,1.0,57.0,,,,1.0
2021-22,9576117,9,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576117,9,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,True,3.0,,,5.0,3.0,5.0,,,,2.0,,,,1.0,,,2.0,5.0,,,,,,,,,,1.0,1.0,,28.0,,,,,,,,,12.0,,,6.3,,,,,,1.0,2.0,6.0,,,,9.0,4.0,7.0,,,0,,24.0,1.0,,,
2021-22,9576117,9,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,11.0,17.0,28.0,2.0,,,4.0,,,,,,,1.0,5.0,7.0,,,1.0,,,,,,2.0,,,90.0,,2.0,,,,,,,9.0,,,6.4,,,,,,1.0,4.0,2.0,,2.0,,15.0,18.0,31.0,,,0,1.0,57.0,,3.0,3.0,1.0
2021-22,9576169,10,1,Manchester_United,Away,138310,90152,Raphaël Varane,raphael-varane,D,False,,,2.0,6.0,19.0,25.0,3.0,1.0,,5.0,,,,1.0,,,,4.0,2.0,,,,,,,,,1.0,,,90.0,,,,,,,,,3.0,,,7.0,,,,,,6.0,,,,4.0,,8.0,20.0,28.0,,,0,1.0,39.0,,1.0,,1.0
2021-22,9576169,10,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,,8.0,26.0,34.0,1.0,1.0,,2.0,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,7.0,,,6.8,,,,,,4.0,,,,4.0,,12.0,29.0,41.0,,,0,,49.0,,,,
2021-22,9576169,10,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,5.0,19.0,19.0,38.0,,2.0,,5.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,,8.0,,,7.2,,,,,,4.0,,,,11.0,,24.0,21.0,45.0,,,0,2.0,55.0,1.0,,,2.0
2021-22,9576169,10,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,2.0,21.0,10.0,30.0,2.0,6.0,,7.0,,,,,,,4.0,9.0,11.0,,,3.0,,,,,,2.0,1.0,,90.0,,,,,,,,,21.0,,,7.0,,,,,,4.0,1.0,3.0,,4.0,,31.0,14.0,42.0,,,0,3.0,81.0,,1.0,1.0,2.0
2021-22,9576169,10,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,1,Manchester_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,1.0,19.0,19.0,37.0,1.0,,,7.0,,,1.0,1.0,,,1.0,5.0,4.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,12.0,,,6.7,,,,,,,3.0,3.0,,2.0,,23.0,22.0,42.0,,,1,1.0,64.0,2.0,2.0,1.0,1.0
2021-22,9576129,11,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,14.0,40.0,54.0,1.0,,,7.0,,,,,,,1.0,3.0,,,,1.0,,,,,,,,,90.0,,,,,,,,,6.0,,,6.4,,,,,,6.0,,,,3.0,,16.0,43.0,59.0,,,0,,69.0,,,,
2021-22,9576129,11,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,False,,,5.0,21.0,30.0,51.0,1.0,2.0,,2.0,,,,,,,1.0,2.0,5.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,,9.0,,,6.8,,,1.0,,,1.0,,,,11.0,,26.0,33.0,59.0,,,1,2.0,68.0,,1.0,,2.0
2021-22,9576129,11,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,,14.0,10.0,22.0,1.0,3.0,,2.0,,,,,,,,2.0,4.0,1.0,,1.0,,,,,,,2.0,,73.0,,1.0,,,,,,,12.0,,,6.5,,,,,,1.0,,2.0,,1.0,1.0,22.0,13.0,33.0,,,0,1.0,48.0,1.0,,,
2021-22,9576129,11,1,Manchester_United,Home,312110,152590,Alex Telles,alex-telles,D,True,,,,2.0,4.0,6.0,,1.0,,1.0,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,17.0,,,,,,,,,5.0,,,7.0,,,,,,1.0,,2.0,,1.0,,4.0,6.0,8.0,,,0,4.0,17.0,,,,2.0
2021-22,9576129,11,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,False,,,,5.0,11.0,16.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,45.0,,,1.0,,,,,,7.0,,,5.9,,,,,,2.0,1.0,,,4.0,,8.0,14.0,22.0,,,0,1.0,28.0,,,,1.0
2021-22,9576129,11,1,Manchester_United,Home,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576129,11,1,Manchester_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,9.0,15.0,24.0,,1.0,,3.0,,,,,,,,2.0,4.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,12.0,,,6.7,,,,,,2.0,2.0,2.0,,,,13.0,19.0,30.0,,,0,2.0,48.0,1.0,,1.0,2.0
2021-22,9576214,12,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,4.0,9.0,48.0,57.0,3.0,4.0,,12.0,,,,,,,,3.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,,,,13.0,,,6.3,,,,,,3.0,,,,9.0,,14.0,54.0,68.0,,,0,1.0,79.0,2.0,,,1.0
2021-22,9576214,12,1,Manchester_United,Away,149380,95658,Harry Maguire,harry-maguire,D,False,,,5.0,15.0,29.0,44.0,,,,5.0,,,,,,,,2.0,1.0,,,2.0,,,,,,1.0,,1.0,69.0,,2.0,,,,,,,6.0,,,6.4,,,,,,4.0,,,,6.0,,17.0,31.0,48.0,,,0,1.0,62.0,1.0,,,1.0
2021-22,9576214,12,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,1.0,18.0,25.0,43.0,,1.0,,1.0,,,,,,,1.0,1.0,5.0,,,,,,,,,,,,84.0,,,,,,,,,15.0,,,6.4,,,,,,1.0,,3.0,,5.0,,28.0,27.0,52.0,,,0,1.0,70.0,1.0,3.0,,1.0
2021-22,9576214,12,1,Manchester_United,Away,312110,152590,Alex Telles,alex-telles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576214,12,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576214,12,1,Manchester_United,Away,843200,216051,Diogo Dalot,diogo-dalot,D,True,,,,3.0,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,,,,,,,6.2,,,,,,,,,,,,3.0,,3.0,,,0,1.0,4.0,,,,1.0
