season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7827861,1,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827861,1,1,Manchester_United,Home,19352,40002,Matteo Darmian,matteo-darmian,D,False,,,1.0,14.0,13.0,27.0,1.0,1.0,4.0,,,,3.0,,,,5.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,8.0,,6.8,,,,,3.0,,,,4.0,,20.0,15.0,35.0,1,5.0,55.0,,,,3.0
2018-19,7827861,1,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827861,1,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,11.0,20.0,31.0,,1.0,1.0,,,,,,,,,3.0,,,,,,,,1.0,,,90.0,,,,,,,,5.0,,6.8,,,,,9.0,,,,3.0,,13.0,22.0,35.0,0,2.0,49.0,1.0,,,
2018-19,7827861,1,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,30.0,27.0,57.0,3.0,1.0,8.0,,,,,,,1.0,4.0,5.0,,,,,1.0,,,1.0,1.0,,90.0,2.0,1.0,,,,,,15.0,,7.5,,,,,5.0,1.0,,,5.0,,38.0,29.0,67.0,2,3.0,99.0,1.0,,1.0,1.0
2018-19,7827861,1,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,False,,,3.0,8.0,15.0,23.0,,,6.0,,,,,,,,,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,1.0,,7.2,,,,,6.0,1.0,,,3.0,,8.0,16.0,24.0,0,3.0,39.0,,1.0,1.0,2.0
2018-19,7827896,2,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,2.0,,1.0,24.0,24.0,46.0,2.0,2.0,6.0,,,,,,,1.0,3.0,8.0,,,,,,,,,1.0,,90.0,,,,,,,,22.0,,6.8,,,,,4.0,1.0,8.0,,4.0,,37.0,30.0,59.0,0,2.0,97.0,1.0,4.0,1.0,1.0
2018-19,7827896,2,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827896,2,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,8.0,57.0,65.0,3.0,4.0,5.0,,,,,,,,3.0,8.0,,,,,,,,,,,90.0,,,,,,,,4.0,,6.6,,,,,4.0,1.0,,,4.0,,9.0,60.0,69.0,0,1.0,81.0,,2.0,1.0,
2018-19,7827896,2,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,15.0,26.0,41.0,2.0,1.0,5.0,,,1.0,,,,1.0,4.0,8.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,15.0,,6.8,,,1.0,,2.0,2.0,2.0,,5.0,,21.0,30.0,49.0,2,3.0,82.0,2.0,2.0,2.0,1.0
2018-19,7827896,2,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,False,,,3.0,15.0,45.0,60.0,,4.0,5.0,,,,,,,,1.0,6.0,,,1.0,,,,,,,,90.0,,,,1.0,,,,9.0,,6.1,,,,,3.0,,,,5.0,,18.0,49.0,67.0,0,1.0,74.0,2.0,1.0,,1.0
2018-19,7827907,3,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827907,3,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,3.0,,6.0,24.0,15.0,36.0,1.0,1.0,8.0,,,,,,,1.0,6.0,7.0,,,3.0,,,,,1.0,4.0,,90.0,,,,,,,,19.0,,7.4,,,1.0,,,2.0,5.0,,10.0,,33.0,21.0,49.0,1,2.0,82.0,,3.0,1.0,2.0
2018-19,7827907,3,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,8.0,34.0,42.0,,6.0,8.0,,,,1.0,,,,1.0,8.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.8,,,,,5.0,,,,3.0,,14.0,35.0,49.0,0,2.0,59.0,,,,2.0
2018-19,7827907,3,1,Manchester_United,Home,93868,76359,Phil Jones,phil-jones,D,False,,,1.0,4.0,20.0,24.0,1.0,,6.0,,,,1.0,,,1.0,4.0,2.0,,,1.0,,,,,2.0,,,58.0,,,,,,,,4.0,,6.2,,,,,4.0,,,,3.0,,7.0,20.0,27.0,0,1.0,36.0,,1.0,,
2018-19,7827907,3,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,3.0,6.0,12.0,18.0,,2.0,3.0,,,,,,,,,3.0,,1.0,1.0,,,,,,,,32.0,,,,,,,,5.0,,6.5,,,1.0,,1.0,,,,5.0,,10.0,13.0,23.0,1,1.0,26.0,,,,1.0
2018-19,7827907,3,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,2.0,,2.0,33.0,18.0,49.0,1.0,4.0,6.0,,,,,,,1.0,3.0,9.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,,19.0,,7.5,,,1.0,,1.0,3.0,4.0,,5.0,,45.0,23.0,64.0,1,1.0,90.0,,1.0,3.0,
2018-19,7827917,4,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827917,4,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,1.0,,3.0,26.0,15.0,40.0,,,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,,7.0,,7.4,,,,,2.0,1.0,1.0,,8.0,,30.0,17.0,46.0,0,2.0,63.0,,,1.0,1.0
2018-19,7827917,4,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,4.0,6.0,34.0,40.0,6.0,3.0,3.0,,,,1.0,,,,7.0,3.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,2.0,,7.1,,,1.0,,4.0,,,,5.0,,7.0,35.0,42.0,1,,54.0,,,,
2018-19,7827917,4,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,2.0,9.0,37.0,46.0,4.0,1.0,5.0,,,,1.0,,,,6.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,5.0,,6.8,,,,,5.0,,,,5.0,,13.0,38.0,51.0,0,1.0,60.0,,,,
2018-19,7827917,4,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,24.0,18.0,42.0,1.0,1.0,3.0,,,1.0,1.0,,,1.0,4.0,2.0,,,2.0,,,,,,1.0,,90.0,2.0,,,,,,,9.0,,7.1,,,,,6.0,,3.0,,2.0,,29.0,21.0,47.0,3,,73.0,,1.0,,
2018-19,7827917,4,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,0,,2.0,,,,
2018-19,7827943,5,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,3.0,,7.0,30.0,15.0,42.0,,1.0,5.0,,,,1.0,,,,4.0,3.0,,,2.0,,,,,2.0,4.0,,90.0,,,,,,,,23.0,,7.2,,,,,3.0,2.0,13.0,,11.0,,47.0,19.0,53.0,0,,83.0,,1.0,1.0,
2018-19,7827943,5,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,1.0,,1.0,26.0,17.0,42.0,1.0,,9.0,,,,,,,,2.0,4.0,,,2.0,,,,,,,,89.0,,,,,,,,11.0,,6.8,,,,,3.0,,2.0,,6.0,,33.0,20.0,51.0,0,3.0,70.0,,1.0,,2.0
2018-19,7827943,5,1,Manchester_United,Away,19352,40002,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827943,5,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,11.0,25.0,36.0,5.0,7.0,3.0,,,,,,,,7.0,7.0,,,2.0,,1.0,,,,,,90.0,1.0,2.0,,,,,,10.0,,7.6,,,,,9.0,,,,4.0,,16.0,30.0,46.0,1,,61.0,,,,
2018-19,7827943,5,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,5.0,13.0,24.0,37.0,,,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,,6.0,,7.1,,,,,4.0,,,,8.0,,16.0,27.0,43.0,0,1.0,55.0,,,,
2018-19,7827943,5,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827963,6,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7827963,6,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,1.0,36.0,20.0,56.0,1.0,1.0,9.0,,,,1.0,,,,2.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.7,,,,,,1.0,1.0,,4.0,,44.0,20.0,63.0,0,1.0,74.0,,,1.0,1.0
2018-19,7827963,6,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,3.0,22.0,38.0,60.0,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,,,90.0,,,,,,,,5.0,,6.9,,,,,1.0,,,,3.0,,25.0,39.0,64.0,0,1.0,72.0,1.0,1.0,,1.0
2018-19,7827963,6,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,15.0,50.0,65.0,1.0,1.0,12.0,,,,,,,,1.0,6.0,,,,,,,,,,1.0,90.0,,,,,,,,13.0,,6.7,,,,,,,,,8.0,,21.0,56.0,77.0,0,4.0,84.0,1.0,1.0,,3.0
2018-19,7827963,6,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,1.0,,1.0,42.0,24.0,65.0,2.0,2.0,5.0,,,1.0,2.0,,,,5.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.5,,,,,4.0,,2.0,,4.0,,51.0,27.0,76.0,1,2.0,108.0,4.0,,,1.0
2018-19,7827963,6,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
