season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243395,1,90,Burnley,Home,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243395,1,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,8.0,8.0,5.0,13.0,,,11.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,20.0,,7.6,2.0,3.0,,,1.0,,,1.0,26.0,,26.0,5.0,31.0,0,,42.0,,,,
2019-20,8243414,2,90,Burnley,Away,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243414,2,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,2.0,8.0,9.0,1.0,10.0,,,9.0,,,,,,,,,,,,,,,,,,1.0,,90.0,,,,,,,,15.0,,7.5,5.0,7.0,,,1.0,,,2.0,22.0,,21.0,4.0,25.0,0,,36.0,,,,
2019-20,8243435,3,90,Burnley,Away,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243435,3,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,,5.0,5.0,1.0,6.0,,2.0,13.0,,,,,,,,,2.0,,,,,,3.0,,,,,90.0,,,,,1.0,,,26.0,,6.5,,2.0,,,,,,,31.0,,30.0,2.0,32.0,0,,41.0,,,,
2019-20,8243434,4,90,Burnley,Home,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243434,4,90,Burnley,Home,162653,98747,Nick Pope,nick-pope,G,False,,1.0,9.0,5.0,6.0,11.0,,,14.0,,,,,,,,,1.0,,,,,,,,,,1.0,90.0,,,,,,,,18.0,,6.4,2.0,5.0,,,,,,1.0,27.0,,23.0,6.0,29.0,0,1.0,42.0,,,,1.0
2019-20,8243445,5,90,Burnley,Away,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243445,5,90,Burnley,Away,162653,98747,Nick Pope,nick-pope,G,False,,1.0,5.0,5.0,7.0,12.0,,3.0,12.0,,,,,,,,,3.0,,,,,,1.0,,,,,90.0,,,,,,,,26.0,1.0,7.5,3.0,4.0,,,2.0,,,1.0,30.0,,26.0,11.0,37.0,0,,51.0,,1.0,,
