season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352303,1,90,Burnley,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352303,1,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,1.0,9.0,4.0,27.0,31.0,,,13.0,,,,,,,,,,,,0.00305247,0.0,0.0,,,,-0.2658,,,,,,90.0,,,,,,,,13.0,,7.4,4.0,5.0,,,1.0,,,1.0,21.0,,14.0,30.0,44.0,0,,59.0,,,,
2023-24,11626262,2,90,Burnley,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11626262,2,90,Burnley,Away,980643,432720,James Trafford,james-trafford,G,False,,1.0,8.0,8.0,8.0,16.0,,,10.0,,,,,,,,,,,,0.00241188,0.0,0.0,,,,-0.7392,1.0,,,,,90.0,,,,,,,,27.0,,6.3,1.0,1.0,,,1.0,,,1.0,35.0,,31.0,12.0,43.0,0,,50.0,,,,
2023-24,11352475,3,90,Burnley,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352475,3,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,1.0,2.0,2.0,16.0,18.0,,2.0,10.0,,,,,,,,,2.0,,,0.00252201,0.0,0.0,,,,0.8387,,,,,,90.0,,,,,,,,2.0,1.0,6.7,3.0,3.0,,,1.0,,,1.0,4.0,,4.0,16.0,20.0,0,,32.0,,1.0,,
2023-24,11352561,4,90,Burnley,Home,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352561,4,90,Burnley,Home,980643,432720,James Trafford,james-trafford,G,False,,1.0,9.0,3.0,33.0,36.0,,,15.0,,,,,,,,,,,,0.0004586,0.0,0.0,,,,-0.3472,,,,,,90.0,,,,,,,,18.0,,6.5,3.0,6.0,,,1.0,,,1.0,26.0,,18.0,36.0,54.0,0,,74.0,,,,
2023-24,11352618,5,90,Burnley,Away,888971,232917,Arijanet Murić,arijanet-muric,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352618,5,90,Burnley,Away,980643,432720,James Trafford,james-trafford,G,False,,1.0,4.0,2.0,43.0,45.0,,1.0,9.0,,,,,,,,,1.0,,,0.00036573,0.0,0.0,,,,-0.0262,,,,,,90.0,,,,,,,,6.0,,6.6,,3.0,,,,,,1.0,10.0,,8.0,43.0,51.0,0,,57.0,,,,
