team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Sheffield_Utd_49,2019-20,1059809,11,2019-11-02 15:00:00,"Bramall Lane, Sheffield",31131.0,Home,Sheff Utd,Burnley,W,266.0,29.0,33.0,,,5.0,3.0,2.0,13.0,2.0,2.0,1.0,7.0,5.0,44.0,73.0,23.0,,,57.0,8.0,11.0,3.0,3.0,0,,3,0,3,,7.0,6.0,6.0,1.0,,33.0,,162.0,45.6,0.0,0,0,1.0,5.0,11.0,23.0,1.0,384.0,13.0,17.0,27.0,7.0,10.0,0.0
Sheffield_Utd_49,2019-20,1059820,12,2019-11-09 15:00:00,"Tottenham Hotspur Stadium, London",59781.0,Away,Sheff Utd,Spurs,D,285.0,22.0,14.0,,1.0,1.0,1.0,,12.0,3.0,13.0,,4.0,10.0,63.0,59.0,23.0,1.0,,63.0,9.0,6.0,1.0,1.0,1,1.0,1,0,0,1.0,10.0,5.0,4.0,3.0,,24.0,,152.0,38.9,0.0,0,0,4.0,7.0,10.0,23.0,6.0,378.0,14.0,27.0,17.0,4.0,16.0,0.0
Sheffield_Utd_49,2019-20,1059829,13,2019-11-24 16:30:00,"Bramall Lane, Sheffield",32024.0,Home,Sheff Utd,Man Utd,D,277.0,23.0,22.0,,,2.0,2.0,1.0,21.0,3.0,9.0,,6.0,6.0,55.0,52.0,21.0,1.0,,64.0,13.0,9.0,2.0,3.0,3,3.0,3,0,1,,16.0,7.0,8.0,2.0,,34.0,,165.0,40.6,0.0,0,0,2.0,1.0,8.0,21.0,3.0,383.0,12.0,13.0,15.0,6.0,9.0,0.0
Sheffield_Utd_49,2019-20,1059841,14,2019-12-01 14:00:00,"Molineux Stadium, Wolverhampton",31642.0,Away,Sheff Utd,Wolves,D,270.0,26.0,26.0,,1.0,4.0,3.0,1.0,7.0,1.0,16.0,,2.0,8.0,75.0,63.0,37.0,,,60.0,18.0,12.0,1.0,1.0,1,1.0,1,0,1,,17.0,4.0,4.0,6.0,,31.0,,142.0,40.6,0.0,0,0,3.0,5.0,8.0,37.0,3.0,361.0,10.0,19.0,22.0,2.0,14.0,0.0
Sheffield_Utd_49,2019-20,1059846,15,2019-12-05 19:30:00,"Bramall Lane, Sheffield",30409.0,Home,Sheff Utd,Newcastle,L,579.0,26.0,20.0,,1.0,1.0,1.0,,18.0,3.0,7.0,,8.0,9.0,56.0,50.0,13.0,,,90.0,10.0,6.0,,,2,2.0,0,1,0,,2.0,7.0,6.0,1.0,,55.0,,167.0,73.3,0.0,0,0,2.0,4.0,10.0,13.0,3.0,675.0,13.0,18.0,29.0,8.0,15.0,0.0
Sheffield_Utd_49,2019-20,1059858,16,2019-12-08 14:00:00,"Carrow Road, Norwich",26881.0,Away,Sheff Utd,Norwich,W,293.0,24.0,34.0,,,1.0,1.0,,18.0,1.0,12.0,,1.0,13.0,64.0,71.0,23.0,,,69.0,12.0,6.0,1.0,2.0,1,1.0,2,1,0,,13.0,2.0,3.0,5.0,,30.0,,177.0,41.8,0.0,0,0,3.0,5.0,7.0,23.0,2.0,418.0,9.0,17.0,23.0,1.0,11.0,0.0
Sheffield_Utd_49,2019-20,1059869,17,2019-12-14 15:00:00,"Bramall Lane, Sheffield",30396.0,Home,Sheff Utd,Aston Villa,W,394.0,36.0,32.0,,,5.0,3.0,2.0,15.0,2.0,3.0,1.0,3.0,5.0,58.0,58.0,16.0,,,84.0,10.0,7.0,2.0,2.0,0,,2,0,0,,11.0,4.0,3.0,1.0,,48.0,,181.0,56.7,0.0,0,0,,2.0,6.0,16.0,3.0,512.0,7.0,12.0,35.0,3.0,7.0,0.0
Sheffield_Utd_49,2019-20,1059874,18,2019-12-21 15:00:00,"American Express Stadium, Falmer",30505.0,Away,Sheff Utd,Brighton,W,188.0,28.0,29.0,,1.0,1.0,2.0,1.0,14.0,,10.0,1.0,3.0,4.0,56.0,65.0,23.0,,,55.0,11.0,5.0,,1.0,0,,1,0,1,1.0,9.0,1.0,2.0,3.0,,11.0,,153.0,31.0,0.0,0,0,2.0,5.0,5.0,23.0,3.0,293.0,7.0,22.0,13.0,3.0,13.0,0.0
Sheffield_Utd_49,2019-20,1059889,19,2019-12-26 15:00:00,"Bramall Lane, Sheffield",30222.0,Home,Sheff Utd,Watford,D,392.0,26.0,35.0,1.0,2.0,1.0,1.0,1.0,21.0,6.0,6.0,,9.0,6.0,50.0,72.0,10.0,,,71.0,11.0,8.0,,1.0,1,1.0,1,1,1,,4.0,8.0,4.0,1.0,,42.0,1.0,184.0,58.1,0.0,0,0,1.0,6.0,12.0,10.0,4.0,517.0,16.0,18.0,27.0,9.0,8.0,0.0
Sheffield_Utd_49,2019-20,1059896,20,2019-12-29 18:00:00,"Etihad Stadium, Manchester",54512.0,Away,Sheff Utd,Man City,L,233.0,12.0,17.0,,,3.0,3.0,,16.0,2.0,6.0,,5.0,6.0,34.0,45.0,23.0,,,55.0,6.0,4.0,,,2,2.0,0,0,0,1.0,12.0,1.0,,6.0,,24.0,,118.0,27.1,0.0,0,0,2.0,6.0,7.0,23.0,5.0,314.0,8.0,16.0,13.0,5.0,10.0,0.0
Sheffield_Utd_49,2019-20,1059905,21,2020-01-02 20:00:00,"Anfield, Liverpool",53321.0,Away,Sheff Utd,Liverpool,L,239.0,18.0,10.0,,,1.0,1.0,,5.0,,8.0,,4.0,5.0,37.0,35.0,29.0,1.0,1.0,51.0,8.0,5.0,,,2,2.0,0,1,0,,12.0,2.0,2.0,6.0,,14.0,,118.0,25.2,0.0,0,0,5.0,1.0,2.0,29.0,3.0,327.0,3.0,14.0,9.0,4.0,9.0,0.0
Sheffield_Utd_49,2019-20,1059919,22,2020-01-10 20:00:00,"Bramall Lane, Sheffield",30124.0,Home,Sheff Utd,West Ham,W,306.0,37.0,40.0,,1.0,4.0,3.0,1.0,9.0,4.0,18.0,1.0,7.0,10.0,82.0,73.0,11.0,,2.0,72.0,11.0,5.0,1.0,1.0,0,,1,0,0,,8.0,5.0,3.0,,,32.0,,180.0,46.9,0.0,0,0,2.0,6.0,10.0,11.0,3.0,437.0,13.0,19.0,16.0,7.0,14.0,0.0
Sheffield_Utd_49,2019-20,1059922,23,2020-01-18 15:00:00,"Emirates Stadium, London",60310.0,Away,Sheff Utd,Arsenal,D,246.0,22.0,28.0,,1.0,2.0,2.0,,18.0,2.0,12.0,,5.0,7.0,55.0,64.0,17.0,,,68.0,13.0,8.0,,1.0,1,1.0,1,1,0,,18.0,3.0,4.0,2.0,,24.0,,152.0,39.0,0.0,0,0,3.0,6.0,6.0,17.0,,353.0,12.0,20.0,26.0,5.0,12.0,0.0
Sheffield_Utd_49,2019-20,1059937,24,2020-01-21 19:30:00,"Bramall Lane, Sheffield",31285.0,Home,Sheff Utd,Man City,L,187.0,21.0,23.0,,1.0,1.0,1.0,,14.0,1.0,10.0,,5.0,6.0,50.0,57.0,23.0,,,69.0,13.0,13.0,,,1,1.0,0,0,0,,10.0,1.0,1.0,4.0,,26.0,,143.0,32.7,0.0,0,0,4.0,2.0,3.0,23.0,4.0,286.0,4.0,13.0,20.0,5.0,9.0,0.0
Sheffield_Utd_49,2019-20,1059944,25,2020-02-01 15:00:00,"Selhurst Park, London",25170.0,Away,Sheff Utd,Crystal Palace,W,240.0,31.0,24.0,,1.0,1.0,1.0,,14.0,4.0,5.0,1.0,5.0,9.0,64.0,64.0,28.0,,,59.0,15.0,9.0,,1.0,0,,1,0,0,,13.0,6.0,3.0,5.0,,22.0,,149.0,39.3,0.0,0,0,3.0,3.0,7.0,28.0,,337.0,10.0,20.0,17.0,5.0,9.0,0.0
Sheffield_Utd_49,2019-20,1059959,26,2020-02-09 14:00:00,"Bramall Lane, Sheffield",30361.0,Home,Sheff Utd,Bournemouth,W,320.0,28.0,41.0,,,1.0,,2.0,20.0,6.0,5.0,,8.0,7.0,53.0,78.0,20.0,,1.0,75.0,10.0,8.0,1.0,2.0,1,1.0,2,1,1,,7.0,7.0,6.0,1.0,,47.0,,188.0,54.3,0.0,0,0,1.0,4.0,10.0,20.0,,449.0,16.0,17.0,40.0,8.0,5.0,0.0
Sheffield_Utd_49,2019-20,1059969,27,2020-02-22 15:00:00,"Bramall Lane, Sheffield",31888.0,Home,Sheff Utd,Brighton,D,411.0,24.0,22.0,,,3.0,3.0,,24.0,5.0,9.0,,12.0,9.0,51.0,58.0,7.0,,1.0,77.0,5.0,5.0,,1.0,1,1.0,1,1,1,,8.0,7.0,3.0,3.0,,54.0,,202.0,66.3,0.0,0,0,1.0,5.0,10.0,7.0,3.0,532.0,13.0,15.0,36.0,12.0,10.0,0.0
Sheffield_Utd_49,2019-20,1059973,28,2020-06-17 18:00:00,"Villa Park, Birmingham",,Away,Sheff Utd,Aston Villa,D,384.0,28.0,33.0,,,,,,16.0,3.0,11.0,1.0,4.0,4.0,60.0,67.0,17.0,,,82.0,14.0,11.0,,,0,,0,0,0,,6.0,2.0,1.0,3.0,,22.0,,140.0,54.9,0.0,0,0,6.0,1.0,3.0,17.0,,483.0,5.0,18.0,11.0,4.0,13.0,0.0
Sheffield_Utd_49,2019-20,1059989,29,2020-03-07 15:00:00,"Bramall Lane, Sheffield",31379.0,Home,Sheff Utd,Norwich,W,267.0,23.0,20.0,,,1.0,,1.0,14.0,2.0,10.0,1.0,10.0,10.0,63.0,53.0,31.0,,,65.0,12.0,7.0,1.0,1.0,0,,1,0,1,,13.0,4.0,4.0,4.0,,39.0,,156.0,41.8,0.0,0,0,4.0,4.0,6.0,31.0,1.0,359.0,10.0,14.0,33.0,10.0,10.0,0.0
Sheffield_Utd_49,2019-20,1059997,30,2020-06-21 14:00:00,"St. James' Park, Newcastle",,Away,Sheff Utd,Newcastle,L,424.0,20.0,22.0,,,1.0,1.0,,21.0,3.0,9.0,,4.0,3.0,50.0,53.0,12.0,1.0,,75.0,10.0,9.0,,,3,3.0,0,0,0,,4.0,4.0,1.0,2.0,,23.0,,131.0,54.0,0.0,0,1,5.0,3.0,7.0,12.0,1.0,509.0,7.0,16.0,13.0,4.0,9.0,0.0
Sheffield_Utd_49,2019-20,1060006,31,2020-06-24 18:00:00,"Old Trafford, Manchester",,Away,Sheff Utd,Man Utd,L,279.0,16.0,8.0,,,,,,10.0,2.0,16.0,,5.0,5.0,45.0,37.0,18.0,,,47.0,6.0,10.0,,,3,3.0,0,2,0,,15.0,3.0,1.0,4.0,,22.0,,94.0,31.8,0.0,0,0,3.0,1.0,4.0,18.0,2.0,338.0,4.0,15.0,6.0,5.0,5.0,0.0
Sheffield_Utd_49,2019-20,1060019,32,2020-07-02 18:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Spurs,W,210.0,19.0,24.0,,,2.0,,2.0,17.0,,9.0,,1.0,9.0,54.0,61.0,28.0,,,61.0,13.0,11.0,3.0,3.0,1,1.0,3,0,1,,16.0,5.0,5.0,2.0,,27.0,,146.0,32.5,0.0,0,0,1.0,2.0,7.0,28.0,2.0,312.0,7.0,18.0,22.0,1.0,12.0,0.0
Sheffield_Utd_49,2019-20,1060022,33,2020-07-05 12:00:00,"Turf Moor, Burnley",,Away,Sheff Utd,Burnley,D,315.0,25.0,32.0,,1.0,2.0,2.0,1.0,21.0,4.0,5.0,,9.0,7.0,49.0,67.0,17.0,,,67.0,14.0,8.0,1.0,1.0,1,1.0,1,1,0,,9.0,6.0,3.0,,,39.0,,185.0,52.6,0.0,0,0,3.0,3.0,9.0,17.0,1.0,441.0,10.0,12.0,21.0,9.0,8.0,0.0
Sheffield_Utd_49,2019-20,1060039,34,2020-07-08 18:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Wolves,W,277.0,22.0,27.0,,,,,,17.0,1.0,14.0,1.0,6.0,5.0,54.0,58.0,15.0,,,75.0,5.0,5.0,1.0,1.0,0,,1,0,0,,5.0,3.0,3.0,,,45.0,,168.0,42.8,0.0,0,0,1.0,3.0,6.0,15.0,3.0,382.0,7.0,16.0,28.0,6.0,8.0,0.0
Sheffield_Utd_49,2019-20,1060048,35,2020-07-11 17:30:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Chelsea,W,159.0,28.0,35.0,,,1.0,1.0,2.0,6.0,2.0,6.0,1.0,4.0,5.0,50.0,56.0,37.0,,,59.0,8.0,5.0,1.0,3.0,0,,3,0,2,,11.0,4.0,4.0,4.0,,18.0,,124.0,23.7,0.0,0,0,4.0,3.0,6.0,37.0,1.0,251.0,9.0,7.0,20.0,4.0,3.0,0.0
Sheffield_Utd_49,2019-20,1060057,36,2020-07-16 18:00:00,"King Power Stadium, Leicester",,Away,Sheff Utd,Leicester,L,301.0,30.0,35.0,,1.0,1.0,1.0,,10.0,1.0,7.0,,5.0,14.0,64.0,62.0,24.0,,,64.0,10.0,11.0,,,2,2.0,0,1,0,,11.0,2.0,1.0,4.0,,24.0,,157.0,45.6,0.0,0,0,5.0,3.0,4.0,24.0,4.0,401.0,5.0,10.0,12.0,5.0,6.0,0.0
Sheffield_Utd_49,2019-20,1060068,37,2020-07-20 18:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Everton,L,369.0,32.0,24.0,,1.0,,,,17.0,5.0,7.0,,7.0,5.0,60.0,68.0,12.0,,,74.0,11.0,19.0,,,1,1.0,0,0,0,,10.0,4.0,,,,44.0,,155.0,50.6,0.0,0,0,1.0,3.0,6.0,12.0,1.0,468.0,8.0,17.0,20.0,7.0,11.0,0.0
Sheffield_Utd_49,2019-20,1060080,38,2020-07-26 16:00:00,"St. Mary's Stadium, Southampton",,Away,Sheff Utd,Southampton,L,161.0,15.0,19.0,,,3.0,2.0,1.0,11.0,2.0,15.0,,1.0,6.0,56.0,46.0,34.0,,,54.0,16.0,9.0,1.0,1.0,3,3.0,1,0,1,,11.0,5.0,3.0,6.0,,15.0,,130.0,27.9,0.0,0,0,1.0,,5.0,34.0,2.0,260.0,5.0,12.0,13.0,1.0,9.0,0.0
Sheffield_Utd_49,2020-21,2128295,1,2020-09-14 18:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Wolves,L,373.0,28.0,31.0,,,1.0,1.0,,18.0,2.0,14.0,,12.0,7.0,69.0,59.0,10.0,,,87.0,13.0,7.0,,,2,2.0,0,2,0,1.0,9.0,3.0,2.0,2.0,,57.0,,156.0,55.1,0.0,0,0,2.0,5.0,8.0,10.0,4.0,460.0,9.0,16.0,30.0,12.0,9.0,0.0
Sheffield_Utd_49,2020-21,2128297,2,2020-09-21 18:00:00,"Villa Park, Birmingham",,Away,Sheff Utd,Aston Villa,L,131.0,32.0,22.0,,1.0,,1.0,,7.0,1.0,4.0,,4.0,3.0,54.0,49.0,36.0,,,41.0,13.0,12.0,,,1,1.0,0,0,0,,7.0,1.0,1.0,5.0,,21.0,1.0,128.0,28.1,0.0,0,1,1.0,2.0,2.0,36.0,,221.0,4.0,9.0,11.0,4.0,6.0,0.0
Sheffield_Utd_49,2020-21,2128312,3,2020-09-27 12:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Leeds,L,232.0,25.0,23.0,,1.0,2.0,2.0,,22.0,5.0,7.0,,5.0,10.0,60.0,62.0,30.0,,,43.0,18.0,4.0,,,1,1.0,0,0,0,,7.0,8.0,4.0,4.0,,28.0,,142.0,36.3,0.0,0,0,7.0,5.0,13.0,30.0,2.0,327.0,14.0,23.0,31.0,5.0,11.0,0.0
Sheffield_Utd_49,2020-21,2128316,4,2020-10-04 14:00:00,"Emirates Stadium, London",,Away,Sheff Utd,Arsenal,L,295.0,17.0,14.0,,,,,,23.0,2.0,12.0,,4.0,5.0,45.0,35.0,22.0,,1.0,34.0,9.0,3.0,1.0,1.0,2,2.0,1,0,0,,5.0,3.0,2.0,1.0,,29.0,,120.0,35.5,0.0,0,0,3.0,2.0,4.0,22.0,3.0,373.0,6.0,11.0,15.0,4.0,4.0,0.0
Sheffield_Utd_49,2020-21,2128333,5,2020-10-18 12:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Fulham,D,320.0,20.0,25.0,1.0,,2.0,2.0,1.0,10.0,1.0,15.0,,2.0,6.0,53.0,52.0,17.0,,1.0,52.0,5.0,9.0,,1.0,1,1.0,1,0,0,,18.0,6.0,6.0,3.0,,25.0,1.0,125.0,41.5,0.0,0,0,5.0,3.0,8.0,17.0,4.0,399.0,10.0,15.0,16.0,2.0,9.0,0.0
Sheffield_Utd_49,2020-21,2128341,6,2020-10-24 20:00:00,"Anfield, Liverpool",,Away,Sheff Utd,Liverpool,L,309.0,22.0,34.0,1.0,,1.0,1.0,1.0,25.0,4.0,12.0,,3.0,6.0,56.0,71.0,25.0,,,55.0,15.0,6.0,,1.0,2,2.0,1,1,1,,4.0,5.0,2.0,5.0,,33.0,1.0,143.0,37.8,0.0,0,0,3.0,7.0,10.0,25.0,,406.0,13.0,22.0,32.0,3.0,10.0,0.0
Sheffield_Utd_49,2020-21,2128353,7,2020-10-31 12:30:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Man City,L,292.0,17.0,13.0,,,1.0,1.0,,17.0,1.0,17.0,,2.0,6.0,59.0,42.0,24.0,,,49.0,14.0,6.0,,,1,1.0,0,1,0,,9.0,2.0,1.0,4.0,,22.0,,126.0,35.2,0.0,0,0,7.0,1.0,3.0,24.0,,375.0,3.0,19.0,13.0,2.0,11.0,0.0
Sheffield_Utd_49,2020-21,2128358,8,2020-11-07 17:30:00,"Stamford Bridge, London",,Away,Sheff Utd,Chelsea,L,223.0,13.0,14.0,,,1.0,,1.0,16.0,2.0,3.0,,7.0,11.0,43.0,33.0,23.0,1.0,,43.0,14.0,5.0,1.0,1.0,4,4.0,1,2,1,,5.0,4.0,3.0,6.0,,25.0,,145.0,29.9,0.0,0,0,6.0,1.0,5.0,23.0,1.0,320.0,6.0,11.0,8.0,7.0,4.0,0.0
Sheffield_Utd_49,2020-21,2128373,9,2020-11-22 14:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,West Ham,L,415.0,31.0,21.0,,,2.0,2.0,,20.0,1.0,8.0,,2.0,5.0,58.0,58.0,15.0,,,58.0,7.0,6.0,,,1,1.0,0,0,0,1.0,8.0,4.0,5.0,7.0,,24.0,,157.0,50.9,0.0,0,0,2.0,3.0,7.0,15.0,4.0,517.0,9.0,25.0,15.0,2.0,14.0,0.0
Sheffield_Utd_49,2020-21,2128384,10,2020-11-28 20:00:00,"The Hawthorns, West Bromwich",,Away,Sheff Utd,West Brom,L,325.0,27.0,20.0,,1.0,5.0,6.0,,7.0,6.0,5.0,,9.0,7.0,49.0,55.0,20.0,,,58.0,9.0,9.0,,,1,1.0,0,1,0,,7.0,10.0,5.0,4.0,,29.0,,125.0,51.3,0.0,0,0,5.0,10.0,17.0,20.0,2.0,402.0,21.0,14.0,35.0,9.0,8.0,0.0
Sheffield_Utd_49,2020-21,2128392,11,2020-12-06 14:15:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Leicester,L,182.0,19.0,23.0,,,,,,19.0,1.0,16.0,,6.0,13.0,64.0,53.0,26.0,,1.0,41.0,13.0,6.0,1.0,1.0,2,2.0,1,1,1,,9.0,2.0,1.0,5.0,,27.0,,149.0,29.7,0.0,0,0,2.0,2.0,4.0,26.0,4.0,273.0,4.0,16.0,12.0,6.0,4.0,0.0
Sheffield_Utd_49,2020-21,2128404,12,2020-12-13 12:00:00,"St. Mary's Stadium, Southampton",2000.0,Away,Sheff Utd,Southampton,L,179.0,22.0,15.0,,,,,,14.0,,9.0,,4.0,13.0,65.0,46.0,19.0,,1.0,43.0,14.0,8.0,,,3,3.0,0,1,0,,13.0,,,3.0,,23.0,,126.0,31.8,0.0,0,0,3.0,3.0,3.0,19.0,,259.0,3.0,17.0,7.0,4.0,11.0,0.0
Sheffield_Utd_49,2020-21,2128411,13,2020-12-17 20:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Man Utd,L,266.0,22.0,20.0,,,1.0,,1.0,16.0,1.0,8.0,,6.0,10.0,65.0,53.0,12.0,1.0,,71.0,17.0,6.0,1.0,2.0,3,3.0,2,2,1,,10.0,5.0,6.0,3.0,,33.0,,150.0,40.1,0.0,0,0,5.0,5.0,10.0,12.0,2.0,362.0,12.0,20.0,28.0,6.0,13.0,0.0
Sheffield_Utd_49,2020-21,2128416,14,2020-12-20 12:00:00,"American Express Stadium, Falmer",2000.0,Away,Sheff Utd,Brighton,D,130.0,23.0,27.0,,1.0,1.0,1.0,,8.0,,9.0,,2.0,8.0,54.0,52.0,37.0,,1.0,46.0,11.0,9.0,1.0,1.0,1,1.0,1,0,0,,7.0,2.0,3.0,7.0,,12.0,,115.0,26.5,0.0,0,1,3.0,2.0,4.0,37.0,2.0,203.0,5.0,12.0,11.0,2.0,9.0,0.0
Sheffield_Utd_49,2020-21,2128433,15,2020-12-26 20:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Everton,L,305.0,32.0,20.0,,1.0,1.0,1.0,,27.0,3.0,18.0,,5.0,10.0,74.0,54.0,17.0,,1.0,76.0,11.0,10.0,,,1,1.0,0,0,0,,11.0,3.0,2.0,1.0,,24.0,,164.0,43.8,0.0,0,0,2.0,5.0,8.0,17.0,,420.0,10.0,18.0,21.0,6.0,9.0,0.0
