team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalDistance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Brighton_36,2017-18,918894,1,2017-08-12 17:30:00,"Amex Stadium, Falmer",30415,Home,Brighton,Man City,L,130.0,13.0,13.0,,1.0,,,,12.0,2.0,6.0,,3.0,8.0,35.0,38.0,39.0,,1.0,,,,,30.0,6.0,8.0,,,2,2.0,0,0,0,,12.0,2.0,2.0,5.0,1.0,11.0,,114.0,21.8,0.0,0,0,3.0,2.0,2.0,39.0,,6.0,213.0,6.0,10.0,9.0,3.0,8.0,0.0
Brighton_36,2017-18,918906,2,2017-08-19 15:00:00,"King Power Stadium, Leicester",31902,Away,Brighton,Leicester,L,435.0,17.0,16.0,,,1.0,1.0,,10.0,3.0,8.0,,2.0,7.0,46.0,39.0,20.0,1.0,1.0,,,,,67.0,10.0,7.0,,,2,2.0,0,1,0,,9.0,2.0,2.0,6.0,,23.0,,142.0,54.8,0.0,0,0,2.0,,3.0,20.0,,2.0,526.0,5.0,11.0,9.0,2.0,6.0,0.0
Brighton_36,2017-18,918921,3,2017-08-26 15:00:00,"Vicarage Road, Watford",20181,Away,Brighton,Watford,D,359.0,20.0,20.0,,1.0,,,,17.0,6.0,8.0,1.0,11.0,4.0,55.0,43.0,22.0,,,,,,,59.0,18.0,6.0,,,0,,0,0,0,2.0,7.0,6.0,2.0,3.0,,41.0,,125.0,57.8,0.0,1,0,,8.0,13.0,22.0,,5.0,433.0,16.0,12.0,25.0,11.0,9.0,0.0
Brighton_36,2017-18,918924,4,2017-09-09 15:00:00,"Amex Stadium, Falmer",30381,Home,Brighton,West Brom,W,363.0,24.0,15.0,,1.0,,,,15.0,3.0,10.0,,2.0,6.0,49.0,38.0,35.0,,,,,,,73.0,9.0,4.0,3.0,3.0,1,1.0,3,0,1,,17.0,7.0,6.0,2.0,,24.0,,121.0,48.6,0.0,0,0,2.0,3.0,9.0,35.0,,1.0,448.0,12.0,17.0,4.0,2.0,11.0,0.0
Brighton_36,2017-18,918933,5,2017-09-15 20:00:00,"Vitality Stadium, Bournemouth",10369,Away,Brighton,Bournemouth,L,290.0,23.0,17.0,,,1.0,,1.0,12.0,2.0,18.0,,4.0,5.0,63.0,53.0,25.0,,2.0,,,,,58.0,12.0,4.0,1.0,1.0,2,2.0,1,0,0,1.0,13.0,3.0,2.0,7.0,,16.0,,147.0,37.5,0.0,0,0,1.0,5.0,6.0,25.0,,1.0,390.0,9.0,19.0,12.0,4.0,16.0,0.0
Brighton_36,2017-18,918944,6,2017-09-24 16:00:00,"Amex Stadium, Falmer",30468,Home,Brighton,Newcastle,W,339.0,21.0,33.0,,1.0,,,,15.0,2.0,11.0,1.0,2.0,8.0,51.0,62.0,40.0,,1.0,,,,,58.0,6.0,8.0,1.0,1.0,0,,1,0,0,,11.0,3.0,3.0,5.0,,28.0,,145.0,48.8,0.0,0,0,5.0,2.0,5.0,40.0,,1.0,438.0,7.0,16.0,20.0,2.0,8.0,0.0
Brighton_36,2017-18,918954,7,2017-10-01 12:00:00,"Emirates Stadium, London",59378,Away,Brighton,Arsenal,L,269.0,30.0,13.0,,2.0,,,,15.0,3.0,10.0,,5.0,7.0,63.0,40.0,22.0,,1.0,,,,,37.0,8.0,7.0,,,2,2.0,0,1,0,1.0,19.0,2.0,1.0,9.0,,29.0,,135.0,34.8,0.0,0,0,6.0,5.0,7.0,22.0,,3.0,357.0,9.0,10.0,15.0,5.0,6.0,0.0
Brighton_36,2017-18,918963,8,2017-10-15 13:30:00,"Amex Stadium, Falmer",30565,Home,Brighton,Everton,D,285.0,24.0,25.0,,1.0,1.0,,1.0,18.0,6.0,12.0,,7.0,13.0,68.0,61.0,26.0,,,,,,,64.0,12.0,9.0,1.0,1.0,1,1.0,1,0,0,,16.0,4.0,3.0,2.0,,34.0,,160.0,46.9,0.0,0,0,5.0,3.0,6.0,26.0,,5.0,385.0,12.0,18.0,23.0,7.0,9.0,0.0
Brighton_36,2017-18,918982,9,2017-10-20 20:00:00,"London Stadium, London",56977,Away,Brighton,West Ham,W,251.0,15.0,22.0,1.0,1.0,3.0,2.0,2.0,16.0,1.0,8.0,1.0,3.0,6.0,50.0,41.0,45.0,,,,,,,36.0,13.0,5.0,2.0,3.0,0,,3,0,2,,14.0,4.0,5.0,9.0,,17.0,1.0,137.0,35.0,0.0,0,0,2.0,1.0,5.0,45.0,,1.0,337.0,7.0,10.0,9.0,3.0,7.0,0.0
Brighton_36,2017-18,918985,10,2017-10-29 13:30:00,"Amex Stadium, Falmer",30564,Home,Brighton,Southampton,D,395.0,9.0,16.0,,3.0,3.0,3.0,,20.0,1.0,8.0,,2.0,13.0,41.0,52.0,20.0,,,,,,,66.0,9.0,9.0,1.0,1.0,1,1.0,1,1,0,,7.0,3.0,2.0,3.0,,24.0,,143.0,51.9,0.0,0,0,,4.0,7.0,20.0,,,490.0,7.0,18.0,13.0,2.0,11.0,0.0
Brighton_36,2017-18,919000,11,2017-11-04 15:00:00,"Liberty Stadium, Swansea",20822,Away,Brighton,Swansea,W,267.0,27.0,23.0,,,1.0,,1.0,14.0,1.0,11.0,1.0,7.0,9.0,61.0,54.0,36.0,,,,,,,37.0,12.0,13.0,1.0,1.0,0,,1,0,1,,10.0,3.0,2.0,7.0,,27.0,,154.0,43.9,0.0,0,0,2.0,2.0,3.0,36.0,,2.0,371.0,5.0,17.0,5.0,7.0,10.0,0.0
Brighton_36,2017-18,919005,12,2017-11-20 20:00:00,"Amex Stadium, Falmer",29676,Home,Brighton,Stoke,D,364.0,22.0,9.0,,1.0,1.0,1.0,,15.0,,18.0,,6.0,5.0,62.0,39.0,17.0,,2.0,,,,,67.0,13.0,5.0,1.0,2.0,2,2.0,2,2,1,,15.0,2.0,3.0,4.0,,28.0,,146.0,53.8,0.0,0,0,4.0,6.0,6.0,17.0,,3.0,462.0,9.0,14.0,18.0,6.0,8.0,0.0
Brighton_36,2017-18,919017,13,2017-11-25 15:00:00,"Old Trafford, Manchester",75018,Away,Brighton,Man Utd,L,311.0,14.0,14.0,,1.0,1.0,1.0,,14.0,3.0,18.0,,,8.0,51.0,46.0,30.0,,,,,,,47.0,9.0,9.0,,,1,1.0,0,0,0,,14.0,4.0,2.0,4.0,1.0,21.0,,141.0,41.7,0.0,0,0,4.0,3.0,7.0,30.0,,1.0,404.0,8.0,18.0,19.0,,14.0,0.0
