team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Reading_108,2012-13,442105,11,2012-11-10 15:00:00,"Select Car Leasing Stadium, Reading",24080,Home,Reading,Norwich,D,214.0,39.0,34.0,,2.0,,,,2.0,,1.0,10.0,7.0,68.0,72.0,15.0,,2.0,69.0,9.0,17.0,,,0,,0,0,0,1.0,16.0,3.0,2.0,2.0,24.0,,203.0,49.3,0.0,0,0,,5.0,6.0,31.0,4.0,316.0,9.0,11.0,,10.0,11.0,0.0
Reading_108,2012-13,442116,12,2012-11-17 15:00:00,"Select Car Leasing Stadium, Reading",24184,Home,Reading,Everton,W,172.0,17.0,16.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,14.0,42.0,46.0,17.0,1.0,1.0,70.0,12.0,12.0,1.0,2.0,1,1.0,2,1,0,,13.0,2.0,3.0,5.0,18.0,1.0,152.0,39.6,0.0,0,0,,10.0,10.0,33.0,2.0,247.0,14.0,14.0,,7.0,11.0,0.0
Reading_108,2012-13,442128,13,2012-11-24 15:00:00,"DW Stadium, Wigan",15436,Away,Reading,Wigan,L,152.0,14.0,18.0,,5.0,1.0,1.0,,6.0,7.0,,5.0,13.0,51.0,54.0,28.0,1.0,,57.0,11.0,15.0,1.0,2.0,3,3.0,2,0,1,,17.0,8.0,5.0,5.0,18.0,,150.0,33.3,0.0,0,0,,6.0,14.0,42.0,1.0,226.0,17.0,15.0,,5.0,9.0,0.0
Reading_108,2012-13,442129,14,2012-11-27 20:00:00,"Villa Park, Birmingham",28692,Away,Reading,Aston Villa,L,193.0,28.0,25.0,,,2.0,2.0,,3.0,2.0,,3.0,19.0,56.0,53.0,42.0,,,77.0,6.0,11.0,,,1,1.0,0,0,0,,12.0,5.0,3.0,5.0,30.0,,199.0,44.8,0.0,0,0,,6.0,10.0,63.0,3.0,292.0,12.0,11.0,,3.0,3.0,0.0
Reading_108,2012-13,442146,15,2012-12-01 17:30:00,"Select Car Leasing Stadium, Reading",24095,Home,Reading,Man Utd,L,308.0,15.0,13.0,,2.0,2.0,,2.0,1.0,6.0,,6.0,8.0,50.0,49.0,10.0,1.0,1.0,79.0,10.0,12.0,2.0,3.0,4,4.0,3,4,3,,18.0,6.0,7.0,1.0,16.0,,158.0,41.7,0.0,0,0,,4.0,10.0,16.0,,397.0,12.0,19.0,,6.0,16.0,0.0
Reading_108,2012-13,442154,16,2012-12-08 15:00:00,"St. Mary's Stadium, Southampton",29331,Away,Reading,Southampton,L,151.0,20.0,12.0,,,,,,,1.0,,4.0,14.0,55.0,42.0,18.0,,,65.0,13.0,11.0,,,1,1.0,0,0,0,1.0,13.0,2.0,2.0,3.0,10.0,,177.0,34.9,0.0,0,0,,4.0,5.0,41.0,4.0,231.0,6.0,15.0,,4.0,12.0,0.0
Reading_108,2012-13,442165,17,2012-12-17 20:00:00,"Select Car Leasing Stadium, Reading",24125,Home,Reading,Arsenal,L,257.0,14.0,15.0,,,2.0,,2.0,4.0,14.0,,3.0,15.0,51.0,44.0,17.0,,,44.0,7.0,4.0,2.0,2.0,5,5.0,2,3,0,,12.0,5.0,3.0,7.0,26.0,,132.0,32.9,0.0,0,0,7.0,2.0,7.0,26.0,5.0,348.0,9.0,12.0,19.0,3.0,8.0,0.0
Reading_108,2012-13,442171,18,2012-12-22 15:00:00,"Etihad Stadium, Manchester",47007,Away,Reading,Man City,L,166.0,25.0,19.0,,,,,,,7.0,,3.0,6.0,56.0,46.0,20.0,,,51.0,16.0,11.0,,,1,1.0,0,0,0,,19.0,1.0,1.0,8.0,17.0,,124.0,26.7,0.0,0,0,,4.0,5.0,36.0,1.0,235.0,5.0,15.0,,3.0,9.0,0.0
Reading_108,2012-13,442186,19,2012-12-26 15:00:00,"Select Car Leasing Stadium, Reading",24050,Home,Reading,Swansea,D,141.0,10.0,18.0,,1.0,,1.0,,1.0,6.0,1.0,6.0,12.0,43.0,56.0,13.0,,1.0,54.0,17.0,15.0,,,0,,0,0,0,,13.0,1.0,1.0,2.0,21.0,,143.0,28.0,0.0,0,0,,1.0,2.0,25.0,2.0,220.0,3.0,23.0,,6.0,17.0,0.0
Reading_108,2012-13,442196,20,2012-12-29 15:00:00,"Select Car Leasing Stadium, Reading",24183,Home,Reading,West Ham,W,139.0,27.0,20.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,19.0,68.0,51.0,31.0,,,46.0,18.0,8.0,,1.0,0,,1,0,1,1.0,11.0,1.0,2.0,1.0,9.0,,161.0,33.8,0.0,0,0,,1.0,2.0,52.0,5.0,214.0,3.0,18.0,,2.0,11.0,0.0
Reading_108,2012-13,442205,21,2013-01-01 15:00:00,"White Hart Lane, London",36180,Away,Reading,Spurs,L,198.0,12.0,10.0,,1.0,1.0,2.0,1.0,1.0,7.0,,3.0,13.0,43.0,37.0,13.0,,,59.0,11.0,10.0,,1.0,3,3.0,1,1,1,1.0,25.0,3.0,3.0,12.0,8.0,,141.0,32.0,0.0,0,0,,3.0,4.0,31.0,4.0,281.0,7.0,16.0,,3.0,11.0,0.0
Reading_108,2012-13,442216,22,2013-01-12 15:00:00,"Select Car Leasing Stadium, Reading",23495,Home,Reading,West Brom,W,342.0,21.0,18.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,,8.0,13.0,53.0,42.0,21.0,,,88.0,8.0,13.0,2.0,3.0,2,2.0,3,1,0,,11.0,6.0,7.0,2.0,38.0,1.0,205.0,57.5,0.0,0,0,,,6.0,42.0,2.0,447.0,8.0,9.0,,8.0,7.0,0.0
Reading_108,2012-13,442222,23,2013-01-19 15:00:00,"St. James' Park, Newcastle",49411,Away,Reading,Newcastle,W,255.0,33.0,18.0,,,1.0,1.0,,,13.0,,2.0,7.0,70.0,59.0,31.0,,,85.0,10.0,10.0,2.0,2.0,1,1.0,2,1,0,,8.0,2.0,2.0,3.0,15.0,,177.0,44.4,0.0,0,0,,5.0,5.0,43.0,1.0,369.0,7.0,19.0,,2.0,12.0,0.0
Reading_108,2012-13,442234,24,2013-01-30 20:00:00,"Select Car Leasing Stadium, Reading",24097,Home,Reading,Chelsea,D,179.0,16.0,18.0,,2.0,,,,,1.0,,,12.0,39.0,56.0,32.0,,,78.0,8.0,19.0,2.0,2.0,2,2.0,2,1,0,,15.0,2.0,2.0,3.0,18.0,,164.0,32.4,0.0,0,0,,3.0,4.0,50.0,4.0,271.0,5.0,16.0,,,15.0,0.0
Reading_108,2012-13,442245,25,2013-02-02 15:00:00,"Select Car Leasing Stadium, Reading",23829,Home,Reading,Sunderland,W,230.0,28.0,28.0,,2.0,1.0,,1.0,1.0,2.0,,6.0,20.0,66.0,59.0,26.0,,,96.0,13.0,15.0,2.0,2.0,1,1.0,2,1,1,1.0,10.0,3.0,3.0,2.0,25.0,,198.0,48.6,0.0,0,0,,7.0,9.0,42.0,,332.0,11.0,12.0,,6.0,11.0,0.0
Reading_108,2012-13,442255,26,2013-02-09 15:00:00,"bet365 Stadium, Stoke",26737,Away,Reading,Stoke,L,206.0,65.0,42.0,,1.0,,,,3.0,5.0,,3.0,16.0,93.0,66.0,27.0,,,80.0,5.0,9.0,1.0,1.0,2,2.0,1,0,0,,9.0,2.0,2.0,3.0,17.0,,207.0,41.9,0.0,0,0,,2.0,3.0,56.0,2.0,311.0,7.0,11.0,,3.0,10.0,0.0
Reading_108,2012-13,442266,27,2013-02-23 15:00:00,"Select Car Leasing Stadium, Reading",22321,Home,Reading,Wigan,L,174.0,27.0,13.0,,,1.0,1.0,,1.0,4.0,,2.0,10.0,51.0,51.0,11.0,1.0,1.0,69.0,9.0,11.0,,,3,3.0,0,2,0,,15.0,1.0,,3.0,15.0,,158.0,29.9,0.0,0,1,,6.0,5.0,20.0,1.0,270.0,7.0,23.0,,2.0,16.0,0.0
Reading_108,2012-13,442271,28,2013-03-02 15:00:00,"Goodison Park, Liverpool",35244,Away,Reading,Everton,L,191.0,32.0,19.0,,1.0,1.0,,1.0,2.0,4.0,,10.0,14.0,60.0,51.0,19.0,,,70.0,8.0,8.0,1.0,1.0,3,3.0,1,1,0,1.0,20.0,5.0,5.0,6.0,24.0,,171.0,40.0,0.0,0,0,,7.0,6.0,33.0,4.0,270.0,14.0,19.0,,10.0,15.0,0.0
Reading_108,2012-13,442286,29,2013-03-09 15:00:00,"Select Car Leasing Stadium, Reading",24102,Home,Reading,Aston Villa,L,185.0,35.0,22.0,,,1.0,1.0,,,4.0,,6.0,15.0,65.0,38.0,15.0,1.0,1.0,69.0,8.0,7.0,,1.0,2,2.0,1,2,1,1.0,21.0,3.0,3.0,4.0,19.0,,189.0,41.5,0.0,0,0,,6.0,9.0,27.0,2.0,285.0,9.0,9.0,,6.0,8.0,0.0
Reading_108,2012-13,442292,30,2013-03-16 17:30:00,"Old Trafford, Manchester",75605,Away,Reading,Man Utd,L,252.0,20.0,23.0,,1.0,,,,4.0,5.0,,4.0,16.0,61.0,54.0,16.0,,,61.0,16.0,5.0,,,1,1.0,0,1,0,,6.0,1.0,,3.0,19.0,,162.0,43.2,0.0,0,0,,2.0,3.0,32.0,1.0,338.0,6.0,22.0,,4.0,16.0,0.0
Reading_108,2012-13,442299,31,2013-03-30 15:00:00,"Emirates Stadium, London",60082,Away,Reading,Arsenal,L,204.0,17.0,18.0,,,1.0,,1.0,,5.0,,3.0,8.0,47.0,50.0,20.0,,1.0,40.0,14.0,9.0,1.0,1.0,4,4.0,1,1,0,,26.0,2.0,2.0,11.0,22.0,,119.0,29.9,0.0,0,0,2.0,3.0,5.0,39.0,1.0,288.0,5.0,19.0,9.0,3.0,13.0,0.0
Reading_108,2012-13,442315,32,2013-04-06 12:45:00,"Select Car Leasing Stadium, Reading",24108,Home,Reading,Southampton,L,179.0,30.0,22.0,,5.0,1.0,1.0,,2.0,4.0,,8.0,11.0,61.0,64.0,13.0,1.0,1.0,86.0,6.0,10.0,,,2,2.0,0,1,0,,21.0,3.0,2.0,1.0,15.0,,227.0,39.4,0.0,0,0,,6.0,7.0,20.0,1.0,312.0,10.0,28.0,,8.0,21.0,0.0
Reading_108,2012-13,442325,33,2013-04-13 15:00:00,"Select Car Leasing Stadium, Reading",24139,Home,Reading,Liverpool,D,201.0,21.0,14.0,,1.0,1.0,1.0,,4.0,7.0,1.0,4.0,17.0,57.0,43.0,10.0,,1.0,57.0,12.0,8.0,,,0,,0,0,0,,19.0,4.0,2.0,6.0,26.0,,188.0,39.9,0.0,0,0,,3.0,6.0,21.0,2.0,307.0,9.0,16.0,,4.0,12.0,0.0
Reading_108,2012-13,442332,34,2013-04-20 15:00:00,"Carrow Road, Norwich",26460,Away,Reading,Norwich,L,314.0,18.0,12.0,,,1.0,1.0,,6.0,4.0,,8.0,10.0,46.0,38.0,16.0,,,71.0,11.0,9.0,1.0,1.0,2,2.0,1,0,0,,8.0,5.0,2.0,1.0,16.0,,168.0,54.5,0.0,0,0,,8.0,11.0,25.0,2.0,422.0,16.0,14.0,,8.0,13.0,0.0
Reading_108,2012-13,442345,35,2013-04-28 13:30:00,"Select Car Leasing Stadium, Reading",23388,Home,Reading,QPR,D,231.0,28.0,18.0,,2.0,4.0,5.0,,5.0,13.0,1.0,9.0,4.0,65.0,53.0,23.0,,,64.0,12.0,15.0,,,0,,0,0,0,,12.0,8.0,5.0,3.0,17.0,,150.0,46.1,0.0,0,0,,6.0,13.0,32.0,1.0,311.0,16.0,14.0,,9.0,8.0,0.0
Reading_108,2012-13,442349,36,2013-05-04 15:00:00,"Craven Cottage, London",24087,Away,Reading,Fulham,W,357.0,17.0,8.0,1.0,,1.0,1.0,1.0,5.0,3.0,,3.0,11.0,44.0,42.0,14.0,,,72.0,10.0,15.0,1.0,4.0,2,2.0,4,0,1,,13.0,11.0,10.0,6.0,14.0,1.0,150.0,51.0,0.0,0,0,,6.0,16.0,27.0,3.0,437.0,21.0,13.0,,3.0,8.0,0.0
Reading_108,2012-13,442366,37,2013-05-14 20:00:00,"Select Car Leasing Stadium, Reading",22859,Home,Reading,Man City,L,300.0,18.0,6.0,,1.0,1.0,1.0,,2.0,8.0,,4.0,8.0,45.0,26.0,13.0,,,55.0,7.0,7.0,,,2,2.0,0,1,0,,12.0,8.0,7.0,11.0,20.0,,123.0,38.7,0.0,0,0,,3.0,11.0,26.0,1.0,361.0,12.0,12.0,,4.0,10.0,0.0
Reading_108,2012-13,442377,38,2013-05-19 16:00:00,"Boleyn Ground, London",34973,Away,Reading,West Ham,L,286.0,15.0,7.0,,,1.0,,1.0,2.0,2.0,,4.0,14.0,43.0,36.0,19.0,1.0,1.0,61.0,10.0,13.0,2.0,2.0,4,4.0,2,2,0,,15.0,6.0,6.0,2.0,12.0,,157.0,51.6,0.0,0,0,,9.0,14.0,26.0,,369.0,17.0,15.0,,4.0,11.0,0.0
