team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalDistance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Liverpool_14,2009-10,284008,1,2009-08-16 16:00:00,"White Hart Lane, London",35935,Away,Liverpool,Spurs,L,342.0,10.0,4.0,1.0,,,,,,2.0,8.0,,5.0,13.0,67.0,47.0,17.0,,,,,,,76.0,17.0,12.0,,1.0,2,2.0,1,1,0,,18.0,3.0,3.0,6.0,,19.0,1.0,159.0,52.5,0.0,0,0,,4.0,6.0,34.0,,2.0,424.0,9.0,22.0,,5.0,16.0,0.0
Liverpool_14,2009-10,284018,2,2009-08-19 20:00:00,"Anfield, Liverpool",44318,Home,Liverpool,Stoke,W,484.0,11.0,12.0,,,,,,,1.0,,1.0,11.0,5.0,34.0,45.0,20.0,,,,,,,83.0,11.0,9.0,2.0,4.0,0,,4,0,2,,9.0,12.0,14.0,2.0,,19.0,,136.0,75.9,0.0,0,0,,6.0,16.0,33.0,,,562.0,21.0,15.0,,11.0,11.0,0.0
Liverpool_14,2009-10,284025,3,2009-08-24 20:00:00,"Anfield, Liverpool",43667,Home,Liverpool,Aston Villa,L,472.0,8.0,16.0,,,,,,,5.0,5.0,,10.0,13.0,50.0,55.0,19.0,,,,,,,87.0,14.0,11.0,1.0,1.0,3,3.0,1,2,0,1.0,15.0,13.0,11.0,3.0,1.0,30.0,,154.0,67.4,0.0,0,0,,8.0,21.0,26.0,,1.0,563.0,24.0,21.0,,10.0,16.0,0.0
Liverpool_14,2009-10,284032,4,2009-08-29 15:00:00,"Toughsheet Community Stadium, Bolton",23284,Away,Liverpool,Bolton,W,538.0,12.0,19.0,,2.0,,,,,8.0,3.0,,11.0,10.0,47.0,57.0,16.0,,,,,,,86.0,8.0,15.0,2.0,3.0,2,2.0,3,1,1,1.0,10.0,12.0,9.0,2.0,,32.0,,152.0,77.8,0.0,1,0,,13.0,24.0,31.0,,1.0,612.0,30.0,15.0,,11.0,11.0,0.0
Liverpool_14,2009-10,284043,5,2009-09-12 15:00:00,"Anfield, Liverpool",43817,Home,Liverpool,Burnley,W,428.0,10.0,10.0,,1.0,,,,,3.0,7.0,1.0,7.0,11.0,46.0,60.0,18.0,,,,,,,81.0,8.0,10.0,3.0,4.0,0,,4,0,2,1.0,20.0,14.0,15.0,1.0,,35.0,,156.0,60.4,0.0,0,0,3.0,10.0,23.0,30.0,,4.0,525.0,28.0,25.0,37.0,7.0,18.0,0.0
Liverpool_14,2009-10,284058,6,2009-09-19 17:30:00,"Boleyn Ground, London",34658,Away,Liverpool,West Ham,W,417.0,15.0,17.0,,,,,,,10.0,10.0,,4.0,12.0,65.0,73.0,8.0,,1.0,,,,,100.0,17.0,13.0,3.0,3.0,2,2.0,3,2,2,,27.0,14.0,5.0,3.0,,19.0,,138.0,57.9,0.0,0,0,,4.0,17.0,13.0,,2.0,506.0,19.0,33.0,,4.0,23.0,0.0
Liverpool_14,2009-10,284063,7,2009-09-26 15:00:00,"Anfield, Liverpool",44392,Home,Liverpool,Hull,W,408.0,13.0,9.0,,,,,,,7.0,5.0,,13.0,12.0,53.0,45.0,13.0,1.0,,,,,,79.0,11.0,3.0,6.0,6.0,1,1.0,6,1,2,,18.0,12.0,8.0,3.0,,44.0,,158.0,63.4,0.0,0,0,1.0,10.0,21.0,33.0,,2.0,491.0,25.0,21.0,54.0,13.0,17.0,0.0
Liverpool_14,2009-10,284074,8,2009-10-04 16:00:00,"Stamford Bridge, London",41732,Away,Liverpool,Chelsea,L,287.0,19.0,13.0,,1.0,,,,,5.0,12.0,,8.0,14.0,79.0,65.0,17.0,1.0,,,,,,75.0,17.0,15.0,,,2,2.0,0,0,0,1.0,26.0,3.0,3.0,2.0,,21.0,,177.0,49.0,0.0,0,0,,9.0,10.0,29.0,,2.0,380.0,17.0,30.0,,8.0,20.0,0.0
Liverpool_14,2009-10,284088,9,2009-10-17 15:00:00,"Stadium of Light, Sunderland",47327,Away,Liverpool,Sunderland,L,396.0,14.0,11.0,,1.0,,,,,4.0,3.0,,8.0,17.0,61.0,67.0,15.0,,1.0,,,,,85.0,18.0,20.0,,,1,1.0,0,1,0,,16.0,4.0,4.0,5.0,,30.0,,175.0,68.0,0.0,0,0,,11.0,12.0,28.0,,,504.0,19.0,28.0,,7.0,21.0,0.0
Liverpool_14,2009-10,284095,10,2009-10-25 14:00:00,"Anfield, Liverpool",44188,Home,Liverpool,Man Utd,W,255.0,21.0,16.0,,2.0,,,,,5.0,7.0,1.0,5.0,18.0,73.0,66.0,20.0,,,,,,,85.0,20.0,12.0,2.0,2.0,0,,2,0,0,,22.0,7.0,5.0,3.0,,20.0,,180.0,43.8,0.0,1,1,,6.0,10.0,41.0,,1.0,360.0,16.0,32.0,,5.0,23.0,0.0
Liverpool_14,2009-10,284105,11,2009-10-31 15:00:00,"Craven Cottage, London",25700,Away,Liverpool,Fulham,L,539.0,15.0,9.0,,1.0,,,,,4.0,5.0,,2.0,11.0,52.0,41.0,10.0,,,,,,,99.0,13.0,10.0,,1.0,3,3.0,1,1,1,1.0,17.0,2.0,1.0,3.0,,16.0,,149.0,64.2,0.0,0,2,,5.0,6.0,21.0,,2.0,637.0,10.0,16.0,,2.0,13.0,0.0
Liverpool_14,2009-10,284114,12,2009-11-09 20:00:00,"Anfield, Liverpool",42560,Home,Liverpool,Birmingham,D,560.0,16.0,15.0,1.0,2.0,,,,,10.0,7.0,,11.0,18.0,58.0,80.0,11.0,,,,,,,85.0,8.0,9.0,1.0,2.0,2,2.0,2,2,1,1.0,20.0,10.0,7.0,,,34.0,1.0,173.0,77.0,0.0,0,0,,18.0,24.0,23.0,,2.0,654.0,35.0,35.0,,11.0,32.0,0.0
Liverpool_14,2009-10,284125,13,2009-11-21 12:45:00,"Anfield, Liverpool",44164,Home,Liverpool,Man City,D,399.0,7.0,8.0,,3.0,,,,,9.0,5.0,,7.0,8.0,38.0,51.0,15.0,,1.0,,,,,95.0,10.0,13.0,1.0,2.0,2,2.0,2,0,0,,21.0,9.0,4.0,2.0,,28.0,,157.0,57.4,0.0,0,0,,4.0,12.0,22.0,,1.0,506.0,17.0,22.0,,7.0,19.0,0.0
