team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalDistance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Fulham_54,2009-10,284006,1,2009-08-15 15:00:00,"Fratton Park, Portsmouth",17510.0,Away,Fulham,Portsmouth,W,252.0,10.0,13.0,,4.0,,,,,3.0,4.0,1.0,4.0,20.0,58.0,44.0,18.0,,,,,,,66.0,18.0,10.0,1.0,1.0,0,,1,0,1,,15.0,5.0,2.0,4.0,,22.0,,150.0,44.9,0.0,0,0,,8.0,11.0,29.0,,4.0,338.0,13.0,18.0,,4.0,15.0,0.0
Fulham_54,2009-10,284013,2,2009-11-25 20:00:00,"Craven Cottage, London",21414.0,Home,Fulham,Blackburn,W,251.0,27.0,13.0,,2.0,,,,,4.0,4.0,1.0,3.0,8.0,51.0,42.0,24.0,,,,,,,75.0,9.0,12.0,2.0,3.0,0,,3,0,1,,18.0,6.0,4.0,2.0,,22.0,,183.0,46.3,0.0,0,0,,5.0,11.0,47.0,,1.0,371.0,13.0,16.0,,3.0,9.0,0.0
Fulham_54,2009-10,284023,3,2009-08-23 16:00:00,"Craven Cottage, London",25404.0,Home,Fulham,Chelsea,L,266.0,14.0,15.0,,1.0,,,,,1.0,12.0,,4.0,11.0,52.0,44.0,13.0,,,,,,,73.0,11.0,9.0,,,2,2.0,0,1,0,,33.0,1.0,1.0,4.0,,17.0,,160.0,39.7,0.0,0,0,,4.0,4.0,33.0,,2.0,362.0,6.0,15.0,,4.0,12.0,0.0
Fulham_54,2009-10,284030,4,2009-08-30 16:00:00,"Villa Park, Birmingham",32917.0,Away,Fulham,Aston Villa,L,431.0,8.0,13.0,,3.0,,,,,3.0,4.0,,4.0,17.0,45.0,43.0,17.0,,,,,,,89.0,9.0,12.0,,,2,2.0,0,1,0,,20.0,1.0,,3.0,1.0,21.0,,148.0,55.9,0.0,0,0,,5.0,5.0,27.0,,1.0,530.0,8.0,17.0,,4.0,14.0,0.0
Fulham_54,2009-10,284042,5,2009-09-13 16:15:00,"Craven Cottage, London",24191.0,Home,Fulham,Everton,W,264.0,14.0,10.0,,1.0,,,,,4.0,4.0,,5.0,19.0,50.0,41.0,22.0,,,,,,,84.0,7.0,13.0,1.0,2.0,1,1.0,2,1,0,,23.0,6.0,8.0,9.0,,20.0,,190.0,51.9,0.0,0,0,,7.0,12.0,42.0,,,377.0,19.0,15.0,,6.0,12.0,0.0
Fulham_54,2009-10,284059,6,2009-09-20 14:00:00,"Molineux Stadium, Wolverhampton",27670.0,Away,Fulham,Wolves,L,316.0,16.0,21.0,1.0,1.0,,,,,3.0,3.0,,3.0,5.0,37.0,55.0,25.0,,1.0,,,,,75.0,11.0,15.0,,1.0,2,2.0,1,1,0,,20.0,2.0,4.0,2.0,,22.0,1.0,205.0,55.5,0.0,0,0,,1.0,3.0,59.0,,4.0,446.0,8.0,16.0,,3.0,13.0,0.0
Fulham_54,2009-10,284062,7,2009-09-26 17:30:00,"Craven Cottage, London",25700.0,Home,Fulham,Arsenal,L,278.0,24.0,18.0,,3.0,,,,,4.0,11.0,,3.0,14.0,69.0,67.0,19.0,,,,,,,83.0,15.0,10.0,,,1,1.0,0,0,0,1.0,24.0,9.0,8.0,2.0,,24.0,,209.0,49.1,0.0,0,0,,8.0,14.0,36.0,,4.0,417.0,20.0,28.0,,4.0,19.0,0.0
Fulham_54,2009-10,284078,8,2009-10-04 15:00:00,"Boleyn Ground, London",32612.0,Away,Fulham,West Ham,D,239.0,15.0,20.0,1.0,1.0,,,,,1.0,15.0,,4.0,11.0,63.0,57.0,25.0,,,,,,,59.0,15.0,14.0,1.0,2.0,2,2.0,2,1,0,,15.0,4.0,6.0,9.0,,10.0,1.0,139.0,35.2,0.0,0,1,5.0,4.0,6.0,52.0,,1.0,317.0,11.0,13.0,,4.0,10.0,0.0
Fulham_54,2009-10,284084,9,2009-10-19 20:00:00,"Craven Cottage, London",22943.0,Home,Fulham,Hull,W,417.0,23.0,14.0,,1.0,,,,,5.0,4.0,1.0,7.0,8.0,53.0,47.0,19.0,,,,,,,89.0,15.0,15.0,1.0,2.0,0,,2,0,1,,13.0,7.0,8.0,4.0,,30.0,,167.0,59.5,0.0,0,0,,7.0,14.0,40.0,,5.0,520.0,20.0,16.0,,7.0,10.0,0.0
Fulham_54,2009-10,284096,10,2009-10-25 15:00:00,"Etihad Stadium, Manchester",44906.0,Away,Fulham,Man City,D,278.0,15.0,12.0,,1.0,,,,,1.0,6.0,,2.0,12.0,47.0,49.0,17.0,,,,,,,51.0,13.0,12.0,2.0,2.0,2,2.0,2,0,0,,24.0,5.0,5.0,5.0,,10.0,,149.0,42.7,0.0,0,0,,7.0,10.0,38.0,,3.0,368.0,13.0,20.0,,2.0,19.0,0.0
