team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
West_Brom_35,2010-11,321661,1,2010-08-14 17:30:00,"Stamford Bridge, London",41589,Away,West Brom,Chelsea,L,339.0,7.0,4.0,,,,,,,5.0,11.0,,2.0,11.0,44.0,42.0,16.0,1.0,,,,,,54.0,10.0,11.0,,,6,6.0,0,2,0,,22.0,4.0,1.0,3.0,,12.0,,112.0,40.5,0.0,0,0,,5.0,8.0,24.0,1.0,394.0,11.0,20.0,,2.0,14.0,0.0
West_Brom_35,2010-11,321674,2,2010-08-21 15:00:00,"The Hawthorns, West Bromwich",23624,Home,West Brom,Sunderland,W,286.0,15.0,18.0,,,2.0,1.0,1.0,,1.0,4.0,1.0,4.0,11.0,51.0,47.0,20.0,,,,,,,82.0,17.0,13.0,1.0,1.0,0,,1,0,0,1.0,19.0,3.0,3.0,3.0,,13.0,,176.0,54.7,0.0,0,0,,8.0,7.0,42.0,3.0,375.0,12.0,9.0,,4.0,6.0,0.0
West_Brom_35,2010-11,321682,3,2010-08-29 15:00:00,"Anfield, Liverpool",41194,Away,West Brom,Liverpool,L,311.0,6.0,14.0,,1.0,,,,,4.0,3.0,,6.0,21.0,42.0,54.0,20.0,,1.0,,,,,74.0,8.0,8.0,,,1,1.0,0,0,0,,19.0,4.0,3.0,3.0,,23.0,,182.0,49.0,0.0,0,1,,9.0,11.0,38.0,1.0,402.0,16.0,24.0,,6.0,19.0,0.0
West_Brom_35,2010-11,321694,4,2010-09-11 15:00:00,"The Hawthorns, West Bromwich",23642,Home,West Brom,Spurs,D,234.0,7.0,6.0,,1.0,2.0,2.0,,,4.0,6.0,,9.0,15.0,42.0,46.0,9.0,,1.0,,,,,58.0,12.0,9.0,1.0,1.0,1,1.0,1,1,1,,22.0,9.0,7.0,4.0,,19.0,,124.0,40.3,0.0,0,0,,7.0,16.0,15.0,3.0,291.0,18.0,24.0,,9.0,15.0,0.0
West_Brom_35,2010-11,321705,5,2010-09-18 15:00:00,"The Hawthorns, West Bromwich",23062,Home,West Brom,Birmingham,W,322.0,12.0,18.0,,1.0,2.0,1.0,2.0,,6.0,2.0,,4.0,16.0,47.0,48.0,13.0,,,,,,,87.0,12.0,10.0,1.0,3.0,1,1.0,3,1,0,,16.0,9.0,5.0,,,27.0,,152.0,51.4,0.0,0,0,,8.0,15.0,22.0,3.0,404.0,19.0,11.0,,5.0,8.0,0.0
West_Brom_35,2010-11,321707,6,2010-09-25 15:00:00,"Emirates Stadium, London",60025,Away,West Brom,Arsenal,W,234.0,5.0,15.0,,1.0,2.0,1.0,2.0,,1.0,11.0,,5.0,13.0,52.0,60.0,30.0,,,,,,,58.0,15.0,15.0,3.0,3.0,2,2.0,3,0,0,1.0,24.0,4.0,5.0,9.0,,12.0,1.0,149.0,35.7,0.0,0,0,,2.0,5.0,58.0,7.0,303.0,8.0,23.0,,4.0,19.0,0.0
West_Brom_35,2010-11,321724,7,2010-10-02 15:00:00,"The Hawthorns, West Bromwich",22846,Home,West Brom,Bolton,D,294.0,22.0,18.0,,1.0,2.0,1.0,1.0,,7.0,3.0,,8.0,30.0,70.0,51.0,24.0,,1.0,,,,,71.0,9.0,10.0,1.0,1.0,1,1.0,1,0,0,,30.0,9.0,5.0,2.0,,18.0,,208.0,56.5,0.0,0,0,,8.0,15.0,38.0,,399.0,20.0,15.0,,8.0,11.0,0.0
West_Brom_35,2010-11,321734,8,2010-10-16 15:00:00,"Old Trafford, Manchester",75272,Away,West Brom,Man Utd,D,257.0,10.0,8.0,,1.0,,,1.0,,1.0,8.0,,2.0,9.0,44.0,52.0,9.0,2.0,,,,,,74.0,10.0,10.0,,2.0,2,2.0,2,2,0,,26.0,1.0,2.0,8.0,,16.0,,150.0,44.0,0.0,0,0,,6.0,7.0,16.0,2.0,331.0,9.0,28.0,,2.0,19.0,0.0
West_Brom_35,2010-11,321744,9,2010-10-23 15:00:00,"The Hawthorns, West Bromwich",25625,Home,West Brom,Fulham,W,356.0,2.0,8.0,,,2.0,,2.0,,1.0,5.0,,6.0,10.0,27.0,51.0,16.0,,1.0,,,,,79.0,4.0,8.0,2.0,2.0,1,1.0,2,1,2,,17.0,6.0,6.0,3.0,1.0,16.0,,154.0,49.9,0.0,0,0,,9.0,13.0,36.0,4.0,440.0,16.0,26.0,,7.0,21.0,0.0
West_Brom_35,2010-11,321750,10,2010-11-01 20:00:00,"Bloomfield Road, Blackpool",15210,Away,West Brom,Blackpool,L,227.0,11.0,9.0,,5.0,,1.0,,,3.0,6.0,,2.0,12.0,49.0,47.0,11.0,,1.0,,,,,48.0,13.0,16.0,1.0,1.0,2,2.0,1,1,0,1.0,8.0,6.0,4.0,7.0,,23.0,,127.0,34.6,0.0,0,2,,7.0,10.0,25.0,3.0,280.0,14.0,15.0,,2.0,9.0,0.0
