team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Huddersfield_38,2017-18,918995,11,2017-11-04 15:00:00,"John Smith's Stadium, Huddersfield",24169,Home,Huddersfield,West Brom,W,339.0,17.0,19.0,,,,,,11.0,1.0,9.0,1.0,3.0,6.0,46.0,58.0,33.0,,,55.0,8.0,15.0,1.0,1.0,0,,1,0,1,,17.0,3.0,3.0,4.0,,17.0,,131.0,50.1,0.0,0,1,3.0,3.0,5.0,33.0,4.0,421.0,7.0,20.0,9.0,3.0,12.0,0.0
Huddersfield_38,2017-18,919003,12,2017-11-18 15:00:00,"Vitality Stadium, Bournemouth",10879,Away,Huddersfield,Bournemouth,L,441.0,22.0,12.0,,2.0,,,,15.0,6.0,4.0,,11.0,9.0,45.0,55.0,10.0,1.0,,78.0,10.0,13.0,,,4,4.0,0,2,0,,10.0,8.0,3.0,,,52.0,,162.0,69.3,0.0,1,0,1.0,10.0,14.0,10.0,,539.0,19.0,19.0,29.0,11.0,11.0,0.0
Huddersfield_38,2017-18,919015,13,2017-11-26 16:00:00,"John Smith's Stadium, Huddersfield",24121,Home,Huddersfield,Man City,L,94.0,11.0,19.0,,,1.0,1.0,,20.0,1.0,15.0,,3.0,10.0,57.0,51.0,25.0,,,43.0,10.0,8.0,,1.0,2,2.0,1,0,1,,23.0,,,2.0,,15.0,,138.0,20.5,0.0,0,1,3.0,3.0,2.0,25.0,3.0,184.0,4.0,16.0,8.0,3.0,11.0,0.0
Huddersfield_38,2017-18,919024,14,2017-11-29 19:45:00,"Emirates Stadium, London",59285,Away,Huddersfield,Arsenal,L,259.0,13.0,16.0,,1.0,,,,10.0,2.0,7.0,,2.0,15.0,48.0,45.0,30.0,,1.0,40.0,12.0,9.0,,,5,5.0,0,1,0,,15.0,4.0,2.0,7.0,,14.0,,130.0,29.7,0.0,0,0,1.0,3.0,6.0,30.0,3.0,337.0,7.0,13.0,10.0,2.0,7.0,0.0
Huddersfield_38,2017-18,919037,15,2017-12-02 15:00:00,"Goodison Park, Liverpool",39167,Away,Huddersfield,Everton,L,281.0,40.0,29.0,,1.0,,,,24.0,,4.0,,5.0,9.0,65.0,70.0,34.0,,,86.0,9.0,12.0,,,2,2.0,0,0,0,,13.0,1.0,3.0,1.0,,37.0,,169.0,52.9,0.0,0,0,2.0,2.0,3.0,34.0,,396.0,5.0,23.0,12.0,5.0,15.0,0.0
Huddersfield_38,2017-18,919045,16,2017-12-09 15:00:00,"John Smith's Stadium, Huddersfield",24018,Home,Huddersfield,Brighton,W,403.0,22.0,35.0,,,2.0,1.0,1.0,23.0,5.0,5.0,1.0,8.0,13.0,50.0,74.0,16.0,,,82.0,6.0,10.0,2.0,2.0,0,,2,0,2,,10.0,9.0,6.0,3.0,,27.0,,195.0,58.4,0.0,0,0,2.0,8.0,14.0,16.0,1.0,541.0,19.0,23.0,33.0,8.0,20.0,0.0
Huddersfield_38,2017-18,919055,17,2017-12-12 20:00:00,"John Smith's Stadium, Huddersfield",24169,Home,Huddersfield,Chelsea,L,363.0,11.0,11.0,,,1.0,1.0,,10.0,1.0,12.0,,1.0,7.0,44.0,30.0,16.0,,2.0,32.0,11.0,3.0,1.0,1.0,3,3.0,1,2,0,,11.0,3.0,2.0,3.0,,13.0,,99.0,35.8,0.0,0,0,2.0,4.0,4.0,16.0,2.0,431.0,7.0,8.0,5.0,1.0,4.0,0.0
Huddersfield_38,2017-18,919071,18,2017-12-16 15:00:00,"Vicarage Road, Watford",20026,Away,Huddersfield,Watford,W,225.0,21.0,24.0,1.0,,4.0,2.0,3.0,23.0,2.0,10.0,,7.0,12.0,65.0,66.0,20.0,,,44.0,17.0,11.0,2.0,4.0,1,1.0,4,0,2,,10.0,7.0,9.0,3.0,,18.0,1.0,147.0,40.6,0.0,1,1,2.0,4.0,10.0,20.0,3.0,310.0,15.0,24.0,24.0,7.0,15.0,0.0
Huddersfield_38,2017-18,919079,19,2017-12-23 15:00:00,"St. Mary's Stadium, Southampton",29675,Away,Huddersfield,Southampton,D,223.0,22.0,19.0,,2.0,2.0,1.0,1.0,23.0,4.0,8.0,,1.0,5.0,52.0,61.0,25.0,,2.0,76.0,9.0,16.0,1.0,1.0,1,1.0,1,1,0,1.0,19.0,4.0,2.0,2.0,,24.0,,181.0,47.4,0.0,0,0,5.0,4.0,6.0,25.0,4.0,345.0,10.0,17.0,15.0,1.0,11.0,0.0
Huddersfield_38,2017-18,919086,20,2017-12-26 15:00:00,"John Smith's Stadium, Huddersfield",24047,Home,Huddersfield,Stoke,D,416.0,34.0,15.0,,,2.0,1.0,1.0,25.0,3.0,10.0,,8.0,19.0,84.0,51.0,20.0,,1.0,51.0,9.0,11.0,1.0,1.0,1,1.0,1,0,1,,7.0,6.0,7.0,5.0,,44.0,,172.0,58.3,0.0,0,0,4.0,8.0,14.0,20.0,2.0,500.0,18.0,17.0,34.0,8.0,11.0,0.0
Huddersfield_38,2017-18,919096,21,2017-12-30 15:00:00,"John Smith's Stadium, Huddersfield",24095,Home,Huddersfield,Burnley,D,284.0,24.0,31.0,,1.0,,,,16.0,,8.0,1.0,5.0,11.0,62.0,69.0,33.0,,,62.0,14.0,12.0,,,0,,0,0,0,,16.0,1.0,1.0,2.0,,29.0,,163.0,56.9,0.0,0,0,4.0,2.0,2.0,33.0,,384.0,3.0,16.0,7.0,5.0,11.0,0.0
Huddersfield_38,2017-18,919107,22,2018-01-01 15:00:00,"King Power Stadium, Leicester",31748,Away,Huddersfield,Leicester,L,369.0,25.0,26.0,,,,,,21.0,2.0,16.0,,1.0,10.0,64.0,73.0,43.0,,1.0,53.0,9.0,7.0,,,3,3.0,0,0,0,,16.0,2.0,1.0,,,20.0,,150.0,48.6,0.0,0,0,2.0,3.0,5.0,43.0,1.0,455.0,6.0,29.0,2.0,1.0,18.0,0.0
Huddersfield_38,2017-18,919116,23,2018-01-13 15:00:00,"John Smith's Stadium, Huddersfield",24105,Home,Huddersfield,West Ham,L,443.0,17.0,18.0,,,,1.0,,23.0,2.0,14.0,,7.0,15.0,59.0,51.0,20.0,1.0,,61.0,7.0,9.0,1.0,1.0,4,4.0,1,1,1,,9.0,2.0,2.0,1.0,,25.0,,163.0,64.8,0.0,0,0,1.0,4.0,4.0,20.0,,548.0,8.0,13.0,11.0,7.0,9.0,0.0
Huddersfield_38,2017-18,919130,24,2018-01-20 15:00:00,"bet365 Stadium, Stoke",29785,Away,Huddersfield,Stoke,L,194.0,63.0,36.0,,3.0,,,,19.0,,9.0,,2.0,13.0,103.0,71.0,17.0,1.0,,71.0,13.0,17.0,,,2,2.0,0,0,0,,6.0,1.0,3.0,1.0,,25.0,,220.0,51.5,0.0,0,0,4.0,3.0,4.0,17.0,,353.0,6.0,14.0,7.0,2.0,11.0,0.0
Huddersfield_38,2017-18,919133,25,2018-01-30 20:00:00,"John Smith's Stadium, Huddersfield",24121,Home,Huddersfield,Liverpool,L,214.0,15.0,16.0,,,,,,24.0,2.0,6.0,,1.0,6.0,42.0,40.0,38.0,,1.0,46.0,8.0,8.0,,,3,3.0,0,2,0,,12.0,2.0,1.0,4.0,,21.0,,138.0,25.3,0.0,0,0,4.0,2.0,2.0,38.0,3.0,308.0,5.0,11.0,11.0,1.0,10.0,0.0
Huddersfield_38,2017-18,919150,26,2018-02-03 15:00:00,"Old Trafford, Manchester",74742,Away,Huddersfield,Man Utd,L,190.0,14.0,18.0,,,,,,16.0,3.0,27.0,,2.0,10.0,75.0,49.0,33.0,,,39.0,19.0,5.0,,,2,2.0,0,0,0,,14.0,2.0,,5.0,,17.0,,118.0,25.7,0.0,0,0,5.0,1.0,2.0,33.0,,265.0,4.0,22.0,11.0,2.0,16.0,0.0
Huddersfield_38,2017-18,919155,27,2018-02-11 12:00:00,"John Smith's Stadium, Huddersfield",23823,Home,Huddersfield,Bournemouth,W,319.0,14.0,23.0,1.0,2.0,3.0,2.0,2.0,28.0,6.0,11.0,,2.0,11.0,53.0,65.0,22.0,,,77.0,12.0,12.0,2.0,4.0,1,1.0,4,1,2,,21.0,7.0,4.0,3.0,,29.0,1.0,178.0,51.0,0.0,0,0,1.0,5.0,10.0,22.0,3.0,438.0,15.0,21.0,24.0,2.0,15.0,0.0
Huddersfield_38,2017-18,919172,28,2018-02-24 15:00:00,"The Hawthorns, West Bromwich",25920,Away,Huddersfield,West Brom,W,231.0,27.0,31.0,,2.0,1.0,,1.0,13.0,5.0,11.0,,3.0,9.0,60.0,79.0,38.0,1.0,,79.0,9.0,11.0,2.0,2.0,1,1.0,2,0,0,,7.0,11.0,7.0,2.0,,19.0,,192.0,46.7,0.0,0,0,2.0,4.0,13.0,38.0,5.0,360.0,16.0,29.0,15.0,3.0,17.0,0.0
Huddersfield_38,2017-18,919181,29,2018-03-03 15:00:00,"Wembley Stadium, London",68311,Away,Huddersfield,Spurs,L,169.0,13.0,16.0,,,,,,24.0,,18.0,,1.0,6.0,49.0,58.0,36.0,1.0,,54.0,8.0,6.0,,,2,2.0,0,1,0,,12.0,2.0,3.0,5.0,,24.0,,147.0,25.5,0.0,0,0,5.0,,2.0,36.0,2.0,267.0,3.0,29.0,4.0,1.0,16.0,0.0
Huddersfield_38,2017-18,919187,30,2018-03-10 15:00:00,"John Smith's Stadium, Huddersfield",23567,Home,Huddersfield,Swansea,D,608.0,24.0,30.0,,,1.0,1.0,,17.0,11.0,5.0,1.0,12.0,11.0,55.0,55.0,10.0,,,90.0,9.0,9.0,,,0,,0,0,0,2.0,7.0,11.0,4.0,,,76.0,,157.0,81.2,0.0,1,0,,15.0,26.0,10.0,2.0,679.0,30.0,10.0,50.0,12.0,8.0,0.0
Huddersfield_38,2017-18,919195,31,2018-03-17 15:00:00,"John Smith's Stadium, Huddersfield",23980,Home,Huddersfield,Crystal Palace,L,326.0,32.0,21.0,,,,,,27.0,1.0,15.0,,4.0,16.0,87.0,66.0,18.0,,,72.0,11.0,12.0,,,2,2.0,0,1,0,1.0,12.0,1.0,2.0,8.0,,31.0,,210.0,54.6,0.0,0,0,3.0,3.0,3.0,18.0,1.0,470.0,6.0,24.0,12.0,4.0,14.0,0.0
Huddersfield_38,2017-18,919209,32,2018-03-31 15:00:00,"St. James' Park, Newcastle",52261,Away,Huddersfield,Newcastle,L,222.0,18.0,17.0,,,2.0,2.0,,21.0,2.0,4.0,,3.0,11.0,48.0,55.0,34.0,1.0,1.0,72.0,10.0,9.0,,,1,1.0,0,0,0,,16.0,2.0,,6.0,,22.0,,173.0,37.0,0.0,0,0,2.0,2.0,4.0,34.0,1.0,339.0,4.0,24.0,11.0,3.0,18.0,0.0
Huddersfield_38,2017-18,919215,33,2018-04-07 15:00:00,"Amex Stadium, Falmer",30501,Away,Huddersfield,Brighton,D,412.0,34.0,34.0,,1.0,,,1.0,14.0,5.0,9.0,,3.0,14.0,67.0,74.0,20.0,,,73.0,7.0,13.0,,1.0,1,1.0,1,1,1,,11.0,7.0,5.0,3.0,1.0,32.0,,173.0,59.2,0.0,1,0,4.0,5.0,12.0,20.0,3.0,525.0,15.0,19.0,24.0,3.0,12.0,0.0
Huddersfield_38,2017-18,919225,34,2018-04-14 15:00:00,"John Smith's Stadium, Huddersfield",23961,Home,Huddersfield,Watford,W,254.0,19.0,21.0,,,1.0,,1.0,15.0,5.0,5.0,1.0,9.0,14.0,52.0,49.0,22.0,,,66.0,9.0,7.0,1.0,1.0,0,,1,0,0,,16.0,5.0,1.0,2.0,,39.0,,179.0,48.7,0.0,0,0,2.0,3.0,7.0,22.0,2.0,365.0,9.0,18.0,17.0,9.0,10.0,0.0
Huddersfield_38,2017-18,919236,35,2018-05-09 19:45:00,"Stamford Bridge, London",38910,Away,Huddersfield,Chelsea,D,137.0,19.0,21.0,,,1.0,1.0,1.0,18.0,,17.0,,,10.0,59.0,54.0,64.0,1.0,,43.0,10.0,7.0,,1.0,1,1.0,1,0,0,,18.0,1.0,2.0,11.0,,5.0,,142.0,22.1,0.0,0,0,4.0,1.0,1.0,64.0,,243.0,3.0,24.0,3.0,,17.0,0.0
Huddersfield_38,2017-18,919245,36,2018-04-28 15:00:00,"John Smith's Stadium, Huddersfield",24121,Home,Huddersfield,Everton,L,382.0,19.0,20.0,,,1.0,1.0,,20.0,5.0,7.0,,4.0,16.0,58.0,48.0,15.0,,,90.0,9.0,8.0,,,2,2.0,0,1,0,,20.0,6.0,2.0,1.0,,34.0,,193.0,53.7,0.0,0,0,3.0,2.0,8.0,15.0,1.0,499.0,9.0,15.0,19.0,5.0,11.0,0.0
Huddersfield_38,2017-18,919259,37,2018-05-06 13:30:00,"Etihad Stadium, Manchester",54350,Away,Huddersfield,Man City,D,108.0,15.0,20.0,,1.0,1.0,1.0,,18.0,,7.0,1.0,1.0,9.0,40.0,49.0,55.0,,,52.0,4.0,9.0,,,0,,0,0,0,,16.0,2.0,3.0,3.0,,12.0,,123.0,20.8,0.0,0,0,2.0,2.0,3.0,55.0,1.0,193.0,5.0,18.0,7.0,1.0,10.0,0.0
Huddersfield_38,2017-18,919265,38,2018-05-13 15:00:00,"John Smith's Stadium, Huddersfield",24122,Home,Huddersfield,Arsenal,L,308.0,13.0,23.0,,3.0,1.0,1.0,,25.0,5.0,12.0,,7.0,8.0,45.0,52.0,19.0,,,70.0,11.0,7.0,,,1,1.0,0,1,0,1.0,22.0,4.0,3.0,2.0,,47.0,,144.0,45.0,0.0,0,0,3.0,11.0,14.0,19.0,,399.0,19.0,18.0,29.0,7.0,12.0,0.0
Huddersfield_38,2018-19,987595,1,2018-08-11 15:00:00,"Accu Stadium, Huddersfield",24121,Home,Huddersfield,Chelsea,L,281.0,17.0,22.0,,1.0,1.0,1.0,,13.0,1.0,17.0,,2.0,7.0,53.0,60.0,13.0,,,59.0,9.0,8.0,,,3,3.0,0,2,0,2.0,16.0,2.0,1.0,6.0,,36.0,,145.0,37.2,0.0,0,0,1.0,4.0,5.0,13.0,2.0,372.0,6.0,25.0,12.0,2.0,21.0,0.0
Huddersfield_38,2018-19,987609,2,2018-08-19 13:30:00,"Etihad Stadium, Manchester",54021,Away,Huddersfield,Man City,L,146.0,17.0,19.0,,1.0,1.0,,1.0,24.0,2.0,18.0,,3.0,5.0,44.0,46.0,29.0,2.0,,41.0,4.0,8.0,1.0,1.0,6,6.0,1,3,1,,7.0,1.0,1.0,7.0,1.0,16.0,,109.0,23.1,0.0,0,0,9.0,2.0,3.0,29.0,1.0,224.0,5.0,16.0,12.0,3.0,7.0,0.0
Huddersfield_38,2018-19,987615,3,2018-08-25 15:00:00,"Accu Stadium, Huddersfield",21193,Home,Huddersfield,Cardiff,D,301.0,35.0,27.0,,,,,,12.0,2.0,3.0,1.0,7.0,19.0,65.0,53.0,24.0,,1.0,73.0,8.0,9.0,,,0,,0,0,0,,6.0,2.0,1.0,4.0,,36.0,,166.0,58.0,0.0,0,1,4.0,2.0,2.0,24.0,1.0,396.0,5.0,14.0,9.0,7.0,9.0,0.0
Huddersfield_38,2018-19,987627,4,2018-09-01 15:00:00,"Goodison Park, Liverpool",38767,Away,Huddersfield,Everton,D,252.0,27.0,31.0,,1.0,,,1.0,15.0,2.0,3.0,,3.0,10.0,57.0,81.0,18.0,,,41.0,14.0,13.0,,1.0,1,1.0,1,1,1,,17.0,4.0,6.0,2.0,,31.0,,149.0,42.4,0.0,0,0,,1.0,5.0,18.0,,335.0,9.0,30.0,14.0,3.0,21.0,0.0
Huddersfield_38,2018-19,987635,5,2018-09-15 15:00:00,"Accu Stadium, Huddersfield",23696,Home,Huddersfield,Crystal Palace,L,411.0,18.0,24.0,,2.0,1.0,1.0,,12.0,4.0,6.0,,5.0,9.0,47.0,64.0,9.0,,,60.0,11.0,17.0,,,1,1.0,0,1,0,1.0,5.0,3.0,2.0,3.0,,39.0,,136.0,58.4,0.0,0,0,1.0,9.0,8.0,9.0,5.0,494.0,15.0,17.0,31.0,5.0,8.0,0.0
Huddersfield_38,2018-19,987648,6,2018-09-22 15:00:00,"King Power Stadium, Leicester",31676,Away,Huddersfield,Leicester,L,261.0,25.0,20.0,,,1.0,1.0,,23.0,2.0,5.0,,1.0,15.0,67.0,46.0,13.0,,,39.0,16.0,10.0,1.0,1.0,3,3.0,1,1,1,,12.0,2.0,2.0,3.0,,21.0,,160.0,38.0,0.0,0,0,5.0,5.0,5.0,13.0,,357.0,9.0,11.0,18.0,1.0,8.0,0.0
Huddersfield_38,2018-19,987657,7,2018-09-29 15:00:00,"Accu Stadium, Huddersfield",23885,Home,Huddersfield,Spurs,L,308.0,31.0,22.0,,2.0,,,,22.0,1.0,6.0,,3.0,10.0,69.0,67.0,10.0,,1.0,68.0,17.0,15.0,,,2,2.0,0,2,0,1.0,15.0,3.0,5.0,,,38.0,,185.0,52.7,0.0,0,0,4.0,3.0,5.0,10.0,1.0,420.0,9.0,24.0,10.0,3.0,16.0,0.0
Huddersfield_38,2018-19,987663,8,2018-10-06 15:00:00,"Turf Moor, Burnley",20533,Away,Huddersfield,Burnley,D,463.0,25.0,26.0,,,1.0,1.0,,23.0,9.0,5.0,,10.0,12.0,56.0,48.0,7.0,,,64.0,11.0,8.0,1.0,1.0,1,1.0,1,1,0,,10.0,10.0,2.0,2.0,,50.0,,179.0,68.2,0.0,0,0,2.0,7.0,16.0,7.0,,580.0,18.0,10.0,24.0,10.0,5.0,0.0
Huddersfield_38,2018-19,987677,9,2018-10-20 17:30:00,"Accu Stadium, Huddersfield",24263,Home,Huddersfield,Liverpool,L,419.0,22.0,23.0,,,,,,25.0,6.0,8.0,,2.0,8.0,53.0,51.0,21.0,,,50.0,9.0,5.0,,,1,1.0,0,1,0,1.0,12.0,6.0,1.0,5.0,,32.0,,168.0,47.8,0.0,0,0,1.0,6.0,8.0,21.0,3.0,521.0,13.0,20.0,19.0,2.0,14.0,0.0
Huddersfield_38,2018-19,987691,10,2018-10-27 15:00:00,"Vicarage Road, Watford",20457,Away,Huddersfield,Watford,L,399.0,12.0,16.0,,,,,,20.0,2.0,10.0,,3.0,14.0,52.0,61.0,13.0,,,58.0,13.0,9.0,,,3,3.0,0,2,0,1.0,27.0,8.0,7.0,,,23.0,,153.0,51.9,0.0,0,0,3.0,4.0,12.0,13.0,3.0,498.0,13.0,26.0,19.0,3.0,18.0,0.0
Huddersfield_38,2018-19,987697,11,2018-11-05 20:00:00,"Accu Stadium, Huddersfield",17082,Home,Huddersfield,Fulham,W,261.0,27.0,27.0,,1.0,,,,37.0,2.0,13.0,1.0,5.0,13.0,67.0,64.0,10.0,,1.0,73.0,11.0,8.0,,1.0,0,,1,0,1,1.0,25.0,2.0,2.0,4.0,,32.0,,191.0,45.1,0.0,0,0,1.0,6.0,7.0,10.0,3.0,387.0,10.0,25.0,14.0,5.0,20.0,0.0
Huddersfield_38,2018-19,987706,12,2018-11-10 15:00:00,"Accu Stadium, Huddersfield",24069,Home,Huddersfield,West Ham,D,257.0,14.0,31.0,,,2.0,2.0,,24.0,1.0,11.0,,5.0,12.0,52.0,62.0,26.0,,,63.0,9.0,8.0,1.0,1.0,1,1.0,1,0,1,2.0,10.0,5.0,7.0,5.0,,28.0,,156.0,43.9,0.0,0,0,2.0,7.0,10.0,26.0,7.0,354.0,15.0,18.0,18.0,5.0,12.0,0.0
Huddersfield_38,2018-19,987721,13,2018-11-25 16:00:00,"Molineux Stadium, Wolverhampton",30130,Away,Huddersfield,Wolves,W,434.0,19.0,29.0,,,,,,21.0,4.0,9.0,1.0,5.0,15.0,56.0,70.0,19.0,,,53.0,8.0,9.0,1.0,2.0,0,,2,0,1,,25.0,8.0,6.0,4.0,,25.0,,165.0,55.2,0.0,0,0,2.0,4.0,10.0,19.0,1.0,547.0,14.0,28.0,16.0,5.0,19.0,0.0
Huddersfield_38,2018-19,987726,14,2018-12-01 15:00:00,"Accu Stadium, Huddersfield",22973,Home,Huddersfield,Brighton,L,182.0,31.0,16.0,,,,,,6.0,2.0,6.0,,2.0,8.0,62.0,43.0,18.0,,,58.0,10.0,12.0,,1.0,2,2.0,1,1,1,,13.0,1.0,2.0,5.0,,18.0,,138.0,32.1,0.0,0,1,4.0,3.0,3.0,18.0,1.0,265.0,7.0,13.0,11.0,2.0,6.0,0.0
Huddersfield_38,2018-19,987732,15,2018-12-04 19:45:00,"Vitality Stadium, Bournemouth",9980,Away,Huddersfield,Bournemouth,L,501.0,30.0,39.0,,1.0,1.0,1.0,,24.0,7.0,5.0,,8.0,10.0,59.0,78.0,8.0,,,82.0,11.0,13.0,1.0,1.0,2,2.0,1,2,1,,12.0,8.0,6.0,,,62.0,,172.0,67.2,0.0,0,0,,10.0,16.0,8.0,,608.0,23.0,22.0,36.0,8.0,9.0,0.0
Huddersfield_38,2018-19,987743,16,2018-12-08 15:00:00,"Emirates Stadium, London",59893,Away,Huddersfield,Arsenal,L,218.0,19.0,24.0,,,,,,23.0,1.0,3.0,,1.0,10.0,57.0,53.0,22.0,,,60.0,20.0,10.0,,,1,1.0,0,0,0,,15.0,1.0,,4.0,,17.0,,149.0,38.1,0.0,0,0,2.0,5.0,5.0,22.0,,323.0,6.0,16.0,14.0,1.0,9.0,0.0
