team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalDistance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
C_Palace_31,2013-14,695212,32,2014-03-29 15:00:00,"Selhurst Park, London",25166,Home,Crystal Palace,Chelsea,W,149.0,24.0,23.0,,,2.0,2.0,,15.0,1.0,11.0,1.0,2.0,3.0,62.0,54.0,61.0,,1.0,,,,,35.0,10.0,3.0,,1.0,0,,1,0,0,1.0,26.0,4.0,4.0,8.0,,5.0,,134.0,33.0,0.0,0,0,2.0,9.0,11.0,61.0,,1.0,221.0,14.0,21.0,,2.0,16.0,0.0
C_Palace_31,2013-14,695222,33,2014-04-05 15:00:00,"Cardiff City Stadium, Cardiff",27687,Away,Crystal Palace,Cardiff,W,217.0,26.0,19.0,,2.0,1.0,1.0,1.0,11.0,3.0,6.0,1.0,3.0,5.0,57.0,52.0,59.0,,,,,,,65.0,13.0,4.0,2.0,3.0,0,,3,0,1,,28.0,8.0,8.0,5.0,,14.0,,137.0,36.9,0.0,0,0,3.0,2.0,10.0,59.0,,,303.0,13.0,21.0,,3.0,17.0,0.0
C_Palace_31,2013-14,695231,34,2014-04-12 15:07:00,"Selhurst Park, London",25564,Home,Crystal Palace,Aston Villa,W,256.0,22.0,27.0,,1.0,,1.0,,11.0,1.0,4.0,1.0,2.0,7.0,57.0,62.0,31.0,,,,,,,82.0,7.0,11.0,1.0,1.0,0,,1,0,0,2.0,25.0,4.0,4.0,2.0,,16.0,,152.0,42.9,0.0,0,0,3.0,9.0,11.0,31.0,,3.0,331.0,14.0,22.0,,2.0,15.0,0.0
C_Palace_31,2013-14,695250,35,2014-04-19 15:00:00,"Boleyn Ground, London",34977,Away,Crystal Palace,West Ham,W,146.0,31.0,25.0,1.0,1.0,,,1.0,15.0,6.0,5.0,1.0,11.0,7.0,67.0,63.0,74.0,,,,,,,51.0,16.0,7.0,,1.0,0,,1,0,0,,15.0,7.0,3.0,3.0,,10.0,1.0,138.0,34.7,0.0,0,0,4.0,2.0,9.0,74.0,,1.0,220.0,11.0,22.0,,11.0,15.0,0.0
C_Palace_31,2013-14,695252,36,2014-04-27 16:10:00,"Selhurst Park, London",24769,Home,Crystal Palace,Man City,L,302.0,24.0,17.0,,,,,,16.0,,11.0,,4.0,11.0,67.0,54.0,41.0,,,,,,,74.0,9.0,10.0,,,2,2.0,0,2,0,,16.0,2.0,2.0,4.0,,17.0,,170.0,46.4,0.0,0,0,4.0,1.0,3.0,41.0,,4.0,399.0,3.0,21.0,,4.0,15.0,0.0
C_Palace_31,2013-14,695264,37,2014-05-05 20:00:00,"Selhurst Park, London",25261,Home,Crystal Palace,Liverpool,D,217.0,24.0,17.0,,1.0,1.0,,1.0,13.0,1.0,10.0,,7.0,6.0,55.0,64.0,21.0,,,,,,,53.0,7.0,10.0,3.0,3.0,3,3.0,3,1,0,,18.0,7.0,6.0,9.0,1.0,9.0,,143.0,34.9,0.0,0,0,6.0,3.0,10.0,21.0,,,295.0,10.0,19.0,,7.0,15.0,0.0
C_Palace_31,2013-14,695272,38,2014-05-11 15:00:00,"Craven Cottage, London",24447,Away,Crystal Palace,Fulham,D,180.0,20.0,19.0,,1.0,2.0,1.0,1.0,12.0,5.0,8.0,,4.0,7.0,62.0,57.0,34.0,,,,,,,57.0,15.0,10.0,1.0,2.0,2,2.0,2,0,1,1.0,15.0,9.0,6.0,3.0,,18.0,,131.0,33.9,0.0,0,0,3.0,4.0,13.0,34.0,,1.0,249.0,15.0,21.0,,4.0,16.0,0.0
C_Palace_31,2014-15,755303,1,2014-08-16 17:30:00,"Emirates Stadium, London",59962,Away,Crystal Palace,Arsenal,L,127.0,23.0,17.0,,,,,,25.0,2.0,12.0,,3.0,9.0,78.0,68.0,40.0,,,,,,,38.0,19.0,13.0,1.0,1.0,2,2.0,1,1,1,,19.0,3.0,2.0,2.0,,4.0,,151.0,23.1,0.0,0,1,4.0,,3.0,40.0,,1.0,222.0,4.0,33.0,,3.0,23.0,0.0
C_Palace_31,2014-15,755315,2,2014-08-23 15:00:00,"Selhurst Park, London",24242,Home,Crystal Palace,West Ham,L,275.0,25.0,27.0,,2.0,1.0,1.0,,17.0,2.0,6.0,,6.0,10.0,68.0,73.0,23.0,1.0,1.0,,,,,71.0,14.0,11.0,1.0,1.0,3,3.0,1,2,0,,13.0,6.0,4.0,5.0,,17.0,,164.0,45.9,0.0,0,0,5.0,3.0,8.0,23.0,,1.0,378.0,9.0,29.0,,6.0,26.0,0.0
C_Palace_31,2014-15,755328,3,2014-08-30 15:00:00,"St. James' Park, Newcastle",49226,Away,Crystal Palace,Newcastle,D,179.0,25.0,28.0,,1.0,1.0,2.0,1.0,16.0,1.0,11.0,,4.0,9.0,72.0,70.0,48.0,,,,,,,47.0,19.0,10.0,2.0,3.0,3,3.0,3,1,1,1.0,12.0,6.0,7.0,4.0,,14.0,,140.0,35.7,0.0,0,0,1.0,4.0,9.0,48.0,,2.0,268.0,12.0,20.0,,4.0,15.0,0.0
