team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Norwich_45,2011-12,360632,17,2011-12-20 19:45:00,"Molineux Stadium, Wolverhampton",27067,Away,Norwich,Wolves,D,288.0,11.0,15.0,,,1.0,,1.0,,5.0,5.0,,6.0,5.0,41.0,41.0,20.0,,,,,,,98.0,12.0,5.0,2.0,2.0,2,2.0,2,1,1,,7.0,12.0,9.0,4.0,,23.0,,197.0,45.6,0.0,0,0,,5.0,15.0,51.0,5.0,402.0,19.0,20.0,,6.0,14.0,0.0
Norwich_45,2011-12,360644,18,2011-12-27 19:30:00,"Carrow Road, Norwich",26807,Home,Norwich,Spurs,L,295.0,9.0,9.0,,1.0,,,,,3.0,4.0,,3.0,13.0,41.0,38.0,15.0,,1.0,,,,,78.0,7.0,6.0,,,2,2.0,0,0,0,,10.0,5.0,2.0,3.0,,20.0,,180.0,40.4,0.0,0,0,,4.0,8.0,27.0,2.0,399.0,9.0,20.0,,3.0,14.0,0.0
Norwich_45,2011-12,360654,19,2011-12-31 15:00:00,"Carrow Road, Norwich",26406,Home,Norwich,Fulham,D,394.0,3.0,5.0,,2.0,2.0,1.0,1.0,,8.0,8.0,,4.0,12.0,38.0,32.0,13.0,,,,,,,96.0,10.0,7.0,1.0,1.0,1,1.0,1,1,0,1.0,3.0,8.0,4.0,4.0,,37.0,,152.0,51.4,0.0,0,0,,8.0,15.0,20.0,5.0,474.0,20.0,19.0,,4.0,18.0,0.0
Norwich_45,2011-12,360665,20,2012-01-02 15:00:00,"Kiyan Prince Foundation Stadium, London",18033,Away,Norwich,QPR,W,382.0,7.0,7.0,,1.0,,,,,2.0,9.0,,5.0,8.0,40.0,29.0,26.0,,,,,,,96.0,13.0,12.0,2.0,2.0,1,1.0,2,1,1,,13.0,7.0,5.0,3.0,,24.0,,155.0,60.6,0.0,1,0,,8.0,15.0,47.0,1.0,470.0,15.0,8.0,,5.0,8.0,0.0
Norwich_45,2011-12,360677,21,2012-01-14 15:00:00,"The Hawthorns, West Bromwich",22474,Away,Norwich,West Brom,W,315.0,9.0,7.0,,2.0,1.0,,1.0,,2.0,4.0,,5.0,12.0,44.0,38.0,21.0,,,,,,,83.0,15.0,5.0,2.0,2.0,1,1.0,2,0,1,1.0,9.0,4.0,3.0,3.0,,20.0,,165.0,45.3,0.0,0,0,,3.0,7.0,42.0,,417.0,8.0,24.0,,5.0,17.0,0.0
Norwich_45,2011-12,360684,22,2012-01-21 12:45:00,"Carrow Road, Norwich",26792,Home,Norwich,Chelsea,D,315.0,3.0,3.0,,,,,,,1.0,13.0,1.0,1.0,14.0,39.0,29.0,18.0,,,,,,,83.0,5.0,5.0,,,0,,0,0,0,,12.0,3.0,2.0,2.0,,21.0,,162.0,41.8,0.0,0,0,,3.0,6.0,44.0,,399.0,6.0,18.0,,1.0,15.0,0.0
Norwich_45,2011-12,360691,23,2012-02-01 20:00:00,"Stadium of Light, Sunderland",34476,Away,Norwich,Sunderland,L,305.0,12.0,31.0,,4.0,,,,,4.0,10.0,,6.0,23.0,62.0,58.0,33.0,,,,,,,81.0,14.0,6.0,,,3,3.0,0,2,0,,9.0,4.0,2.0,4.0,1.0,24.0,,190.0,50.9,0.0,0,0,,8.0,9.0,47.0,1.0,412.0,14.0,19.0,,6.0,11.0,0.0
Norwich_45,2011-12,360704,24,2012-02-04 15:00:00,"Carrow Road, Norwich",26358,Home,Norwich,Bolton,W,332.0,12.0,4.0,,1.0,2.0,2.0,1.0,,4.0,8.0,1.0,4.0,9.0,37.0,27.0,16.0,,,,,,,95.0,6.0,9.0,,2.0,0,,2,0,0,1.0,9.0,6.0,6.0,6.0,,13.0,,152.0,52.3,0.0,0,0,,14.0,18.0,31.0,3.0,423.0,24.0,11.0,,4.0,8.0,0.0
Norwich_45,2011-12,360716,25,2012-02-11 15:00:00,"Liberty Stadium, Swansea",19927,Away,Norwich,Swansea,W,289.0,14.0,16.0,,2.0,4.0,3.0,1.0,,1.0,5.0,,8.0,12.0,43.0,42.0,30.0,,1.0,,,,,85.0,12.0,6.0,3.0,3.0,2,2.0,3,1,0,1.0,10.0,8.0,9.0,6.0,,17.0,,188.0,44.7,0.0,0,0,,6.0,12.0,47.0,,401.0,16.0,17.0,,8.0,14.0,0.0
Norwich_45,2011-12,360724,26,2012-02-26 13:30:00,"Carrow Road, Norwich",26811,Home,Norwich,Man Utd,L,338.0,6.0,10.0,,2.0,2.0,2.0,,,3.0,6.0,,4.0,9.0,34.0,33.0,16.0,,,,,,,81.0,9.0,10.0,1.0,1.0,2,2.0,1,1,0,,8.0,6.0,5.0,3.0,,24.0,,176.0,43.4,0.0,0,0,,8.0,14.0,24.0,,447.0,16.0,13.0,,4.0,10.0,0.0
Norwich_45,2011-12,360735,27,2012-03-03 15:00:00,"bet365 Stadium, Stoke",27483,Away,Norwich,Stoke,L,211.0,7.0,9.0,,2.0,,,,,3.0,3.0,,2.0,5.0,35.0,34.0,36.0,,,,,,,84.0,17.0,11.0,,,1,1.0,0,0,0,,11.0,5.0,3.0,2.0,,15.0,,173.0,52.1,0.0,0,0,,2.0,7.0,50.0,,324.0,8.0,13.0,,2.0,7.0,0.0
Norwich_45,2011-12,360745,28,2012-03-11 16:00:00,"Carrow Road, Norwich",26653,Home,Norwich,Wigan,D,313.0,14.0,10.0,,,,,,,5.0,8.0,,3.0,7.0,45.0,39.0,22.0,,1.0,,,,,69.0,12.0,7.0,1.0,1.0,1,1.0,1,0,1,,14.0,7.0,2.0,2.0,,18.0,,151.0,44.9,0.0,0,0,,7.0,13.0,36.0,2.0,386.0,14.0,19.0,,3.0,12.0,0.0
Norwich_45,2011-12,360754,29,2012-03-18 16:00:00,"St. James' Park, Newcastle",47833,Away,Norwich,Newcastle,L,425.0,10.0,14.0,,,1.0,2.0,,,2.0,2.0,,5.0,10.0,47.0,46.0,21.0,,,,,,,72.0,15.0,8.0,,,1,1.0,0,1,0,,13.0,6.0,4.0,2.0,,15.0,,176.0,55.8,0.0,0,0,,5.0,9.0,38.0,,523.0,11.0,17.0,,5.0,12.0,0.0
Norwich_45,2011-12,360764,30,2012-03-24 15:00:00,"Carrow Road, Norwich",26752,Home,Norwich,Wolves,W,422.0,12.0,10.0,1.0,,1.0,,2.0,,6.0,5.0,,5.0,14.0,46.0,42.0,27.0,,,,,,,84.0,12.0,8.0,1.0,2.0,1,1.0,2,1,2,,11.0,6.0,4.0,6.0,,26.0,1.0,194.0,62.4,0.0,0,1,,4.0,7.0,59.0,3.0,528.0,14.0,17.0,,5.0,13.0,0.0
Norwich_45,2011-12,360772,31,2012-03-31 15:00:00,"Craven Cottage, London",25700,Away,Norwich,Fulham,L,572.0,13.0,4.0,,,,,,,4.0,4.0,,7.0,14.0,45.0,33.0,13.0,,,,,,,91.0,9.0,11.0,1.0,1.0,2,2.0,1,2,0,,16.0,6.0,4.0,4.0,,43.0,,160.0,61.9,0.0,0,0,,8.0,13.0,26.0,,664.0,16.0,16.0,,7.0,8.0,0.0
Norwich_45,2011-12,360784,32,2012-04-07 15:00:00,"Carrow Road, Norwich",26554,Home,Norwich,Everton,D,315.0,14.0,12.0,,1.0,1.0,,1.0,,6.0,4.0,,2.0,8.0,38.0,48.0,23.0,,,,,,,85.0,7.0,17.0,2.0,2.0,2,2.0,2,1,1,,19.0,5.0,6.0,3.0,,23.0,,186.0,48.3,0.0,0,0,,3.0,8.0,45.0,3.0,431.0,15.0,17.0,,2.0,13.0,0.0
Norwich_45,2011-12,360796,33,2012-04-09 15:00:00,"White Hart Lane, London",36126,Away,Norwich,Spurs,W,220.0,7.0,16.0,,3.0,1.0,1.0,1.0,,2.0,3.0,,3.0,11.0,39.0,48.0,36.0,,,,,,,94.0,12.0,12.0,1.0,2.0,1,1.0,2,1,1,,15.0,3.0,4.0,6.0,,24.0,,176.0,41.2,0.0,0,0,,6.0,6.0,56.0,5.0,312.0,12.0,17.0,,3.0,15.0,0.0
Norwich_45,2011-12,360804,34,2012-04-14 12:45:00,"Carrow Road, Norwich",26812,Home,Norwich,Man City,L,384.0,5.0,2.0,,,2.0,2.0,,,5.0,18.0,,3.0,17.0,55.0,30.0,13.0,2.0,,,,,,72.0,10.0,4.0,,1.0,6,6.0,1,2,0,,11.0,7.0,6.0,6.0,,25.0,,168.0,47.4,0.0,0,0,,5.0,10.0,23.0,,482.0,16.0,18.0,,3.0,14.0,0.0
Norwich_45,2011-12,360811,35,2012-04-21 15:00:00,"Ewood Park, Blackburn",23218,Away,Norwich,Blackburn,L,303.0,14.0,7.0,,1.0,,,,,1.0,2.0,,7.0,6.0,38.0,40.0,37.0,,,,,,,91.0,13.0,9.0,,,2,2.0,0,1,0,,8.0,3.0,3.0,2.0,,40.0,,169.0,57.3,0.0,0,0,,9.0,11.0,57.0,1.0,400.0,13.0,19.0,,7.0,13.0,0.0
Norwich_45,2011-12,360822,36,2012-04-28 17:30:00,"Carrow Road, Norwich",26819,Home,Norwich,Liverpool,L,355.0,5.0,8.0,,,,,,,2.0,8.0,,5.0,8.0,33.0,34.0,23.0,2.0,,,,,,96.0,9.0,4.0,,,3,3.0,0,2,0,,18.0,2.0,1.0,4.0,,24.0,,159.0,44.4,0.0,0,0,,6.0,7.0,37.0,2.0,451.0,9.0,21.0,,5.0,18.0,0.0
Norwich_45,2011-12,360829,37,2012-05-05 12:45:00,"Emirates Stadium, London",60092,Away,Norwich,Arsenal,D,191.0,16.0,7.0,,,4.0,2.0,2.0,,3.0,13.0,,1.0,6.0,53.0,38.0,23.0,,,,,,,74.0,15.0,8.0,3.0,3.0,3,3.0,3,1,2,,12.0,7.0,4.0,5.0,,23.0,,170.0,36.6,0.0,0,0,,6.0,11.0,46.0,6.0,286.0,13.0,22.0,,1.0,14.0,0.0
Norwich_45,2011-12,360842,38,2012-05-13 15:00:00,"Carrow Road, Norwich",26803,Home,Norwich,Aston Villa,W,445.0,9.0,6.0,,2.0,2.0,2.0,2.0,,3.0,4.0,1.0,8.0,7.0,30.0,29.0,16.0,,,,,,,79.0,7.0,10.0,1.0,2.0,0,,2,0,2,,16.0,7.0,8.0,,,22.0,,138.0,58.9,0.0,0,0,,12.0,15.0,34.0,3.0,515.0,23.0,12.0,,9.0,10.0,0.0
Norwich_45,2012-13,442001,1,2012-08-18 15:00:00,"Craven Cottage, London",25062,Away,Norwich,Fulham,L,313.0,14.0,3.0,,,,,,,3.0,4.0,,3.0,10.0,40.0,32.0,13.0,,1.0,,,,,67.0,11.0,12.0,,,5,5.0,0,2,0,,10.0,4.0,2.0,4.0,,18.0,,112.0,40.2,0.0,0,0,,4.0,7.0,24.0,1.0,376.0,9.0,16.0,,3.0,11.0,0.0
Norwich_45,2012-13,442013,2,2012-08-25 15:00:00,"Carrow Road, Norwich",26317,Home,Norwich,QPR,D,250.0,26.0,23.0,,2.0,3.0,3.0,1.0,,2.0,12.0,,6.0,5.0,65.0,66.0,12.0,,,,,,,96.0,17.0,13.0,1.0,1.0,1,1.0,1,1,1,1.0,9.0,3.0,3.0,2.0,,27.0,,171.0,55.1,0.0,0,0,,10.0,10.0,23.0,2.0,360.0,15.0,22.0,,6.0,17.0,0.0
Norwich_45,2012-13,442025,3,2012-09-01 15:00:00,"White Hart Lane, London",36142,Away,Norwich,Spurs,D,230.0,27.0,31.0,,1.0,1.0,1.0,,,1.0,5.0,,2.0,10.0,64.0,58.0,11.0,,,,,,,78.0,12.0,7.0,1.0,1.0,1,1.0,1,0,0,1.0,14.0,5.0,4.0,3.0,,15.0,,162.0,38.4,0.0,1,0,,7.0,9.0,32.0,,308.0,12.0,17.0,,2.0,12.0,0.0
Norwich_45,2012-13,442034,4,2012-09-15 12:45:00,"Carrow Road, Norwich",26806,Home,Norwich,West Ham,D,252.0,27.0,22.0,,3.0,,,,,7.0,7.0,1.0,8.0,14.0,62.0,57.0,15.0,,1.0,,,,,90.0,12.0,13.0,,,0,,0,0,0,,5.0,12.0,9.0,6.0,,26.0,,183.0,48.9,0.0,0,0,2.0,9.0,18.0,33.0,3.0,365.0,25.0,15.0,30.0,8.0,11.0,0.0
Norwich_45,2012-13,442042,5,2012-09-23 15:00:00,"St. James' Park, Newcastle",49402,Away,Norwich,Newcastle,L,269.0,25.0,32.0,,,1.0,1.0,,,3.0,10.0,,5.0,15.0,71.0,62.0,14.0,,2.0,,,,,91.0,20.0,11.0,,,1,1.0,0,1,0,,7.0,6.0,3.0,2.0,,31.0,,182.0,47.2,0.0,0,0,,4.0,8.0,33.0,1.0,368.0,10.0,15.0,,5.0,11.0,0.0
Norwich_45,2012-13,442054,6,2012-09-29 15:00:00,"Carrow Road, Norwich",26831,Home,Norwich,Liverpool,L,235.0,12.0,7.0,,,2.0,1.0,2.0,,4.0,21.0,,5.0,4.0,53.0,39.0,9.0,3.0,,,,,,65.0,11.0,6.0,1.0,2.0,5,5.0,2,2,0,1.0,8.0,6.0,4.0,7.0,1.0,15.0,,135.0,32.9,0.0,0,0,,8.0,11.0,17.0,2.0,320.0,16.0,21.0,,5.0,19.0,0.0
Norwich_45,2012-13,442059,7,2012-10-06 15:00:00,"Stamford Bridge, London",41784,Away,Norwich,Chelsea,L,246.0,9.0,11.0,,,,,,,1.0,6.0,,2.0,8.0,28.0,42.0,18.0,2.0,,,,,,57.0,3.0,7.0,1.0,1.0,4,4.0,1,3,1,,13.0,2.0,2.0,9.0,,15.0,,133.0,31.1,0.0,0,0,,5.0,7.0,37.0,1.0,317.0,8.0,17.0,,2.0,11.0,0.0
Norwich_45,2012-13,442072,8,2012-10-20 17:30:00,"Carrow Road, Norwich",26825,Home,Norwich,Arsenal,W,175.0,13.0,14.0,,,1.0,2.0,1.0,,,7.0,1.0,2.0,8.0,45.0,55.0,19.0,,1.0,,,,,64.0,13.0,10.0,,1.0,0,,1,0,1,,15.0,1.0,3.0,3.0,,19.0,,129.0,28.0,0.0,0,0,5.0,4.0,4.0,31.0,4.0,252.0,7.0,26.0,13.0,2.0,17.0,0.0
Norwich_45,2012-13,442080,9,2012-10-27 12:45:00,"Villa Park, Birmingham",33184,Away,Norwich,Aston Villa,D,353.0,27.0,21.0,,,4.0,4.0,,,7.0,3.0,,8.0,8.0,52.0,57.0,17.0,,,,,,,83.0,6.0,12.0,1.0,1.0,1,1.0,1,1,0,,10.0,6.0,4.0,1.0,,39.0,,186.0,58.5,0.0,1,0,,6.0,10.0,28.0,8.0,452.0,17.0,13.0,,8.0,11.0,0.0
Norwich_45,2012-13,442092,10,2012-11-03 15:00:00,"Carrow Road, Norwich",26072,Home,Norwich,Stoke,W,250.0,33.0,16.0,,2.0,2.0,2.0,,,5.0,6.0,1.0,9.0,10.0,64.0,55.0,20.0,,1.0,,,,,79.0,12.0,14.0,1.0,1.0,0,,1,0,1,,10.0,6.0,4.0,,,16.0,,188.0,43.6,0.0,0,0,,5.0,10.0,43.0,2.0,348.0,14.0,21.0,,9.0,15.0,0.0
Norwich_45,2012-13,442105,11,2012-11-10 15:00:00,"Select Car Leasing Stadium, Reading",24080,Away,Norwich,Reading,D,237.0,34.0,39.0,,1.0,3.0,3.0,,,2.0,10.0,1.0,3.0,10.0,72.0,68.0,29.0,,,,,,,73.0,17.0,9.0,,,0,,0,0,0,,10.0,2.0,1.0,2.0,,25.0,,188.0,50.7,0.0,0,0,,8.0,8.0,49.0,3.0,348.0,11.0,20.0,,3.0,17.0,0.0
Norwich_45,2012-13,442114,12,2012-11-17 17:30:00,"Carrow Road, Norwich",26840,Home,Norwich,Man Utd,W,293.0,6.0,11.0,,,1.0,1.0,,,2.0,13.0,1.0,,14.0,46.0,30.0,23.0,,,,,,,63.0,10.0,7.0,1.0,1.0,0,,1,0,0,,11.0,6.0,4.0,5.0,,13.0,,135.0,37.7,0.0,0,0,,5.0,11.0,41.0,3.0,354.0,11.0,11.0,,,7.0,0.0
Norwich_45,2012-13,442121,13,2012-11-24 15:00:00,"Goodison Park, Liverpool",34502,Away,Norwich,Everton,D,224.0,15.0,24.0,,2.0,,,,,1.0,10.0,,2.0,7.0,53.0,53.0,19.0,,,,,,,67.0,19.0,12.0,1.0,1.0,1,1.0,1,1,0,,12.0,3.0,4.0,1.0,,17.0,,154.0,42.1,0.0,0,0,,4.0,5.0,32.0,9.0,312.0,9.0,13.0,,2.0,11.0,0.0
Norwich_45,2012-13,442131,14,2012-11-28 19:45:00,"St. Mary's Stadium, Southampton",29325,Away,Norwich,Southampton,D,256.0,16.0,16.0,,,1.0,1.0,,,3.0,2.0,,6.0,19.0,51.0,47.0,18.0,,,,,,,94.0,7.0,10.0,,1.0,1,1.0,1,1,1,,12.0,5.0,5.0,2.0,,22.0,,199.0,42.2,0.0,0,0,,3.0,7.0,34.0,3.0,361.0,11.0,17.0,,7.0,12.0,0.0
Norwich_45,2012-13,442144,15,2012-12-02 16:00:00,"Carrow Road, Norwich",26228,Home,Norwich,Sunderland,W,341.0,17.0,16.0,,3.0,1.0,1.0,1.0,,3.0,14.0,,2.0,8.0,57.0,49.0,23.0,,2.0,,,,,75.0,11.0,16.0,1.0,2.0,1,1.0,2,1,2,,12.0,4.0,3.0,2.0,,22.0,,171.0,49.6,0.0,0,0,,2.0,6.0,39.0,3.0,441.0,8.0,14.0,,2.0,13.0,0.0
Norwich_45,2012-13,442156,16,2012-12-08 15:00:00,"Swansea.com Stadium, Swansea",20294,Away,Norwich,Swansea,W,236.0,13.0,10.0,,2.0,2.0,1.0,1.0,,,4.0,,2.0,5.0,37.0,43.0,13.0,,,,,,,71.0,10.0,12.0,3.0,4.0,3,3.0,4,0,3,2.0,15.0,5.0,7.0,4.0,,14.0,,145.0,33.2,0.0,0,0,,2.0,6.0,26.0,1.0,320.0,9.0,18.0,,2.0,10.0,0.0
Norwich_45,2012-13,442163,17,2012-12-15 15:00:00,"Carrow Road, Norwich",26677,Home,Norwich,Wigan,W,336.0,6.0,10.0,,,3.0,3.0,1.0,,3.0,9.0,,7.0,12.0,41.0,39.0,9.0,,,,,,,91.0,8.0,4.0,2.0,2.0,1,1.0,2,0,1,,16.0,9.0,8.0,4.0,,19.0,,152.0,48.2,0.0,0,0,,6.0,14.0,18.0,1.0,417.0,17.0,20.0,,7.0,15.0,0.0
