team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Bolton_30,2009-10,284102,11,2009-10-31 15:00:00,"Toughsheet Community Stadium, Bolton",22680,Home,Bolton,Chelsea,L,178.0,8.0,16.0,,2.0,,,,4.0,14.0,,8.0,7.0,46.0,49.0,22.0,,1.0,87.0,11.0,7.0,,,4,4.0,0,1,0,,16.0,4.0,2.0,8.0,,28.0,,140.0,34.6,0.0,0,1,,9.0,10.0,38.0,,249.0,15.0,22.0,,8.0,15.0,0.0
Bolton_30,2009-10,284110,12,2009-11-07 15:00:00,"Villa Park, Birmingham",38101,Away,Bolton,Aston Villa,L,181.0,27.0,21.0,,1.0,,,,3.0,6.0,,1.0,21.0,77.0,78.0,33.0,1.0,1.0,72.0,17.0,16.0,,1.0,5,5.0,1,2,1,1.0,19.0,5.0,6.0,2.0,,39.0,,170.0,43.4,0.0,0,0,,5.0,8.0,42.0,1.0,283.0,14.0,37.0,,1.0,27.0,0.0
Bolton_30,2009-10,284121,13,2009-11-22 13:30:00,"Toughsheet Community Stadium, Bolton",21777,Home,Bolton,Blackburn,L,162.0,26.0,29.0,,1.0,,,,8.0,7.0,,7.0,11.0,67.0,79.0,19.0,,,67.0,15.0,12.0,,,2,2.0,0,1,0,1.0,22.0,6.0,2.0,9.0,1.0,33.0,,195.0,41.5,0.0,0,0,,9.0,14.0,46.0,,259.0,19.0,33.0,,7.0,22.0,0.0
Bolton_30,2009-10,284134,14,2009-11-28 15:00:00,"Craven Cottage, London",23554,Away,Bolton,Fulham,D,204.0,18.0,32.0,,2.0,,,,2.0,2.0,,5.0,7.0,56.0,60.0,31.0,,,78.0,20.0,6.0,1.0,1.0,1,1.0,1,0,1,,18.0,1.0,1.0,9.0,,25.0,,191.0,36.4,0.0,0,0,,2.0,3.0,53.0,4.0,324.0,5.0,16.0,,5.0,8.0,0.0
Bolton_30,2009-10,284149,15,2009-12-05 15:00:00,"Molineux Stadium, Wolverhampton",27362,Away,Bolton,Wolves,L,226.0,16.0,20.0,,1.0,,,,5.0,2.0,,10.0,6.0,51.0,50.0,26.0,,1.0,88.0,16.0,10.0,1.0,1.0,2,2.0,1,1,0,,10.0,9.0,8.0,6.0,,28.0,,173.0,54.6,0.0,0,0,,8.0,17.0,44.0,3.0,325.0,21.0,11.0,,10.0,8.0,0.0
Bolton_30,2009-10,284151,16,2009-12-12 15:00:00,"Toughsheet Community Stadium, Bolton",22735,Home,Bolton,Man City,D,147.0,13.0,24.0,,1.0,,,,4.0,3.0,,5.0,5.0,41.0,66.0,28.0,1.0,,86.0,13.0,10.0,1.0,3.0,3,3.0,3,2,2,,24.0,2.0,3.0,2.0,,25.0,,180.0,35.6,0.0,1,0,,6.0,6.0,63.0,2.0,256.0,13.0,29.0,,5.0,18.0,0.0
Bolton_30,2009-10,284161,17,2009-12-15 20:00:00,"Toughsheet Community Stadium, Bolton",17849,Home,Bolton,West Ham,W,246.0,15.0,29.0,,2.0,,,,9.0,5.0,,8.0,6.0,42.0,62.0,14.0,,,110.0,10.0,10.0,2.0,3.0,1,1.0,3,0,0,,28.0,10.0,7.0,4.0,,31.0,,184.0,44.5,0.0,0,0,,12.0,20.0,34.0,2.0,366.0,28.0,19.0,,8.0,16.0,0.0
Bolton_30,2009-10,284178,18,2010-02-17 20:00:00,"The Brick Community Stadium, Wigan",18089,Away,Bolton,Wigan,D,189.0,20.0,16.0,,2.0,,,,1.0,11.0,1.0,9.0,13.0,61.0,67.0,22.0,,,73.0,9.0,6.0,,,0,,0,0,0,,12.0,2.0,1.0,2.0,,22.0,,210.0,48.3,0.0,0,0,,8.0,8.0,38.0,1.0,324.0,10.0,40.0,,9.0,26.0,0.0
Bolton_30,2009-10,284182,19,2009-12-26 14:00:00,"Turf Moor, Burnley",21761,Away,Bolton,Burnley,D,178.0,20.0,27.0,,1.0,,,,1.0,16.0,,2.0,12.0,66.0,60.0,31.0,,1.0,82.0,19.0,10.0,,1.0,1,1.0,1,0,1,1.0,21.0,3.0,4.0,4.0,,34.0,,193.0,40.4,0.0,0,0,3.0,6.0,8.0,50.0,3.0,314.0,11.0,16.0,19.0,2.0,10.0,0.0
Bolton_30,2009-10,284192,20,2009-12-29 20:00:00,"Toughsheet Community Stadium, Bolton",20696,Home,Bolton,Hull,D,185.0,17.0,20.0,,3.0,,,,4.0,7.0,,8.0,13.0,57.0,59.0,22.0,,,77.0,17.0,19.0,1.0,2.0,2,2.0,2,0,1,,12.0,4.0,5.0,4.0,,23.0,,174.0,46.0,0.0,0,0,,10.0,10.0,42.0,2.0,293.0,19.0,19.0,,8.0,15.0,0.0
Bolton_30,2009-10,284207,21,2010-03-09 19:45:00,"Stadium of Light, Sunderland",36087,Away,Bolton,Sunderland,L,254.0,25.0,21.0,,1.0,,,,3.0,6.0,,7.0,25.0,80.0,71.0,15.0,,,77.0,11.0,14.0,,,4,4.0,0,1,0,,33.0,3.0,1.0,,,43.0,,207.0,49.1,0.0,0,1,,8.0,10.0,28.0,1.0,364.0,12.0,28.0,,7.0,22.0,0.0
Bolton_30,2009-10,284212,22,2010-01-17 16:00:00,"Toughsheet Community Stadium, Bolton",23893,Home,Bolton,Arsenal,L,224.0,25.0,21.0,,1.0,,,,5.0,11.0,,2.0,17.0,69.0,61.0,20.0,,,100.0,13.0,6.0,,,2,2.0,0,1,0,,32.0,6.0,4.0,4.0,,36.0,,214.0,41.1,0.0,0,0,,7.0,11.0,27.0,3.0,374.0,16.0,29.0,,2.0,22.0,0.0
Bolton_30,2009-10,284220,23,2010-01-26 20:00:00,"Toughsheet Community Stadium, Bolton",23986,Home,Bolton,Burnley,W,173.0,16.0,24.0,,,,,,7.0,6.0,1.0,4.0,11.0,56.0,57.0,32.0,,,85.0,12.0,10.0,1.0,1.0,0,,1,0,1,,20.0,9.0,3.0,4.0,,47.0,,194.0,42.4,0.0,0,0,1.0,8.0,14.0,54.0,3.0,286.0,18.0,18.0,30.0,4.0,10.0,0.0
Bolton_30,2009-10,284235,24,2010-01-30 15:00:00,"Anfield, Liverpool",43413,Away,Bolton,Liverpool,L,152.0,15.0,15.0,,2.0,,,,2.0,4.0,,3.0,8.0,44.0,55.0,27.0,,,82.0,13.0,12.0,,,2,2.0,0,1,0,,18.0,1.0,1.0,9.0,1.0,33.0,,165.0,35.0,0.0,0,0,,5.0,3.0,47.0,,241.0,8.0,19.0,,3.0,16.0,0.0
Bolton_30,2009-10,284241,25,2010-02-06 15:00:00,"Toughsheet Community Stadium, Bolton",22289,Home,Bolton,Fulham,D,303.0,11.0,24.0,,2.0,,,,8.0,8.0,1.0,2.0,9.0,47.0,68.0,26.0,,,115.0,9.0,14.0,,,0,,0,0,0,1.0,23.0,10.0,8.0,3.0,,41.0,,196.0,50.1,0.0,0,0,,5.0,14.0,39.0,1.0,436.0,21.0,24.0,,2.0,19.0,0.0
Bolton_30,2009-10,284259,26,2010-02-09 19:45:00,"Etihad Stadium, Manchester",42016,Away,Bolton,Man City,L,220.0,11.0,19.0,,2.0,,,,1.0,6.0,,3.0,10.0,52.0,54.0,18.0,,1.0,83.0,20.0,11.0,,,2,2.0,0,1,0,1.0,24.0,3.0,4.0,2.0,,34.0,,162.0,41.4,0.0,0,0,,8.0,9.0,32.0,1.0,322.0,13.0,17.0,,3.0,11.0,0.0
Bolton_30,2009-10,284262,27,2010-02-21 12:00:00,"Ewood Park, Blackburn",23888,Away,Bolton,Blackburn,L,220.0,23.0,20.0,,1.0,,,,3.0,5.0,,3.0,16.0,62.0,69.0,23.0,,,87.0,12.0,15.0,,,3,3.0,0,1,0,,14.0,4.0,5.0,4.0,,32.0,,198.0,59.0,0.0,0,0,,4.0,8.0,38.0,2.0,348.0,12.0,27.0,,3.0,18.0,0.0
Bolton_30,2009-10,284271,28,2010-02-27 15:00:00,"Toughsheet Community Stadium, Bolton",21261,Home,Bolton,Wolves,W,188.0,18.0,18.0,,1.0,,,,1.0,3.0,1.0,5.0,12.0,49.0,52.0,36.0,,,77.0,11.0,6.0,1.0,1.0,0,,1,0,1,,25.0,7.0,8.0,2.0,,32.0,,223.0,44.6,0.0,0,0,,8.0,13.0,63.0,3.0,316.0,17.0,25.0,,7.0,21.0,0.0
Bolton_30,2009-10,284287,29,2010-03-06 15:00:00,"Boleyn Ground, London",33824,Away,Bolton,West Ham,W,183.0,14.0,19.0,,1.0,,,,4.0,10.0,,3.0,10.0,65.0,69.0,22.0,,,100.0,24.0,13.0,2.0,2.0,1,1.0,2,0,2,1.0,20.0,8.0,5.0,5.0,,25.0,,203.0,41.6,0.0,0,1,,8.0,12.0,58.0,1.0,302.0,17.0,27.0,,3.0,15.0,0.0
Bolton_30,2009-10,284291,30,2010-03-13 15:00:00,"Toughsheet Community Stadium, Bolton",20053,Home,Bolton,Wigan,W,137.0,15.0,11.0,1.0,1.0,,,,2.0,17.0,1.0,3.0,17.0,74.0,72.0,25.0,,,73.0,23.0,14.0,2.0,4.0,0,,4,0,1,,25.0,4.0,5.0,2.0,,24.0,1.0,171.0,40.6,0.0,0,0,,2.0,5.0,39.0,3.0,248.0,9.0,40.0,,3.0,32.0,0.0
Bolton_30,2009-10,284303,31,2010-03-20 15:00:00,"Goodison Park, Liverpool",36503,Away,Bolton,Everton,L,153.0,11.0,20.0,,4.0,,,,3.0,9.0,,1.0,12.0,54.0,60.0,35.0,,,78.0,17.0,12.0,,,2,2.0,0,0,0,,17.0,5.0,3.0,8.0,,28.0,,161.0,33.4,0.0,0,1,,3.0,7.0,52.0,1.0,259.0,9.0,25.0,,3.0,13.0,0.0
Bolton_30,2009-10,284311,32,2010-03-27 17:30:00,"Toughsheet Community Stadium, Bolton",25370,Home,Bolton,Man Utd,L,247.0,21.0,11.0,,3.0,,,,9.0,7.0,,11.0,14.0,59.0,51.0,20.0,1.0,,93.0,15.0,16.0,,,4,4.0,0,1,0,,17.0,14.0,5.0,2.0,1.0,41.0,,187.0,45.8,0.0,0,0,,4.0,18.0,34.0,,365.0,18.0,20.0,,11.0,15.0,0.0
Bolton_30,2009-10,284322,33,2010-04-03 15:00:00,"Toughsheet Community Stadium, Bolton",21111,Home,Bolton,Aston Villa,L,234.0,19.0,16.0,,2.0,,,,5.0,5.0,,5.0,10.0,52.0,70.0,19.0,,,83.0,13.0,14.0,,,1,1.0,0,1,0,,16.0,8.0,5.0,7.0,,34.0,,179.0,52.4,0.0,0,0,,9.0,12.0,29.0,1.0,350.0,19.0,30.0,,6.0,24.0,0.0
Bolton_30,2009-10,284332,34,2010-04-13 20:00:00,"Stamford Bridge, London",40539,Away,Bolton,Chelsea,L,170.0,6.0,21.0,,,,,,4.0,11.0,,2.0,15.0,60.0,66.0,18.0,,,79.0,22.0,13.0,,,1,1.0,0,1,0,,16.0,1.0,,,,23.0,,172.0,38.2,0.0,0,0,,8.0,4.0,24.0,3.0,277.0,12.0,28.0,,2.0,17.0,0.0
Bolton_30,2009-10,284346,35,2010-04-17 15:00:00,"bet365 Stadium, Stoke",27250,Away,Bolton,Stoke,W,197.0,17.0,28.0,,1.0,,,,5.0,5.0,,1.0,18.0,50.0,65.0,30.0,,,83.0,5.0,10.0,1.0,2.0,1,1.0,2,1,0,,12.0,6.0,3.0,1.0,,28.0,,195.0,52.3,0.0,0,0,,5.0,9.0,54.0,,325.0,13.0,22.0,,1.0,16.0,0.0
Bolton_30,2009-10,284352,36,2010-04-24 15:00:00,"Toughsheet Community Stadium, Bolton",20526,Home,Bolton,Portsmouth,D,265.0,10.0,19.0,,4.0,,,,1.0,9.0,,12.0,9.0,57.0,68.0,12.0,1.0,,74.0,17.0,14.0,2.0,2.0,2,2.0,2,0,2,2.0,18.0,7.0,10.0,3.0,,34.0,,168.0,54.2,0.0,0,0,,5.0,11.0,22.0,1.0,360.0,16.0,28.0,,12.0,20.0,0.0
Bolton_30,2009-10,284368,37,2010-05-01 15:00:00,"White Hart Lane, London",35852,Away,Bolton,Spurs,L,189.0,13.0,17.0,,2.0,,,,5.0,20.0,,5.0,16.0,64.0,65.0,24.0,,1.0,89.0,12.0,11.0,,,1,1.0,0,1,0,,15.0,5.0,2.0,4.0,,29.0,,179.0,44.9,0.0,0,0,,5.0,9.0,38.0,3.0,300.0,12.0,33.0,,7.0,26.0,0.0
Bolton_30,2009-10,284372,38,2010-05-09 16:00:00,"Toughsheet Community Stadium, Bolton",22863,Home,Bolton,Birmingham,W,196.0,9.0,25.0,,1.0,,,,2.0,10.0,,3.0,5.0,44.0,66.0,19.0,,,65.0,19.0,14.0,2.0,2.0,1,1.0,2,0,1,1.0,26.0,7.0,6.0,1.0,,28.0,,166.0,41.5,0.0,0,0,,7.0,12.0,46.0,3.0,292.0,15.0,23.0,,3.0,18.0,0.0
Bolton_30,2010-11,321660,1,2010-08-14 15:00:00,"Macron Stadium, Bolton",20352,Home,Bolton,Fulham,D,250.0,13.0,19.0,,,1.0,1.0,,1.0,4.0,1.0,4.0,12.0,46.0,64.0,30.0,,,99.0,11.0,14.0,,,0,,0,0,0,1.0,18.0,4.0,5.0,4.0,,21.0,,187.0,46.5,0.0,0,0,,5.0,6.0,54.0,5.0,336.0,11.0,26.0,,4.0,20.0,0.0
Bolton_30,2010-11,321675,2,2010-08-21 15:00:00,"Boleyn Ground, London",32533,Away,Bolton,West Ham,W,255.0,17.0,20.0,,2.0,,,,3.0,7.0,,5.0,8.0,49.0,63.0,19.0,,3.0,82.0,17.0,11.0,1.0,3.0,1,1.0,3,0,0,,14.0,6.0,5.0,5.0,,27.0,,175.0,49.8,0.0,0,0,,5.0,10.0,43.0,,360.0,13.0,29.0,,5.0,17.0,0.0
Bolton_30,2010-11,321680,3,2010-08-29 13:30:00,"Macron Stadium, Bolton",18139,Home,Bolton,Birmingham,D,231.0,9.0,22.0,1.0,1.0,1.0,1.0,,5.0,5.0,,6.0,16.0,50.0,68.0,30.0,,,89.0,20.0,17.0,,2.0,2,2.0,2,1,0,,15.0,4.0,5.0,1.0,,31.0,1.0,175.0,50.8,0.0,0,1,,5.0,7.0,55.0,,325.0,15.0,24.0,,6.0,14.0,0.0
Bolton_30,2010-11,321687,4,2010-09-11 15:00:00,"Emirates Stadium, London",59876,Away,Bolton,Arsenal,L,197.0,12.0,18.0,,1.0,1.0,,1.0,4.0,10.0,,7.0,14.0,51.0,69.0,6.0,,,81.0,11.0,10.0,1.0,1.0,4,4.0,1,1,1,,21.0,4.0,4.0,3.0,,16.0,,159.0,35.7,0.0,0,1,,1.0,5.0,15.0,1.0,299.0,9.0,39.0,,6.0,29.0,0.0
Bolton_30,2010-11,321697,5,2010-09-18 15:00:00,"Villa Park, Birmingham",34655,Away,Bolton,Aston Villa,D,208.0,16.0,23.0,,1.0,,,,3.0,11.0,,4.0,5.0,44.0,61.0,30.0,,1.0,92.0,6.0,16.0,1.0,1.0,1,1.0,1,1,1,,9.0,6.0,5.0,6.0,,31.0,,166.0,43.3,0.0,0,0,,6.0,10.0,43.0,1.0,307.0,14.0,19.0,,4.0,11.0,0.0
Bolton_30,2010-11,321710,6,2010-09-26 12:00:00,"Macron Stadium, Bolton",23926,Home,Bolton,Man Utd,D,178.0,21.0,14.0,,,,,,5.0,9.0,,7.0,9.0,60.0,55.0,40.0,,,69.0,16.0,18.0,2.0,2.0,2,2.0,2,1,1,,24.0,6.0,4.0,1.0,,33.0,,146.0,34.2,0.0,0,0,,6.0,10.0,56.0,,267.0,15.0,19.0,,7.0,15.0,0.0
Bolton_30,2010-11,321724,7,2010-10-02 15:00:00,"The Hawthorns, West Bromwich",22846,Away,Bolton,West Brom,D,195.0,18.0,22.0,,,1.0,1.0,1.0,1.0,8.0,,4.0,10.0,51.0,70.0,24.0,,1.0,86.0,12.0,8.0,1.0,1.0,1,1.0,1,0,0,,23.0,4.0,5.0,6.0,,23.0,,191.0,43.5,0.0,0,0,,5.0,7.0,45.0,3.0,315.0,11.0,37.0,,4.0,21.0,0.0
Bolton_30,2010-11,321731,8,2010-10-16 15:00:00,"Macron Stadium, Bolton",22975,Home,Bolton,Stoke,W,287.0,25.0,33.0,,2.0,1.0,2.0,,1.0,9.0,,5.0,9.0,60.0,68.0,26.0,,,92.0,13.0,7.0,,2.0,1,1.0,2,0,1,,16.0,4.0,6.0,1.0,,24.0,,228.0,59.4,0.0,0,1,,5.0,9.0,45.0,1.0,440.0,12.0,23.0,,5.0,15.0,0.0
Bolton_30,2010-11,321746,9,2010-10-23 15:00:00,"DW Stadium, Wigan",17100,Away,Bolton,Wigan,D,230.0,18.0,25.0,,,,,1.0,3.0,14.0,,,14.0,75.0,80.0,16.0,,1.0,106.0,14.0,8.0,,1.0,1,1.0,1,0,0,,25.0,2.0,2.0,3.0,,29.0,,203.0,49.2,0.0,0,0,,6.0,6.0,30.0,3.0,356.0,11.0,38.0,,,32.0,0.0
Bolton_30,2010-11,321751,10,2010-10-31 16:00:00,"Macron Stadium, Bolton",25171,Home,Bolton,Liverpool,L,212.0,22.0,35.0,,1.0,,,,7.0,3.0,,2.0,11.0,56.0,76.0,24.0,,1.0,114.0,16.0,13.0,,,1,1.0,0,0,0,,13.0,5.0,4.0,3.0,,35.0,,184.0,41.2,0.0,0,0,,4.0,8.0,41.0,1.0,324.0,15.0,24.0,,1.0,18.0,0.0
Bolton_30,2010-11,321761,11,2010-11-06 12:45:00,"Macron Stadium, Bolton",20255,Home,Bolton,Spurs,W,217.0,25.0,21.0,1.0,2.0,,,,4.0,6.0,,7.0,22.0,69.0,72.0,26.0,,,103.0,14.0,9.0,3.0,4.0,2,2.0,4,0,1,1.0,12.0,7.0,6.0,2.0,,29.0,1.0,194.0,43.4,0.0,0,0,,10.0,14.0,42.0,2.0,326.0,20.0,36.0,,7.0,22.0,0.0
Bolton_30,2010-11,321774,12,2010-11-10 20:00:00,"Goodison Park, Liverpool",31808,Away,Bolton,Everton,D,146.0,12.0,23.0,,1.0,3.0,2.0,1.0,4.0,8.0,,9.0,9.0,47.0,64.0,33.0,,,70.0,12.0,9.0,1.0,1.0,1,1.0,1,0,0,1.0,14.0,6.0,3.0,9.0,,22.0,,172.0,35.7,0.0,1,0,,5.0,10.0,62.0,2.0,234.0,12.0,27.0,,10.0,19.0,0.0
Bolton_30,2010-11,321786,13,2010-11-13 15:00:00,"Molineux Stadium, Wolverhampton",27508,Away,Bolton,Wolves,W,230.0,21.0,28.0,,1.0,1.0,,1.0,5.0,9.0,,2.0,11.0,54.0,64.0,38.0,1.0,,92.0,11.0,9.0,2.0,3.0,2,2.0,3,0,1,,13.0,9.0,5.0,4.0,,28.0,,208.0,44.5,0.0,0,0,,7.0,14.0,67.0,2.0,352.0,17.0,21.0,,3.0,16.0,0.0
Bolton_30,2010-11,321791,14,2010-11-20 15:00:00,"Macron Stadium, Bolton",22203,Home,Bolton,Newcastle,W,258.0,14.0,18.0,2.0,1.0,4.0,3.0,5.0,3.0,12.0,,2.0,7.0,50.0,70.0,22.0,,1.0,76.0,13.0,10.0,2.0,5.0,1,1.0,5,0,2,1.0,20.0,6.0,8.0,,,29.0,2.0,157.0,49.3,0.0,1,0,,10.0,14.0,32.0,4.0,355.0,21.0,31.0,,2.0,22.0,0.0
Bolton_30,2010-11,321798,15,2010-11-27 15:00:00,"Macron Stadium, Bolton",25851,Home,Bolton,Blackpool,D,250.0,23.0,22.0,,1.0,3.0,3.0,1.0,7.0,8.0,,4.0,7.0,55.0,76.0,16.0,,,85.0,8.0,14.0,2.0,2.0,2,2.0,2,1,0,,16.0,13.0,10.0,4.0,,26.0,,182.0,48.7,0.0,0,0,,15.0,21.0,32.0,,355.0,32.0,29.0,,4.0,18.0,0.0
Bolton_30,2010-11,321813,16,2010-12-04 15:00:00,"Etihad Stadium, Manchester",46860,Away,Bolton,Man City,L,186.0,12.0,16.0,,,,,,5.0,14.0,,7.0,13.0,63.0,59.0,7.0,1.0,,70.0,20.0,12.0,,,1,1.0,0,1,0,,25.0,2.0,1.0,5.0,,25.0,,176.0,41.0,0.0,1,0,,6.0,7.0,17.0,1.0,292.0,12.0,22.0,,8.0,18.0,0.0
Bolton_30,2010-11,321818,17,2010-12-12 13:30:00,"Macron Stadium, Bolton",24471,Home,Bolton,Blackburn,W,198.0,25.0,20.0,,2.0,,,,3.0,3.0,,3.0,12.0,58.0,59.0,27.0,,,78.0,14.0,15.0,1.0,2.0,1,1.0,2,0,0,,12.0,3.0,6.0,9.0,,24.0,,194.0,49.6,0.0,0,1,,5.0,7.0,44.0,,317.0,14.0,18.0,,3.0,16.0,0.0
Bolton_30,2010-11,321834,18,2010-12-18 12:45:00,"Stadium of Light, Sunderland",35101,Away,Bolton,Sunderland,L,232.0,21.0,26.0,,,3.0,3.0,,6.0,10.0,,4.0,13.0,65.0,61.0,20.0,,,97.0,13.0,8.0,,,1,1.0,0,1,0,,12.0,8.0,3.0,1.0,,34.0,,222.0,52.6,0.0,0,0,,4.0,12.0,32.0,,376.0,13.0,24.0,,5.0,22.0,0.0
Bolton_30,2010-11,321841,19,2010-12-26 15:00:00,"Macron Stadium, Bolton",23413,Home,Bolton,West Brom,W,243.0,13.0,14.0,,1.0,2.0,1.0,2.0,2.0,6.0,1.0,5.0,8.0,40.0,48.0,22.0,,1.0,91.0,8.0,9.0,1.0,2.0,0,,2,0,1,,18.0,6.0,6.0,6.0,,17.0,,195.0,44.8,0.0,0,0,,6.0,12.0,37.0,3.0,367.0,14.0,22.0,,5.0,16.0,0.0
