team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Luton_102,2023-24,2367642,11,2023-11-05 16:30:00,"Kenilworth Road, Luton",11049,Home,Luton,Liverpool,D,135.0,21.0,13.0,,,1.0,1.0,1.0,10.0,1.0,6.0,,4.0,6.0,44.0,61.0,43.0,,,,,,,43.0,7.0,13.0,1.0,1.0,1,1.0,1,0,0,,8.0,4.0,5.0,5.0,,21.0,,145.0,26.2,0.0,0,0,5.0,2.0,4.0,43.0,1.0,229.0,8.0,20.0,13.0,4.0,10.0,0.0
Luton_102,2023-24,2367655,12,2023-11-11 15:00:00,"Old Trafford, Manchester",73599,Away,Luton,Man Utd,L,254.0,13.0,9.0,,1.0,,,,8.0,4.0,5.0,,3.0,8.0,43.0,38.0,34.0,,,,,,,37.0,11.0,9.0,,,1,1.0,0,0,0,,15.0,6.0,4.0,3.0,,17.0,,112.0,35.5,0.0,0,0,3.0,2.0,8.0,34.0,1.0,321.0,10.0,14.0,20.0,3.0,11.0,0.0
Luton_102,2023-24,2367662,13,2023-11-25 15:00:00,"Kenilworth Road, Luton",11029,Home,Luton,Crystal Palace,W,249.0,18.0,18.0,,1.0,1.0,,1.0,10.0,2.0,8.0,,4.0,8.0,56.0,56.0,39.0,,,,,,,56.0,15.0,11.0,2.0,2.0,1,1.0,2,0,0,,12.0,4.0,3.0,5.0,,27.0,,146.0,39.0,0.0,0,0,7.0,3.0,6.0,39.0,1.0,335.0,8.0,18.0,15.0,4.0,7.0,0.0
Luton_102,2023-24,2367670,14,2023-12-02 15:00:00,"Gtech Community Stadium, Brentford",17075,Away,Luton,Brentford,L,191.0,10.0,23.0,,1.0,,,,9.0,5.0,8.0,,5.0,11.0,44.0,57.0,39.0,,,,,,,22.0,8.0,10.0,,1.0,3,3.0,1,0,0,,8.0,3.0,1.0,11.0,,15.0,,149.0,31.4,0.0,0,0,3.0,1.0,3.0,39.0,2.0,277.0,7.0,17.0,11.0,5.0,8.0,0.0
Luton_102,2023-24,2367683,15,2023-12-05 20:15:00,"Kenilworth Road, Luton",11112,Home,Luton,Arsenal,L,195.0,20.0,20.0,,,1.0,,1.0,6.0,1.0,8.0,,3.0,5.0,54.0,62.0,35.0,,,,,,,53.0,14.0,7.0,3.0,3.0,4,4.0,3,2,1,,8.0,4.0,4.0,8.0,,16.0,,148.0,33.4,0.0,0,0,5.0,1.0,5.0,35.0,1.0,296.0,6.0,20.0,7.0,3.0,12.0,0.0
Luton_102,2023-24,2367693,16,2023-12-10 14:00:00,"Kenilworth Road, Luton",11047,Home,Luton,Man City,L,224.0,15.0,10.0,,,1.0,,1.0,12.0,,12.0,,6.0,10.0,63.0,44.0,12.0,,,,,,,52.0,16.0,5.0,1.0,1.0,2,2.0,1,0,1,,14.0,2.0,2.0,5.0,,26.0,,138.0,34.7,0.0,0,0,4.0,2.0,3.0,12.0,1.0,302.0,4.0,20.0,11.0,6.0,8.0,0.0
Luton_102,2023-24,2367698,17,2024-03-13 19:30:00,"Vitality Stadium, Bournemouth",11198,Away,Luton,Bournemouth,L,210.0,25.0,26.0,,3.0,5.0,2.0,3.0,11.0,1.0,20.0,,3.0,5.0,71.0,62.0,35.0,,1.0,,,,,43.0,11.0,16.0,3.0,3.0,4,4.0,3,0,3,,5.0,5.0,4.0,9.0,,21.0,,145.0,40.9,0.0,0,0,5.0,3.0,8.0,35.0,1.0,310.0,8.0,17.0,15.0,3.0,10.0,0.0
Luton_102,2023-24,2367712,18,2023-12-23 15:00:00,"Kenilworth Road, Luton",11042,Home,Luton,Newcastle,W,223.0,16.0,10.0,,,2.0,1.0,1.0,7.0,2.0,8.0,1.0,6.0,16.0,64.0,42.0,29.0,,1.0,,,,,52.0,11.0,6.0,1.0,1.0,0,,1,0,1,2.0,9.0,7.0,5.0,6.0,,19.0,,144.0,34.8,0.0,0,0,2.0,9.0,13.0,29.0,,301.0,16.0,13.0,24.0,6.0,7.0,0.0
Luton_102,2023-24,2367727,19,2023-12-26 15:00:00,"Bramall Lane, Sheffield",31041,Away,Luton,Sheff Utd,W,266.0,27.0,26.0,,2.0,,,,5.0,5.0,5.0,,4.0,7.0,64.0,64.0,34.0,,,,,,,39.0,13.0,12.0,1.0,3.0,2,2.0,3,0,1,,17.0,7.0,4.0,8.0,,27.0,,136.0,49.1,0.0,0,0,2.0,3.0,9.0,34.0,,346.0,12.0,15.0,26.0,4.0,9.0,0.0
Luton_102,2023-24,2367732,20,2023-12-30 12:30:00,"Kenilworth Road, Luton",11041,Home,Luton,Chelsea,L,339.0,15.0,14.0,,2.0,3.0,2.0,2.0,7.0,5.0,14.0,,7.0,13.0,69.0,64.0,4.0,1.0,,,,,,53.0,14.0,20.0,1.0,2.0,3,3.0,2,2,0,2.0,10.0,10.0,6.0,2.0,,41.0,,145.0,51.4,0.0,0,0,5.0,4.0,11.0,4.0,5.0,406.0,15.0,21.0,37.0,7.0,13.0,0.0
Luton_102,2023-24,2367742,21,2024-01-12 19:45:00,"Turf Moor, Burnley",20155,Away,Luton,Burnley,D,439.0,21.0,27.0,,,1.0,,1.0,9.0,6.0,12.0,,8.0,12.0,60.0,70.0,13.0,,,,,,,52.0,12.0,7.0,1.0,1.0,1,1.0,1,1,0,,7.0,11.0,5.0,,,32.0,,173.0,61.5,0.0,0,0,7.0,3.0,14.0,13.0,4.0,542.0,14.0,23.0,28.0,8.0,14.0,0.0
Luton_102,2023-24,2367751,22,2024-01-30 19:45:00,"Kenilworth Road, Luton",10994,Home,Luton,Brighton,W,253.0,13.0,14.0,,,4.0,1.0,4.0,15.0,8.0,8.0,1.0,7.0,9.0,60.0,61.0,15.0,,,,,,,60.0,13.0,13.0,3.0,4.0,0,,4,0,3,,6.0,9.0,8.0,3.0,,25.0,,172.0,40.9,0.0,0,0,2.0,2.0,11.0,15.0,4.0,357.0,18.0,17.0,25.0,7.0,11.0,0.0
Luton_102,2023-24,2367766,23,2024-02-03 15:00:00,"St. James' Park, Newcastle",52211,Away,Luton,Newcastle,D,306.0,10.0,16.0,1.0,2.0,2.0,,4.0,12.0,3.0,9.0,,2.0,15.0,61.0,58.0,34.0,,,,,,,45.0,16.0,13.0,2.0,4.0,4,4.0,4,2,2,,15.0,8.0,8.0,7.0,,20.0,1.0,130.0,45.8,0.0,0,0,2.0,,8.0,34.0,,379.0,11.0,14.0,24.0,2.0,6.0,0.0
Luton_102,2023-24,2367772,24,2024-02-10 15:00:00,"Kenilworth Road, Luton",11138,Home,Luton,Sheff Utd,L,479.0,20.0,20.0,1.0,3.0,,,1.0,5.0,7.0,4.0,,13.0,19.0,53.0,55.0,22.0,,,,,,,85.0,7.0,10.0,,1.0,3,3.0,1,2,0,,7.0,9.0,5.0,,,58.0,1.0,165.0,75.0,0.0,0,0,,8.0,17.0,22.0,2.0,563.0,20.0,17.0,37.0,13.0,11.0,0.0
Luton_102,2023-24,2367782,25,2024-02-18 16:30:00,"Kenilworth Road, Luton",11483,Home,Luton,Man Utd,L,441.0,8.0,13.0,,3.0,,,1.0,9.0,8.0,11.0,,8.0,6.0,40.0,65.0,12.0,1.0,1.0,,,,,48.0,7.0,20.0,,1.0,2,2.0,1,2,1,1.0,8.0,9.0,4.0,7.0,,48.0,,149.0,58.5,0.0,0,0,6.0,10.0,18.0,12.0,4.0,528.0,22.0,14.0,41.0,8.0,4.0,0.0
Luton_102,2023-24,2367794,26,2024-02-21 19:30:00,"Anfield, Liverpool",59896,Away,Luton,Liverpool,L,242.0,21.0,12.0,,1.0,,,1.0,8.0,6.0,14.0,,4.0,13.0,70.0,65.0,34.0,,1.0,,,,,36.0,14.0,14.0,,1.0,4,4.0,1,0,1,,5.0,6.0,3.0,8.0,,18.0,,136.0,39.2,0.0,0,0,9.0,3.0,9.0,34.0,3.0,329.0,12.0,22.0,15.0,4.0,12.0,0.0
Luton_102,2023-24,2367802,27,2024-03-02 17:30:00,"Kenilworth Road, Luton",11594,Home,Luton,Aston Villa,L,307.0,13.0,15.0,,3.0,3.0,2.0,2.0,3.0,5.0,9.0,,8.0,6.0,44.0,50.0,17.0,,1.0,,,,,44.0,8.0,18.0,2.0,2.0,3,3.0,2,2,0,,8.0,6.0,5.0,,,33.0,,112.0,46.5,0.0,0,0,5.0,4.0,10.0,17.0,3.0,365.0,14.0,12.0,25.0,8.0,7.0,0.0
Luton_102,2023-24,2367813,28,2024-03-09 15:00:00,"Selhurst Park, London",25103,Away,Luton,Crystal Palace,D,339.0,18.0,15.0,,1.0,,1.0,,1.0,1.0,6.0,,6.0,11.0,54.0,60.0,19.0,1.0,1.0,,,,,42.0,11.0,20.0,1.0,1.0,1,1.0,1,1,0,1.0,7.0,2.0,2.0,8.0,,26.0,,166.0,50.5,0.0,0,0,3.0,5.0,4.0,19.0,1.0,431.0,8.0,14.0,20.0,6.0,7.0,0.0
Luton_102,2023-24,2367824,29,2024-03-16 15:00:00,"Kenilworth Road, Luton",11630,Home,Luton,Nott'm Forest,D,357.0,20.0,13.0,,2.0,1.0,,1.0,8.0,4.0,7.0,,6.0,12.0,60.0,51.0,13.0,,,,,,,46.0,10.0,16.0,1.0,1.0,1,1.0,1,1,0,1.0,5.0,4.0,4.0,7.0,,31.0,,142.0,59.7,0.0,0,0,2.0,2.0,4.0,13.0,1.0,440.0,10.0,8.0,22.0,6.0,5.0,0.0
Luton_102,2023-24,2367837,30,2024-03-30 15:00:00,"Tottenham Hotspur Stadium, London",61534,Away,Luton,Spurs,L,177.0,15.0,10.0,,,,,,10.0,3.0,8.0,,6.0,9.0,53.0,43.0,22.0,,,,,,,32.0,14.0,16.0,1.0,1.0,2,2.0,1,0,1,,6.0,5.0,3.0,8.0,1.0,16.0,,122.0,30.4,0.0,0,0,2.0,1.0,6.0,22.0,1.0,255.0,7.0,12.0,11.0,6.0,8.0,0.0
Luton_102,2023-24,2367839,31,2024-04-03 19:30:00,"Emirates Stadium, London",60262,Away,Luton,Arsenal,L,353.0,12.0,21.0,,,,,,4.0,1.0,7.0,,1.0,9.0,37.0,52.0,12.0,1.0,,,,,,47.0,8.0,11.0,,,2,2.0,0,2,0,,9.0,,1.0,8.0,1.0,25.0,,122.0,42.0,0.0,0,0,4.0,3.0,3.0,12.0,1.0,430.0,5.0,17.0,14.0,1.0,13.0,0.0
Luton_102,2023-24,2367853,32,2024-04-06 15:00:00,"Kenilworth Road, Luton",11797,Home,Luton,Bournemouth,W,300.0,10.0,18.0,,,1.0,,1.0,10.0,4.0,11.0,,7.0,12.0,50.0,60.0,18.0,,,,,,,84.0,7.0,12.0,2.0,2.0,1,1.0,2,0,0,1.0,10.0,10.0,9.0,1.0,,40.0,,170.0,55.8,0.0,0,0,1.0,6.0,15.0,18.0,,401.0,19.0,24.0,28.0,7.0,12.0,0.0
Luton_102,2023-24,2367864,33,2024-04-13 15:00:00,"Etihad Stadium, Manchester",53449,Away,Luton,Man City,L,214.0,9.0,14.0,,,1.0,1.0,1.0,8.0,,10.0,,1.0,16.0,44.0,41.0,28.0,,,,,,,22.0,6.0,7.0,,1.0,5,5.0,1,1,0,1.0,8.0,1.0,2.0,10.0,1.0,4.0,,112.0,26.4,0.0,0,0,9.0,2.0,2.0,28.0,1.0,276.0,4.0,13.0,9.0,1.0,7.0,0.0
Luton_102,2023-24,2367873,34,2024-04-20 15:00:00,"Kenilworth Road, Luton",11877,Home,Luton,Brentford,L,298.0,18.0,16.0,,,,,1.0,7.0,2.0,8.0,,4.0,16.0,64.0,56.0,34.0,1.0,1.0,,,,,52.0,13.0,8.0,,1.0,5,5.0,1,2,0,,7.0,2.0,3.0,2.0,,28.0,,163.0,52.6,0.0,0,0,4.0,1.0,3.0,34.0,,391.0,6.0,19.0,15.0,4.0,9.0,0.0
Luton_102,2023-24,2367887,35,2024-04-27 15:00:00,"Molineux Stadium, Wolverhampton",31531,Away,Luton,Wolves,L,362.0,10.0,11.0,,,1.0,1.0,,6.0,1.0,10.0,,4.0,18.0,56.0,63.0,13.0,,1.0,0.533556,0.5933,0.9636,0.8557,50.0,14.0,14.0,1.0,1.0,2,2.0,1,1,0,,7.0,5.0,6.0,4.0,,26.0,,135.0,42.2,0.0,0,0,3.0,2.0,6.0,13.0,,433.0,9.0,28.0,18.0,4.0,15.0,0.0
Luton_102,2023-24,2367895,36,2024-05-03 20:00:00,"Kenilworth Road, Luton",11873,Home,Luton,Everton,D,336.0,21.0,19.0,,2.0,1.0,,1.0,8.0,5.0,2.0,,7.0,10.0,60.0,60.0,26.0,,,,,,,62.0,14.0,12.0,1.0,1.0,1,1.0,1,1,1,,6.0,6.0,5.0,4.0,,35.0,,140.0,50.1,0.0,0,0,3.0,8.0,14.0,26.0,,411.0,18.0,18.0,24.0,8.0,7.0,0.0
Luton_102,2023-24,2367906,37,2024-05-11 15:00:00,"London Stadium, London",62475,Away,Luton,West Ham,L,248.0,26.0,19.0,,,1.0,,1.0,9.0,2.0,8.0,,6.0,11.0,67.0,56.0,33.0,,2.0,,,,,49.0,15.0,9.0,1.0,1.0,3,3.0,1,0,1,,9.0,2.0,1.0,7.0,,21.0,,124.0,42.1,0.0,0,0,5.0,1.0,2.0,33.0,,320.0,4.0,19.0,23.0,6.0,14.0,0.0
Luton_102,2023-24,2367915,38,2024-05-19 16:00:00,"Kenilworth Road, Luton",12027,Home,Luton,Fulham,L,246.0,6.0,11.0,1.0,3.0,2.0,2.0,1.0,10.0,5.0,5.0,,4.0,9.0,45.0,45.0,8.0,,,,,,,47.0,15.0,20.0,,2.0,4,4.0,2,2,1,,5.0,6.0,6.0,2.0,,24.0,1.0,112.0,40.4,0.0,0,0,4.0,4.0,9.0,8.0,8.0,304.0,15.0,9.0,22.0,4.0,4.0,0.0
