team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Stoke_110,2009-10,284007,1,2009-08-15 15:00:00,"bet365 Stadium, Stoke",27385.0,Home,Stoke,Burnley,W,126.0,11.0,11.0,,2.0,,,,,1.0,6.0,1.0,3.0,8.0,44.0,37.0,19.0,,,77.0,16.0,10.0,1.0,2.0,0,,2,0,2,1.0,22.0,5.0,4.0,6.0,,34.0,,166.0,37.7,0.0,0,0,3.0,8.0,11.0,43.0,3.0,226.0,13.0,15.0,12.0,3.0,6.0,0.0
Stoke_110,2009-10,284018,2,2009-08-19 20:00:00,"Anfield, Liverpool",44318.0,Away,Stoke,Liverpool,L,112.0,12.0,11.0,,1.0,,,,,2.0,9.0,,5.0,7.0,45.0,34.0,23.0,,,58.0,9.0,9.0,,,4,4.0,0,2,0,,20.0,4.0,3.0,2.0,,21.0,,131.0,24.1,0.0,0,0,,1.0,5.0,40.0,3.0,176.0,6.0,14.0,,5.0,11.0,0.0
Stoke_110,2009-10,284021,3,2009-08-22 15:00:00,"St. Andrew's @ Knighthead Park, Birmingham",21694.0,Away,Stoke,Birmingham,D,150.0,12.0,26.0,,1.0,,,,,3.0,3.0,1.0,3.0,10.0,44.0,56.0,35.0,,,96.0,16.0,7.0,,,0,,0,0,0,,8.0,3.0,1.0,4.0,,35.0,,179.0,43.6,0.0,0,0,,12.0,12.0,53.0,1.0,251.0,16.0,19.0,,3.0,17.0,0.0
Stoke_110,2009-10,284037,4,2009-08-29 15:00:00,"bet365 Stadium, Stoke",27091.0,Home,Stoke,Sunderland,W,172.0,17.0,20.0,,,,,,,3.0,5.0,1.0,10.0,8.0,48.0,47.0,38.0,,,92.0,11.0,8.0,,1.0,0,,1,0,1,,11.0,4.0,5.0,3.0,,25.0,,182.0,45.3,0.0,0,0,,6.0,9.0,66.0,2.0,279.0,14.0,16.0,,10.0,10.0,0.0
Stoke_110,2009-10,284046,5,2009-09-12 15:00:00,"bet365 Stadium, Stoke",27440.0,Home,Stoke,Chelsea,L,100.0,15.0,10.0,,,,,,,,6.0,,4.0,10.0,52.0,43.0,39.0,,,60.0,15.0,11.0,1.0,1.0,2,2.0,1,1,1,,18.0,2.0,2.0,15.0,,13.0,,141.0,27.8,0.0,0,0,,2.0,3.0,55.0,2.0,178.0,4.0,19.0,,4.0,11.0,0.0
Stoke_110,2009-10,284052,6,2009-09-19 15:00:00,"Toughsheet Community Stadium, Bolton",20265.0,Away,Stoke,Bolton,D,207.0,18.0,25.0,,,,,,,2.0,5.0,,7.0,10.0,45.0,57.0,37.0,,,85.0,11.0,9.0,1.0,1.0,1,1.0,1,0,0,,14.0,4.0,4.0,2.0,,30.0,,176.0,48.5,0.0,0,0,,4.0,5.0,60.0,4.0,297.0,10.0,18.0,,7.0,10.0,0.0
Stoke_110,2009-10,284066,7,2009-09-26 15:00:00,"bet365 Stadium, Stoke",27500.0,Home,Stoke,Man Utd,L,158.0,12.0,14.0,,2.0,,,,,,5.0,,,14.0,43.0,38.0,27.0,,1.0,65.0,12.0,7.0,,,2,2.0,0,0,0,,19.0,,1.0,5.0,,23.0,,170.0,31.8,0.0,0,0,,2.0,2.0,54.0,1.0,252.0,3.0,14.0,,2.0,10.0,0.0
Stoke_110,2009-10,284075,8,2009-10-04 15:00:00,"Goodison Park, Liverpool",36753.0,Away,Stoke,Everton,D,175.0,22.0,21.0,,2.0,,,,,,3.0,,3.0,11.0,57.0,45.0,39.0,,,74.0,16.0,7.0,1.0,1.0,1,1.0,1,0,0,,16.0,4.0,5.0,7.0,,27.0,,162.0,39.3,0.0,0,0,,3.0,5.0,63.0,4.0,262.0,8.0,16.0,,4.0,12.0,0.0
Stoke_110,2009-10,284087,9,2009-10-17 15:00:00,"bet365 Stadium, Stoke",,Home,Stoke,West Ham,W,187.0,13.0,20.0,1.0,,,,,,3.0,6.0,,5.0,12.0,55.0,68.0,14.0,,,80.0,17.0,12.0,,2.0,1,1.0,2,1,1,,14.0,4.0,3.0,6.0,,22.0,1.0,173.0,38.8,0.0,0,0,,6.0,9.0,34.0,1.0,296.0,12.0,30.0,,5.0,25.0,0.0
Stoke_110,2009-10,284097,10,2009-10-24 15:00:00,"White Hart Lane, London",36031.0,Away,Stoke,Spurs,W,184.0,22.0,14.0,,2.0,,,,,3.0,7.0,1.0,1.0,8.0,59.0,54.0,26.0,,,73.0,19.0,10.0,1.0,1.0,0,,1,0,0,,14.0,3.0,1.0,2.0,,27.0,,137.0,36.3,0.0,0,0,,7.0,8.0,38.0,2.0,266.0,11.0,23.0,,1.0,13.0,0.0
