season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436871,1,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436871,1,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,3.0,14.0,11.0,25.0,,,1.0,1.0,1.0,1.0,,,,1.0,5.0,1.0,,,0.151807,0.7034,1.1277,3.0,1.0,1.0,,,,,2.0,,90.0,3.0,,,,,,,14.0,,8.1,,,,,1.0,2.0,1.0,,3.0,,21.0,13.0,33.0,4,,46.0,2.0,1.0,,
2024-25,12436871,1,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,5.0,2.0,7.0,,,,,,,,,,,1.0,,,,0.00142915,,,1.0,0.0,,,,,,,,12.0,,,,,,,,3.0,,6.6,,,,,1.0,,3.0,,,,8.0,2.0,7.0,0,,11.0,,,,
2024-25,12436871,1,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,2.0,23.0,19.0,42.0,2.0,1.0,4.0,1.0,,3.0,,,,,4.0,4.0,,,0.237589,0.1522,,2.0,0.0,,,,,,3.0,,90.0,,,,,,,,8.0,,7.8,,,,,1.0,1.0,2.0,,2.0,,28.0,20.0,46.0,3,1.0,61.0,2.0,1.0,1.0,
2024-25,12436871,1,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,,,2.0,23.0,6.0,29.0,1.0,2.0,6.0,1.0,1.0,1.0,,,,4.0,8.0,8.0,,,0.384593,0.4605,,3.0,0.0,,,,,,3.0,,90.0,,,,,,,,10.0,,7.6,,,2.0,,1.0,5.0,,,2.0,,27.0,7.0,34.0,3,1.0,53.0,1.0,,5.0,1.0
2024-25,12436871,1,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,4.0,30.0,12.0,42.0,1.0,2.0,6.0,,,1.0,1.0,,,,9.0,5.0,,,0.0553374,0.0976,,1.0,0.0,,,,,,,,90.0,,,,,,,,15.0,,6.6,,,1.0,,1.0,7.0,1.0,,4.0,,35.0,15.0,49.0,2,,68.0,1.0,2.0,1.0,
2024-25,12436871,1,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,2.0,23.0,28.0,51.0,,1.0,2.0,,,,,,,,6.0,6.0,,,0.392674,,,5.0,0.0,,,,,,,,90.0,,,,,,,,9.0,,7.2,,,,,,2.0,,,2.0,,28.0,31.0,59.0,0,3.0,71.0,,1.0,1.0,1.0
2024-25,12436871,1,14,Liverpool,Away,927353,206915,Curtis Jones,curtis-jones,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436871,1,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436896,2,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.44e-06,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2024-25,12436896,2,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,,,,26.0,3.0,29.0,,,1.0,,,,,,,3.0,5.0,5.0,,,0.29593,0.5492,0.6028,2.0,0.0,1.0,,,,,,,83.0,2.0,,,,,,,14.0,,7.9,,,1.0,,,2.0,1.0,,,,29.0,5.0,33.0,3,1.0,53.0,6.0,2.0,2.0,1.0
2024-25,12436896,2,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,5.0,1.0,6.0,,,,,,1.0,,,,,,2.0,,,0.0109729,0.028,,,0.0,,,,1.0,,,,18.0,,,,,,,,2.0,,6.7,,,,,,1.0,,,,,7.0,1.0,8.0,1,1.0,11.0,,,1.0,
2024-25,12436896,2,14,Liverpool,Home,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,,,2.0,43.0,19.0,62.0,,,5.0,,,1.0,,,,2.0,3.0,,,,0.262058,0.0768,,1.0,0.0,,,,,,2.0,,90.0,,1.0,,,,,,9.0,,7.3,,,,,,,1.0,,3.0,,46.0,19.0,64.0,1,,80.0,4.0,,,
2024-25,12436896,2,14,Liverpool,Home,883537,244731,Luis Díaz,luis-diaz,M,False,1.0,,,21.0,7.0,27.0,,,4.0,1.0,,1.0,1.0,,,,4.0,6.0,,,0.170591,0.7272,0.9195,1.0,1.0,1.0,,,,,4.0,,72.0,2.0,,,,,,,3.0,,8.9,,,,,,3.0,1.0,,,,21.0,7.0,27.0,3,3.0,41.0,1.0,2.0,1.0,2.0
2024-25,12436896,2,14,Liverpool,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,2.0,26.0,17.0,43.0,1.0,1.0,4.0,,,,2.0,,,,7.0,6.0,,,0.0383581,,,3.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,,10.0,,7.3,,,,,,1.0,,,3.0,,31.0,18.0,49.0,0,2.0,65.0,3.0,3.0,,1.0
2024-25,12436896,2,14,Liverpool,Home,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,1.0,43.0,28.0,71.0,,,8.0,,,,1.0,,,,4.0,4.0,,,0.0467699,,,2.0,0.0,,,,,3.0,,,89.0,,,,,,,,8.0,,7.2,,,,,1.0,2.0,,,2.0,,44.0,32.0,76.0,0,3.0,90.0,2.0,,1.0,3.0
2024-25,12436896,2,14,Liverpool,Home,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,8.0,3.0,11.0,,,1.0,,,,,,,,,,,,0.0160539,,,,0.0,,,,,,,,13.0,,,,,,,,2.0,,6.6,,,,,,,,,,,8.0,4.0,12.0,0,,14.0,,,,
2024-25,12436920,3,14,Liverpool,Away,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436920,3,14,Liverpool,Away,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,1.0,21.0,6.0,26.0,,,5.0,3.0,1.0,1.0,,,,2.0,4.0,5.0,,,0.627418,0.5765,0.766,,2.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,13.0,,9.2,,,1.0,,1.0,4.0,1.0,,2.0,2.0,28.0,7.0,34.0,3,1.0,53.0,1.0,2.0,2.0,1.0
2024-25,12436920,3,14,Liverpool,Away,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,,3.0,3.0,,,,,1.0,,,,,,,2.0,,,2.988e-05,0.3377,,,0.0,,,,,,,,24.0,,,,,,,,1.0,,6.6,,,2.0,,1.0,,,,,,,4.0,4.0,2,2.0,9.0,,,,2.0
2024-25,12436920,3,14,Liverpool,Away,869856,424876,Dominik Szoboszlai,dominik-szoboszlai,M,False,1.0,,1.0,23.0,13.0,35.0,,,10.0,1.0,1.0,,,,,1.0,2.0,3.0,,,0.144765,0.0314,,1.0,1.0,,,,,1.0,3.0,,90.0,,,,,,,,7.0,,7.5,,,1.0,,,,1.0,,1.0,,27.0,13.0,39.0,1,2.0,50.0,2.0,1.0,,
2024-25,12436920,3,14,Liverpool,Away,883537,244731,Luis Díaz,luis-diaz,M,False,,,1.0,5.0,5.0,10.0,3.0,,3.0,,,,,,,3.0,10.0,3.0,,,0.00800426,0.6113,1.6709,1.0,0.0,2.0,,,,,,,66.0,2.0,,,,,,,13.0,,8.0,,,,,,4.0,,,1.0,,11.0,5.0,16.0,2,1.0,34.0,,1.0,1.0,
2024-25,12436920,3,14,Liverpool,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,2.0,23.0,19.0,42.0,,,8.0,,,,2.0,,,5.0,8.0,6.0,,,0.0367446,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,,12.0,,7.0,,,,,3.0,,,,5.0,,28.0,21.0,49.0,0,6.0,65.0,,,,5.0
2024-25,12436920,3,14,Liverpool,Away,904897,441266,Ryan Gravenberch,ryan-gravenberch,M,False,,,,19.0,18.0,37.0,,1.0,6.0,,,,,,,1.0,3.0,7.0,,,0.0712985,,,1.0,0.0,,,,,4.0,,,90.0,,,,,,,,11.0,,7.3,,,,,1.0,2.0,,,1.0,,25.0,19.0,44.0,0,2.0,61.0,2.0,3.0,1.0,2.0
2024-25,12436920,3,14,Liverpool,Away,955245,444884,Harvey Elliott,harvey-elliott,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436944,4,14,Liverpool,Home,143040,158983,Wataru Endo,wataru-endo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436944,4,14,Liverpool,Home,159665,118748,Mohamed Salah,mohamed-salah,M,False,1.0,,2.0,25.0,4.0,28.0,,1.0,2.0,,,,1.0,,,1.0,6.0,2.0,,,0.133175,0.1292,0.2265,,0.0,,,,,,1.0,,90.0,2.0,,,,,,,21.0,,6.8,,,1.0,,,5.0,2.0,,4.0,,36.0,6.0,40.0,3,,56.0,3.0,,1.0,
2024-25,12436944,4,14,Liverpool,Home,862967,243298,Cody Gakpo,cody-gakpo,M,True,,,,7.0,1.0,8.0,1.0,,,,,,,,,1.0,2.0,1.0,,,0.00457129,,,,0.0,,,,,,,,29.0,,,,,,,,4.0,,6.6,,,,,,1.0,1.0,,,,10.0,1.0,10.0,0,,14.0,,,1.0,
