season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385594,32,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,0.00537939,,,1.0,,,,,,,,,8.0,,,,,,,3.0,,6.4,,,,,1.0,,,,1.0,,2.0,1.0,3.0,0,,9.0,1.0,,,
2022-23,10385594,32,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,1.0,,1.0,7.0,11.0,17.0,3.0,3.0,4.0,,,,3.0,,,,9.0,6.0,,,0.0327573,,,3.0,,,,,,1.0,2.0,,80.0,,,,,,,25.0,,6.1,,,,,1.0,,1.0,,6.0,,20.0,14.0,33.0,0,3.0,56.0,3.0,,,3.0
2022-23,10385594,32,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,2.0,12.0,14.0,26.0,1.0,3.0,9.0,,,,,,,,2.0,7.0,,,0.00589548,,,,,,,,,3.0,,,90.0,,,,,,,14.0,,7.4,,,,,1.0,1.0,2.0,,2.0,,19.0,18.0,35.0,0,3.0,61.0,1.0,2.0,,3.0
2022-23,10385594,32,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385612,33,11,Everton,Home,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385612,33,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,5.0,14.0,11.0,25.0,3.0,4.0,8.0,,,,1.0,,,,5.0,7.0,,,0.0127438,0.0941,0.0,1.0,,,,,,3.0,,,90.0,,1.0,,,,,21.0,,6.5,,,1.0,,4.0,1.0,1.0,,13.0,,26.0,18.0,43.0,1,2.0,61.0,,,1.0,1.0
2022-23,10385612,33,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,7.0,11.0,18.0,,1.0,7.0,,,,1.0,1.0,,,2.0,7.0,,,0.00212243,0.0,0.0,1.0,,,,,,2.0,,1.0,90.0,,1.0,,,,,9.0,,7.2,,,,,4.0,2.0,,,5.0,,11.0,16.0,27.0,0,3.0,45.0,,1.0,2.0,1.0
2022-23,10385612,33,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385612,33,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,1.0,8.0,2.0,10.0,2.0,1.0,2.0,,,,5.0,,,1.0,10.0,3.0,,,0.00717671,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,10.0,,5.3,,,,,4.0,2.0,,,6.0,,12.0,3.0,15.0,0,1.0,39.0,,,1.0,
2022-23,10385612,33,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,2.0,13.0,8.0,21.0,,,8.0,,,,,,,,,,,,0.012846,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,14.0,,6.3,,,,,2.0,,2.0,,4.0,,21.0,11.0,30.0,0,,52.0,2.0,,,
2022-23,10385612,33,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,1.0,,1.0,13.0,3.0,15.0,1.0,2.0,,1.0,,1.0,,,,,2.0,5.0,,,0.339263,0.0279,0.0,1.0,,,,,,1.0,1.0,,45.0,,,,,,,12.0,,6.8,,,,,,1.0,4.0,,3.0,,21.0,3.0,20.0,1,,48.0,1.0,2.0,1.0,
2022-23,10385652,34,11,Everton,Away,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,13.0,20.0,33.0,6.0,13.0,5.0,,,1.0,2.0,,,1.0,9.0,15.0,,,0.0107895,0.3044,0.0,1.0,,,,,,1.0,1.0,,90.0,,1.0,1.0,,,,16.0,,6.5,,,3.0,,4.0,,1.0,,8.0,,22.0,26.0,47.0,4,2.0,64.0,,,,2.0
2022-23,10385652,34,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,3.0,16.0,19.0,4.0,3.0,7.0,,,,,1.0,,,4.0,4.0,,,0.00093542,0.0406,0.0,,,,,,,1.0,,,90.0,,4.0,,,,,8.0,,7.6,,,1.0,,4.0,,,,5.0,,9.0,18.0,27.0,1,1.0,39.0,,,,
2022-23,10385652,34,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385652,34,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,8.0,4.0,12.0,1.0,1.0,1.0,,,,1.0,,,,4.0,3.0,,,0.00458552,0.0,0.0,2.0,,,,,,2.0,,,90.0,,1.0,,,,,7.0,,6.5,,,,,3.0,,4.0,,,,14.0,4.0,14.0,0,1.0,32.0,,1.0,,1.0
2022-23,10385652,34,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,True,,,1.0,7.0,4.0,11.0,1.0,1.0,4.0,,,,3.0,,,,6.0,5.0,,,0.0072675,0.0,0.0,1.0,,,,,,,1.0,,45.0,,,,,,,10.0,,6.4,,,,,1.0,1.0,1.0,,3.0,,12.0,5.0,16.0,0,2.0,32.0,,2.0,,1.0
2022-23,11155330,35,11,Everton,Away,98449,94147,Conor Coady,conor-coady,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,2.0,5.0,7.0,1.0,2.0,2.0,,,,,,,,1.0,4.0,,,0.00072589,0.0162,0.1044,,,,,,,3.0,,,90.0,1.0,2.0,,,,,3.0,,7.7,,,,,11.0,,,,4.0,1.0,4.0,6.0,10.0,1,2.0,31.0,,,,
2022-23,11155330,35,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,,1.0,14.0,15.0,2.0,3.0,,,,,1.0,,,,4.0,5.0,,,0.00020765,0.0,0.0,1.0,,,,,,1.0,,,90.0,,2.0,,,,,2.0,,7.1,,,,,13.0,,,,1.0,,2.0,14.0,16.0,0,2.0,37.0,,,,2.0
2022-23,11155330,35,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11155330,35,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,3.0,2.0,5.0,,1.0,6.0,,,,4.0,,,,4.0,5.0,,,0.00131384,0.0,0.0,,,,,,,3.0,,,90.0,,,,,,,9.0,,6.5,,,,,9.0,,,,3.0,,8.0,4.0,12.0,0,2.0,31.0,2.0,2.0,,2.0
2022-23,11155330,35,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,False,1.0,,,2.0,10.0,11.0,2.0,,6.0,,,,4.0,,,,9.0,4.0,,,0.0266944,0.0,0.0,3.0,,,,,,2.0,,,90.0,,1.0,,,,,12.0,,6.6,,,,,6.0,,3.0,,3.0,,7.0,14.0,18.0,0,4.0,49.0,1.0,,,2.0
2022-23,10385685,36,11,Everton,Home,98449,94147,Conor Coady,conor-coady,D,True,,,2.0,6.0,20.0,26.0,,,2.0,,,,,,,,,,,,0.00217343,,,,,,,,,,,,35.0,,,,,,,3.0,,6.6,,,,,,,,,3.0,,7.0,22.0,29.0,0,,29.0,,,,
2022-23,10385685,36,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385685,36,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,11.0,25.0,36.0,2.0,2.0,1.0,1.0,,,,,,,2.0,3.0,,,0.0209282,0.3403,0.113,,,,,,1.0,2.0,1.0,,90.0,1.0,1.0,,,,,7.0,,7.2,,,1.0,,3.0,,,,7.0,,16.0,27.0,43.0,2,1.0,54.0,,,,
2022-23,10385685,36,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,1.0,18.0,34.0,52.0,2.0,2.0,3.0,,,,,,,,3.0,4.0,,,0.00674129,0.4007,0.3982,1.0,,,,,,2.0,,,90.0,1.0,,,,,,4.0,,6.7,,,1.0,,2.0,1.0,1.0,,3.0,,20.0,36.0,55.0,2,1.0,66.0,,,1.0,
2022-23,10385685,36,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,,,3.0,3.0,,,2.0,,1.0,,2.0,,,,4.0,,,,1.258e-05,0.7036,,2.0,,,,,,,,,55.0,,,,,,,3.0,,5.5,,,1.0,,1.0,,,,1.0,,2.0,4.0,6.0,1,,10.0,,,,
2022-23,10385685,36,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,False,1.0,,,13.0,18.0,30.0,1.0,1.0,,,,,3.0,,,,7.0,5.0,,,0.0553817,,,2.0,,,,,,1.0,,,90.0,,,,,,,11.0,,6.1,,,,,1.0,2.0,3.0,,2.0,,19.0,20.0,36.0,0,3.0,56.0,1.0,,1.0,3.0
2022-23,10385685,36,11,Everton,Home,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385716,37,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,1.0,,,17.0,10.0,26.0,5.0,4.0,3.0,1.0,,,,,,1.0,8.0,5.0,,,0.641548,,,,1.0,,,,,1.0,1.0,,61.0,,,,,,,17.0,,6.7,,,,,1.0,2.0,2.0,,3.0,,25.0,13.0,36.0,0,,50.0,1.0,1.0,,
2022-23,10385716,37,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,6.0,21.0,27.0,1.0,6.0,3.0,,,2.0,,,,,3.0,9.0,,,0.0649783,0.1427,,2.0,,,,,,2.0,,,90.0,,1.0,,,,,7.0,,7.2,,,,,,,,,2.0,,10.0,22.0,32.0,2,3.0,45.0,2.0,,,
2022-23,10385716,37,11,Everton,Away,360396,164511,Yerry Mina,yerry-mina,D,False,,,2.0,14.0,23.0,37.0,1.0,3.0,11.0,,1.0,,1.0,,,,2.0,9.0,,,0.114096,0.8227,0.9269,,,1.0,,,,,1.0,,90.0,1.0,,,,,,7.0,,7.5,,,2.0,,1.0,,,,3.0,,19.0,24.0,43.0,3,2.0,56.0,1.0,4.0,,1.0
2022-23,10385716,37,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,0.0190291,,,,,,,,,,1.0,,8.0,,,,,,,5.0,,6.7,,,,,,,,,3.0,,6.0,1.0,7.0,0,,9.0,,,,
2022-23,10385716,37,11,Everton,Away,1020141,243571,Nathan Patterson,nathan-patterson,D,False,,,,5.0,1.0,6.0,,1.0,,,,,,,,,,3.0,,,0.0175794,,,,,,,,,,,,29.0,,,,,,,6.0,,6.7,,,,,,,2.0,,1.0,,10.0,1.0,9.0,0,1.0,15.0,,1.0,,1.0
2022-23,10385716,37,11,Everton,Away,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385724,38,11,Everton,Home,98449,94147,Conor Coady,conor-coady,D,False,,,3.0,3.0,24.0,27.0,,1.0,2.0,,,,,1.0,,,,2.0,,,0.00156942,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,4.0,,7.5,,,,,3.0,,,,6.0,,6.0,25.0,31.0,0,,37.0,,1.0,,
2022-23,10385724,38,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385724,38,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,,11.0,10.0,21.0,1.0,7.0,2.0,,,,2.0,,,,4.0,12.0,,,0.00296697,0.0945,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,9.0,,7.6,,,1.0,,8.0,,,,1.0,,17.0,12.0,29.0,1,3.0,48.0,1.0,2.0,,2.0
2022-23,10385724,38,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,4.0,7.0,18.0,25.0,3.0,4.0,5.0,,,,,,,,3.0,8.0,,,0.0125424,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,9.0,,7.4,,,,,3.0,,,,6.0,,11.0,23.0,34.0,0,1.0,47.0,,3.0,,1.0
2022-23,10385724,38,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385724,38,11,Everton,Home,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
