season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352253,1,11,Everton,Home,10589,18892,Ashley Young,ashley-young,D,False,2.0,,1.0,13.0,11.0,22.0,,2.0,3.0,,,,,,,3.0,4.0,,,0.0983086,0.0,0.0,2.0,,,,,,,,,90.0,,,,,,,,17.0,,6.6,,,,,3.0,2.0,6.0,,8.0,,25.0,12.0,31.0,0,1.0,56.0,,,1.0,1.0
2023-24,11352253,1,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,5.0,16.0,30.0,46.0,4.0,1.0,6.0,,,,,,,4.0,3.0,,,0.0157,0.0428,0.1073,,,,,,,2.0,,,90.0,2.0,,,,,,,7.0,,7.3,,,,,3.0,,,,7.0,,21.0,31.0,52.0,2,2.0,62.0,1.0,,,1.0
2023-24,11352253,1,11,Everton,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,10.0,17.0,27.0,2.0,2.0,3.0,,,,1.0,,,5.0,2.0,,,0.0316661,0.0407,0.0,3.0,,,,,,4.0,,,90.0,,1.0,,,,,,9.0,,6.9,,,1.0,,3.0,,,,10.0,,19.0,17.0,36.0,1,,46.0,,,,
2023-24,11352253,1,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352253,1,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352253,1,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352253,1,11,Everton,Home,1020141,243571,Nathan Patterson,nathan-patterson,D,False,,,1.0,17.0,5.0,22.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,5.0,3.0,,,0.0121954,0.3088,0.0,1.0,,,,,1.0,1.0,,,90.0,,,,,,,,25.0,,6.5,,,2.0,,3.0,1.0,2.0,,7.0,,33.0,8.0,39.0,3,2.0,70.0,,,,1.0
2023-24,11352337,2,11,Everton,Away,10589,18892,Ashley Young,ashley-young,D,False,1.0,,,14.0,20.0,33.0,1.0,,8.0,,,,,,,1.0,3.0,1.0,,0.0244691,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,,14.0,,5.9,,,,,1.0,,5.0,,3.0,,22.0,24.0,41.0,0,2.0,57.0,,1.0,,2.0
2023-24,11352337,2,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,7.0,31.0,38.0,2.0,3.0,5.0,,,,1.0,,,4.0,4.0,1.0,,0.00570329,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,11.0,,5.6,,,,,4.0,,,,13.0,,15.0,34.0,49.0,0,1.0,55.0,,,,1.0
2023-24,11352337,2,11,Everton,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,9.0,25.0,34.0,,,9.0,,,,,,,,2.0,,,0.00907176,0.2075,0.0,,,,,,,3.0,,,90.0,,1.0,,,,,,6.0,,6.6,,,1.0,,1.0,1.0,,,11.0,,14.0,26.0,40.0,1,,50.0,,1.0,1.0,
2023-24,11352337,2,11,Everton,Away,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
