season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437762,3,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,11.0,32.0,43.0,,,5.0,,,,1.0,,,1.0,2.0,,,,,,,,,,83.0,,1.0,,,,,,8.0,,6.7,,,,,5.0,,,,7.0,,14.0,36.0,50.0,0,2.0,60.0,,,,
2017-18,7437762,3,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,,7.0,31.0,38.0,1.0,2.0,8.0,,,,1.0,,,3.0,3.0,,1.0,1.0,,,,,5.0,,90.0,,2.0,,,,,,9.0,,6.8,,,2.0,,10.0,,,,7.0,,13.0,34.0,47.0,2,1.0,68.0,,,,
2017-18,7437762,3,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437762,3,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,11.0,30.0,41.0,1.0,1.0,8.0,,,,1.0,,,2.0,3.0,,,,,,,,3.0,,90.0,,2.0,,,,,,8.0,,6.9,,,,,4.0,,,,7.0,,15.0,33.0,48.0,0,2.0,61.0,1.0,,,
2017-18,7437762,3,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437762,3,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,11.0,10.0,21.0,4.0,1.0,6.0,,,,1.0,,,6.0,3.0,,,,,,,,,1.0,90.0,,,,,,,,22.0,,6.4,,,,,3.0,3.0,2.0,,8.0,,23.0,14.0,35.0,0,,58.0,2.0,,2.0,
2017-18,7437756,4,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,5.0,,1.0,27.0,23.0,45.0,2.0,,8.0,1.0,,,,,1.0,5.0,3.0,,,,,,,,,3.0,90.0,,,,,,,,19.0,,6.9,,,,,6.0,5.0,8.0,,4.0,,39.0,25.0,56.0,0,,87.0,,,3.0,
2017-18,7437756,4,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437756,4,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,10.0,40.0,50.0,,1.0,5.0,,,,,,,2.0,4.0,,,2.0,,,,,2.0,,90.0,,1.0,,,,,,8.0,,6.4,,,,,2.0,,,,5.0,2.0,16.0,42.0,58.0,0,2.0,67.0,,1.0,,
2017-18,7437756,4,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,2.0,,5.0,26.0,20.0,44.0,1.0,1.0,2.0,,,,,,,6.0,3.0,,1.0,5.0,,,,,2.0,3.0,90.0,,,,,,,,16.0,,6.4,,,,,3.0,,7.0,,8.0,,35.0,22.0,50.0,0,2.0,75.0,1.0,,,
2017-18,7437756,4,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,9.0,29.0,38.0,1.0,2.0,7.0,,,,1.0,,,2.0,6.0,,,,,,,,,,90.0,,1.0,,,,,,8.0,,6.7,,,1.0,,5.0,1.0,,,6.0,,13.0,31.0,44.0,1,1.0,60.0,1.0,2.0,1.0,
2017-18,7437756,4,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437751,5,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,,19.0,11.0,30.0,1.0,,3.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,3.0,,6.4,,,,,,,,,,,20.0,11.0,31.0,0,1.0,45.0,,1.0,,
2017-18,7437751,5,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,9.0,31.0,40.0,,,3.0,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,90.0,,,,,,,,10.0,,6.1,,,,,6.0,,,,9.0,,14.0,35.0,49.0,0,1.0,59.0,,,,
2017-18,7437751,5,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,3.0,20.0,23.0,1.0,1.0,4.0,,,,1.0,,,4.0,4.0,1.0,,2.0,,,,,2.0,,90.0,,2.0,,,,,,9.0,,6.1,,,,,12.0,,,,6.0,,8.0,24.0,32.0,0,2.0,52.0,,1.0,,
2017-18,7437751,5,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,15.0,24.0,39.0,1.0,,9.0,,,,2.0,,1.0,7.0,5.0,,,3.0,,,,,4.0,1.0,90.0,,,,,,,,18.0,,6.5,,,,,1.0,,2.0,,5.0,,27.0,25.0,50.0,0,5.0,74.0,1.0,,,
2017-18,7437751,5,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,4.0,14.0,28.0,42.0,2.0,2.0,2.0,,,,1.0,,,3.0,6.0,,,,,,,,3.0,,90.0,,1.0,,,,,,10.0,,6.8,,,1.0,,6.0,,,,8.0,,20.0,32.0,52.0,1,3.0,68.0,,1.0,,
2017-18,7437751,5,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437758,6,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,,13.0,10.0,21.0,,,5.0,,,,1.0,,1.0,3.0,2.0,,,,,,,,2.0,2.0,90.0,,,,,,,,16.0,,6.6,,,,,,1.0,4.0,,4.0,,21.0,13.0,30.0,0,2.0,48.0,,,,
2017-18,7437758,6,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,8.0,27.0,35.0,3.0,3.0,7.0,,,1.0,1.0,,,5.0,6.0,,,1.0,,,,,,,90.0,,2.0,,,,,,6.0,,7.3,,,1.0,,6.0,1.0,,,9.0,,11.0,29.0,40.0,2,2.0,54.0,1.0,,1.0,
2017-18,7437758,6,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,2.0,16.0,7.0,22.0,,1.0,5.0,,,,,,,,4.0,,,,,,,,,,76.0,,,,,,,,20.0,,7.2,,,,,5.0,,10.0,,5.0,,30.0,9.0,29.0,0,3.0,64.0,2.0,,,
2017-18,7437758,6,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,1.0,,,3.0,,2.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,14.0,,,,,,,,3.0,,7.1,,,,,,,2.0,,2.0,,5.0,1.0,4.0,0,1.0,17.0,,,,
2017-18,7437758,6,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,2.0,10.0,14.0,24.0,1.0,2.0,1.0,,1.0,,1.0,,,2.0,6.0,,,,,,,1.0,5.0,1.0,90.0,1.0,,,,,,,12.0,,7.2,,,,,7.0,1.0,,,10.0,,20.0,16.0,36.0,1,1.0,54.0,,2.0,1.0,
2017-18,7437754,7,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,,28.0,13.0,39.0,1.0,2.0,4.0,,,,,,1.0,3.0,4.0,,,1.0,,,,,,3.0,90.0,,,,,,,,13.0,,6.7,,,,,3.0,1.0,7.0,,3.0,,39.0,14.0,46.0,0,,65.0,,1.0,1.0,
2017-18,7437754,7,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,22.0,26.0,48.0,4.0,4.0,5.0,,,1.0,,,,6.0,6.0,,,3.0,,,,,,1.0,90.0,,1.0,,,,,,9.0,,7.0,,,1.0,,13.0,,,,6.0,,28.0,29.0,57.0,2,1.0,76.0,,1.0,,
2017-18,7437754,7,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,3.0,,2.0,22.0,25.0,44.0,1.0,3.0,7.0,,,,,,1.0,2.0,5.0,,,,,,,,,1.0,90.0,,,,,,,,18.0,,7.0,,,,,7.0,,7.0,,6.0,,33.0,28.0,54.0,0,,83.0,1.0,2.0,,
2017-18,7437754,7,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,8.0,17.0,26.0,43.0,6.0,10.0,4.0,,,,,,,7.0,12.0,,,1.0,,,,,3.0,1.0,90.0,,,,,,,,12.0,,7.5,,,,,13.0,,,,13.0,,26.0,28.0,54.0,0,2.0,75.0,1.0,,,
2017-18,7437754,7,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437785,8,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,3.0,16.0,19.0,35.0,3.0,,5.0,,,,,,,3.0,3.0,,,,,,,,1.0,,83.0,,,,,,,,11.0,,6.7,,,,,,1.0,4.0,,5.0,,26.0,19.0,41.0,0,1.0,58.0,,1.0,1.0,
2017-18,7437785,8,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,3.0,6.0,39.0,45.0,4.0,4.0,6.0,,,,,,,4.0,7.0,,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.2,,,,,10.0,,,,8.0,,11.0,40.0,51.0,0,2.0,65.0,,1.0,,
2017-18,7437785,8,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437785,8,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437785,8,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,6.0,22.0,30.0,52.0,1.0,6.0,7.0,,,,,,,3.0,7.0,,,2.0,,,,,1.0,,90.0,,3.0,,,,,,9.0,,7.5,,,,,7.0,,1.0,,9.0,,29.0,32.0,60.0,0,1.0,76.0,,,,
2017-18,7437785,8,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,1.0,,2.0,18.0,8.0,25.0,4.0,3.0,6.0,,,,1.0,,1.0,7.0,12.0,,,,,,,,2.0,,90.0,1.0,1.0,,,,,,28.0,,7.1,,,,,5.0,3.0,3.0,,7.0,1.0,34.0,11.0,42.0,1,6.0,88.0,3.0,1.0,2.0,
2017-18,7437880,9,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,,,1.0,10.0,4.0,14.0,,,4.0,,,1.0,,,,1.0,,,,1.0,,,,,2.0,,90.0,,2.0,,,,,,11.0,,6.5,,,,,3.0,,4.0,,2.0,,18.0,7.0,21.0,1,,43.0,,,,
2017-18,7437880,9,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,2.0,7.0,16.0,23.0,1.0,1.0,2.0,,,,2.0,,,4.0,1.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,6.0,,5.8,,,,,5.0,,,,7.0,,13.0,16.0,29.0,0,,40.0,,,,
2017-18,7437880,9,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,,,3.0,3.0,,,,,,,,,1.0,3.0,,,,2.0,,,,,,,45.0,,1.0,,,,,,3.0,,6.2,,,,,2.0,,,,,,1.0,4.0,5.0,0,,9.0,,,,
2017-18,7437880,9,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437880,9,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,3.0,11.0,14.0,25.0,,5.0,7.0,,,,2.0,,,4.0,7.0,,,2.0,,,,,1.0,,90.0,,,,,,,,8.0,,5.9,,,1.0,,7.0,,,,6.0,,18.0,15.0,33.0,1,1.0,45.0,,1.0,,1.0
2017-18,7437880,9,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,1.0,12.0,7.0,19.0,,,3.0,,,,,,,,1.0,,,,,,,,1.0,,90.0,,,,,,,,13.0,,6.3,,,,,1.0,1.0,1.0,,5.0,,20.0,8.0,27.0,0,,43.0,,,1.0,
2017-18,7437777,10,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,2.0,,2.0,28.0,15.0,41.0,3.0,1.0,5.0,,,,,,1.0,5.0,5.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,21.0,,6.9,,,1.0,,,,12.0,,6.0,,44.0,16.0,48.0,1,3.0,82.0,1.0,1.0,,
2017-18,7437777,10,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,8.0,20.0,23.0,43.0,2.0,5.0,8.0,,,1.0,,,,3.0,7.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,10.0,,7.2,,,1.0,,7.0,,,,10.0,,27.0,24.0,51.0,3,2.0,70.0,2.0,,,
2017-18,7437777,10,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,False,,,3.0,17.0,17.0,34.0,2.0,,8.0,,,,,,,2.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,6.0,,6.4,,,,,6.0,,,,3.0,,22.0,17.0,39.0,0,,47.0,1.0,,,
2017-18,7437777,10,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,3.0,,2.0,33.0,8.0,38.0,5.0,6.0,6.0,,,,1.0,,,6.0,8.0,,,,,,,,1.0,2.0,90.0,,,,,,,,24.0,,6.7,,,,,6.0,,5.0,,6.0,,45.0,11.0,51.0,0,2.0,86.0,2.0,,,
2017-18,7437777,10,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437811,11,11,Everton,Home,9766,12745,Leighton Baines,leighton-baines,D,False,1.0,,1.0,10.0,4.0,13.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,2.0,1.0,90.0,2.0,,,,,,,3.0,,7.8,,,,,3.0,,2.0,,1.0,,12.0,4.0,14.0,2,,31.0,,,,
2017-18,7437811,11,11,Everton,Home,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,4.0,11.0,10.0,21.0,4.0,2.0,10.0,,,,,,,4.0,3.0,,,,,,,,2.0,,90.0,,,,,,,,10.0,,6.6,,,,,6.0,,,,10.0,,16.0,14.0,30.0,0,1.0,44.0,,1.0,,
2017-18,7437811,11,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437811,11,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,6.0,8.0,14.0,2.0,3.0,4.0,,,,1.0,,,4.0,4.0,,,1.0,,,,,4.0,,90.0,,,,,,,,4.0,,6.6,,,,,6.0,,,,4.0,1.0,10.0,8.0,18.0,0,1.0,32.0,,,,
2017-18,7437811,11,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,2.0,7.0,5.0,12.0,4.0,3.0,9.0,,,1.0,2.0,,1.0,9.0,9.0,,,1.0,,,,,,,90.0,,,,,,,,23.0,,6.7,,,,,11.0,1.0,1.0,,7.0,,17.0,10.0,26.0,1,6.0,66.0,,,,
2017-18,7437811,11,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437816,12,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,1.0,7.0,9.0,16.0,,,5.0,,,,,,1.0,4.0,1.0,,,3.0,,1.0,,,1.0,,90.0,1.0,,,,,,,13.0,,6.8,,,,,5.0,,2.0,,4.0,,14.0,12.0,24.0,1,1.0,43.0,,,,1.0
2017-18,7437816,12,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,2.0,2.0,9.0,11.0,,2.0,4.0,,,,1.0,,,1.0,2.0,,,,,,,,3.0,,90.0,,1.0,,,,,,10.0,,6.7,,,,,13.0,,1.0,,8.0,,9.0,11.0,19.0,0,,39.0,,,,
2017-18,7437816,12,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437816,12,11,Everton,Away,73763,56192,Cuco Martina,cuco-martina,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437816,12,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,7.0,10.0,17.0,2.0,3.0,3.0,,,,1.0,,,4.0,4.0,,,1.0,,,,,2.0,,90.0,,,,,,,,8.0,,6.5,,,,,12.0,,,,4.0,,12.0,12.0,24.0,0,1.0,41.0,1.0,,,1.0
2017-18,7437816,12,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,1.0,,3.0,4.0,7.0,10.0,1.0,1.0,4.0,,,,1.0,,,5.0,7.0,,,3.0,,,,,8.0,1.0,90.0,,,,,,,,12.0,,7.4,,,,,6.0,,1.0,,7.0,,10.0,9.0,18.0,0,6.0,53.0,,,,4.0
2017-18,7438083,13,11,Everton,Away,9766,12745,Leighton Baines,leighton-baines,D,False,,,,1.0,3.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,27.0,,,,,,,,1.0,,6.4,,,,,2.0,,,,,,2.0,3.0,5.0,0,,8.0,,,,
2017-18,7438083,13,11,Everton,Away,10507,7645,Phil Jagielka,phil-jagielka,D,False,,,5.0,7.0,13.0,20.0,1.0,2.0,3.0,,,,,,,1.0,7.0,,1.0,,,,,,1.0,,90.0,,2.0,,,,,,9.0,,6.7,,,,,6.0,,,,9.0,,14.0,15.0,29.0,0,3.0,45.0,,2.0,,
2017-18,7438083,13,11,Everton,Away,20204,19159,Ashley Williams,ashley-williams,D,True,,,2.0,5.0,10.0,15.0,1.0,1.0,3.0,,,,,,,3.0,2.0,,,2.0,,,,,,,63.0,,,,,,,,5.0,,6.4,,,,,11.0,,,,4.0,,8.0,12.0,20.0,0,1.0,33.0,,,,
2017-18,7438083,13,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,6.0,8.0,14.0,1.0,2.0,4.0,,,,,,,1.0,3.0,,,,,,,,2.0,,75.0,,2.0,,,,,,5.0,,6.6,,,,,3.0,,,,4.0,,10.0,9.0,19.0,0,,29.0,,1.0,,
2017-18,7438083,13,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,2.0,14.0,12.0,26.0,4.0,1.0,2.0,,,,,,1.0,6.0,2.0,,,1.0,,,,,2.0,,90.0,,,,,,,,11.0,,5.7,,,,,1.0,,2.0,,6.0,,21.0,13.0,32.0,0,1.0,50.0,2.0,,,
2017-18,7437868,14,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,1.0,8.0,29.0,37.0,3.0,3.0,4.0,,,,,,,5.0,5.0,,,2.0,,1.0,,,3.0,,90.0,1.0,,1.0,,,,,2.0,,7.5,,,,,6.0,1.0,,,2.0,,9.0,29.0,38.0,1,1.0,55.0,,,1.0,
2017-18,7437868,14,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,1.0,,2.0,9.0,18.0,26.0,1.0,3.0,1.0,,,,1.0,,,4.0,7.0,,,2.0,,,,,,,90.0,,,,,,,,12.0,,7.5,,,,,15.0,,2.0,,6.0,,16.0,19.0,33.0,0,4.0,64.0,2.0,,,
2017-18,7437868,14,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,False,,,5.0,15.0,12.0,27.0,2.0,1.0,8.0,1.0,,,1.0,,,4.0,5.0,,,,1.0,,,,2.0,2.0,90.0,,,,,,,,17.0,,7.8,,,1.0,,9.0,3.0,3.0,,11.0,,26.0,13.0,36.0,1,2.0,71.0,,,2.0,
2017-18,7437868,14,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,7.0,26.0,33.0,1.0,5.0,3.0,,,,1.0,,,2.0,6.0,,,,,,,,1.0,,90.0,,,,,,,,10.0,,7.2,,,,,9.0,,,,9.0,,15.0,28.0,43.0,0,1.0,57.0,,,,
2017-18,7437824,15,11,Everton,Home,20204,19159,Ashley Williams,ashley-williams,D,False,,,6.0,7.0,16.0,23.0,3.0,9.0,5.0,,,,,,,3.0,10.0,,,,,,,,2.0,,90.0,,,,,,,,6.0,,7.6,,,,,13.0,,,,7.0,,11.0,18.0,29.0,0,,48.0,,1.0,,
2017-18,7437824,15,11,Everton,Home,73763,56192,Cuco Martina,cuco-martina,D,False,,,2.0,7.0,11.0,18.0,2.0,4.0,4.0,,,,,,1.0,5.0,6.0,,,1.0,,,,,3.0,,90.0,1.0,,,,,,,16.0,,7.1,,,,,7.0,2.0,,,8.0,,14.0,14.0,28.0,1,1.0,61.0,2.0,,1.0,
2017-18,7437824,15,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,1.0,3.0,4.0,,1.0,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.5,,,,,1.0,,,,1.0,,3.0,3.0,6.0,0,,7.0,,,,
